R	Gamma	E
4.40	100	-60.286663
4.40	110	-57.82879
4.40	120	-54.004617
4.40	130	-48.551481
4.40	140	-41.244733
4.40	150	-25.359046
4.40	160	20.498933
4.40	170	102.526768
4.40	180	150.545229
4.50	0	114.48456
4.50	10	93.505324
4.50	20	44.979982
4.50	30	-3.926353
4.50	40	-37.079149
4.50	50	-53.69935
4.50	60	-59.630533
4.50	70	-60.461789
4.50	80	-59.537044
4.50	90	-58.220628
4.50	100	-56.722927
4.50	110	-54.81466
4.50	120	-52.159188
4.50	130	-48.727061
4.50	140	-44.939788
4.50	150	-37.279364
4.50	160	-11.87632
4.50	170	37.633176
4.50	180	67.40046
4.60	0	60.206851
4.60	10	45.452813
4.60	20	11.381338
4.60	30	-22.633665
4.60	40	-45.046689
4.60	50	-55.473918
4.60	60	-58.332163
4.60	70	-57.77703
4.60	80	-56.26126
4.60	90	-54.755555
4.60	100	-53.361009
4.60	110	-51.861639
4.60	120	-50.042484
4.60	130	-48.017707
4.60	140	-46.525879
4.60	150	-44.024964
4.60	160	-31.696542
4.60	170	-3.575441
4.60	180	14.103617
4.70	0	21.644621
4.70	10	11.384009
4.70	20	-12.224457
4.70	30	-35.414462
4.70	40	-50.010073
4.70	50	-55.951357
4.70	60	-56.61148
4.70	70	-55.080766
4.70	80	-53.156311
4.70	90	-51.524428
4.70	100	-50.215786
4.70	110	-49.022259
4.70	120	-47.797678
4.70	130	-46.735417
4.70	140	-46.69752
4.70	150	-47.309191
4.70	160	-43.040073
4.70	170	-28.653858
4.70	180	-18.864222
4.80	0	-5.426782
4.80	10	-12.451175
4.80	20	-28.499125
4.80	30	-43.8451
4.80	40	-52.786648
4.80	50	-55.515139
4.80	60	-54.628965
4.80	70	-52.429535
4.80	80	-50.23567
4.80	90	-48.527967
4.80	100	-47.291186
4.80	110	-46.326535
4.80	120	-45.521897
4.80	130	-45.102802
4.80	140	-45.946237
4.80	150	-48.323828
4.80	160	-48.790593
4.80	170	-42.930581
4.80	180	-38.167136
4.90	0	-24.108279
4.90	10	-28.808595
4.90	20	-39.410725
4.90	30	-49.100312
4.90	40	-53.988966
4.90	50	-54.450004
4.90	60	-52.49979
4.90	70	-49.860522
4.90	80	-47.504793
4.90	90	-45.761195
4.90	100	-44.584886
4.90	110	-43.789519
4.90	120	-43.279222
4.90	130	-43.277319
4.90	140	-44.616766
4.90	150	-47.888233
4.90	160	-50.952717
4.90	170	-50.141032
4.90	180	-48.464771
5.00	0	-36.681747
5.00	10	-39.719618
5.00	20	-46.417421
5.00	30	-52.056857
5.00	40	-54.07494
5.00	50	-52.965833
5.00	60	-50.306124
5.00	70	-47.398095
5.00	80	-44.962764
5.00	90	-43.2152
5.00	100	-42.089454
5.00	110	-41.416819
5.00	120	-41.109396
5.00	130	-41.368008
5.00	140	-42.948779
5.00	150	-46.563258
5.00	160	-50.88828
5.00	170	-52.869331
5.00	180	-52.990421
5.10	0	-44.828798
5.10	10	-46.683654
5.10	20	-50.599688
5.10	30	-53.367399
5.10	40	-53.384877
5.10	50	-51.215449
5.10	60	-48.105836
5.10	70	-45.05728
5.10	80	-42.605085
5.10	90	-40.8778
5.10	100	-39.795296
5.10	110	-39.208374
5.10	120	-39.036435
5.10	130	-39.448992
5.10	140	-41.106755
5.10	150	-44.729073
5.10	160	-49.500413
5.10	170	-52.86529
5.10	180	-53.950666
5.20	0	-49.788903
5.20	10	-50.807
5.20	20	-52.757775
5.20	30	-53.516456
5.20	40	-52.169755
5.20	50	-49.309617
5.20	60	-45.940411
5.20	70	-42.846413
5.20	80	-40.423816
5.20	90	-38.735177
5.20	100	-37.690073
5.20	110	-37.160075
5.20	120	-37.074044
5.20	130	-37.568215
5.20	140	-39.201117
5.20	150	-42.639439
5.20	160	-47.376758
5.20	170	-51.27949
5.20	180	-52.813333
5.30	0	-52.472722
5.30	10	-52.903861
5.30	20	-53.482093
5.30	30	-52.862042
5.30	40	-50.612523
5.30	50	-47.328491
5.30	60	-43.838187
5.30	70	-40.768622
5.30	80	-38.40893
5.30	90	-36.771645
5.30	100	-35.760497
5.30	110	-35.26587
5.30	120	-35.22849
5.30	130	-35.755503
5.30	140	-37.304008
5.30	150	-40.459383
5.30	160	-44.894959
5.30	170	-48.847045
5.30	180	-50.52488
5.40	0	-53.546886
5.40	10	-53.571205
5.40	20	-53.207576
5.40	30	-51.66597
5.40	40	-48.845279
5.40	50	-45.329014
5.40	60	-41.819024
5.40	70	-38.823665
5.40	80	-36.549365
5.40	90	-34.971758
5.40	100	-33.99201
5.40	110	-33.517847
5.40	120	-33.501658
5.40	130	-34.028332
5.40	140	-35.460958
5.40	150	-38.291757
5.40	160	-42.295024
5.40	170	-46.027494
5.40	180	-47.677999
5.50	0	-53.497576
5.50	10	-53.245329
5.50	20	-52.251641
5.50	30	-50.118315
5.50	40	-46.963207
5.50	50	-43.352385
5.50	60	-39.895348
5.50	70	-37.008309
5.50	80	-34.832745
5.50	90	-33.319651
5.50	100	-32.370613
5.50	110	-31.906762
5.50	120	-31.892527
5.50	130	-32.395897
5.50	140	-33.698436
5.50	150	-36.197846
5.50	160	-39.723826
5.50	170	-43.103076
5.50	180	-44.635978
5.60	0	-52.677305
5.60	10	-52.243331
5.60	20	-50.844854
5.60	30	-48.355358
5.60	40	-45.033405
5.60	50	-41.427126
5.60	60	-38.074014
5.60	70	-35.316788
5.60	80	-33.246974
5.60	90	-31.800525
5.60	100	-30.881994
5.60	110	-30.423114
5.60	120	-30.397675
5.60	130	-30.862115
5.60	140	-32.031174
5.60	150	-34.211562
5.60	160	-37.266267
5.60	170	-40.242108
5.60	180	-41.615873
5.70	0	-51.341909
5.70	10	-50.794657
5.70	20	-49.152775
5.70	30	-46.474107
5.70	40	-43.104602
5.70	50	-39.572493
5.70	60	-36.357883
5.70	70	-33.74239
5.70	80	-31.780445
5.70	90	-30.400777
5.70	100	-29.51318
5.70	110	-29.056823
5.70	120	-29.012151
5.70	130	-29.427375
5.70	140	-30.46521
5.70	150	-32.350089
5.70	160	-34.966278
5.70	170	-37.539062
5.70	180	-38.741264
5.80	0	-49.67563
5.80	10	-49.064254
5.80	20	-47.294174
5.80	30	-44.543551
5.80	40	-41.210436
5.80	50	-37.801534
5.80	60	-34.746687
5.80	70	-32.277242
5.80	80	-30.422049
5.80	90	-29.108097
5.80	100	-28.251829
5.80	110	-27.797625
5.80	120	-27.729613
5.80	130	-28.089704
5.80	140	-29.001491
5.80	150	-30.619866
5.80	160	-32.841933
5.80	170	-35.039475
5.80	180	-36.075567
5.90	0	-47.811336
5.90	10	-47.170939
5.90	20	-45.353529
5.90	30	-42.612916
5.90	40	-39.374746
5.90	50	-36.121247
5.90	60	-33.237109
5.90	70	-30.91334
5.90	80	-29.1617
5.90	90	-27.911806
5.90	100	-27.0871
5.90	110	-26.635633
5.90	120	-26.543113
5.90	130	-26.845607
5.90	140	-27.638002
5.90	150	-29.02097
5.90	160	-30.896857
5.90	170	-32.758873
5.90	180	-33.643002
6.00	0	-45.844516
6.00	10	-45.199383
6.00	20	-43.390709
6.00	30	-40.717014
6.00	40	-37.613417
6.00	50	-34.534956
6.00	60	-31.82494
6.00	70	-29.64275
6.00	80	-27.990485
6.00	90	-26.802315
6.00	100	-26.00891
6.00	110	-25.561588
6.00	120	-25.44528
6.00	130	-25.690482
6.00	140	-26.371055
6.00	150	-27.548469
6.00	160	-29.126006
6.00	170	-30.695543
6.00	180	-31.444791
6.20	0	-41.857339
6.20	10	-41.247005
6.20	20	-39.557952
6.20	30	-37.119132
6.20	40	-34.349353
6.20	50	-31.641496
6.20	60	-29.26961
6.20	70	-27.351472
6.20	80	-25.883347
6.20	90	-24.811443
6.20	100	-24.079464
6.20	110	-23.64369
6.20	120	-23.485572
6.20	130	-23.624921
6.20	140	-24.107315
6.20	150	-24.952467
6.20	160	-26.066051
6.20	170	-27.171633
6.20	180	-27.702326
6.40	0	-38.054731
6.40	10	-37.508356
6.40	20	-36.005446
6.40	30	-33.860803
6.40	40	-31.448414
6.40	50	-29.097809
6.40	60	-27.032804
6.40	70	-25.349798
6.40	80	-24.046164
6.40	90	-23.080056
6.40	100	-22.405908
6.40	110	-21.984847
6.40	120	-21.79474
6.40	130	-21.845815
6.40	140	-22.166374
6.40	150	-22.761828
6.40	160	-23.552674
6.40	170	-24.334115
6.40	180	-24.705646
6.60	0	-34.595894
6.60	10	-34.121782
6.60	20	-32.821087
6.60	30	-30.972989
6.60	40	-28.896008
6.60	50	-26.865351
6.60	60	-25.069975
6.60	70	-23.593288
6.60	80	-22.435808
6.60	90	-21.564756
6.60	100	-20.943309
6.60	110	-20.538261
6.60	120	-20.325594
6.60	130	-20.307108
6.60	140	-20.501393
6.60	150	-20.907658
6.60	160	-21.46903
6.60	170	-22.027018
6.60	180	-22.287386
6.80	0	-31.53392
6.80	10	-31.129429
6.80	20	-30.019172
6.80	30	-28.439867
6.80	40	-26.657368
6.80	50	-24.904069
6.80	60	-23.342692
6.80	70	-22.045862
6.80	80	-21.016916
6.80	90	-20.23047
6.80	100	-19.656877
6.80	110	-19.268021
6.80	120	-19.040408
6.80	130	-18.969254
6.80	140	-19.067156
6.80	150	-19.331531
6.80	160	-19.72168
6.80	170	-20.118923
6.80	180	-20.301794
7.00	0	-28.860202
7.00	10	-28.516945
7.00	20	-27.572729
7.00	30	-26.224102
7.00	40	-24.693204
7.00	50	-23.178053
7.00	60	-21.818414
7.00	70	-20.677557
7.00	80	-19.760551
7.00	90	-19.048747
7.00	100	-18.51847
7.00	110	-18.145766
7.00	120	-17.908882
7.00	130	-17.799225
7.00	140	-17.824557
7.00	150	-17.983875
7.00	160	-18.245396
7.00	170	-18.521712
7.00	180	-18.649037
7.20	0	-26.535051
7.20	10	-26.243381
7.20	20	-25.438803
7.20	30	-24.284304
7.20	40	-22.967044
7.20	50	-21.655925
7.20	60	-20.469397
7.20	70	-19.462527
7.20	80	-18.642656
7.20	90	-17.996706
7.20	100	-17.505355
7.20	110	-17.14862
7.20	120	-16.907253
7.20	130	-16.770117
7.20	140	-16.741338
7.20	150	-16.822827
7.20	160	-16.990208
7.20	170	-17.177111
7.20	180	-17.264275
7.40	0	-24.510746
7.40	10	-24.262159
7.40	20	-23.573992
7.40	30	-22.582858
7.40	40	-21.447304
7.40	50	-20.310002
7.40	60	-19.271038
7.40	70	-18.379053
7.40	80	-17.643395
7.40	90	-17.055135
7.40	100	-16.599084
7.40	110	-16.258124
7.40	120	-16.015382
7.40	130	-15.859813
7.40	140	-15.791426
7.40	150	-15.814721
7.40	160	-15.913993
7.40	170	-16.03729
7.40	180	-16.09615
7.60	0	-22.743288
7.60	10	-22.53063
7.60	20	-21.940498
7.60	30	-21.087541
7.60	40	-20.105778
7.60	50	-19.115613
7.60	60	-18.202095
7.60	70	-17.408543
7.60	80	-16.745791
7.60	90	-16.208552
7.60	100	-15.784317
7.60	110	-15.458603
7.60	120	-15.217229
7.60	130	-15.049625
7.60	140	-14.95339
7.60	150	-14.933292
7.60	160	-14.981789
7.60	170	-15.059893
7.60	180	-15.099317
7.80	0	-21.195555
7.80	10	-21.013068
7.80	20	-20.505738
7.80	30	-19.769574
7.80	40	-18.917487
7.80	50	-18.051418
7.80	60	-17.24433
7.80	70	-16.535336
7.80	80	-15.93627
7.80	90	-15.443863
7.80	100	-15.048332
7.80	110	-14.737496
7.80	120	-14.499277
7.80	130	-14.324357
7.80	140	-14.20905
7.80	150	-14.157104
7.80	160	-14.166916
7.80	170	-14.210976
7.80	180	-14.236037
8.00	0	-19.836098
8.00	10	-19.679176
8.00	20	-19.241464
8.00	30	-18.603225
8.00	40	-17.860041
8.00	50	-17.098595
8.00	60	-16.382439
8.00	70	-15.746423
8.00	80	-15.20265
8.00	90	-14.750041
8.00	100	-14.380716
8.00	110	-14.08416
8.00	120	-13.850314
8.00	130	-13.671478
8.00	140	-13.543709
8.00	150	-13.468946
8.00	160	-13.449055
8.00	170	-13.466137
8.00	180	-13.479876
8.20	0	-18.637295
8.20	10	-18.501789
8.20	20	-18.122395
8.20	30	-17.566439
8.20	40	-16.914705
8.20	50	-16.241767
8.20	60	-15.60321
8.20	70	-15.030465
8.20	80	-14.535365
8.20	90	-14.117922
8.20	100	-13.772142
