R,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1.0,-180435620910.22256,-400881543183.3694,-819562537217.704,-804964967937.1653,-1176148380167.669,-963260229593.4989,-1178482741362.0686,-879112699956.9274,-907309168532.1776,-641674276192.8483,-516807245591.0099,-359350416451.881,-139629239566.0774,-104527380969.95349,176368350796.84467,112474622820.1149,587149896790.2284,440055579250.3361,444918369524.49567
1.1,-118979398679.95876,-264663217835.55667,-540525719493.18146,-531615466372.6696,-776039380864.0543,-636515019903.3557,-778070155833.7881,-581354570947.489,-599522942387.5199,-424744821006.2764,-341872619746.0413,-238172750571.28836,-92631606513.64818,-69512833918.07036,116526104630.92123,74297739458.13994,388704129338.8703,291358094617.22375,294629765113.28955
1.2,-78384755240.7907,-174588347854.52008,-356176463527.91797,-350808227351.61145,-511598823791.5861,-420279326740.87756,-513277960531.9621,-384166626508.80396,-395834124310.94037,-280961030269.71796,-225986150208.9671,-157761491669.42966,-61415629203.059296,-46207343430.71396,76929247336.64064,49039046263.59828,257156320347.96536,192776035000.2967,194978591564.3176
1.3,-51591602042.78108,-115069679619.31833,-234480156731.03937,-231298968939.9665,-336959238912.2545,-277276243102.3293,-338301151488.5925,-253665892159.71997,-261130282799.86572,-185717056129.43173,-149266391438.53406,-104431107509.12068,-40692865090.40475,-30701321942.4476,50746610714.58734,32339421494.172123,170006894891.71945,127458326598.40361,128942158664.11937
1.4,-33922644610.11948,-75772065180.78316,-154210849870.4288,-152366111624.25903,-221719402972.15924,-182773100546.08533,-222765828518.5228,-167359040898.7441,-172113968249.49454,-122666882638.514,-98510961981.49413,-69081650793.65977,-26943791684.159725,-20388792021.911026,33446483941.773666,21307045160.902515,112307695747.37405,84208178746.34717,85208571706.57039
1.5,-22281157281.83489,-49846786177.28104,-101313198788.51927,-100274731895.72682,-145741548786.1565,-120369186874.82487,-146542497246.09274,-110321582943.17725,-113335681427.66609,-80956867170.25006,-64957242694.41802,-45664894666.364586,-17827079150.882565,-13533239611.707983,22024254219.382744,14024591646.991337,74132287646.70583,55589361255.19907,56264377050.243416
1.6,-14618251686.245802,-32758259987.04035,-66486263808.520775,-65926395294.24733,-95695060601.242,-79195202597.5045,-96299164538.6762,-72656459650.62836,-74556246542.19414,-53383945224.46502,-42792506020.68695,-30162757799.22671,-11785853861.194393,-8977896388.781721,14488970420.845787,9221608928.205753,48892275949.43782,36665665177.80785,37121539310.43128
1.7,-9579286009.970718,-21504748536.910946,-43579601873.8022,-43297874889.01999,-62761505683.436165,-52052131133.15114,-63211708597.54008,-47804331862.066376,-48993859103.87536,-35170352510.6024,-28163063931.770344,-19907155393.101223,-7785344799.341847,-5952449903.339528,9522180601.296612,6056812526.19769,32217130407.26181,24162152448.15233,24470325559.480694
1.8,-6269301048.303178,-14101015272.87921,-28529131871.123085,-28404448256.880257,-41111569332.087715,-34174978853.312313,-41443725202.53155,-31420628383.681957,-32159625269.732384,-23148823810.559753,-18515574612.444,-13127330727.976963,-5138131213.492931,-3944119770.0984554,6251346167.600575,3973487245.200603,21209215711.07671,15907281798.364386,16115824451.200304
1.9,-4097503765.0681357,-9235058793.936104,-18651513778.67919,-18611869069.96171,-26894815243.372955,-22411988151.400684,-27137777404.372707,-20629597908.901325,-21084407740.297672,-15220988166.201023,-12159357920.462885,-8648700286.110312,-3387782310.939808,-2611688861.505325,4099427364.0381427,2603494698.569721,13948562039.919296,10462008662.157291,10603287508.177286
2.0,-2674221116.8470206,-6040474761.110472,-12176532093.928135,-12179989051.538036,-17569984376.141987,-14679976116.313753,-17746373002.43408,-13529036718.072672,-13805750037.435955,-9997522790.038185,-7975704588.006238,-5692580131.198874,-2231406964.452465,-1728193914.6043327,2685085621.1547894,1703582024.1148572,9163801345.191437,6873303539.045302,6969127244.258687
2.1,-1742664146.9072685,-3945584791.8312545,-7937398683.117145,-7960208644.438182,-11461310853.76567,-9603103238.65884,-11588514392.164377,-8861622294.125998,-9027579679.492668,-6559183102.634292,-5224909967.872101,-3743057154.8704343,-1468122827.9960563,-1142732786.0160553,1756505836.0839348,1113146357.9386876,6013618727.511523,4510429649.40542,4575504489.459655
2.2,-1133773222.719321,-2573505457.757318,-5165779365.671646,-5195026747.543142,-7464765461.785136,-6273435253.992959,-7555946381.154341,-5796926845.838483,-5894638160.497976,-4298185532.313371,-3418247929.855144,-2458533802.966659,-964785269.6954927,-755019673.7546283,1147538178.5194058,726243969.4427888,3941675283.3560443,2956246496.768243,3000497903.3898907
2.3,-736358254.0563934,-1676000986.64282,-3356226901.66761,-3385319287.4350886,-4853696274.153936,-4092331116.9921136,-4918694586.141999,-3786922168.6389136,-3843051221.3552566,-2812981016.4240646,-2233078425.4828887,-1612983445.4741368,-633205385.9406245,-498438956.985079,748649644.7746338,473051543.8277698,2580353736.4868927,1935083498.8680086,1965216509.0153806
2.4,-477367925.0250332,-1089728496.790034,-2176584976.610148,-2202521228.832217,-3150326514.08879,-2665440826.9506774,-3196422402.163612,-2470257618.441968,-2501403207.2238517,-1838487289.3677616,-1456590296.5185425,-1056956777.5237653,-415012750.21228606,-328763084.11552894,487696986.16411185,307595989.4293281,1686932212.1826758,1264906632.3429823,1285455343.558783
2.5,-308862339.607897,-707316375.8530829,-1408820819.2513988,-1430561233.7115345,-2040859304.6212704,-1733240820.0939968,-2073391569.9553092,-1608889179.3916984,-1625291533.9830897,-1199858855.0946858,-948544095.1478122,-691712407.827382,-271602762.6449766,-216644179.28613895,317209101.96297944,199638968.91659713,1101286109.2902508,825614628.8881475,839648429.8465434
2.6,-199418877.8180254,-458261990.9330042,-909984779.9354265,-927497701.6441492,-1319436832.8317935,-1125112622.924968,-1342290557.0033016,-1046154616.9441292,-1054062131.9710635,-781873062.684246,-616614644.4119228,-452064082.2226326,-177464314.21314296,-142619086.31983262,205981170.5727543,129313411.23583846,717874335.9263281,538038920.6425207,547638072.7191509
2.7,-128467703.52710174,-296325202.7276638,-586473017.9247135,-600191781.7894179,-851178591.1119674,-729008630.8896827,-867161748.4312022,-679056965.5345403,-682230501.6366622,-508670876.82913655,-400084038.8067019,-295014291.09574765,-115753663.71666299,-93787869.0618475,133522941.38585562,83581646.1733393,467198263.2880841,350042777.82630473,356618915.795883
2.8,-82561775.22797404,-191215946.48523006,-377076124.8263725,-387601207.92178506,-547825455.1038872,-471430519.82988,-558955096.7450132,-439955186.1371047,-440619137.69197536,-330359533.3556333,-259065362.66540495,-192227025.54995736,-75360163.9741146,-61606092.094436675,86395049.46420148,53898473.38422486,303538845.17142314,227326177.07233465,231838476.11609522
2.9,-52923171.417478256,-123118235.75108522,-241825535.18902877,-249770455.43856928,-351705903.9489484,-304225700.72507215,-359422816.05367935,-284478959.2186076,-283918846.1029394,-214159588.0454366,-167387083.6276593,-125046299.85018003,-48962283.86918311,-40418094.477801934,55793350.57007874,34670649.97272969,196852081.70036846,147347944.6690855,150449048.41718474
3.0,-33830731.18617543,-79086225.38937019,-154662492.46402687,-160581823.89640418,-225191658.17028138,-195887978.11380777,-230519646.51759204,-183558628.72488767,-182493866.99724013,-138559555.08528483,-107898644.81407522,-81201785.06445377,-31740615.674566887,-26483037.73998865,35957590.647627376,22242361.141457498,127416947.19049342,95311553.32594004,97446181.52672064
3.1,-21561744.196879655,-50674781.46795426,-98624917.7493553,-102987530.28366242,-143770930.2414166,-125831410.9910897,-147433941.9387012,-118173841.26972754,-116988266.44815962,-89459634.49081014,-69376241.12025596,-52631808.118888006,-20526474.874990616,-17328513.571465205,23124118.204339013,14227773.2691851,82303938.73784438,61516114.02497443,62987764.70147928
3.2,-13698143.852129024,-32383387.29677744,-62691163.81687102,-65877014.56290049,-91503434.24593428,-80625084.86532056,-94010999.32756343,-75896849.80458473,-74779782.7500215,-57629951.084472835,-44485313.360692546,-34045882.5742957,-13239116.606171602,-11321787.177918995,14837345.159427838,9072410.316847919,53046985.269797854,39609832.70887319,40625953.35745664
3.3,-8672246.923476215,-20635383.79752688,-39712917.404103585,-42020977.044433236,-58041883.418066196,-51519982.277368374,-59751012.54609614,-48619492.751504935,-47650946.634960264,-37036813.02698696,-28440271.402242366,-21976354.51628951,-8514051.391445978,-7385569.46869951,9497555.786817422,5765242.738301433,34110107.544691294,25439573.04704377,26142188.13424802
3.4,-5469740.826230946,-13109201.7543763,-25063245.27890436,-26723693.433084607,-36682643.56287497,-32826429.561518878,-37842389.9350773,-31060157.282560334,-30261459.994066775,-23741672.055805746,-18123833.336172875,-14153299.149836766,-5457797.446339343,-4809718.424578013,6064274.883283863,3649939.9476241414,21878528.896411672,16293836.177504387,16780340.513862178
3.5,-3435769.456287946,-8300781.884049727,-15753647.998918371,-16940739.091421045,-23091737.33631914,-20850895.06677436,-23875095.732852723,-19784216.23170143,-19147439.003642008,-15177602.704017887,-11509050.721607588,-9092880.161048206,-3486220.1082421984,-3126576.7358311266,3861917.1663740003,2301297.4795758994,13995561.707592359,10405155.955381658,10742451.026429746
3.6,-2148527.8792146184,-5237662.288806838,-9858307.71696127,-10702186.207127906,-14473476.413079802,-13200223.828658238,-15000097.653631425,-12562143.550940134,-12066705.67266536,-9674401.65869918,-7280465.0427547945,-5826552.892778684,-2218083.3843519846,-2028498.657334825,2452614.476195339,1444449.7680475414,8927253.473846242,6623388.404050885,6857506.914664884
3.7,-1337000.9826824036,-3292442.102130499,-6139270.743720859,-6736056.891844519,-9028810.18366746,-8326960.243209335,-9381095.742686925,-7949456.30498423,-7571094.200809125,-6147253.901733298,-4586123.811848638,-3723113.6066931286,-1405037.508751091,-1313329.6358112388,1553114.362634941,902135.5575296866,5676906.664201729,4201467.011375779,4364135.651224107
3.8,-827525.4592407985,-2061273.222070366,-3802870.339804683,-4222887.357772018,-5603037.033296495,-5232661.817401151,-5837489.674101979,-5012208.571656777,-4727493.176234398,-3892893.6289981515,-2875489.909938712,-2371895.7438775306,-885627.9451293511,-848393.8612656145,980556.0672358758,560331.5957115613,3598116.2695113267,2655092.529669266,2768214.11617436
3.9,-509142.1701829588,-1284844.4162140444,-2341736.026594041,-2636015.3026432297,-3457098.802515302,-3274612.3932479913,-3612291.4953763164,-3147871.1953037763,-2936203.497468097,-2456329.159918349,-1793658.0838389953,-1506195.8221882656,-555124.4170805225,-546727.4559707819,617143.6822597933,345896.2744932346,2272493.7126635145,1670971.276085543,1749690.966286463
4.0,-311177.71293041564,-797090.4737310295,-1432524.459613488,-1637833.1762889728,-2119398.8430079813,-2040111.8241391862,-2221544.9767848593,-1968639.117717553,-1812875.4675822058,-1543832.588589167,-1112433.6250828418,-953138.5281666507,-345756.8004989327,-351407.7660422584,387168.49714759155,212053.8182240197,1429812.6015566785,1046893.4307461058,1101699.8741512918
4.1,-188770.7384568322,-491962.35361768433,-869863.7297657343,-1012522.8821724022,-1289996.4795711508,-1264864.089132526,-1356826.6181815122,-1225538.4492602088,-1111918.9396638765,-966223.2236232101,-685508.3983727464,-600897.8635121937,-213788.52705790824,-225231.00566367348,242089.6690991617,128988.6356589675,895939.4832481273,652665.9586846968,690833.6407219932
