R	0	30	60	90
2.5	-20131.539491	-20418.770756	-20947.555282	-21191.39734
2.6	-21040.786561	-21283.564477	-21728.342244	-21932.380359
2.7	-21743.24541	-21948.706061	-22321.84583	-22491.612892
2.8	-22282.321866	-22456.192738	-22768.175493	-22909.20721
2.9	-22692.946471	-22839.685638	-23100.613592	-2890.717302
3.0		-3045.638158	-3163.998633	-3214.645623
3.1	-3265.306589	-3318.076186	-3407.044011	-3449.15029
3.2	-3470.382909	-3511.286017	-3584.444924	-3614.594623
3.3	-3616.041048	-3647.567482	-3704.040835	-3728.64826
3.4	232.33489	184.650358	102.237719	65.365736
3.5	137.292883	101.011962	35.716081	6.529414
3.6	72.25529	42.706281	-9.435027	-32.556644
3.7	26.871023	2.95224	-38.921687	-57.258388
3.8	-3.559416	-23.157324	-57.011373	-71.791981
3.9	-23.204359	-39.506702	-67.137231	-79.217705
4.0	-35.441481	-48.785187	-71.758196	-81.76336
4.1	-41.67572	-53.344283	-72.689891	-80.956618
4.2	-44.560872	-54.712458	-71.14698	-78.212617
4.3	-45.03643	-54.052704	-68.11964	-74.11153
4.4	-43.929605	-52.1152	-64.183331	-69.300581
4.5	-41.922186	-49.510735	-59.886431	-64.192263
4.6	-39.386144	-46.851109	-55.398488	-59.005411
4.7	-36.637086	-43.941471	-51.065264	-53.995448
4.8	-33.848984	-41.666486	-46.871355	-49.223687
4.9	-48.632011	-40.840143	-43.004096	-44.73289
5.0	-44.903889	-41.681299	-39.91564	-41.017345
5.1	-41.360114	-39.79725	-36.449149	-36.829158
5.2	-38.017297	-35.750758	-33.80101	-33.530883
5.3	-34.924213	-32.481128	-30.967104	-30.650168
5.4	-32.105072	-29.642877	-25.969286	-28.016964
5.5	-29.525852	-27.130029	-22.470061	-17.163038
5.6	-27.192871	-24.893049	-20.075468	-15.777659
5.7	-25.094545	-22.902351	-18.201413	-14.526142
5.8	-23.214046	-21.131088	-16.636451	-13.399486
5.9	-21.507576	-19.487573	-15.223184	-12.38732
6.0	-20.021577	-18.09096	-14.050659	-11.480119
6.2	-17.441266	-15.740246	-12.098367	-9.938373
6.4	-15.355769	-13.80603	-10.549484	-8.702116
6.6	-13.633284	-12.219206	-9.304985	-7.710269
6.8	-12.206032	-10.916519	-8.300261	-6.900295
7.0	-10.986186	-9.826933	-7.486053	-6.260887
7.2	-9.942455	-8.906152	-6.845024	-5.772786
7.4	-9.025526	-8.119057	-6.201935	-5.319626
7.6	-8.239086	-7.441818	-5.812403	-4.964242
7.8	-7.553708	-6.85591	-5.420618	-4.666495
8.0	-6.955684	-6.346622	-5.087213	-4.413063
8.2	-6.433796	-5.900967	-4.79607	-4.180005
8.4	-5.975944	-5.512369	-4.539183	-3.985054
8.6	-5.572887	-5.09694	-4.336407	-3.813192
8.8	-5.215046	-4.7972	-4.193891	-3.660121
9.0	-4.897544	-4.581703	-3.956016	-3.523213
9.5	-4.245222	-4.016654	-3.549072	-3.233635
10.0	-3.749624	-3.582928	-3.246061	-3.004557
10.5	-3.365795	-3.241049	-2.999376	-2.803394
11.0	-3.061655	-2.96588	-2.792642	-2.632523
11.5	-2.815746	-2.740008	-2.616814	-2.484564
12.0	-2.61233	-2.553225	-2.465043	-2.354299
12.5	-2.440593	-2.392714	-2.331853	-2.406191
13.0	-2.296799	-2.254291	-2.215572	-2.292677
13.5	-2.16741	-2.132564	-2.113674	-2.117258
14.0	-2.054062	-2.024621	-2.024373	-1.981528
14.5	-1.952426	-1.927783	-1.943583	-1.874168
15.0	-1.861137	-1.840236	-1.86945	-1.786625
16.0	-1.70203	-1.687009	-1.736711	-1.650155
17.0	-1.567862	-1.556904	-1.620548	-1.543034
18.0	-1.452758	-1.533485	-1.517253	-1.452639
19.0	-1.451765	-1.430705	-1.425158	-1.372613
20.0	-1.357871	-1.451102	-1.235227	-1.300297
21.0	-1.273894	-1.351678	-1.267589	-1.235095
22.0	-1.302396	-1.265195	-1.205811	-1.174514
23.0	-1.219668	-1.190389	-1.139683	-1.118338
24.0	-1.147683	-1.123861	-1.082634	-1.066016
25.0	-1.083833	-1.064048	-1.030548	-1.017542
50.0	-0.420051	-0.413844	-0.44691	-0.413446
100.0	-0.014985	-0.026314	-0.016568	-0.028925
