R,theta1,E
5.8,180,-48.734427
5.9,0,-47.579053
5.9,30,-20.705055
5.9,60,-10.361011
5.9,90,-14.018493
5.9,120,-16.775508
5.9,150,-38.238907
5.9,180,-47.579068
6.0,0,-45.670032
6.0,30,-26.972134
6.0,60,-9.196965
6.0,90,-13.184622
6.0,120,-15.073819
6.0,150,-36.596313
6.0,180,-45.669944
6.2,0,-40.717317
6.2,30,-23.066713
6.2,60,-7.195383
6.2,90,-11.760438
6.2,120,-12.190683
6.2,150,-30.946003
6.2,180,-40.71748
6.4,0,-35.475984
6.4,30,-19.550328
6.4,60,-5.594315
6.4,90,-10.587995
6.4,120,-9.879133
6.4,150,-26.032624
6.4,180,-35.475975
6.6,0,-30.60806
6.6,30,-16.517161
6.6,60,-4.261428
6.6,90,-9.597025
6.6,120,-7.960326
6.6,150,-21.915562
6.6,180,-30.607828
6.8,0,-26.342981
6.8,30,-13.960509
6.8,60,-3.142902
6.8,90,-8.738455
6.8,120,-6.373969
6.8,150,-18.516189
6.8,180,-26.342872
7.0,0,-22.700231
7.0,30,-11.81657
7.0,60,-2.221124
7.0,90,-7.984297
7.0,120,-5.028283
7.0,150,-15.679039
7.0,180,-22.700149
7.2,0,-19.626432
7.2,30,-10.050269
7.2,60,-1.440372
7.2,90,-7.278576
7.2,120,-3.872708
7.2,150,-13.352428
7.2,180,-19.626388
7.4,0,-17.049647
7.4,30,-8.570871
7.4,60,-0.773788
7.4,90,-6.732143
7.4,120,-2.910344
7.4,150,-11.41194
7.4,180,-17.04972
7.6,0,-14.876997
7.6,30,-7.327852
7.6,60,-0.199389
7.6,90,-6.216475
7.6,120,-2.064199
7.6,150,-9.810993
7.6,180,-14.877003
7.8,0,-13.074304
7.8,30,-6.276511
7.8,60,0.299164
7.8,90,-5.774137
7.8,120,-1.330054
7.8,150,-8.439198
7.8,180,-13.074332
8.0,0,-11.573205
8.0,30,-5.387095
8.0,60,0.733136
8.0,90,-5.389051
8.0,120,-0.691722
8.0,150,-7.274132
8.0,180,-11.573131
8.2,0,-10.314127
8.2,30,-4.63321
8.2,60,1.112841
8.2,90,-5.05225
8.2,120,-0.13585
8.2,150,-6.278145
8.2,180,-10.314157
8.4,0,-9.265183
8.4,30,-3.98708
8.4,60,1.447146
8.4,90,-4.755939
8.4,120,0.348057
8.4,150,-5.421975
8.4,180,-9.265266
8.6,0,-8.360764
8.6,30,-3.429763
8.6,60,1.742762
8.6,90,-4.493759
8.6,120,0.775467
8.6,150,-4.683184
8.6,180,-8.360726
8.8,0,-7.58483
8.8,30,-2.947105
8.8,60,2.005733
8.8,90,-4.260388
8.8,120,1.162728
8.8,150,-4.044244
8.8,180,-7.584777
9.0,0,-6.930828
9.0,30,-2.527221
9.0,60,2.240476
9.0,90,-4.051488
9.0,120,1.495611
9.0,150,-3.490168
9.0,180,-6.930786
9.5,0,-5.670309
9.5,30,-1.692571
9.5,60,2.727799
9.5,90,-3.616473
9.5,120,2.175481
9.5,150,-2.395666
9.5,180,-5.670222
10.0,0,-4.776026
10.0,30,-1.079083
10.0,60,3.105962
10.0,90,-3.275852
10.0,120,2.690943
10.0,150,-1.587757
10.0,180,-4.776168
10.5,0,-4.122969
10.5,30,-0.610989
10.5,60,3.406399
10.5,90,-3.012189
10.5,120,3.089932
10.5,150,-0.991401
10.5,180,-4.122937
11.0,0,-3.614487
11.0,30,-0.244555
11.0,60,3.650139
11.0,90,-2.788672
11.0,120,3.405875
11.0,150,-0.533334
11.0,180,-3.614438
11.5,0,-3.223191
11.5,30,0.047153
11.5,60,3.852543
11.5,90,-2.59877
11.5,120,3.661168
11.5,150,-0.175847
11.5,180,-3.223156
12.0,0,-2.909976
12.0,30,0.283037
12.0,60,4.024106
12.0,90,-2.437257
12.0,120,3.870927
12.0,150,0.10786
12.0,180,-2.909953
12.5,0,-2.663756
12.5,30,0.47728
12.5,60,4.170477
12.5,90,-2.296631
12.5,120,4.047271
12.5,150,0.337462
12.5,180,-2.663812
13.0,0,-2.461015
13.0,30,0.640693
13.0,60,4.299039
13.0,90,-2.17233
13.0,120,4.198065
13.0,150,0.527549
13.0,180,-2.461076
13.5,0,-2.282026
13.5,30,0.781151
13.5,60,4.412703
13.5,90,-2.061334
13.5,120,4.329644
13.5,150,0.688455
13.5,180,-2.291746
14.0,0,-2.14758
14.0,30,0.903271
14.0,60,4.515025
14.0,90,-1.961619
14.0,120,4.445895
14.0,150,0.82724
14.0,180,-2.14753
14.5,0,-2.022982
14.5,30,1.011255
14.5,60,4.607446
14.5,90,-2.029855
14.5,120,4.549521
14.5,150,0.948317
14.5,180,-2.023019
15.0,0,-1.913952
15.0,30,1.107775
15.0,60,4.691869
15.0,90,-1.945076
15.0,120,4.643174
15.0,150,1.055096
15.0,180,-1.90632
16.0,0,-1.927484
16.0,30,1.274425
16.0,60,4.840426
16.0,90,-1.788071
16.0,120,4.805166
16.0,150,1.236984
16.0,180,-1.722744
17.0,0,-1.572553
17.0,30,1.413425
17.0,60,4.968182
17.0,90,-1.598926
17.0,120,4.941515
17.0,150,1.386231
17.0,180,-1.572561
18.0,0,-1.514622
18.0,30,1.532714
18.0,60,5.079979
18.0,90,-1.453175
18.0,120,5.058768
18.0,150,1.512009
18.0,180,-1.514534
19.0,0,-1.337256
19.0,30,1.635919
19.0,60,5.175541
19.0,90,-1.335447
19.0,120,5.161433
19.0,150,1.619556
19.0,180,-1.377825
20.0,0,-1.267208
20.0,30,1.72776
20.0,60,5.261809
20.0,90,-1.237205
20.0,120,5.251422
20.0,150,1.714721
20.0,180,-1.267282
21.0,0,-1.15856
21.0,30,1.80905
21.0,60,5.339942
21.0,90,-1.151635
21.0,120,5.331665
21.0,150,1.802189
21.0,180,-1.158589
22.0,0,-1.094085
22.0,30,1.881305
22.0,60,5.410091
22.0,90,-1.078351
22.0,120,5.403873
22.0,150,1.873003
22.0,180,-1.084254
23.0,0,-1.017805
23.0,30,1.946612
23.0,60,5.487726
23.0,90,-1.01267
23.0,120,5.468356
23.0,150,1.940213
23.0,180,-1.024246
24.0,0,-0.962623
24.0,30,2.005205
24.0,60,5.545049
24.0,90,-0.953324
24.0,120,5.52709
24.0,150,1.999907
24.0,180,-0.9626
25.0,0,-0.904424
25.0,30,2.059272
25.0,60,5.597193
25.0,90,-0.899699
25.0,120,5.580468
25.0,150,2.054152
25.0,180,-0.904403
50.0,0,-0.281488
50.0,30,2.675502
50.0,60,6.19824
50.0,90,-0.281133
50.0,120,6.19835
50.0,150,2.678265
50.0,180,-0.28153
100.0,0,0.018853
100.0,30,2.97283
100.0,60,6.499555
100.0,90,0.014814
100.0,120,6.459775
100.0,150,2.944802
100.0,180,0.01777
