R,theta1,E
3.9,90,-74.339056
3.9,120,-25.374589
3.9,150,-2916.685553
3.9,180,-2527.61897
4.0,0,-2909.204041
4.0,30,-3131.500206
4.0,60,-37.480272
4.0,90,-68.336703
4.0,120,-37.480206
4.0,150,-3131.506884
4.0,180,-2909.20423
4.1,0,-3329.831737
4.1,30,-3305.49244
4.1,60,-43.905021
4.1,90,-62.106911
4.1,120,-43.905215
4.1,150,-3305.492456
4.1,180,-3329.831544
4.2,0,-3744.563058
4.2,30,-3444.8258
4.2,60,-46.76363
4.2,90,-55.981431
4.2,120,-46.76379
4.2,150,-3444.825759
4.2,180,-3744.563345
4.3,0,-4121.326724
4.3,30,-3552.570509
4.3,60,-47.220992
4.3,90,-50.158119
4.3,120,-47.220869
4.3,150,-3552.570687
4.3,180,-4121.326778
4.4,0,-4444.140301
4.4,30,-3635.243625
4.4,60,-46.146606
4.4,90,-44.747259
4.4,120,-46.146452
4.4,150,-3635.243958
4.4,180,-4444.140241
4.5,0,-4708.412994
4.5,30,-3696.819206
4.5,60,-44.122143
4.5,90,-39.799495
4.5,120,-44.122031
4.5,150,-3696.772853
4.5,180,-4708.413162
4.6,0,-23242.358977
4.6,30,-3741.970066
4.6,60,-41.601129
4.6,90,-35.326219
4.6,120,-41.601108
4.6,150,-3741.425028
4.6,180,-23242.359002
4.7,0,-23402.876023
4.7,30,43.756324
4.7,60,-38.892018
4.7,90,-31.314917
4.7,120,-38.891989
4.7,150,43.756459
4.7,180,-23402.875993
4.8,0,-23522.116606
4.8,30,11.656631
4.8,60,-36.078366
4.8,90,-27.739944
4.8,120,-36.078388
4.8,150,11.656747
4.8,180,-23522.116461
4.9,0,-23608.621671
4.9,30,-10.526556
4.9,60,-50.849213
4.9,90,-24.568854
4.9,120,-50.849198
4.9,150,-10.526489
4.9,180,-23608.60374
5.0,0,86.582407
5.0,30,-24.532795
5.0,60,-47.11934
5.0,90,-21.768911
5.0,120,-47.119511
5.0,150,-24.532757
5.0,180,86.582448
5.1,0,30.039984
5.1,30,-33.422214
5.1,60,-43.577057
5.1,90,-19.305789
5.1,120,-43.577031
5.1,150,-33.422215
5.1,180,30.040098
5.2,0,-7.336862
5.2,30,-38.2583
5.2,60,-40.232127
5.2,90,-17.145167
5.2,120,-40.232066
5.2,150,-38.258338
5.2,180,-7.337037
5.3,0,-32.259621
5.3,30,-40.502676
5.3,60,-37.145167
5.3,90,-15.252518
5.3,120,-37.145106
5.3,150,-40.393098
5.3,180,-32.259716
5.4,0,-47.564371
5.4,30,-41.049329
5.4,60,-34.321863
5.4,90,-13.594174
5.4,120,-34.321753
5.4,150,-41.04933
5.4,180,-47.564462
5.5,0,-56.070841
5.5,30,-40.325765
5.5,60,-31.742288
5.5,90,-12.137837
5.5,120,-31.742191
5.5,150,-40.325646
5.5,180,-56.070652
5.6,0,-60.060968
5.6,30,-38.756064
5.6,60,-29.409471
5.6,90,-10.855115
5.6,120,-29.40947
5.6,150,-38.756037
5.6,180,-60.061031
5.7,0,-60.981754
5.7,30,-36.777203
5.7,60,-27.311219
5.7,90,-9.721753
5.7,120,-27.311275
5.7,150,-36.777134
5.7,180,-60.981733
5.8,0,-59.910669
5.8,30,-34.696739
5.8,60,-25.431067
5.8,90,-8.716584
5.8,120,-25.430926
5.8,150,-34.696603
5.8,180,-59.910661
5.9,0,-57.627762
5.9,30,-40.277071
5.9,60,-23.724227
5.9,90,-7.82168
5.9,120,-23.724286
5.9,150,-40.277163
5.9,180,-57.627808
6.0,0,-54.66975
6.0,30,-37.354457
6.0,60,-22.238975
6.0,90,-7.021313
6.0,120,-22.239008
6.0,150,-37.354482
6.0,180,-54.669794
6.2,0,-47.990569
6.2,30,-31.901751
6.2,60,-19.658036
6.2,90,-5.650247
6.2,120,-19.658073
6.2,150,-31.901907
6.2,180,-47.990548
6.4,0,-41.417275
6.4,30,-27.240836
6.4,60,-17.57199
6.4,90,-4.510658
6.4,120,-17.571993
6.4,150,-27.240856
6.4,180,-41.417359
6.6,0,-35.535688
6.6,30,-23.256581
6.6,60,-15.84957
6.6,90,-3.52935
6.6,120,-15.849695
6.6,150,-23.256564
6.6,180,-35.535671
6.8,0,-30.475397
6.8,30,-19.941619
6.8,60,-14.409552
6.8,90,-2.659391
6.8,120,-14.409554
6.8,150,-19.941542
6.8,180,-30.475521
7.0,0,-26.215828
7.0,30,-17.174225
7.0,60,-13.203347
7.0,90,-1.876267
7.0,120,-13.203384
7.0,150,-17.174269
7.0,180,-26.21598
7.2,0,-22.661269
7.2,30,-14.886002
7.2,60,-12.158154
7.2,90,-1.173224
7.2,120,-12.158204
7.2,150,-14.885904
7.2,180,-22.661328
7.4,0,-19.686044
7.4,30,-12.974169
7.4,60,-11.253517
7.4,90,-0.548175
7.4,120,-11.253532
7.4,150,-12.974259
7.4,180,-19.686025
7.6,0,-17.211171
7.6,30,-11.366417
7.6,60,-10.455581
7.6,90,0.000386
7.6,120,-10.455579
7.6,150,-11.366454
7.6,180,-17.211058
7.8,0,-15.136969
7.8,30,-10.000885
7.8,60,-9.769869
7.8,90,0.478126
7.8,120,-9.770047
7.8,150,-10.000775
7.8,180,-15.137058
8.0,0,-13.40605
8.0,30,-8.855844
8.0,60,-9.171943
8.0,90,0.892897
8.0,120,-9.17207
8.0,150,-8.855816
8.0,180,-13.40611
8.2,0,-11.928883
8.2,30,-7.837931
8.2,60,-8.649661
8.2,90,1.25485
8.2,120,-8.649659
8.2,150,-7.837926
8.2,180,-11.928924
8.4,0,-10.670248
8.4,30,-6.98272
8.4,60,-8.191783
8.4,90,1.57178
8.4,120,-8.191794
8.4,150,-6.982738
8.4,180,-10.670348
8.6,0,-9.594076
8.6,30,-6.234621
8.6,60,-7.787408
8.6,90,1.852692
8.6,120,-7.787368
8.6,150,-6.234564
8.6,180,-9.594074
8.8,0,-8.672567
8.8,30,-5.580527
8.8,60,-7.432865
8.8,90,2.101625
8.8,120,-7.432813
8.8,150,-5.580409
8.8,180,-8.672555
9.0,0,-7.883237
9.0,30,-5.010797
9.0,60,-7.114512
9.0,90,2.324425
9.0,120,-7.1146
9.0,150,-5.010681
9.0,180,-7.883316
9.5,0,-6.361403
9.5,30,-3.868703
9.5,60,-6.461749
9.5,90,2.787154
9.5,120,-6.461728
9.5,150,-3.868711
9.5,180,-6.361342
10.0,0,-5.285789
10.0,30,-3.044346
10.0,60,-5.966148
10.0,90,3.147212
10.0,120,-5.966208
10.0,150,-3.044176
10.0,180,-5.285692
10.5,0,-4.492297
10.5,30,-2.42594
10.5,60,-5.582446
10.5,90,3.433546
10.5,120,-5.582425
10.5,150,-2.425908
10.5,180,-4.492182
11.0,0,-3.892782
11.0,30,-1.949973
11.0,60,-5.278809
11.0,90,3.666722
11.0,120,-5.27869
11.0,150,-1.949951
11.0,180,-3.892799
11.5,0,-3.434152
11.5,30,-1.581536
11.5,60,-5.032843
11.5,90,3.860842
11.5,120,-5.03283
11.5,150,-1.581448
11.5,180,-3.434108
12.0,0,-3.070239
12.0,30,-1.289268
12.0,60,-4.829627
12.0,90,4.026337
12.0,120,-4.829591
12.0,150,-1.289313
12.0,180,-3.070182
12.5,0,-2.788723
12.5,30,-1.053055
12.5,60,-4.658409
12.5,90,4.169992
12.5,120,-4.658446
12.5,150,-1.053034
12.5,180,-2.788709
13.0,0,-2.560977
13.0,30,-0.85745
13.0,60,-4.510848
13.0,90,4.296902
13.0,120,-4.510818
13.0,150,-0.857425
13.0,180,-2.560913
13.5,0,-2.372388
13.5,30,-0.692056
13.5,60,-4.381542
13.5,90,4.409932
13.5,120,-4.381385
13.5,150,-0.692114
13.5,180,-2.372352
14.0,0,-2.213252
14.0,30,-0.550009
14.0,60,-4.266359
14.0,90,4.511443
14.0,120,-4.266243
14.0,150,-0.550068
14.0,180,-2.213105
14.5,0,-2.076424
14.5,30,-0.426856
14.5,60,-4.163829
14.5,90,4.603796
14.5,120,-4.163763
14.5,150,-0.426828
14.5,180,-2.076538
15.0,0,-1.957666
15.0,30,-0.318895
15.0,60,-4.071891
15.0,90,4.68805
15.0,120,-4.071716
15.0,150,-0.318863
15.0,180,-1.957609
16.0,0,-1.759397
16.0,30,-0.136225
16.0,60,-3.912639
16.0,90,4.896686
16.0,120,-3.912794
16.0,150,-0.136238
16.0,180,-1.759344
17.0,0,-1.599612
17.0,30,0.013595
17.0,60,-3.778997
17.0,90,5.00775
17.0,120,-3.779204
17.0,150,0.01348
17.0,180,-1.599554
18.0,0,-1.466786
18.0,30,0.139413
18.0,60,-3.664074
18.0,90,5.107631
18.0,120,-3.664185
18.0,150,0.139446
18.0,180,-1.466794
19.0,0,-1.352912
19.0,30,0.247181
19.0,60,-3.56364
19.0,90,5.200201
19.0,120,-3.563775
19.0,150,0.247152
19.0,180,-1.352834
20.0,0,-1.255206
20.0,30,0.345084
20.0,60,-3.474416
20.0,90,5.281217
20.0,120,-3.474287
20.0,150,0.345112
20.0,180,-1.255237
21.0,0,-1.168755
21.0,30,0.427067
21.0,60,-3.395161
21.0,90,5.354159
21.0,120,-3.395135
21.0,150,0.426923
21.0,180,-1.168654
22.0,0,-1.092612
22.0,30,0.501103
22.0,60,-3.323564
22.0,90,5.421701
22.0,120,-3.323594
22.0,150,0.501018
22.0,180,-1.092616
23.0,0,-1.024462
23.0,30,0.567782
23.0,60,-3.259737
23.0,90,5.482879
23.0,120,-3.259713
23.0,150,0.567715
23.0,180,-1.024541
24.0,0,-0.96424
24.0,30,0.627161
24.0,60,-3.202051
24.0,90,5.534784
24.0,120,-3.202148
24.0,150,0.627296
24.0,180,-0.964373
25.0,0,-0.909555
25.0,30,0.681535
25.0,60,-3.149167
25.0,90,5.58582
25.0,120,-3.149181
25.0,150,0.681495
25.0,180,-0.909545
50.0,0,-0.284123
50.0,30,1.304428
50.0,60,-2.531872
50.0,90,6.198867
50.0,120,-2.531856
50.0,150,1.304473
50.0,180,-0.284128
100.0,0,0.010135
100.0,30,1.547724
100.0,60,-2.258001
100.0,90,6.495301
100.0,120,-2.258938
100.0,150,1.588149
100.0,180,0.010205
