R,theta1,E
2.5,0,95320.928736
2.5,30,-8920.138653
2.5,60,-20583.185479
2.5,90,914.73549
2.5,120,-20583.185624
2.5,150,-8920.138461
2.5,180,95320.928689
2.6,0,40326.57707
2.6,30,-13605.932181
2.6,60,-21474.441416
2.6,90,547.804974
2.6,120,-21474.441363
2.6,150,-13605.932361
2.6,180,40326.577061
2.7,0,9208.681577
2.7,30,-16164.19115
2.7,60,-22152.897594
2.7,90,292.561906
2.7,120,-22152.897478
2.7,150,-16164.19094
2.7,180,9208.681853
2.8,0,-6043.075211
2.8,30,-17430.46757
2.8,60,-22663.664144
2.8,90,119.302495
2.8,120,-22663.664041
2.8,150,-17430.467581
2.8,180,-6043.075172
2.9,0,-11191.299448
2.9,30,-18032.64495
2.9,60,-23042.993143
2.9,90,5.284191
2.9,120,-23042.993081
2.9,150,-18032.644959
2.9,180,-11191.29933
3.0,0,-10182.173376
3.0,30,-18445.945827
3.0,60,-23321.748852
3.0,90,-66.644305
3.0,120,-23321.748773
3.0,150,-18445.945959
3.0,180,-10182.173334
3.1,0,-5647.512666
3.1,30,-18812.060214
3.1,60,-3223.949301
3.1,90,-109.216583
3.1,120,-3223.949529
3.1,150,-18812.060393
3.1,180,-5647.512603
3.2,0,690.147851
3.2,30,-19214.475269
3.2,60,-3426.705935
3.2,90,-131.742328
3.2,120,-3427.030962
3.2,150,-19214.475273
3.2,180,690.147873
3.3,0,7695.334371
3.3,30,-2700.147956
3.3,60,-3573.63291
3.3,90,-140.921918
3.3,120,-3574.085558
3.3,150,-2700.14794
3.3,180,7695.334463
3.4,0,14708.967329
3.4,60,107.221464
3.4,90,-141.495056
3.4,120,107.221347
3.4,180,14708.96718
3.5,0,3369.333026
3.5,30,-2359.190809
3.5,60,37.542392
3.5,90,-136.752518
3.5,120,37.54246
3.5,150,-2359.190838
3.5,180,3369.333189
3.6,0,1217.811628
3.6,30,-2689.101549
3.6,60,-10.052193
3.6,90,-128.929836
3.6,120,-10.05213
3.6,150,-2689.101603
3.6,180,1217.811836
3.7,0,-405.086151
3.7,30,-2968.621211
3.7,60,-40.185958
3.7,90,-119.512582
3.7,120,-40.185949
3.7,150,-2968.621318
3.7,180,-405.08614
3.8,0,-1651.367773
3.8,30,-3205.994341
3.8,60,-58.639798
3.8,90,-109.463454
3.8,120,-58.639821
3.8,150,-3205.994549
3.8,180,-1651.367776
3.9,0,-2619.830462
3.9,30,-3401.196066
3.9,60,-68.905024
3.9,90,-99.390338
3.9,120,-68.904932
3.9,150,-3401.195989
3.9,180,-2619.830422
4.0,0,-3375.720331
4.0,30,-3554.834347
4.0,60,-73.386144
4.0,90,-89.666405
4.0,120,-73.386063
4.0,150,-3554.834269
4.0,180,-3375.720364
4.1,0,-3963.867687
4.1,30,-3670.28082
4.1,60,-73.946424
4.1,90,-80.509493
4.1,120,-73.946317
4.1,150,-3670.28092
4.1,180,-3963.867705
4.2,0,-4416.921918
4.2,30,-3756.163359
4.2,60,-72.016164
4.2,90,-72.039854
4.2,120,-72.016123
4.2,150,-3756.163351
4.2,180,-4416.92193
4.3,0,-4764.322354
4.3,30,-3817.427334
4.3,60,-68.607431
4.3,90,-64.312325
4.3,120,-68.607247
4.3,150,-3817.427373
4.3,180,-4764.322397
4.4,0,-5018.636597
4.4,30,-3859.430008
4.4,60,-64.145791
4.4,90,-57.339592
4.4,120,-64.145931
4.4,150,-3859.429973
4.4,180,-5018.636666
4.5,0,-5204.239323
4.5,30,-3884.776783
4.5,60,-59.259407
4.5,90,-51.105375
4.5,120,-59.259122
4.5,150,-3884.9454
4.5,180,-5204.239288
4.6,0,-23713.192321
4.6,30,-3899.183322
4.6,60,-54.25493
4.6,90,-45.573214
4.6,120,-54.254798
4.6,150,-3899.185649
4.6,180,-23713.192392
4.7,0,-23796.901703
4.7,30,19.323686
4.7,60,-49.316741
4.7,90,-40.692586
4.7,120,-49.316797
4.7,150,19.323789
4.7,180,-23796.901849
4.8,0,-23850.544079
4.8,30,-4.251369
4.8,60,-44.577112
4.8,90,-36.405622
4.8,120,-44.577164
4.8,150,-4.251437
4.8,180,-23850.544042
4.9,0,-23882.383663
4.9,30,-17.987456
4.9,60,-40.090301
4.9,90,-32.649749
4.9,120,-40.090243
4.9,150,-17.987525
4.9,180,-23882.383795
5.0,0,-23899.332689
5.0,30,-26.83347
5.0,60,-35.932749
5.0,90,-29.36333
5.0,120,-35.932834
5.0,150,-26.833443
5.0,180,-23899.332662
5.1,0,100.288847
5.1,30,-31.80259
5.1,60,-32.113061
5.1,90,-26.487776
5.1,120,-32.113049
5.1,150,-31.802662
5.1,180,100.288838
5.2,0,59.119212
5.2,30,-34.187093
5.2,60,-28.634571
5.2,90,-23.968838
5.2,120,-28.634807
5.2,150,-34.187181
5.2,180,59.119153
5.3,0,30.417212
5.3,30,-34.598578
5.3,60,-25.486266
5.3,90,-21.758608
5.3,120,-25.486191
5.3,150,-34.598543
5.3,180,30.417234
5.4,0,10.76318
5.4,30,-34.116429
5.4,60,-17.463106
5.4,90,-19.815602
5.4,120,-17.463088
5.4,150,-34.116457
5.4,180,10.763138
5.5,0,-2.535925
5.5,30,-32.779337
5.5,60,-15.469429
5.5,90,-18.104119
5.5,120,-15.469508
5.5,150,-32.779224
5.5,180,-2.536028
5.6,0,-11.970842
5.6,30,-31.002711
5.6,60,-13.659898
5.6,90,-16.593978
5.6,120,-13.659918
5.6,150,-31.00283
5.6,180,-11.970901
5.7,0,-17.130583
5.7,30,-28.954239
5.7,60,-12.026026
5.7,90,-15.259657
5.7,120,-12.026157
5.7,150,-28.954241
5.7,180,-17.130561
5.8,0,-20.195515
5.8,30,-26.867359
5.8,60,-10.538881
5.8,90,-14.079511
5.8,120,-10.538961
5.8,150,-26.867314
5.8,180,-20.195705
5.9,0,-21.734513
5.9,30,-24.76615
5.9,60,-9.218004
5.9,90,-13.035073
5.9,120,-9.217916
5.9,150,-24.766199
5.9,180,-21.734554
6.0,0,-22.24974
6.0,30,-22.691602
6.0,60,-8.030301
6.0,90,-12.109683
6.0,120,-8.030304
6.0,150,-22.691584
6.0,180,-22.249759
6.2,0,-21.523054
6.2,30,-19.219474
6.2,60,-6.005603
6.2,90,-10.561254
6.2,120,-6.005474
6.2,150,-19.219498
6.2,180,-21.523081
6.4,0,-19.648474
6.4,30,-15.622643
6.4,60,-4.372574
6.4,90,-9.335562
6.4,120,-4.372578
6.4,150,-15.622747
6.4,180,-19.648436
6.6,0,-17.423616
6.6,30,-11.732012
6.6,60,-3.05497
6.6,90,-8.355068
6.6,120,-3.054861
6.6,150,-11.731938
6.6,180,-17.4235
6.8,0,-15.222117
6.8,30,-9.696403
6.8,60,-1.986346
6.8,90,-7.559139
6.8,120,-1.986311
6.8,150,-9.696587
6.8,180,-15.22207
7.0,0,-13.206087
7.0,30,-8.001536
7.0,60,-1.12817
7.0,90,-6.902892
7.0,120,-1.128062
7.0,150,-8.001408
7.0,180,-13.20602
7.2,0,-11.439601
7.2,30,-6.603282
7.2,60,-0.427231
7.2,90,-6.353289
7.2,120,-0.427332
7.2,150,-6.603244
7.2,180,-11.439618
7.4,0,-9.936755
7.4,30,-5.455231
7.4,60,0.15394
7.4,90,-5.887525
7.4,120,0.153866
7.4,150,-5.455306
7.4,180,-9.936667
7.6,0,-8.6833
7.6,30,-4.513838
7.6,60,0.64179
7.6,90,-5.48775
7.6,120,0.641741
7.6,150,-4.513926
7.6,180,-8.683386
7.8,0,-7.649089
7.8,30,-3.742984
7.8,60,1.056145
7.8,90,-5.142501
7.8,120,1.056185
7.8,150,-3.743012
7.8,180,-7.649178
8.0,0,-6.801521
8.0,30,-3.098532
8.0,60,1.41196
8.0,90,-4.84136
8.0,120,1.411995
8.0,150,-3.098449
8.0,180,-6.801525
8.2,0,-6.110572
8.2,30,-2.580957
8.2,60,1.719645
8.2,90,-4.576652
8.2,120,1.719498
8.2,150,-2.580964
8.2,180,-6.11063
8.4,0,-5.549354
8.4,30,-2.153247
8.4,60,1.987445
8.4,90,-4.343014
8.4,120,1.987351
8.4,150,-2.153274
8.4,180,-5.549382
8.6,0,-5.092232
8.6,30,-1.795242
8.6,60,2.221948
8.6,90,-4.135217
8.6,120,2.221922
8.6,150,-1.795295
8.6,180,-5.092165
8.8,0,-4.71663
8.8,30,-1.49202
8.8,60,2.428606
8.8,90,-3.949689
8.8,120,2.428596
8.8,150,-1.492017
8.8,180,-4.716549
9.0,0,-4.403153
9.0,30,-1.231948
9.0,60,2.612083
9.0,90,-3.782855
9.0,120,2.612031
9.0,150,-1.231942
9.0,180,-4.403184
9.5,0,-3.807417
9.5,30,-0.722324
9.5,60,2.993834
9.5,90,-3.430666
9.5,120,2.993864
9.5,150,-0.722258
9.5,180,-3.807465
10.0,0,-3.378575
10.0,30,-0.349829
10.0,60,3.296135
10.0,90,-3.14878
10.0,120,3.296136
10.0,150,-0.349844
10.0,180,-3.378559
10.5,0,-3.064943
10.5,30,-0.061193
10.5,60,3.543207
10.5,90,-2.916538
10.5,120,3.543245
10.5,150,-0.061172
10.5,180,-3.064821
11.0,0,-2.815013
11.0,30,0.173688
11.0,60,3.749279
11.0,90,-2.720009
11.0,120,3.749326
11.0,150,0.173614
11.0,180,-2.814934
11.5,0,-2.607855
11.5,30,0.369219
11.5,60,3.924321
11.5,90,-2.551125
11.5,120,3.92436
11.5,150,0.369194
11.5,180,-2.607814
12.0,0,-2.433799
12.0,30,0.534593
12.0,60,4.075894
12.0,90,-2.403438
12.0,120,4.075855
12.0,150,0.534542
12.0,180,-2.433864
12.5,0,-2.286426
12.5,30,0.676239
12.5,60,4.209131
12.5,90,-2.27203
12.5,120,4.209074
12.5,150,0.676152
12.5,180,-2.286453
13.0,0,-2.159433
13.0,30,0.800093
13.0,60,4.327675
13.0,90,-2.154354
13.0,120,4.32758
13.0,150,0.800084
13.0,180,-2.159344
13.5,0,-2.047996
13.5,30,0.909667
13.5,60,4.434511
13.5,90,-2.048156
13.5,120,4.43458
13.5,150,0.909642
13.5,180,-2.048032
14.0,0,-1.94859
14.0,30,1.008
14.0,60,4.531377
14.0,90,-1.951779
14.0,120,4.531342
14.0,150,1.008062
14.0,180,-1.948576
14.5,0,-1.858707
14.5,30,1.097612
14.5,60,4.628279
14.5,90,-1.863261
14.5,120,4.62822
14.5,150,1.097637
14.5,180,-1.858675
15.0,0,-1.760443
15.0,30,1.179262
15.0,60,4.7013
15.0,90,-1.781874
15.0,120,4.701329
15.0,150,1.17926
15.0,180,-1.776831
16.0,0,-1.620595
16.0,30,1.323717
16.0,60,4.845834
16.0,90,-1.637575
16.0,120,4.845815
16.0,150,1.32377
16.0,180,-1.620585
17.0,0,-1.499349
17.0,30,1.448099
17.0,60,4.970489
17.0,90,-1.512637
17.0,120,4.970605
17.0,150,1.448018
17.0,180,-1.499279
18.0,0,-1.392976
18.0,30,1.558235
18.0,60,5.079737
18.0,90,-1.403449
18.0,120,5.079773
18.0,150,1.558214
18.0,180,-1.393009
19.0,0,-1.29855
19.0,30,1.653549
19.0,60,5.176271
19.0,90,-1.306855
19.0,120,5.176363
19.0,150,1.653566
19.0,180,-1.303393
20.0,0,-1.217416
20.0,30,1.740264
20.0,60,5.262109
20.0,90,-1.221094
20.0,120,5.262033
20.0,150,1.740313
