R	0	30	60	90
2.5	-20132.156335	-20636.88237	-20940.831326	-20753.73782
2.6	-21041.378394	-21486.727785	-21757.22514	-21603.927111
2.7	-21743.819654	-22130.977194	-22370.720244	-22249.658032
2.8	-22282.884454	-22614.813897	-22826.340851	-22735.218857
2.9	-22693.50101	-22974.396311	-23160.150187	-23095.308967
3.0		-3078.335391	-3102.509669	
3.1	-3268.764654	-3348.092583	-3363.303539	-3294.155633
3.2	-3474.399989	-3543.268375		-3487.165627
3.3	-3619.155458	-3677.025752	-3679.187181	-3626.858427
3.4	229.986019	-3768.983427	101.999964	89.243857
3.5	135.916686	91.117293	36.195177	21.977814
3.6	69.97446	36.594251	-8.200117	-22.822616
3.7	24.658502	-0.084281	-36.948484	-51.647671
3.8	-5.855152	-23.947216	-54.696143	-69.084851
3.9	-25.374586	-38.98911	-64.714939	-78.66408
4.0	-37.480272	-46.996986	-69.255252	-82.622949
4.1	-43.905021	-50.851373	-70.234182	-82.932064
4.2	-46.76363	-51.83658	-68.767524	-80.79549
4.3	-47.220992	-50.996553	-65.861151	-77.135139
4.4	-46.146606	-48.791939	-62.019033	-72.628778
4.5	-44.122143	-46.116396	-57.87722	-67.641877
4.6	-41.601129	-43.082653	-53.554199	-62.626537
4.7	-38.892018	-39.95545	-49.191815	-57.631953
4.8	-36.078366	-36.920632	-45.041615	-53.220839
4.9	-50.849213	-34.103485	-41.167419	-48.437841
5.0	-47.11934	-31.867579	-37.91517	-44.765367
5.1	-43.577057	-32.404767	-34.277641	-40.449866
5.2	-40.232127	-32.775269	-31.423064	-36.971775
5.3	-37.145167	-30.112956	-29.032505	-33.784578
5.4	-34.321863	-27.799425	-26.30217	-29.818927
5.5	-31.742288	-25.72835	-21.80161	-23.398024
5.6	-29.409471	-23.868599	-20.023852	-21.442969
5.7	-27.311219	-22.201663	-18.574136	-19.846728
5.8	-25.431067	-20.710663	-17.302872	-18.409202
5.9	-23.724227	-19.355657	-16.170001	-17.150879
6.0	-22.238975	-18.164026	-15.157344	-16.023673
6.2	-19.658036	-16.133062	-13.435487	-14.107802
6.4	-17.57199	-14.49941	-12.047745	-12.565813
6.6	-15.84957	-13.116407	-10.926985	-11.321237
6.8	-14.409552	-11.991034	-10.018994	-10.32549
7.0	-13.203347	-11.054582	-9.280031	-9.520543
7.2	-12.158154	-10.262632	-8.673656	-8.862583
7.4	-11.253517	-9.589047	-8.169681	-8.318575
7.6	-10.455581	-9.004352	-7.733636	-7.862912
7.8	-9.769869	-8.497352	-7.372148	-7.476611
8.0	-9.171943	-8.05733	-7.059797	-7.144943
8.2	-8.649661	-7.671692	-6.788019	-6.858194
8.4	-8.191783	-7.331972	-6.549353	-6.608468
8.6	-7.787408	-7.031315	-6.338706	-6.389381
8.8	-7.432865	-6.763709	-6.151535	-6.195991
9.0	-7.114512	-6.524315	-5.983774	-6.023985
9.5	-6.461749	-6.028676	-5.63282	-5.665338
10.0	-5.966148	-5.644724	-5.352068	-5.379226
10.5	-5.582446	-5.339688	-5.120645	-5.144326
11.0	-5.278809	-5.092571	-4.926338	-4.947297
11.5	-5.032843	-4.888003	-4.760333	-4.779092
12.0	-4.829627	-4.71559	-4.616669	-4.633331
12.5	-4.658409	-4.567845	-4.490066	-4.504915
13.0	-4.510848	-4.439119	-4.377209	-4.39004
13.5	-4.381542	-4.324729	-4.274852	-4.286216
14.0	-4.266359	-4.221562	-4.181431	-4.191917
14.5	-4.163829	-4.128056	-4.095468	-4.105164
15.0	-4.071891	-4.04229	-4.016426	-4.025583
16.0	-3.912639	-3.891248	-3.875543	-3.883282
17.0	-3.778997	-3.764327	-3.753124	-3.759437
18.0	-3.664074	-3.653313	-3.645399	-3.65105
19.0	-3.56364	-3.541924	-3.549806	-3.555076
20.0	-3.474416	-3.4552	-3.464516	-3.469357
21.0	-3.395161	-3.390087	-3.388031	-3.393297
22.0	-3.323564	-3.319344	-3.319241	-3.323646
23.0	-3.259737	-3.25418	-3.255897	-3.260135
24.0	-3.202051	-3.197247	-3.198866	-3.196875
25.0	-3.149167	-3.144577	-3.145608	-3.149396
50.0	-2.531872	-2.575723	-2.529399	-2.533416
100.0	-2.258001	-2.230309	-2.24913	-2.239524
