R,theta1,E
4.4,180,-5018.636666
4.5,0,-5204.239323
4.5,30,-3888.341387
4.5,60,-67.641877
4.5,90,-41.566926
4.5,120,-67.641792
4.5,150,-3888.23257
4.5,180,-5204.239288
4.6,0,-23713.192321
4.6,30,-3901.994365
4.6,60,-62.626537
4.6,90,-36.363573
4.6,120,-62.626591
4.6,150,-3902.790209
4.6,180,-23713.192392
4.7,0,-23796.901703
4.7,30,20.696324
4.7,60,-57.631953
4.7,90,-31.764312
4.7,120,-57.632023
4.7,150,20.696471
4.7,180,-23796.901849
4.8,0,-23850.544079
4.8,30,-2.519287
4.8,60,-53.220839
4.8,90,-27.718734
4.8,120,-53.220781
4.8,150,-2.519109
4.8,180,-23850.544042
4.9,0,-23882.383756
4.9,30,-17.228489
4.9,60,-48.437841
4.9,90,-24.172356
4.9,120,-48.43755
4.9,150,-17.228363
4.9,180,-23882.383681
5.0,0,-23899.332689
5.0,30,-26.202221
5.0,60,-44.765367
5.0,90,-21.069636
5.0,120,-44.765415
5.0,150,-26.202158
5.0,180,-23899.332663
5.1,0,100.288847
5.1,30,-31.596524
5.1,60,-40.449866
5.1,90,-18.356199
5.1,120,-40.449903
5.1,150,-31.439105
5.1,180,100.288839
5.2,0,59.119212
5.2,30,-34.18686
5.2,60,-36.971775
5.2,90,-15.982001
5.2,120,-36.972018
5.2,150,-34.186919
5.2,180,59.119153
5.3,0,30.417212
5.3,30,-34.960354
5.3,60,-33.784578
5.3,90,-13.902533
5.3,120,-33.784464
5.3,150,-34.960454
5.3,180,30.417234
5.4,0,10.76318
5.4,30,-34.557747
5.4,60,-29.818927
5.4,90,-12.078293
5.4,120,-29.818949
5.4,150,-34.557791
5.4,180,10.763138
5.5,0,-2.535925
5.5,30,-33.355402
5.5,60,-23.398024
5.5,90,-10.474234
5.5,120,-23.397941
5.5,150,-33.355441
5.5,180,-2.536027
5.6,0,-11.970842
5.6,30,-31.684012
5.6,60,-21.442969
5.6,90,-9.061405
5.6,120,-21.443021
5.6,150,-31.684025
5.6,180,-11.970901
5.7,0,-17.130583
5.7,30,-29.782248
5.7,60,-19.846728
5.7,90,-7.815661
5.7,120,-19.846726
5.7,150,-29.782188
5.7,180,-17.130561
5.8,0,-20.195514
5.8,30,-27.750775
5.8,60,-18.409202
5.8,90,-6.715434
5.8,120,-18.409053
5.8,150,-27.75073
5.8,180,-20.195705
5.9,0,-21.734513
5.9,30,-25.717658
5.9,60,-17.150879
5.9,90,-5.742515
5.9,120,-17.150858
5.9,150,-25.717789
5.9,180,-21.734554
6.0,0,-22.24974
6.0,30,-23.726979
6.0,60,-16.023673
6.0,90,-4.881731
6.0,120,-16.023634
6.0,150,-23.726788
6.0,180,-22.249759
6.2,0,-21.523054
6.2,30,-20.159594
6.2,60,-14.107802
6.2,90,-3.442651
6.2,120,-14.107751
6.2,150,-20.159443
6.2,180,-21.523082
6.4,0,-19.648474
6.4,30,-16.802755
6.4,60,-12.565813
6.4,90,-2.305562
6.4,120,-12.565903
6.4,150,-16.802796
6.4,180,-19.648436
6.6,0,-17.423616
6.6,30,-12.539166
6.6,60,-11.321237
6.6,90,-1.398171
6.6,120,-11.321299
6.6,150,-12.539262
6.6,180,-17.4235
6.8,0,-15.222117
6.8,30,-10.607257
6.8,60,-10.32549
6.8,90,-0.663295
6.8,120,-10.325522
6.8,150,-10.60743
6.8,180,-15.22207
7.0,0,-13.206087
7.0,30,-8.98231
7.0,60,-9.520543
7.0,90,-0.059111
7.0,120,-9.520657
7.0,150,-8.98233
7.0,180,-13.20602
7.2,0,-11.439601
7.2,30,-7.643116
7.2,60,-8.862583
7.2,90,0.445104
7.2,120,-8.862496
7.2,150,-7.6432
7.2,180,-11.439618
7.4,0,-9.936755
7.4,30,-6.54584
7.4,60,-8.318575
7.4,90,0.870924
7.4,120,-8.318753
7.4,150,-6.545743
7.4,180,-9.936667
7.6,0,-8.6833
7.6,30,-5.647255
7.6,60,-7.862912
7.6,90,1.236248
7.6,120,-7.863058
7.6,150,-5.647025
7.6,180,-8.683386
7.8,0,-7.649089
7.8,30,-4.910973
7.8,60,-7.476611
7.8,90,1.551467
7.8,120,-7.476592
7.8,150,-4.910667
7.8,180,-7.649178
8.0,0,-6.801521
8.0,30,-4.308964
8.0,60,-7.144943
8.0,90,1.826398
8.0,120,-7.144923
8.0,150,-4.308906
8.0,180,-6.801525
8.2,0,-6.110572
8.2,30,-3.816178
8.2,60,-6.858194
8.2,90,2.068259
8.2,120,-6.858265
8.2,150,-3.816149
8.2,180,-6.11063
8.4,0,-5.549354
8.4,30,-3.397087
8.4,60,-6.608468
8.4,90,2.282286
8.4,120,-6.608311
8.4,150,-3.397104
8.4,180,-5.549382
8.6,0,-5.092232
8.6,30,-3.057139
8.6,60,-6.389381
8.6,90,2.473051
8.6,120,-6.389247
8.6,150,-3.057008
8.6,180,-5.092165
8.8,0,-4.71663
8.8,30,-2.768969
8.8,60,-6.195991
8.8,90,2.644317
8.8,120,-6.195877
8.8,150,-2.76887
8.8,180,-4.716549
9.0,0,-4.403153
9.0,30,-2.521949
9.0,60,-6.023985
9.0,90,2.798365
9.0,120,-6.024046
9.0,150,-2.521981
9.0,180,-4.403184
9.5,0,-3.807417
9.5,30,-2.035785
9.5,60,-5.665338
9.5,90,3.125445
9.5,120,-5.665314
9.5,150,-2.035836
9.5,180,-3.807465
10.0,0,-3.378575
10.0,30,-1.679045
10.0,60,-5.379226
10.0,90,3.389904
10.0,120,-5.379295
10.0,150,-1.678946
10.0,180,-3.378559
10.5,0,-3.064943
10.5,30,-1.400619
10.5,60,-5.144326
10.5,90,3.609052
10.5,120,-5.144456
10.5,150,-1.400578
10.5,180,-3.064821
11.0,0,-2.815013
11.0,30,-1.17429
11.0,60,-4.947297
11.0,90,3.795686
11.0,120,-4.947401
11.0,150,-1.174223
11.0,180,-2.814934
11.5,0,-2.607855
11.5,30,-0.985203
11.5,60,-4.779092
11.5,90,3.957643
11.5,120,-4.779091
11.5,150,-0.985222
11.5,180,-2.607814
12.0,0,-2.433799
12.0,30,-0.825524
12.0,60,-4.633331
12.0,90,4.100023
12.0,120,-4.633324
12.0,150,-0.825456
12.0,180,-2.433864
12.5,0,-2.286426
12.5,30,-0.688263
12.5,60,-4.504915
12.5,90,4.22747
12.5,120,-4.504886
12.5,150,-0.688305
12.5,180,-2.286453
13.0,0,-2.159433
13.0,30,-0.567111
13.0,60,-4.39004
13.0,90,4.34159
13.0,120,-4.390056
13.0,150,-0.567037
13.0,180,-2.159344
13.5,0,-2.047996
13.5,30,-0.459023
13.5,60,-4.286216
13.5,90,4.445434
13.5,120,-4.286147
13.5,150,-0.459076
13.5,180,-2.048032
14.0,0,-1.948591
14.0,30,-0.361031
14.0,60,-4.191917
14.0,90,4.539901
14.0,120,-4.191899
14.0,150,-0.361009
14.0,180,-1.948576
14.5,0,-1.858707
14.5,30,-0.27245
14.5,60,-4.105164
14.5,90,4.62659
14.5,120,-4.105122
14.5,150,-0.272339
14.5,180,-1.858675
15.0,0,-1.760443
15.0,30,-0.190904
15.0,60,-4.025583
15.0,90,4.706209
15.0,120,-4.025532
15.0,150,-0.190852
15.0,180,-1.776831
16.0,0,-1.620597
16.0,30,-0.046599
16.0,60,-3.883282
16.0,90,4.826723
16.0,120,-3.8831
16.0,150,-0.046649
16.0,180,-1.620585
17.0,0,-1.499349
17.0,30,0.077718
17.0,60,-3.759437
17.0,90,4.952597
17.0,120,-3.75957
17.0,150,0.07781
17.0,180,-1.499279
18.0,0,-1.392976
18.0,30,0.187127
18.0,60,-3.65105
18.0,90,5.069591
18.0,120,-3.651069
18.0,150,0.187162
18.0,180,-1.393009
19.0,0,-1.29855
19.0,30,0.283343
19.0,60,-3.555076
19.0,90,5.166832
19.0,120,-3.555103
19.0,150,0.283288
19.0,180,-1.303393
20.0,0,-1.217415
20.0,30,0.369349
20.0,60,-3.469357
20.0,90,5.253649
20.0,120,-3.469462
20.0,150,0.369369
20.0,180,-1.217347
21.0,0,-1.140206
21.0,30,0.446683
21.0,60,-3.393297
21.0,90,5.335201
21.0,120,-3.393175
21.0,150,0.446656
21.0,180,-1.140213
22.0,0,-1.070599
22.0,30,0.516252
22.0,60,-3.323646
22.0,90,5.3998
22.0,120,-3.323608
22.0,150,0.516171
22.0,180,-1.070608
23.0,0,-1.008261
23.0,30,0.578675
23.0,60,-3.260135
23.0,90,5.467772
23.0,120,-3.260036
23.0,150,0.578725
23.0,180,-1.008234
24.0,0,-0.951495
24.0,30,0.636062
24.0,60,-3.196875
24.0,90,5.524053
24.0,120,-3.196922
24.0,150,0.636047
24.0,180,-0.950197
25.0,0,-0.897934
25.0,30,0.688796
25.0,60,-3.149396
25.0,90,5.579555
25.0,120,-3.149511
25.0,150,0.688809
25.0,180,-0.899055
50.0,0,-0.283721
50.0,30,1.305169
50.0,60,-2.533416
50.0,90,6.199679
50.0,120,-2.533228
50.0,150,1.305276
50.0,180,-0.283681
100.0,0,0.000145
100.0,30,1.57525
100.0,60,-2.239524
100.0,90,6.49521
100.0,120,-2.238445
100.0,150,1.576925
100.0,180,-0.005417
