R,theta2,E
14.5,30,-2.022982
14.5,60,-1.897943
14.5,90,-1.858707
15.0,0,-1.957666
15.0,30,-1.913952
15.0,60,-1.808938
15.0,90,-1.760443
16.0,0,-1.759397
16.0,30,-1.927484
16.0,60,-1.746064
16.0,90,-1.632275
17.0,0,-1.599612
17.0,30,-1.572553
17.0,60,-1.655173
17.0,90,-1.499354
18.0,0,-1.466786
18.0,30,-1.514622
18.0,60,-1.486745
18.0,90,-1.392976
19.0,0,-1.352912
19.0,30,-1.337256
19.0,60,-1.356395
19.0,90,-1.29855
20.0,0,-1.255205
20.0,30,-1.267208
20.0,60,-1.249891
20.0,90,-1.217415
21.0,0,-1.168755
21.0,30,-1.15856
21.0,60,-1.160638
21.0,90,-1.140206
22.0,0,-1.092612
22.0,30,-1.094085
22.0,60,-1.083893
22.0,90,-1.070599
23.0,0,-1.024462
23.0,30,-1.017805
23.0,60,-1.016465
23.0,90,-1.008261
24.0,0,-0.96424
24.0,30,-0.962623
24.0,60,-0.911517
24.0,90,-0.951495
25.0,0,-0.909555
25.0,30,-0.904424
25.0,60,-0.898428
25.0,90,-0.897934
50.0,0,-0.284123
50.0,30,-0.281488
50.0,60,-0.327107
50.0,90,-0.283722
100.0,0,0.010106
100.0,30,0.018558
100.0,60,0.011812
100.0,90,0.000335
