R,theta1,E
4.3,90,-56.637582
4.3,120,-45.036369
4.3,150,-3555.593814
4.3,180,-4121.326778
4.4,0,-4444.140301
4.4,30,-3638.313587
4.4,60,-43.929605
4.4,90,-51.226656
4.4,120,-43.929774
4.4,150,-3638.313629
4.4,180,-4444.140241
4.5,0,-4708.412994
4.5,30,-3699.791192
4.5,60,-41.922186
4.5,90,-46.278907
4.5,120,-41.92212
4.5,150,-3699.480615
4.5,180,-4708.413162
4.6,0,-23242.358977
4.6,30,-3744.212692
4.6,60,-39.386144
4.6,90,-41.805785
4.6,120,-39.38636
4.6,150,-3744.212438
4.6,180,-23242.359002
4.7,0,-23402.876023
4.7,30,42.152462
4.7,60,-36.637086
4.7,90,-37.794799
4.7,120,-36.637191
4.7,150,42.152553
4.7,180,-23402.875993
4.8,0,-23522.116606
4.8,30,10.018825
4.8,60,-33.848984
4.8,90,-34.219304
4.8,120,-33.848976
4.8,150,10.018825
4.8,180,-23522.116461
4.9,0,-23608.629752
4.9,30,-11.85996
4.9,60,-48.632011
4.9,90,-31.048721
4.9,120,-48.631995
4.9,150,-11.860036
4.9,180,-23608.603601
5.0,0,86.582407
5.0,30,-26.147013
5.0,60,-44.903889
5.0,90,-28.248466
5.0,120,-44.903763
5.0,150,-26.147045
5.0,180,86.582448
5.1,0,30.039984
5.1,30,-34.929616
5.1,60,-41.360114
5.1,90,-25.785701
5.1,120,-41.360053
5.1,150,-34.929695
5.1,180,30.040098
5.2,0,-7.336862
5.2,30,-39.871787
5.2,60,-38.017297
5.2,90,-23.625317
5.2,120,-38.017287
5.2,150,-39.871683
5.2,180,-7.337036
5.3,0,-32.259621
5.3,30,-42.131156
5.3,60,-34.924213
5.3,90,-21.732674
5.3,120,-34.924274
5.3,150,-42.131059
5.3,180,-32.259716
5.4,0,-47.564371
5.4,30,-42.714676
5.4,60,-32.105072
5.4,90,-20.073974
5.4,120,-32.105098
5.4,150,-42.714571
5.4,180,-47.564463
5.5,0,-56.070841
5.5,30,-41.852164
5.5,60,-29.525852
5.5,90,-18.617975
5.5,120,-29.525832
5.5,150,-41.852155
5.5,180,-56.070652
5.6,0,-60.060968
5.6,30,-40.302658
5.6,60,-27.192871
5.6,90,-17.335453
5.6,120,-27.192861
5.6,150,-40.302778
5.6,180,-60.061031
5.7,0,-60.981754
5.7,30,-38.493901
5.7,60,-25.094545
5.7,90,-16.201956
5.7,120,-25.094592
5.7,150,-38.493722
5.7,180,-60.981733
5.8,0,-59.910669
5.8,30,-36.326779
5.8,60,-23.214046
5.8,90,-15.196565
5.8,120,-23.213964
5.8,150,-36.326867
5.8,180,-59.910661
5.9,0,-57.627762
5.9,30,-41.896228
5.9,60,-21.507576
5.9,90,-14.301891
5.9,120,-21.507758
5.9,150,-41.896239
5.9,180,-57.627808
6.0,0,-54.66975
6.0,30,-38.97609
6.0,60,-20.021577
6.0,90,-13.501216
6.0,120,-20.021356
6.0,150,-38.976061
6.0,180,-54.669794
6.2,0,-47.990569
6.2,30,-33.558117
6.2,60,-17.441266
6.2,90,-12.130721
6.2,120,-17.44127
6.2,150,-33.557966
6.2,180,-47.990548
6.4,0,-41.417275
6.4,30,-28.85887
6.4,60,-15.355769
6.4,90,-10.99099
6.4,120,-15.355899
6.4,150,-28.858879
6.4,180,-41.417359
6.6,0,-35.535688
6.6,30,-24.877433
6.6,60,-13.633284
6.6,90,-10.010126
6.6,120,-13.633198
6.6,150,-24.877404
6.6,180,-35.535671
6.8,0,-30.475397
6.8,30,-21.561209
6.8,60,-12.206032
6.8,90,-9.139789
6.8,120,-12.206073
6.8,150,-21.561345
6.8,180,-30.475521
7.0,0,-26.215828
7.0,30,-18.796613
7.0,60,-10.986186
7.0,90,-8.356932
7.0,120,-10.986191
7.0,150,-18.796687
7.0,180,-26.21598
7.2,0,-22.661269
7.2,30,-16.504862
7.2,60,-9.942455
7.2,90,-7.6538
7.2,120,-9.942482
7.2,150,-16.504634
7.2,180,-22.661328
7.4,0,-19.686044
7.4,30,-14.592708
7.4,60,-9.025526
7.4,90,-7.028794
7.4,120,-9.025507
7.4,150,-14.592793
7.4,180,-19.686025
7.6,0,-17.211171
7.6,30,-13.005309
7.6,60,-8.239086
7.6,90,-6.48002
7.6,120,-8.239049
7.6,150,-13.005457
7.6,180,-17.211058
7.8,0,-15.136968
7.8,30,-11.640062
7.8,60,-7.553708
7.8,90,-6.002701
7.8,120,-7.553557
7.8,150,-11.640143
7.8,180,-15.137058
8.0,0,-13.40605
8.0,30,-10.474739
8.0,60,-6.955684
8.0,90,-5.587749
8.0,120,-6.955697
8.0,150,-10.474759
8.0,180,-13.40611
8.2,0,-11.928883
8.2,30,-9.472393
8.2,60,-6.433796
8.2,90,-5.225875
8.2,120,-6.433871
8.2,150,-9.472547
8.2,180,-11.928924
8.4,0,-10.670248
8.4,30,-8.60611
8.4,60,-5.975944
8.4,90,-4.908681
8.4,120,-5.975951
8.4,150,-8.606144
8.4,180,-10.670348
8.6,0,-9.594076
8.6,30,-7.854123
8.6,60,-5.572887
8.6,90,-4.628394
8.6,120,-5.572975
8.6,150,-7.854137
8.6,180,-9.594074
8.8,0,-8.672567
8.8,30,-7.200293
8.8,60,-5.215046
8.8,90,-4.379165
8.8,120,-5.21495
8.8,150,-7.200138
8.8,180,-8.672555
9.0,0,-7.883237
9.0,30,-6.631031
9.0,60,-4.897544
9.0,90,-4.156519
9.0,120,-4.897517
9.0,150,-6.631112
9.0,180,-7.883316
9.5,0,-6.361403
9.5,30,-5.48965
9.5,60,-4.245222
9.5,90,-3.693761
9.5,120,-4.245251
9.5,150,-5.489569
9.5,180,-6.361342
10.0,0,-5.285789
10.0,30,-4.664879
10.0,60,-3.749624
10.0,90,-3.333542
10.0,120,-3.749598
10.0,150,-4.664789
10.0,180,-5.285692
10.5,0,-4.492298
10.5,30,-4.045772
10.5,60,-3.365795
10.5,90,-3.04707
10.5,120,-3.365758
10.5,150,-4.045791
10.5,180,-4.492182
11.0,0,-3.892782
11.0,30,-3.571063
11.0,60,-3.061655
11.0,90,-2.814245
11.0,120,-3.061721
11.0,150,-3.570988
11.0,180,-3.892799
11.5,0,-3.434152
11.5,30,-3.211627
11.5,60,-2.815746
11.5,90,-2.620116
11.5,120,-2.815748
11.5,150,-3.211629
11.5,180,-3.434108
12.0,0,-3.070239
12.0,30,-2.919011
12.0,60,-2.61233
12.0,90,-2.454497
12.0,120,-2.612356
12.0,150,-2.918966
12.0,180,-3.070183
12.5,0,-2.788723
12.5,30,-2.677851
12.5,60,-2.440593
12.5,90,-2.310805
12.5,120,-2.44056
12.5,150,-2.677929
12.5,180,-2.788709
13.0,0,-2.560977
13.0,30,-2.484166
13.0,60,-2.296799
13.0,90,-2.184102
13.0,120,-2.296725
13.0,150,-2.484101
13.0,180,-2.560913
13.5,0,-2.372388
13.5,30,-2.319157
13.5,60,-2.16741
13.5,90,-2.070928
13.5,120,-2.167352
13.5,150,-2.319244
13.5,180,-2.372352
14.0,0,-2.213252
14.0,30,-2.17758
14.0,60,-2.054062
14.0,90,-1.969321
14.0,120,-2.054098
14.0,150,-2.177603
14.0,180,-2.213105
14.5,0,-2.076424
14.5,30,-2.054737
14.5,60,-1.952426
14.5,90,-1.877185
14.5,120,-1.952406
14.5,150,-2.054857
14.5,180,-2.076538
15.0,0,-1.957666
15.0,30,-1.947113
15.0,60,-1.861137
15.0,90,-1.792906
15.0,120,-1.86105
15.0,150,-1.947182
15.0,180,-1.957609
16.0,0,-1.759397
16.0,30,-1.897062
16.0,60,-1.70203
16.0,90,-1.644531
16.0,120,-1.701936
16.0,150,-1.896997
16.0,180,-1.759344
17.0,0,-1.599612
17.0,30,-1.648162
17.0,60,-1.567862
17.0,90,-1.516969
17.0,120,-1.568045
17.0,150,-1.648247
17.0,180,-1.599554
18.0,0,-1.466786
18.0,30,-1.48712
18.0,60,-1.452758
18.0,90,-1.406352
18.0,120,-1.452722
18.0,150,-1.486913
18.0,180,-1.466794
19.0,0,-1.352912
19.0,30,-1.37394
19.0,60,-1.451765
19.0,90,-1.308835
19.0,120,-1.451736
19.0,150,-1.373971
19.0,180,-1.352834
20.0,0,-1.255205
20.0,30,-1.286109
20.0,60,-1.357871
20.0,90,-1.222303
20.0,120,-1.357827
20.0,150,-1.28615
20.0,180,-1.255237
21.0,0,-1.168755
21.0,30,-1.213833
21.0,60,-1.273894
21.0,90,-1.142741
21.0,120,-1.273938
21.0,150,-1.213708
21.0,180,-1.168654
22.0,0,-1.092612
22.0,30,-1.151922
22.0,60,-1.302396
22.0,90,-1.074177
22.0,120,-1.302272
22.0,150,-1.151861
22.0,180,-1.092616
23.0,0,-1.024462
23.0,30,-1.096489
23.0,60,-1.219668
23.0,90,-1.011051
23.0,120,-1.219766
23.0,150,-1.096547
23.0,180,-1.024541
24.0,0,-0.96424
24.0,30,-1.047019
24.0,60,-1.147683
24.0,90,-0.953441
24.0,120,-1.147716
24.0,150,-1.04709
24.0,180,-0.964372
25.0,0,-0.909555
25.0,30,-1.001181
25.0,60,-1.083833
25.0,90,-0.900801
25.0,120,-1.083866
25.0,150,-1.001161
25.0,180,-0.909545
50.0,0,-0.284123
50.0,30,-0.419119
50.0,60,-0.420051
50.0,90,-0.284952
50.0,120,-0.420104
50.0,150,-0.419082
50.0,180,-0.284128
100.0,0,0.010106
100.0,30,-0.022571
100.0,60,-0.014985
100.0,90,0.013457
100.0,120,-0.075188
100.0,150,-0.106234
100.0,180,0.010193
