R,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1.0,-11151904614.728668,14416300701.596687,-51217004559.494286,30031678118.770317,-73883908055.04912,39185867804.90603,-70484352151.92491,40252471897.57114,-43830368497.59432,29977339383.79131,-7275172454.555101,5918793252.012405,26660967038.937897,-29794770891.193703,58008664251.37152,-76900836336.57472,120892042848.98502,-193985745390.28503,87267842972.51422
1.1,-7343345088.553728,9503609551.908482,-33715232099.40324,19793876309.479828,-48610209335.987885,25801866698.03049,-46346111990.76195,26446829383.595703,-28787959518.774796,19617351266.637806,-4699954586.502927,3743320378.210791,17700654809.9084,-19787821371.115192,38430296918.89228,-50866831038.6721,80040117156.56635,-128255027359.85555,57769513865.02014
1.2,-4830075789.97432,6258581064.047623,-22169038462.032463,13032486057.823862,-31944809501.358288,16970414653.919386,-30437350445.49277,17354731019.47017,-18882486911.473137,12818103539.290674,-3025443199.3513384,2353576781.88918,11747331263.98126,-13135973634.259636,25444475389.028942,-33622908135.181435,52958041793.29428,-84734189714.95586,38216664178.3811
1.3,-3173162115.079936,4117017256.1916943,-14559255471.80925,8571069685.369408,-20966706010.444073,11148532783.647295,-19963317891.365967,11373268835.736782,-12367184875.331097,8361620896.195375,-1939571371.7805486,1469664473.5263345,7793330210.673909,-8716146657.721607,16836005693.098482,-22208370445.274857,35015038499.084,-55937722657.10898,25263894992.163345
1.4,-2081940715.8864775,2705034269.9382477,-9549095362.136923,5630111514.817446,-13742801475.785126,7314550796.309911,-13075133228.531612,7442721533.157973,-8087066388.737513,5444797708.264157,-1237576476.7519472,910289059.9725205,5168196608.2413645,-5780643008.716953,11132603754.997734,-14657568155.785383,23134448984.167576,-36897228194.0322,16688766054.348713
1.5,-1364072594.5889874,1775032405.1743958,-6254188129.038381,3693450768.0061812,-8994752105.039713,4792466039.4612255,-8550616063.627739,4863048394.471435,-5279079883.193463,3538604828.100855,-785330722.9984406,558339253.743315,3425988120.178288,-3831848211.5713024,7356178868.646951,-9666138803.684484,15273127590.25067,-24316746328.211315,11015556258.725689
1.6,-892380426.0420777,1163159489.723598,-4089924777.03301,2419556973.4651566,-5877879272.366004,3135335822.2028,-5582534114.061276,3172209087.91618,-3439564344.5908813,2294921957.6071053,-495139317.01424056,338390814.8735485,2270194957.391825,-2538703249.9254375,4857253309.913634,-6368997952.346965,10074939515.47064,-16011006393.823347,7264868174.753742
1.7,-582842001.4812136,761067287.9779385,-2670175373.4174004,1582623518.932648,-3834533721.8412676,2047904459.139641,-3638199022.0983477,2065529321.0705078,-2236395035.771996,1484931581.5494866,-309785138.10139275,202030258.18832362,1503735579.8136103,-1681039295.9183764,3204768368.932329,-4192723834.557601,6640225874.698433,-10531994572.806108,4787048147.895231
1.8,-379995343.58121336,497168480.3524106,-1740132293.1445184,1033479824.9890459,-2496899716.0268736,1335293904.4964836,-2366429241.5238338,1342301759.96956,-1450790506.4140406,958415117.5559942,-192022882.71996602,118298920.47022331,995663197.9475511,-1112491550.620234,2112777730.013457,-2757449063.1504803,4372484990.389226,-6920818336.342581,3151410818.7776794
1.9,-247265315.55167225,324205642.51893413,-1131808972.0602038,673669582.562318,-1622611941.4862638,868999514.1078334,-1535941753.1374705,870447984.3717103,-938794386.1484684,616882283.2570951,-117670702.37283722,67484374.33028224,659005432.9102855,-735798738.4742956,1391699520.6433947,-1811685252.1342034,2876449645.413309,-4542904622.633512,2072604865.4042106
