R	Gamma	E
5.00	150	-117.391324357642
5.00	160	-117.391347479304
5.00	170	-117.391371612733
5.00	180	-117.391381342411
5.10	0	-117.391347522401
5.10	10	-117.391353537391
5.10	20	-117.391365296765
5.10	30	-117.391373610663
5.10	40	-117.391375742009
5.10	50	-117.391373469259
5.10	60	-117.391369003769
5.10	70	-117.39136444425
5.10	80	-117.391360892007
5.10	90	-117.391357861816
5.10	100	-117.391354012376
5.10	110	-117.391347930841
5.10	120	-117.391338839461
5.10	130	-117.391327812012
5.10	140	-117.391321126141
5.10	150	-117.391328840108
5.10	160	-117.391352696092
5.10	170	-117.391378410471
5.10	180	-117.391389414705
5.20	0	-117.391370611297
5.20	10	-117.391373528761
5.20	20	-117.391378169662
5.20	30	-117.391379115318
5.20	40	-117.391375805093
5.20	50	-117.391370112956
5.20	60	-117.39136366568
5.20	70	-117.391358034864
5.20	80	-117.391353930786
5.20	90	-117.391350739294
5.20	100	-117.391347250316
5.20	110	-117.391342298314
5.20	120	-117.391335217787
5.20	130	-117.391326797011
5.20	140	-117.391322242238
5.20	150	-117.391330445183
5.20	160	-117.391353414899
5.20	170	-117.391378553327
5.20	180	-117.39138955784
5.30	0	-117.391384249093
5.30	10	-117.391385013198
5.30	20	-117.391384791821
5.30	30	-117.391380821843
5.30	40	-117.391373922543
5.30	50	-117.391365956015
5.30	60	-117.391358210923
5.30	70	-117.391351918233
5.30	80	-117.391347488884
5.30	90	-117.391344223039
5.30	100	-117.391341031932
5.30	110	-117.391336958239
5.30	120	-117.391331448397
5.30	130	-117.391325067039
5.30	140	-117.391322065064
5.30	150	-117.391330142576
5.30	160	-117.391351308428
5.30	170	-117.391374697521
5.30	180	-117.39138504018
5.40	0	-117.391391175157
5.40	10	-117.391390467897
5.40	20	-117.391387015445
5.40	30	-117.391379885611
5.40	40	-117.391370710146
5.40	50	-117.391361297014
5.40	60	-117.391352772459
5.40	70	-117.391346128901
5.40	80	-117.391341545519
5.40	90	-117.391338272322
5.40	100	-117.391335331187
5.40	110	-117.391331940061
5.40	120	-117.391327644594
5.40	130	-117.391322850057
5.40	140	-117.391320986823
5.40	150	-117.391328598956
5.40	160	-117.391347524523
5.40	170	-117.391368567976
5.40	180	-117.391377930037
5.50	0	-117.391393392166
5.50	10	-117.391391707714
5.50	20	-117.391386193528
5.50	30	-117.391377145346
5.50	40	-117.391366616266
5.50	50	-117.39135636098
5.50	60	-117.391347446006
5.50	70	-117.39134068332
5.50	80	-117.391336068655
5.50	90	-117.391332837744
5.50	100	-117.391330115351
5.50	110	-117.391327254792
5.50	120	-117.391323891407
5.50	130	-117.391320318596
5.50	140	-117.391319287901
5.50	150	-117.391326269255
5.50	160	-117.391342836361
5.50	170	-117.39136130419
5.50	180	-117.391369560647
5.60	0	-117.391392353674
5.60	10	-117.391390051933
5.60	20	-117.391383306517
5.60	30	-117.391373201171
5.60	40	-117.391361962885
5.60	50	-117.391351313617
5.60	60	-117.39134229833
