R,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
3.5,240694.87933502818,-72422.2222847094,-12189.594507190159,337487.35631233384,-273338.60302314535,133703.21033032623,-104111.72952278116,-23152.45523685563,15375.613718624605,-15289.490410955415,-16824.895711464014,15806.31301071262,-8565.481743273613,5344.646601972236,54821.56468250295,-28349.575177450533,23110.74189963103,-22498.0884229668,28536.390429764346,-137027.44699420093,8231.204934424935,-38829.08017450025,95018.60374771108,47743.76873233417,-31383.258222862838,26404.578436264797,-24867.227171847335,29398.39116144142
3.6,136045.88800486882,-40179.17360931925,-6546.370201223697,191476.80933810992,-152068.66466662253,74372.367592342,-57849.31850651422,-12291.6268514467,8140.334789791728,-8057.165061504047,-6862.331939938136,8056.815895717256,-4246.280090370399,2437.190298246428,30895.704604254588,-15983.48491192207,13042.07022907921,-12714.537900157267,16157.690520419896,-75403.10551175394,3998.5917362720775,-21175.435380306575,52397.76642071587,26815.810262615116,-17594.081347702744,14758.22461087539,-13838.418064235306,16262.300372667336
3.7,75744.3349420453,-21852.172158574675,-3429.128374080222,107200.18241683104,-82983.40819906566,40576.351522933764,-31520.998611007642,-6342.454197717105,4185.291267238557,-4117.31456052071,-1818.5909592277262,3917.349895423313,-1980.4620238875546,982.2780665535047,17126.08915245872,-8864.18363199261,7240.800815033825,-7070.649230588222,9005.03470289685,-40454.46219592293,1804.458827364485,-11278.36174969134,28291.755700027257,14806.57486716032,-9694.079938101837,8103.265641244605,-7559.793966284132,8821.650029017404
3.8,41460.3573754053,-11606.726592669966,-1742.7111144435596,59170.47009894543,-44265.11269721944,21638.464205599725,-16783.601497651074,-3159.847628599666,2075.0335941520625,-2024.3750630525026,518.4928985284025,1777.2783143018687,-837.3027461801735,297.3549925308289,9313.250072652641,-4823.049712997627,3944.717899066654,-3859.364952318472,4927.4967961655475,-21007.98852531956,718.0626266534964,-5837.2922272863525,14897.310796219708,8015.794399794816,-5235.248888123375,4358.537969376339,-4042.2338504142754,4677.882569759591
3.9,22260.271879004307,-5989.866338269674,-852.8352954465372,32179.61539687543,-22976.884533883625,11228.132469199327,-8693.057266802367,-1505.5307178560902,981.9030145419601,-946.4862002045834,1423.633512806994,717.6975226991353,-290.8917243799933,4.986288888811941,4952.14828897825,-2566.201973141029,2101.908983516825,-2060.926275445,2638.8221014356777,-10437.191944116925,214.7724786977942,-2915.0537352531,7608.797495531947,4240.338165090183,-2761.655851497924,2288.4660760924244,-2107.7284657055634,2415.1503918634826
4.0,11688.728321491206,-2981.5739397152074,-397.4023834322487,17243.779752480546,-11535.059066915914,5634.5185126778415,-4353.184738944075,-675.9544791365819,436.3195138030189,-412.8013860264496,1614.791348346173,224.20764673719555,-50.30637204753157,-97.90340898827372,2563.717221131239,-1329.4898450443911,1090.759029185182,-1072.1635549417674,1377.2584116612782,-4858.750862357929,5.617020854709153,-1389.6769063959482,3741.052445943879,2182.3150342061126,-1416.697694536147,1167.5977610481368,-1066.6424220336216,1207.795586151933
4.1,5978.41109075703,-1415.761521421367,-173.14895215434962,9115.760140414759,-5552.267378689847,2710.9340020074615,-2089.854490050332,-278.8456163962743,176.92490087571502,-162.0255309732483,1484.2342057708822,15.462912938947625,41.18060079267792,-116.73421585210696,1284.7707680525875,-666.8127252145605,548.113733040347,-540.3025764602052,696.6065856065652,-2028.3602925311818,-63.960061329161704,-621.3527285558232,1750.7080604149799,1086.3193129532285,-702.5659353530127,575.372869125704,-520.5661017494393,581.0429481024187
4.2,2959.62521863859,-629.6489765664529,-68.22790478199387,4769.949782494632,-2528.963202038334,1234.4905153020954,-950.244794346545,-100.41312786767853,61.598361007031656,-52.60252712974986,1237.2668568541599,-57.97424838703358,65.16402600850228,-103.58885957597073,618.238863550835,-321.1811700694996,264.5801518824205,-261.65622671860956,338.76439917024,-670.191716937007,-73.45228926093421,-251.88921732771644,765.3863644087776,518.7694096892051,-334.04741543432783,271.5396425209948,-242.84958571011333,266.3196657234264
4.3,1401.632128524042,-253.36843564486333,-22.561491206842035,2487.1394915647297,-1066.7224980958495,521.1048367083721,-401.93703204548683,-27.382086907544704,15.26228388832665,-10.12183412208661,974.4508436379386,-72.48689150970196,62.196892164340326,-82.35249956456128,282.2867098394042,-146.81383696167202,121.24567014737272,-120.35740750781271,156.58324824620365,-73.3226190429524,-61.54269597182807,-85.17606541248568,301.7304370300256,234.80754129718377,-150.42092583456542,121.18922933276326,-106.86582315164772,114.6141149488074
4.4,618.4909946602166,-85.01599253080629,-4.830412497456528,1306.7536978513635,-400.0571460281997,196.38375361880156,-153.9476093342168,-1.8633520576289726,-0.2945901979286347,3.0293379816389248,739.5648926191841,-65.08964392048134,51.1111664308963,-62.651761144381624,120.00638544737669,-62.50006014596447,51.776738688250575,-51.63733179641981,67.58406160958553,148.66485232835873,-45.49561083294083,-16.768194144550804,98.3655219237918,98.77926316473756,-62.87810994401823,50.096017115169566,-43.37997257578894,45.15554238212147
4.5,235.69107876445787,-17.33040233228789,0.6775088194263432,702.431439353472,-121.04853327650405,60.873194873699404,-51.54003161583267,4.331752615340861,-3.5671100969911578,4.8715265124412745,547.0274081478701,-52.32652004197846,39.7232190188774,-47.36000956489619,45.92937194830577,-23.970698974770244,19.95216563138017,-20.03820863006611,26.462262136001158,199.18355213389793,-31.87417285339813,7.027768653719399,18.19214766441855,37.2411688788334,-23.492935737240817,18.416511680691173,-15.517774154011313,15.398707915639605
4.6,53.67095976334969,4.736339773945293,1.447080035392183,392.18955390679463,-19.602700437653194,11.890651812463132,-15.253189652636305,4.012685953864823,-2.878453381358023,3.379606875395842,397.1724331491347,-40.609359387648595,30.596795356727498,-36.48212275007689,14.728709362379451,-7.72594629938883,6.5029472423420245,-6.6364231867885835,8.938707241711427,180.76167394892605,-22.280950800715924,12.538635752843042,-7.918323446058491,11.540131157453505,-7.143608050396396,5.405684494130558,-4.272190544030442,3.7288638979809576
4.7,-30.865626803692095,8.169151936737329,0.7855467173974651,228.88065037934774,7.720813783011021,-1.0843389880688226,-6.136860743951206,2.392923670521139,-1.5550615072995904,1.6382569756639214,284.4608596163407,-31.692007841044088,24.02811048868591,-29.0543420308402,3.1619445322585094,-1.701076554062199,1.5093292007244663,-1.650359218791802,2.398282198402185,141.9031238181707,-16.30350791734608,11.827842212015558,-12.993825568319881,2.048168684563213,-1.1389986871514857,0.6743919958780564,-0.249932937499306,-0.32782226351863564
4.8,-69.55352046297722,5.3639428642383375,-0.015942435880551997,138.01290956944246,8.727593667438502,-1.3708435680539033,-6.32110529560443,1.182602202297495,-0.6388937034280144,0.5294158692243288,201.66875729016755,-25.442434055276465,19.509644945149454,-23.992855852606965,-0.1743652902914663,0.03258396687655285,0.0793930701200628,-0.23098345594696545,0.5459975993315085,103.2790996484637,-12.93281887029081,9.858014389047536,-11.609911278137059,-0.7431533511744041,0.6272023420082493,-0.7180772990724963,0.9353745990475264,-1.5265461375765885
4.9,-87.14393212266258,1.4617822413831156,-0.5694748427534824,83.13778531830988,3.4500628592179794,1.2842294012810047,-8.421294543469472,0.6465779394659048,-0.244876444679611,0.06674132828815615,141.84809824094384,-21.157243153206135,16.38882301987552,-20.41197181730208,-0.542304575783394,0.21656885074423182,-0.0596281481329024,-0.10994595458517153,0.41180319287232137,71.98926608175569,-11.177563649532749,8.283572610042881,-9.396490300711566,-1.1470651994587457,0.8990878403121415,-0.9557909637825492,1.171750557316828,-1.8267551033779303
5.0,-94.9318545437714,-1.78293076337286,-0.8447573451682402,47.035025299669044,-1.1038014091889359,3.4930404905403236,-9.941134336255551,0.5744093985310386,-0.19586651923288656,0.011928403177436486,99.10100952674563,-18.12037602801201,14.120454107092268,-17.69387121266076,-0.15367317276073145,0.0065959303799179025,0.12792040756398593,-0.31569200759268634,0.708806291849247,49.06447822501022,-10.276858344753474,7.374588212127868,-7.977190366552804,-0.9330941167403,0.7868523380532245,-0.9003439821612927,1.1724839363264545,-1.9133230659553855
5.1,-97.80944375580633,-4.046419923809887,-0.9201395304951195,21.781942126353904,-3.461332634297083,4.565449141514701,-10.43897207944065,0.6917486817656879,-0.28820857078613216,0.1263094747451925,68.75792256762111,-15.791604660529007,12.328537493293236,-15.456480346609744,0.20498778914753313,-0.18451610811518204,0.2941764540853131,-0.4927854745308613,0.9580703385580018,33.22967841359696,-9.728604575910905,6.934083149957884,-7.410776009386401,-0.7067880080708981,0.6613193859115074,-0.8264982707344893,1.145942526987239,-1.951283295698625
5.2,-97.82395289635176,-5.5039307437295655,-0.8817965802732062,3.705800341931938,-4.1010478184805805,4.757849366594781,-10.177913470648496,0.8013352420828337,-0.3795989177290595,0.24885691665043552,47.28449456864494,-13.829526895353581,10.789292259283162,-13.491128694306429,0.35300716729647963,-0.26104826764228406,0.3567993466767765,-0.5545826176583222,1.038641419950883,22.65929394087004,-9.245601643313442,6.693872763096898,-7.310916512079543,-0.59533876417709,0.5950775936800707,-0.7802715519419213,1.1151129412917378,-1.9350188024660424
5.3,-95.87568735187276,-6.426044772257946,-0.7921036805669932,-9.056114508667541,-3.8902458787579697,4.510722023964947,-9.542290295043674,0.8048350838991034,-0.39952382885974647,0.29998288809730145,32.08865712843759,-12.052586360049897,9.390063588954892,-11.701692051648196,0.3260497583201394,-0.2413982800067518,0.3306344989823249,-0.5151527981465633,0.9673924336701476,15.698718014775814,-8.693620376524526,6.454856257876235,-7.297712124312548,-0.5663479565476317,0.5651776719437505,-0.7401184136722665,1.056715611914955,-1.8322496104960138
5.4,-92.46482336061149,-7.032477264251913,-0.6869352532461115,-17.655203555271513,-3.5142533296837755,4.170943244575902,-8.82865006253283,0.6809094507483913,-0.33199237503684564,0.2600015610858204,21.312462326398503,-10.386712716673394,8.088283616219169,-10.056599356211908,0.20714946021509206,-0.16962330995916952,0.2536037548126,-0.4142039998259168,0.798966559975899,11.084611525727041,-8.034807355763956,6.112564463161673,-7.133313980927952,-0.5609032925086428,0.5360043000515307,-0.6803530585161781,0.9523954421481292,-1.6307607254021683
5.5,-87.97813752113085,-7.461156049612161,-0.5825689450876925,-22.975043292075004,-3.3529178413268035,3.93255102529646,-8.204603956645798,0.45419782044261936,-0.19324091811086141,0.14421373608282462,13.645999219492994,-8.819545576599502,6.8792153235712075,-8.55551516441904,0.06486939357037969,-0.08275237611250708,0.1587487296287029,-0.2879521249445527,0.5856795896325506,7.945326867861773,-7.284219901035399,5.639012870768515,-6.7241417503497,-0.5383573206411376,0.48580392961903796,-0.5894892070200088,0.800601486291108,-1.3437370653359881
5.6,-82.77127940144555,-7.78138528146739,-0.48379189462555705,-25.77827112811291,-3.5300580747154235,3.861836408845692,-7.731712331513414,0.1690083065483865,-0.01326188956592933,-0.01708525499848168,8.17590945312085,-7.367152702853275,5.773955942014846,-7.208596844205381,-0.06074225093338814,-0.0030930097590284866,0.06716379755940038,-0.16108029732063622,0.36541833614550123,5.722658743811515,-6.480061528892797,5.054157422438756,-6.078883004970517,-0.4831413797000619,0.40946825579625146,-0.47026060408687664,0.6134606633173302,-1.0009864674534796
5.7,-77.17291542873201,-8.018009987323056,-0.39020020355485174,-26.735363846986758,-4.007320230834626,3.943928976491325,-7.403981927809641,-0.12852844731782298,0.17658783878513074,-0.19181884137448346,4.269023653265279,-6.052912234843707,4.786220056387279,-6.025114830581202,-0.15392635163644197,0.05981784106743859,-0.010846153281995008,-0.047235184353861204,0.16123905714720266,4.080417802121006,-5.665326275450404,4.4006473720123,-5.261939014861049,-0.39820434887856626,0.3133436286159841,-0.33405238085138733,0.40990544907954085,-0.6381855305175493
5.8,-71.46839348242307,-8.17309856918413,-0.3001324549889066,-26.417867229518905,-4.669345448383503,4.1249543633198495,-7.182159068640749,-0.4003923960131601,0.35043834522768336,-0.35337902430141543,1.4865525321354038,-4.895975830530939,3.9255864828437836,-5.00837210607515,-0.21434163872555345,0.10472939540488468,-0.07230052692672939,0.04787754519615817,-0.015160049745882809,2.8260987303369243,-4.877849994776572,3.72599065306864,-4.356969309428228,-0.2960673225899657,0.20899467517660408,-0.1951664636891206,0.20961291794647252,-0.28864794476758515
5.9,-65.88575635828344,-8.241124554719136,-0.21263041061527188,-25.289755671809658,-5.383913629051339,4.341817136101616,-7.017890765128901,-0.6206852021067304,0.4906595030836147,-0.4835366448636407,-0.4772471514566967,-3.9063647334735307,3.1950032367550287,-4.154467304973046,-0.2490541138349145,0.1345553445104417,-0.11822191777452362,0.1233177530247429,-0.15950617843035086,1.852830725417564,-4.146007950683232,3.0720161704975304,-3.443482337240299,-0.19164660801572797,0.10843993734830981,-0.06674953813162321,0.029084360282210953,0.02144767396245595
6.0,-60.59046884620902,-8.217741437015729,-0.12806172585803655,-23.707280544459426,-6.036929280311437,4.539578490781825,-6.86790545724615,-0.7758361258009403,0.5879991091207923,-0.5726109529260839,-1.837824696125996,-3.084164544408842,2.5907974864672534,-3.4531302935872787,-0.26700897954329506,0.15348860811831866,-0.15123598408196393,0.18050593853880526,-0.2717925900195197,1.1004489431540554,-3.4878723532861153,2.470001588696495,-2.5846488096344142,-0.0978077137739013,0.02134847773826598,0.04140203206685089,-0.12019959635951127,0.27487868394583304
6.2,-51.23376074934781,-7.90546315802138,0.025333738537416384,-20.123896073821143,-6.872698973102439,4.7391360024497455,-6.497018978223306,-0.8860219741563773,0.6506754982543002,-0.6231175377011287,-3.325160041716087,-1.9019756286698835,1.721779082988232,-2.445832518929822,-0.2811118359893161,0.17289541247549156,-0.18920328670986541,0.2491592084184171,-0.4094829781806182,0.11856884824122838,-2.4205877692584896,1.4899379367444245,-1.181947079866882,0.027564631722462485,-0.09134600835569207,0.17777687702781741,-0.30514599605557746,0.5852125229011477
6.4,-43.69429460200316,-7.3050806796073235,0.14212607839537594,-16.81603328055658,-6.937446545406219,4.605546457926316,-5.962065299103093,-0.7827197185605135,0.5731275279609691,-0.5382512523492577,-3.7853202651221363,-1.2216865858216028,1.2125817993419594,-1.8446985847102684,-0.2887871749871893,0.18022561610947307,-0.20145234169954263,0.27030407522436684,-0.45162098429445807,-0.3377538152558047,-1.670190103424905,0.8301198704912218,-0.27515787341521003,0.059809254066822026,-0.11863562247340087,0.2090848408236209,-0.3459751984768729,0.6518974835589812
6.6,-37.79388830719341,-6.534127823223581,0.20761529359969744,-14.114638005932916,-6.369053551535512,4.201939407892849,-5.2942130535433165,-0.5623614006635433,0.4200814779173654,-0.3819115050185422,-3.6837345213769392,-0.8866653160216682,0.9462545845711103,-1.5107528610476584,-0.29050985795119244,0.17792979148208654,-0.19396683695498407,0.25539780581168237,-0.42156951175057755,-0.4562082635950955,-1.173933376493066,0.43893998640926735,0.20173274451197631,0.023855529829470257,-0.08391002400767655,0.16462032334036264,-0.2833492085337983,0.544198430980074
6.8,-33.17167260022336,-5.709851790977087,0.21791582474719662,-11.96789998863772,-5.448188665358892,3.6597971657602244,-4.57875322786529,-0.3140797397406936,0.2511327370169152,-0.212783621278827,-3.3038067572655723,-0.7578259276637529,0.8238248383208147,-1.3331470525439135,-0.274545275545959,0.16250702326012734,-0.1685401113645374,0.2127547984833048,-0.34016427298728624,-0.403310021511754,-0.856296430107305,0.23227893652512788,0.3877534305818875,-0.04099533227844354,-0.020514020189529303,0.08274996670748919,-0.16742141264186167,0.3441426730741546
7.0,-29.46427822354239,-4.919759339235811,0.18001609390275475,-10.212304529707971,-4.438098947657091,3.101637557733655,-3.896555604456849,-0.09796181260549863,0.10612618174776545,-0.06964527760675354,-2.8202263161158156,-0.7327409351469707,0.774572513286905,-1.2355195439991258,-0.23183360110769913,0.1315364214422643,-0.12729806987780534,0.15023402560336063,-0.2264260230650067,-0.3039589568574139,-0.6520298394042097,0.13201861805829007,0.41793015165077985,-0.10154393205931,0.04352297358372248,-0.004422180349699767,-0.040015320518332786,0.1199736710641186
7.2,-26.385179895414154,-4.214070323221794,0.1078457103365199,-8.701573651342377,-3.516622091053864,2.6083954883558853,-3.2992487934276866,0.056812502377781016,0.004013955037722949,0.0296335107440322,-2.3366110152472013,-0.7465105656198321,0.7546811742539012,-1.1717427530524955,-0.16154933218631706,0.08627984453747828,-0.07432736047127353,0.07612841516000202,-0.0976079807723963,-0.23309774105014192,-0.5138053418537258,0.0815076286902856,0.3903767450496036,-0.13843417773363798,0.09114972392353082,-0.07660710367471468,0.07167665070069357,-0.08303963510774504
7.4,-23.740085220666778,-3.6113913382162437,0.017617288452246305,-7.34597516864176,-2.7699150079540438,2.2167283560851376,-2.8070356526478912,0.1446826744373979,-0.05212709144208105,0.08290817615353485,-1.908648632117515,-0.7641171548438466,0.7409345915562431,-1.1178270247907456,-0.07026092739656309,0.0312163656458061,-0.015240321033258564,-0.0013332966771761878,0.031541368319887964,-0.22201197938857686,-0.41149426399952094,0.04686877077149465,0.36181060477760874,-0.14559566806792112,0.11582697913859141,-0.12480216778550329,0.154411187906017,-0.24150173696927224
7.6,-21.41182120693344,-3.1091441090826235,-0.07578328479055074,-6.10788136333705,-2.214584050254887,1.9300327594670774,-2.4168253088674367,0.17435407896894173,-0.06872378203299134,0.09728514713467806,-1.5603345554473473,-0.7707608108061712,0.7236506257918596,-1.0638920866383903,0.031472160738502675,-0.02762763704500737,0.04402321223139133,-0.07491965651163035,0.14958883718489258,-0.27172991338996044,-0.32815181188939624,0.012022783038173057,0.35621654004950987,-0.12615367951867784,0.11845846643894192,-0.1481869996355558,0.20526211417766932,-0.348450517579284
7.8,-19.336348566686446,-2.6935808320161074,-0.1608426756621011,-4.982847628158365,-1.826053729382461,1.7323871134449438,-2.1125031697935075,0.16086729766242036,-0.0563335975094279,0.08372104354800469,-1.295874285808521,-0.7634355792290877,0.7008202242253875,-1.007859659434689,0.13253274718157837,-0.0843219747730366,0.09829679172150074,-0.13912957769740875,0.24881369419215915,-0.36683222496933987,-0.25555422951213325,-0.027672689736632505,0.37676969317716824,-0.08790623357182958,0.10398329998907735,-0.15066015786134193,0.22754852677480125,-0.4072310288377965
8.0,-17.480827024456257,-2.3472176100050697,-0.23009003550389617,-3.9809534422239343,-1.5623286228751025,1.6001568171913556,-1.8733830780081038,0.12018952194649235,-0.02600093844306195,0.05340720456032766,-1.1082539043809092,-0.7448329909565636,0.6740046824722616,-0.9511840344175639,0.2236086418223071,-0.13412443481790687,0.14384227889482004,-0.19049808194523787,0.32507730519962175,-0.4862058925576851,-0.19052888182745076,-0.07083760221208613,0.41616423964702387,-0.039804626600136006,0.07868240295069462,-0.13805105241986285,0.2274997039279515,-0.426402652994025
8.2,-15.827617926768188,-2.0533731259521693,-0.27983512484601647,-3.1137686657940495,-1.3798446752805815,1.5096780814702133,-1.6796867674081346,0.06618936301619605,0.012763092759889405,0.015807565520718492,-0.9851160973395832,-0.719514869227792,0.6458372629062399,-0.8963187496257592,0.2983178161775386,-0.17395458103534017,0.17854096990448787,-0.22750785555372588,0.37728458145672106,-0.6098615848651233,-0.13239306672018036,-0.1138249246954505,0.46377947025539057,0.010213024629369405,0.04846574916363405,-0.11628249675592606,0.21198550038688796,-0.41618119368846984
8.4,-14.364395895809825,-1.7983549278330604,-0.30941769488009707,-2.3874290413300985,-1.2419787216637825,1.4413229966276184,-1.5153176815636598,0.009389803846859834,0.05279533913118595,-0.02208983144993837,-0.9125242126900313,-0.6918466043226628,0.6187236847198077,-0.8454328026307167,0.35336482041450856,-0.20239435102358233,0.2017492399993261,-0.2502454988359645,0.4066337348818898,-0.7223340089509938,-0.081385727352108,-0.15291621940457256,0.5098036383678495,0.056222318322039555,0.01801739744827155,-0.09038039117962143,0.18721492994696237,-0.3863015410103525
8.6,-13.079042377523557,-1.5720628004979396,-0.3203031132905656,-1.8003667106810168,-1.1221995748785698,1.3809335168942312,-1.3686995419468073,-0.043156447707856205,0.08933827057681987,-0.05577024081135318,-0.8771634583581713,-0.6651111951434814,0.5943226613453872,-0.7999186803025525,0.3881081284212352,-0.2194101007556543,0.2139742206347084,-0.2599490136188096,0.415831668650926,-0.8136742694531991,-0.03783410430234738,-0.18535306251756017,0.5470739437305188,0.09450838760503943,-0.009454834522397954,-0.06409601000136733,0.15815290117176306,-0.34495830453022247
8.8,-11.957707128538676,-1.3676970762227205,-0.3152324439453712,-1.3438807951803635,-1.0039463218813949,1.3196563153474417,-1.2324682590614386,-0.08739988340524607,0.11970202363751908,-0.0828066504817987,-0.8674580481415215,-0.6413188759832708,0.5734710799546305,-0.7603412875387329,0.4038683096651039,-0.22596187693180192,0.21649588433465172,-0.2585569790903136,0.40839495750597155,-0.879023206610352,-0.0017976110145463409,-0.20962705550726268,0.5714681238970969,0.12330434003907065,-0.03211301908790154,-0.03990532183942369,0.12839668500526535,-0.2984597637608113
9.0,-10.984670592312982,-1.1810726359731,-0.29752996029582124,-1.0040475158673623,-0.8788830530388574,1.252992383041402,-1.1026295163806852,-0.12159945040356346,0.14277766363915817,-0.10233982729890134,-0.8739874324883634,-0.6213663640272491,0.556321947244837,-0.7265918179067969,0.4032043667950044,-0.22361198031187157,0.21101693312269254,-0.2483245370997318,0.38809681973240884,-0.9175261376147383,0.027014263138807976,-0.2253679780725979,0.5815250957952941,0.1423339640701238,-0.04921607808365741,-0.01920079692599047,0.10030476282885148,-0.25129566061209285
9.5,-9.089623815558582,-0.7795186359107626,-0.2196807169391728,-0.5518704478412473,-0.5297087964226153,1.0587529139473293,-0.7990169743641155,-0.16458258301861872,0.1700440671866993,-0.12112324326090418,-0.9183375655869104,-0.5875429857164367,0.526901959775717,-0.6634315245748741,0.3507323189207736,-0.19084206868752762,0.17423847419669336,-0.19859621182832177,0.3039820808369491,-0.9125905647953272,0.07175188802824695,-0.23184980315871673,0.5502474820007578,0.15329902866904202,-0.0690832127154258,0.014911675285881554,0.0444982111217922,-0.14685822177106922
10.0,-7.760237590319659,-0.4629338735693377,-0.12678470552762033,-0.45749964981476654,-0.16716066244359995,0.845548565668099,-0.5325084402873101,-0.16302645431916774,0.16566682850855818,-0.11035335991664763,-0.9568614552153973,-0.5682918694738424,0.5083772255552235,-0.6198137735216461,0.26316071760307014,-0.14038651737097496,0.12382182026066246,-0.1365864139520745,0.20557515092138634,-0.8137307703505781,0.08810841675672676,-0.20685947613386424,0.46685261930495026,0.13046577971963652,-0.06555421399207319,0.02771385620557698,0.01097190569123796,-0.07235251710080703
10.5,-6.790540435860687,-0.2260112837864925,-0.043969007277733896,-0.5185173950376296,0.15119401903927066,0.6451716576064481,-0.3159881665174319,-0.13957967828988493,0.1457795589994667,-0.08688345164942546,-0.967663594439379,-0.5525384393995616,0.4917153405444287,-0.5843266845463022,0.1736932266737452,-0.09013712682768793,0.07566041590131567,-0.07960456938014748,0.11767955131991381,-0.6798871214770261,0.08844169821428449,-0.16927116486690075,0.36727674670156263,0.09501666061229888,-0.05114572761986047,0.02780253752633355,-0.005732336101316737,-0.02562062580261726
