T	2->0	4->0	6->0	8->0	10->0	4->2	6->2	8->2	10->2	6->4	8->4	10->4	8->6	10->6	10->8	
1.000000000000000000e+00 8.782239430481531939e-18 1.888641206612733417e-33 1.884333016846316041e-59 4.723245081526717215e-95 9.346436385094817849e-138 3.519814835876186569e-33 3.511607435334620903e-58 1.012663441408181563e-94 3.058318099924917252e-137 1.482239080628139939e-57 5.375100955213669733e-94 2.804310330814152314e-137 2.094279886802139590e-93 2.063371217825685662e-136 2.502623344173149861e-136
2.000000000000000000e+00 1.279502411795488071e-14 2.586405023198994367e-22 1.052661232842653336e-35 1.003975024312181655e-53 4.888193099628951973e-75 4.971308806917629890e-22 1.784665892069437927e-34 2.440524072182443960e-53 1.514723541482594047e-74 6.024230011478008669e-34 7.074911219731260896e-53 1.221382130087035572e-74 2.179100985819443152e-52 7.484287558504514672e-74 1.023900111229889275e-73
3.000000000000000000e+00 1.249713224010287613e-13 1.137013908356217207e-18 8.346648724335399002e-28 5.561146145981523876e-40 3.330012359646478497e-54 2.269028155733424179e-18 1.290709225085186224e-26 1.399094911356608127e-39 1.023974280849873212e-53 3.811588827474592751e-26 3.295289711408838654e-39 7.926703630493765926e-54 9.150789009349933737e-39 4.541333769424964546e-53 6.652718664239655257e-53
4.000000000000000000e+00 3.697211155502486530e-13 6.996839485331726719e-17 7.030370117837114857e-24 3.782104654668558905e-33 7.917324196203514381e-44 1.442176770843384444e-16 1.032728969120990331e-22 9.691383728980930894e-33 2.441288568763117740e-43 2.801987882122977319e-22 2.129032681315675374e-32 1.864513872700876872e-43 5.586432634586232173e-32 1.030794970285704062e-42 1.581779652194288713e-42
5.000000000000000000e+00 6.921913618426320153e-13 7.942000928071504389e-16 1.531896683851100523e-21 4.494128113087471191e-29 1.259596678201368097e-37 1.682766786393635907e-15 2.182966760951690864e-20 1.166895118332146752e-28 3.908193075962701698e-37 5.584023442404587759e-20 2.514041226082629023e-28 2.976881800054352978e-37 6.355064356746498521e-28 1.608487515320783661e-36 2.552819727551519864e-36
6.000000000000000000e+00 1.038458105193446320e-12 3.904882495149799957e-15 5.400775558215724713e-20 2.256766409595475811e-26 1.656447160276528517e-33 8.475988979960421356e-15 7.544247837351261055e-19 5.922392132944916385e-26 5.178861197047384297e-33 1.847297114088918385e-18 1.277845492054654624e-25 3.953030064385741647e-33 3.141473492202002554e-25 2.100777040600829616e-32 3.420268067194555537e-32
7.000000000000000000e+00 1.376335831969393270e-12 1.196273487614691318e-14 6.749547811988731510e-19 1.871062706630751506e-24 1.414619380852397427e-30 2.653511847092752356e-14 9.293672920736679296e-18 4.954508346606486938e-24 4.459370111767743960e-30 2.199860125240804640e-17 1.080598471085797624e-23 3.418601811129166830e-30 2.597568507578642350e-23 1.793189978152555609e-29 2.978298534407111111e-29
8.000000000000000000e+00 1.689901702309267612e-12 2.735504580586469984e-14 4.420974772634178334e-18 5.054098050434248795e-23 2.195688180576080633e-28 6.188964607059265315e-14 6.019829306632047918e-17 1.348727265454851294e-22 6.980591369944361295e-28 1.386854191033814620e-16 2.985749879879922821e-22 5.380409581043531645e-28 7.042205918994915950e-22 2.791527647114165769e-27 4.711200033116494076e-27
9.000000000000000000e+00 1.972838628111809759e-12 5.158257743591628421e-14 1.884797596466096926e-17 6.482020686310273713e-22 1.096238851280044400e-26 1.188570193018239108e-13 2.543170901077295473e-16 1.741595242046915548e-21 3.515176687887850747e-26 5.730666719799651114e-16 3.919583378385036791e-21 2.725520206908559680e-26 9.093047506806683438e-21 1.400564018271983164e-25 2.394871971170114771e-25
1.000000000000000000e+01 2.224080474238571181e-12 8.511226497583550444e-14 5.954111270649935399e-17 4.944856214641934974e-21 2.478442505802017700e-25 1.994885233282162811e-13 7.972389391310112456e-16 1.336670953645357245e-20 8.015518057854461715e-25 1.763655871842306449e-15 3.059393731771321366e-20 6.253548265395639270e-25 6.993900315132327490e-20 3.185533591888419627e-24 5.506824240858259006e-24
