R	Gamma	E
1.00	0	1167789.190754
1.00	10	816760.105562
1.00	20	405480.618563
1.00	30	220957.893393
1.00	40	152989.042068
1.00	50	119057.825113
1.00	60	90620.261044
1.00	70	70546.329392
1.00	80	58967.333473
1.00	90	55132.075967
1.00	100	58604.635127
1.00	110	69681.949295
1.00	120	88793.539185
1.00	130	115677.279346
1.00	140	155358.134608
1.00	150	243140.611041
1.00	160	503259.654364
1.00	170	1172318.453375
1.00	180	1835989.412973
1.10	0	2249043.543096
1.10	10	1275589.460404
1.10	20	477703.962526
1.10	30	205010.431516
1.10	40	132677.085224
1.10	50	107652.789763
1.10	60	81493.57026
1.10	70	61439.682189
1.10	80	49851.910192
1.10	90	45792.442146
1.10	100	48728.113061
1.10	110	58790.709058
1.10	120	76373.314166
1.10	130	100632.107122
1.10	140	136163.2671
1.10	150	228898.320685
1.10	160	569510.989734
1.10	170	1812841.144923
1.10	180	3970957.51443
1.20	0	5258795.375622
1.20	10	1876595.315036
1.20	20	514400.668858
1.20	30	185714.460272
1.20	40	113387.076437
1.20	50	92575.89187
1.20	60	73545.979031
1.20	70	53708.254119
1.20	80	42338.720504
1.20	90	38116.299024
1.20	100	40335.148086
1.20	110	49072.641178
1.20	120	64865.592981
1.20	130	86745.487625
1.20	140	118232.527655
1.20	150	208108.472843
1.20	160	586956.426478
1.20	170	2443062.352723
1.30	10	2301358.226219
1.30	20	504438.557811
1.30	30	181352.165207
1.30	40	96164.20191
1.30	50	92265.411089
1.30	60	65222.234601
1.30	70	46271.534355
1.30	80	35520.259694
1.30	90	31338.223245
1.30	100	32857.311652
1.30	110	40228.98006
1.30	120	54225.078302
1.30	130	74287.724337
1.30	140	102803.416044
1.30	150	182773.402319
1.30	160	537666.049374
1.30	170	2448306.492361
1.40	10	2089637.664532
1.40	20	444605.125158
1.40	30	156614.979534
1.40	40	81615.251022
1.40	50	69116.839703
1.40	60	56144.05175
1.40	70	39012.874201
1.40	80	29258.008938
1.40	90	25292.163863
1.40	100	26221.743772
1.40	110	32297.75779
1.40	120	44542.02779
1.40	130	63481.936581
1.40	140	90411.895855
1.40	150	157448.58776
1.40	160	444312.659316
1.40	170	1815789.915997
1.40	180	5995353.800788
1.50	0	4399265.787974
1.50	10	1477812.948103
1.50	20	358899.189308
1.50	30	133108.573823
1.50	40	69896.141345
1.50	50	58274.399408
1.50	60	45172.149329
1.50	70	32182.804346
1.50	80	22885.240642
1.50	90	19665.255088
1.50	100	20292.467307
1.50	110	25282.001998
1.50	120	35987.253884
1.50	130	54240.535426
1.50	140	81010.687247
1.50	150	136480.419437
1.50	160	346484.268166
1.50	170	1164234.199309
1.50	180	2471661.935027
1.60	0	1948421.773111
1.60	10	935334.607026
1.60	20	275926.419653
1.60	30	113857.105467
1.60	40	60775.333315
1.60	50	51033.333415
1.60	60	36541.489522
1.60	70	22790.405727
1.60	80	17209.686719
1.60	90	14752.136931
1.60	100	15291.280147
1.60	110	19394.528725
1.60	120	28682.571589
1.60	130	46101.651095
1.60	140	74017.513131
1.60	150	122126.008513
1.60	160	270064.062302
1.60	170	736218.510969
1.60	180	1270615.590274
1.70	0	1006196.693693
1.70	10	573780.188524
1.70	20	210948.177596
1.70	30	97406.501426
1.70	40	53719.253596
1.70	50	41643.993859
1.70	60	24949.838438
1.70	70	17175.696002
1.70	80	12740.176284
1.70	90	10845.790443
1.70	100	11305.617916
1.70	110	14655.920203
1.70	120	22601.127225
1.70	130	38660.565534
1.70	140	68491.433723
