R	0	30	60	90
1.0	1167789.190754	220957.893393	90620.261044	55132.075967
1.1	2249043.543096	205010.431516	81493.57026	45792.442146
1.2	5258795.375622	185714.460272	73545.979031	38116.299024
1.3		181352.165207	65222.234601	31338.223245
1.4		156614.979534	56144.05175	25292.163863
1.5	4399265.787974	133108.573823	45172.149329	19665.255088
1.6	1948421.773111	113857.105467	36541.489522	14752.136931
1.7	1006196.693693	97406.501426	24949.838438	10845.790443
1.8	589851.667413	85225.867786	19283.528895	7877.980462
1.9	411808.397936	75378.078264	14885.346397	5660.597727
2.0	364861.116172	66530.115668	11291.325922	4022.331837
2.1	420009.823653	57830.877547	8519.620577	2824.857971
2.2	603261.341434	49188.745941	6393.791041	1958.222932
2.3	1017860.150523	41077.695824	4772.41092	1336.57424
2.4	1950034.735177	33888.894652	3542.223624	894.885864
2.5	4389053.906267	27777.670702	2613.278014	584.889808
2.6		22734.541899	1914.705268	369.805168
2.7		18644.294182	1392.379075	222.615812
2.8	5194349.90936	15397.029374	939.873808	123.499517
2.9	2135865.30231	12834.342197	652.791708	58.047128
3.0	1018210.529007	10792.142066	444.066431	15.88851
3.1	515148.041749	9128.96853	293.850336	-10.354212
3.2	273218.094392	7723.228883	186.968791	-25.869561
3.3	153918.324254	6522.366082	111.897254	-34.256747
3.4	95597.306534	5505.798753	59.965583	-37.989827
3.5	68559.41101	4622.186431	24.70247	-38.750571
3.6	57665.359908	3843.485224	1.326681	-37.676138
3.7	54892.943107	3158.37824	-13.656081	-35.531304
3.8	55917.298977	2561.761588	-22.848735	-32.827118
3.9	58427.768888	2049.637751	-27.92148	-29.901059
4.0	61242.988574	1617.157857	-30.240658	-26.9673
4.1	63815.805583	1257.960669	-30.720285	-24.155233
4.2	25547.456611	964.604495	-30.00834	-21.536637
4.3	18544.231937	729.130457	-28.563507	-19.142565
4.4	13414.841297	556.174514	-26.704647	-16.982132
4.5	9672.677269	406.350281	-24.651467	-15.047864
4.6	6941.482855	291.328752	-22.555528	-13.32778
4.7	4956.103963	203.894595	-20.510642	-11.900994
4.8	3519.521166	138.965339	-18.573176	-10.544336
4.9	2484.677003	91.23542	-16.77325	-9.35788
5.0	1742.586047	56.668906	-15.122063	-8.324851
5.1	1212.979738	32.036621	-13.618861	-7.425594
5.2	836.983219	14.806864	-12.258547	-6.644235
5.3	571.551165	3.026501	-11.031691	-5.96325
5.4	385.318211	-4.792054	-9.930905	-5.370334
5.5	255.514698	-9.765804	-8.945344	-4.851003
5.6	165.689393	-12.724327	-8.06585	-4.395356
5.7	104.025052	-14.277853	-7.285299	-3.994227
5.8	62.08466	-14.870567	-6.59286	-3.63911
5.9	33.887585	-14.823606	-5.981298	-3.32526
6.0	15.216484	-14.364826	-5.440454	-3.046049
6.2	-4.509018	-12.816602	-4.541568	-2.576951
6.4	-11.624523	-11.013682	-3.834503	-2.203515
6.6	-13.170786	-9.302548	-3.273821	-1.902854
6.8	-12.45378	-7.799445	-2.820951	-1.659761
7.0	-10.951629	-6.524719	-2.526663	-1.458749
7.2	-9.662948	-5.465525	-2.218847	-1.293579
7.4	-8.100808	-4.599213	-1.961703	-1.154807
7.6	-6.740826	-3.899155	-1.746157	-1.038898
7.8	-5.610703	-3.333074	-1.564051	-0.939999
8.0	-4.701765	-2.874271	-1.408512	-0.85571
8.2	-3.982537	-2.5014	-1.274716	-0.782404
8.4	-3.412137	-2.235248	-1.160213	-0.719599
8.6	-2.953015	-1.977957	-1.060607	-0.664862
8.8	-2.577553	-1.764244	-0.975086	-0.616369
9.0	-2.268492	-1.58466	-0.900252	-0.574102
9.5	-1.705922	-1.243136	-0.753237	-0.489003
10.0	-1.33863	-1.004644	-0.647705	-0.425725
10.5	-1.083772	-0.834816	-0.567383	-0.376623
11.0	-0.903546	-0.712086	-0.504925	-0.337791
11.5	-0.775364	-0.621182	-0.453987	-0.305445
12.0	-0.681663	-0.551676	-0.413421	-0.280244
12.5	-0.60989	-0.496088	-0.379098	-0.257432
13.0	-0.552912	-0.45081	-0.349835	-0.238583
13.5	-0.506705	-0.412458	-0.323934	-0.22136
14.0	-0.468227	-0.380365	-0.301102	-0.20749
14.5	-0.435696	-0.352384	-0.282596	-0.194541
15.0	-0.407882	-0.328375	-0.264747	-0.183317
16.0	-0.361827	-0.288084	-0.233973	-0.16253
17.0	-0.325597	-0.255364	-0.209809	-0.145763
18.0	-0.295716	-0.22878	-0.187073	-0.131212
19.0	-0.270366	-0.20546	-0.169363	-0.11796
20.0	-0.249003	-0.185955	-0.153868	-0.107632
21.0	-0.230628	-0.168912	-0.140203	-0.098116
22.0	-0.214834	-0.153504	-0.127616	-0.089938
23.0	-0.200174	-0.140038	-0.116123	-0.082305
24.0	-0.187525	-0.128884	-0.106797	-0.07431
25.0	-0.1762	-0.11774	-0.097787	-0.067256
50.0	-0.057406	-0.004124	0.001436	0.009955
100.0	-0.008098	0.044085	0.045459	0.047417
