	0	1	2	3	4
1265	3.7000000000	0.0000000000	90.0000000000	0.0000000000	-120.3836010000
1293	3.7000000000	30.0000000000	90.0000000000	0.0000000000	-120.3836010000
1321	3.7000000000	60.0000000000	90.0000000000	0.0000000000	-120.3836010000
1349	3.7000000000	90.0000000000	90.0000000000	0.0000000000	-120.3836010000
1299	3.7000000000	30.0000000000	90.0000000000	180.0000000000	-120.3836000000
1327	3.7000000000	60.0000000000	90.0000000000	180.0000000000	-120.3836000000
1355	3.7000000000	90.0000000000	90.0000000000	180.0000000000	-120.3836000000
1271	3.7000000000	0.0000000000	90.0000000000	180.0000000000	-120.3836000000
1153	3.6000000000	0.0000000000	90.0000000000	0.0000000000	-120.3689640000
1187	3.6000000000	30.0000000000	90.0000000000	180.0000000000	-120.3689640000
1159	3.6000000000	0.0000000000	90.0000000000	180.0000000000	-120.3689640000
1243	3.6000000000	90.0000000000	90.0000000000	180.0000000000	-120.3689640000
1237	3.6000000000	90.0000000000	90.0000000000	0.0000000000	-120.3689640000
1181	3.6000000000	30.0000000000	90.0000000000	0.0000000000	-120.3689640000
1215	3.6000000000	60.0000000000	90.0000000000	180.0000000000	-120.3689640000
1209	3.6000000000	60.0000000000	90.0000000000	0.0000000000	-120.3689640000
1377	3.8000000000	0.0000000000	90.0000000000	0.0000000000	-116.5144270000
1461	3.8000000000	90.0000000000	90.0000000000	0.0000000000	-116.5144270000
1405	3.8000000000	30.0000000000	90.0000000000	0.0000000000	-116.5144270000
1433	3.8000000000	60.0000000000	90.0000000000	0.0000000000	-116.5144270000
1411	3.8000000000	30.0000000000	90.0000000000	180.0000000000	-116.5144240000
1467	3.8000000000	90.0000000000	90.0000000000	180.0000000000	-116.5144240000
1439	3.8000000000	60.0000000000	90.0000000000	180.0000000000	-116.5144240000
1383	3.8000000000	0.0000000000	90.0000000000	180.0000000000	-116.5144240000
1041	3.5000000000	0.0000000000	90.0000000000	0.0000000000	-114.7193590000
1125	3.5000000000	90.0000000000	90.0000000000	0.0000000000	-114.7193590000
1097	3.5000000000	60.0000000000	90.0000000000	0.0000000000	-114.7193590000
1069	3.5000000000	30.0000000000	90.0000000000	0.0000000000	-114.7193590000
1103	3.5000000000	60.0000000000	90.0000000000	180.0000000000	-114.7193550000
1075	3.5000000000	30.0000000000	90.0000000000	180.0000000000	-114.7193550000
1047	3.5000000000	0.0000000000	90.0000000000	180.0000000000	-114.7193550000
1131	3.5000000000	90.0000000000	90.0000000000	180.0000000000	-114.7193550000
1495	3.9000000000	0.0000000000	90.0000000000	180.0000000000	-110.2050910000
1523	3.9000000000	30.0000000000	90.0000000000	180.0000000000	-110.2050910000
1551	3.9000000000	60.0000000000	90.0000000000	180.0000000000	-110.2050910000
1579	3.9000000000	90.0000000000	90.0000000000	180.0000000000	-110.2050910000
1517	3.9000000000	30.0000000000	90.0000000000	0.0000000000	-110.2050900000
1489	3.9000000000	0.0000000000	90.0000000000	0.0000000000	-110.2050900000
1573	3.9000000000	90.0000000000	90.0000000000	0.0000000000	-110.2050900000
1545	3.9000000000	60.0000000000	90.0000000000	0.0000000000	-110.2050900000
1135	3.6000000000	0.0000000000	0.0000000000	90.0000000000	-102.6830880000
1657	4.0000000000	60.0000000000	90.0000000000	0.0000000000	-102.5392250000
1629	4.0000000000	30.0000000000	90.0000000000	0.0000000000	-102.5392250000
1685	4.0000000000	90.0000000000	90.0000000000	0.0000000000	-102.5392250000
1601	4.0000000000	0.0000000000	90.0000000000	0.0000000000	-102.5392250000
1607	4.0000000000	0.0000000000	90.0000000000	180.0000000000	-102.5392220000
1691	4.0000000000	90.0000000000	90.0000000000	180.0000000000	-102.5392220000
1635	4.0000000000	30.0000000000	90.0000000000	180.0000000000	-102.5392220000
1663	4.0000000000	60.0000000000	90.0000000000	180.0000000000	-102.5392220000
1163	3.6000000000	30.0000000000	0.0000000000	90.0000000000	-102.5273070000
1191	3.6000000000	60.0000000000	0.0000000000	90.0000000000	-102.5130570000
1219	3.6000000000	90.0000000000	0.0000000000	90.0000000000	-102.4540900000
957	3.4000000000	30.0000000000	90.0000000000	0.0000000000	-101.3196820000
1013	3.4000000000	90.0000000000	90.0000000000	0.0000000000	-101.3196820000
929	3.4000000000	0.0000000000	90.0000000000	0.0000000000	-101.3196820000
985	3.4000000000	60.0000000000	90.0000000000	0.0000000000	-101.3196820000
935	3.4000000000	0.0000000000	90.0000000000	180.0000000000	-101.3196780000
991	3.4000000000	60.0000000000	90.0000000000	180.0000000000	-101.3196780000
1019	3.4000000000	90.0000000000	90.0000000000	180.0000000000	-101.3196780000
963	3.4000000000	30.0000000000	90.0000000000	180.0000000000	-101.3196780000
1247	3.7000000000	0.0000000000	0.0000000000	90.0000000000	-101.0717600000
1275	3.7000000000	30.0000000000	0.0000000000	90.0000000000	-100.9176680000
1303	3.7000000000	60.0000000000	0.0000000000	90.0000000000	-100.9036040000
1331	3.7000000000	90.0000000000	0.0000000000	90.0000000000	-100.8452800000
1023	3.5000000000	0.0000000000	0.0000000000	90.0000000000	-98.7704280000
1051	3.5000000000	30.0000000000	0.0000000000	90.0000000000	-98.6122380000
1079	3.5000000000	60.0000000000	0.0000000000	90.0000000000	-98.5977880000
1107	3.5000000000	90.0000000000	0.0000000000	90.0000000000	-98.5379380000
1359	3.8000000000	0.0000000000	0.0000000000	90.0000000000	-96.7003620000
1387	3.8000000000	30.0000000000	0.0000000000	90.0000000000	-96.5474880000
1415	3.8000000000	60.0000000000	0.0000000000	90.0000000000	-96.5335210000
1443	3.8000000000	90.0000000000	0.0000000000	90.0000000000	-96.4756520000
1371	3.8000000000	0.0000000000	60.0000000000	30.0000000000	-96.0972890000
1259	3.7000000000	0.0000000000	60.0000000000	30.0000000000	-95.6456870000
1713	4.1000000000	0.0000000000	90.0000000000	0.0000000000	-94.2894170000
1769	4.1000000000	60.0000000000	90.0000000000	0.0000000000	-94.2894170000
1797	4.1000000000	90.0000000000	90.0000000000	0.0000000000	-94.2894170000
1741	4.1000000000	30.0000000000	90.0000000000	0.0000000000	-94.2894170000
1775	4.1000000000	60.0000000000	90.0000000000	180.0000000000	-94.2894150000
1803	4.1000000000	90.0000000000	90.0000000000	180.0000000000	-94.2894150000
1719	4.1000000000	0.0000000000	90.0000000000	180.0000000000	-94.2894150000
1747	4.1000000000	30.0000000000	90.0000000000	180.0000000000	-94.2894150000
1483	3.9000000000	0.0000000000	60.0000000000	30.0000000000	-93.0619310000
1399	3.8000000000	30.0000000000	60.0000000000	30.0000000000	-92.2964460000
1287	3.7000000000	30.0000000000	60.0000000000	30.0000000000	-91.3034160000
1471	3.9000000000	0.0000000000	0.0000000000	90.0000000000	-90.6076410000
1499	3.9000000000	30.0000000000	0.0000000000	90.0000000000	-90.4556520000
1527	3.9000000000	60.0000000000	0.0000000000	90.0000000000	-90.4417720000
1555	3.9000000000	90.0000000000	0.0000000000	90.0000000000	-90.3842170000
1253	3.7000000000	0.0000000000	30.0000000000	60.0000000000	-89.7684480000
1511	3.9000000000	30.0000000000	60.0000000000	30.0000000000	-89.7158340000
1147	3.6000000000	0.0000000000	60.0000000000	30.0000000000	-89.6874940000
1365	3.8000000000	0.0000000000	30.0000000000	60.0000000000	-88.6129060000
1595	4.0000000000	0.0000000000	60.0000000000	30.0000000000	-88.1852540000
911	3.4000000000	0.0000000000	0.0000000000	90.0000000000	-87.0522410000
939	3.4000000000	30.0000000000	0.0000000000	90.0000000000	-86.8908870000
967	3.4000000000	60.0000000000	0.0000000000	90.0000000000	-86.8761580000
995	3.4000000000	90.0000000000	0.0000000000	90.0000000000	-86.8151310000
1141	3.6000000000	0.0000000000	30.0000000000	60.0000000000	-86.4298160000
1281	3.7000000000	30.0000000000	30.0000000000	60.0000000000	-86.1676190000
1825	4.2000000000	0.0000000000	90.0000000000	0.0000000000	-85.9801680000
1853	4.2000000000	30.0000000000	90.0000000000	0.0000000000	-85.9801680000
1881	4.2000000000	60.0000000000	90.0000000000	0.0000000000	-85.9801680000
1909	4.2000000000	90.0000000000	90.0000000000	0.0000000000	-85.9801680000
1887	4.2000000000	60.0000000000	90.0000000000	180.0000000000	-85.9801670000
1831	4.2000000000	0.0000000000	90.0000000000	180.0000000000	-85.9801670000
1859	4.2000000000	30.0000000000	90.0000000000	180.0000000000	-85.9801670000
1915	4.2000000000	90.0000000000	90.0000000000	180.0000000000	-85.9801670000
1393	3.8000000000	30.0000000000	30.0000000000	60.0000000000	-85.4569620000
1623	4.0000000000	30.0000000000	60.0000000000	30.0000000000	-84.9995640000
1477	3.9000000000	0.0000000000	30.0000000000	60.0000000000	-84.8755570000
1175	3.6000000000	30.0000000000	60.0000000000	30.0000000000	-84.7036790000
1583	4.0000000000	0.0000000000	0.0000000000	90.0000000000	-83.7015570000
1611	4.0000000000	30.0000000000	0.0000000000	90.0000000000	-83.5501320000
1639	4.0000000000	60.0000000000	0.0000000000	90.0000000000	-83.5363120000
1667	4.0000000000	90.0000000000	0.0000000000	90.0000000000	-83.4789760000
1462	3.8000000000	90.0000000000	90.0000000000	30.0000000000	-82.4507730000
1466	3.8000000000	90.0000000000	90.0000000000	150.0000000000	-82.4507620000
1169	3.6000000000	30.0000000000	30.0000000000	60.0000000000	-82.1772760000
1505	3.9000000000	30.0000000000	30.0000000000	60.0000000000	-82.0930500000
1707	4.1000000000	0.0000000000	60.0000000000	30.0000000000	-81.8045750000
1574	3.9000000000	90.0000000000	90.0000000000	30.0000000000	-80.7323460000
1578	3.9000000000	90.0000000000	90.0000000000	150.0000000000	-80.7323360000
1427	3.8000000000	60.0000000000	60.0000000000	30.0000000000	-80.6542720000
1350	3.7000000000	90.0000000000	90.0000000000	30.0000000000	-80.6152190000
1354	3.7000000000	90.0000000000	90.0000000000	150.0000000000	-80.6152060000
1338	3.7000000000	90.0000000000	30.0000000000	90.0000000000	-80.4181880000
1438	3.8000000000	60.0000000000	90.0000000000	150.0000000000	-80.0453300000
