R,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1.0,-1670284592.8594165,-3297278068.042608,-6889910487.416105,-5753363400.393104,-7983383359.400127,-5357978085.010171,-5807275210.655203,-3354332267.277601,-2859411800.824995,-1376880272.0150256,-718876051.8048428,-200517371.17457747,370681295.59610975,347871764.1081771,844499728.778677,844486017.1475441,1526022152.6981165,2247268794.1466994,1066980163.613819
1.1,-1082886601.8483503,-2144758859.4074626,-4471607205.873487,-3747181553.650573,-5191237028.997797,-3496850219.175356,-3784632379.307662,-2195804670.089725,-1867948518.951788,-906240450.567699,-471758384.73001415,-135242610.27626672,240838805.85839194,226700563.65313202,552000624.6481417,552953214.0302978,999018591.3203192,1469684922.2209632,698573324.4233556
1.2,-700694702.9363562,-1392718821.093957,-2896609678.460433,-2436575724.73768,-3369583174.152151,-2278750176.3300734,-2462363323.0486674,-1435493241.1451733,-1218403739.5374956,-595848325.386552,-309186628.74497604,-91179406.59278136,156203723.122902,147477185.2521012,360299505.71457064,361567863.7504876,653137646.703501,959808994.439936,456762052.15889156
1.3,-452450269.8788778,-902743992.6447151,-1872563969.4003434,-1581623898.2968562,-2182980371.778914,-1482583580.56946,-1599220285.414197,-937114412.6324646,-793433188.9870716,-391330967.4840994,-202356103.82838723,-61443292.57015424,101122987.62747501,95758876.58496141,234819342.96152812,236079088.5540789,426400787.2577174,625890661.3467635,298232165.4375592
1.4,-291505551.71541524,-584026689.5243611,-1207933146.3280623,-1024772095.3186008,-1411347786.2199817,-962943196.0598284,-1036665013.156378,-610843169.2843,-515790168.95640373,-256707169.6104587,-132239642.05052371,-41382559.567003295,65336160.71208418,62051564.46673978,152795134.18799084,153903700.7316722,277954986.3732247,407496672.13209814,194431599.1073582
1.5,-187365195.32202813,-377063722.5064447,-777396132.1260655,-662675977.9586157,-910470456.4702456,-624301165.6147828,-670631630.4308612,-397531260.1651766,-334676810.76428676,-168183670.72681078,-86279508.54638019,-27854392.212424383,42126089.264819935,40121491.33157226,99253774.08466585,100165589.33774418,180897382.21817622,264860579.82456684,126556859.80398008
1.6,-120122088.84420799,-242914682.97367716,-499071260.9673526,-427632047.5775209,-585971412.3882909,-403969941.7929729,-432893514.44131047,-258269470.60365325,-216725179.39783564,-110038822.43102765,-56195337.94971472,-18735673.918807723,27101164.72239157,25880692.773338106,64357559.27638816,65075306.05270636,117529369.60132445,171842482.03659984,82236844.73130403
1.7,-76801051.72146529,-156130686.64513576,-319538987.5049987,-275343794.8787328,-376175299.5816775,-260862068.95134872,-278778616.71783197,-167489469.53859162,-140042547.44147515,-71892864.56967182,-36532546.41852565,-12592367.758193158,17394271.975808818,16651935.154163212,41650172.43443655,42197626.05453633,76219891.92738014,111278741.89624248,53340990.16129544
1.8,-48958929.58995677,-100104098.0829687,-204003944.16992104,-176869369.4932506,-240837630.91921133,-168081947.27808645,-179077936.19717756,-108408505.44779392,-90283174.08241746,-46898811.0736331,-23701763.57165652,-8456062.860916493,11136402.40937761,10684379.825502599,26899523.280798167,27307071.572387945,49333929.10811617,71912878.33864136,34531685.659415916
1.9,-31111259.263312645,-64013659.527906574,-129840351.86233026,-113326976.82606381,-153740013.62794182,-108047826.08429465,-114721255.93918914,-70023751.81218027,-58059305.09188625,-30544230.834507484,-15343665.841298908,-5672949.447914291,7111143.3441397045,6834775.824249635,17335027.975768566,17632479.84831307,31865591.148139883,46371768.306712024,22309023.525518883
2.0,-19702141.87361835,-40819971.48991819,-82362476.29093435,-72417347.19941576,-97830944.45697142,-69283081.55434723,-73277508.4475584,-45130890.45110948,-37236485.58415997,-19858175.597105686,-9909313.524644123,-3801748.3904032023,4528162.249957788,4357836.629162135,11145350.64017824,11358806.392198049,20536949.838537373,29832371.32372571,14380990.77356632
2.1,-12430698.505194405,-25951782.108848672,-52056770.77299818,-46142318.80502029,-62041025.41499888,-44307798.24595957,-46657095.22690192,-29019131.072702263,-23812299.824590687,-12886641.761096172,-6383109.880703331,-2544730.505079621,2874892.0892600524,2768567.5204245322,7147993.375713125,7298879.395981821,13204478.01754883,19144232.275402598,9248616.840559252
2.2,-7811317.594050532,-16446126.86339688,-32773116.12783815,-29309970.347800042,-39198375.06569025,-28254924.564635325,-29605184.607674025,-18612596.52989773,-15179676.650258765,-8345905.270721104,-4100078.425054639,-1701102.5022383884,1819551.0895115419,1751959.3681845176,4572168.155737886,4677345.323558906,8468486.519953389,12252558.235456428,5932982.756794767
2.3,-4886989.827959991,-10386299.31081359,-20544597.62833581,-18556414.188162424,-24666093.925213102,-17963095.337166063,-18714976.763620604,-11905994.71663969,-9643434.68993849,-5393597.8624376,-2625464.8873109226,-1135511.2769533927,1147820.1959025995,1103830.974153275,2916273.1847945545,2988611.0500947647,5416406.009354502,7819333.093005946,3795770.558379901
2.4,-3042747.8048073305,-6535030.07847125,-12818643.247684237,-11706573.944530156,-15453023.478464065,-11382698.179115273,-11782390.694962902,-7594129.951059013,-6103415.497177963,-3477665.3621216686,-1675487.9493098443,-756766.7637974087,721560.2570663937,692131.3171677216,1854452.5359332757,1903545.3526960467,3454235.637283614,4974784.365890162,2421433.5355898193
2.5,-1884469.041116672,-4095446.0361846182,-7957006.632950853,-7357097.358628467,-9634330.164636422,-7187555.022176319,-7384663.517631548,-4828964.349171227,-3847081.663284125,-2236803.2839978994,-1065233.2228601982,-503471.0617274471,451941.72193260357,431664.2666225383,1175413.9206712393,1208277.932771224,2196011.4477723944,3154560.73792245,1539919.7967263383
