1.000000000000000000e+00,-1.670284592859416723e+09,-3.297278068042608738e+09,-6.889910487416161537e+09,-5.753363400394109726e+09,-7.983383359400040627e+09,-5.357978085010519981e+09,-5.807275210655141830e+09,-3.354332267278416157e+09,-2.859411800824548244e+09,-1.376880272014966249e+09,-7.188760518048431873e+08,-2.005173711745773554e+08,3.706812955961097479e+08,3.478717641081776023e+08,8.444997287786738873e+08,8.444860171475316286e+08,1.526022152698113441e+09,2.247268794146696091e+09,1.066980163613815546e+09
1.100000000000000089e+00,-1.082886601848350525e+09,-2.144758859407462835e+09,-4.471607205873525620e+09,-3.747181553650729656e+09,-5.191237028997751236e+09,-3.496850219175125122e+09,-3.784632379307658195e+09,-2.195804670089493752e+09,-1.867948518951920748e+09,-9.062404505676412582e+08,-4.717583847300146222e+08,-1.352426102762673497e+08,2.408388058583915234e+08,2.267005636531320214e+08,5.520006246481429338e+08,5.529532140302822590e+08,9.990185913203189373e+08,1.469684922220965624e+09,6.985733244233579636e+08
1.199999999999999956e+00,-7.006947029363564253e+08,-1.392718821093957424e+09,-2.896609678460453987e+09,-2.436575724737654686e+09,-3.369583174152135372e+09,-2.278750176329793453e+09,-2.462363323048676968e+09,-1.435493241144832134e+09,-1.218403739537709475e+09,-5.958483253865190744e+08,-3.091866287449756265e+08,-9.117940659278060496e+07,1.562037231229025722e+08,1.474771852521019578e+08,3.602995057145717740e+08,3.615678637504802346e+08,6.531376467034993172e+08,9.598089944399335384e+08,4.567620521588913798e+08
1.300000000000000044e+00,-4.524502698788779974e+08,-9.027439926447154284e+08,-1.872563969400352001e+09,-1.581623898296846628e+09,-2.182980371778914452e+09,-1.482583580569277287e+09,-1.599220285414206266e+09,-9.371144126322689056e+08,-7.934331889872219563e+08,-3.913309674840914011e+08,-2.023561038283877671e+08,-6.144329257015441358e+07,1.011229876274749041e+08,9.575887658496156335e+07,2.348193429615289569e+08,2.360790885540806353e+08,4.264007872577182651e+08,6.258906613467650414e+08,2.982321654375608563e+08
1.399999999999999911e+00,-2.915055517154153585e+08,-5.840266895243611336e+08,-1.207933146328064203e+09,-1.024772095318633199e+09,-1.411347786219988346e+09,-9.629431960597466230e+08,-1.036665013156382680e+09,-6.108431692842493057e+08,-5.157901689564782381e+08,-2.567071696104643643e+08,-1.322396420505239218e+08,-4.138255956700345874e+07,6.533616071208402514e+07,6.205156446673994511e+07,1.527951341879908144e+08,1.539037007316778600e+08,2.779549863732246757e+08,4.074966721320982575e+08,1.944315991073582470e+08
1.500000000000000000e+00,-1.873651953220281601e+08,-3.770637225064446330e+08,-7.773961321260656118e+08,-6.626759779586651325e+08,-9.104704564702527523e+08,-6.243011656147632599e+08,-6.706316304308638573e+08,-3.975312601652050614e+08,-3.346768107643123269e+08,-1.681836707268213034e+08,-8.627950854638004303e+07,-2.785439221242437139e+07,4.212608926482001692e+07,4.012149133157240599e+07,9.925377408466573060e+07,1.001655893377506137e+08,1.808973822181760073e+08,2.648605798245667517e+08,1.265568598039796799e+08
1.600000000000000089e+00,-1.201220888442080468e+08,-2.429146829736770689e+08,-4.990712609673528671e+08,-4.276320475775626898e+08,-5.859714123882958889e+08,-4.039699417929801345e+08,-4.328935144413121343e+08,-2.582694706037006676e+08,-2.167251793978409469e+08,-1.100388224310376048e+08,-5.619533794971473515e+07,-1.873567391880775243e+07,2.710116472239157557e+07,2.588069277333827689e+07,6.435755927638800442e+07,6.507530605271150917e+07,1.175293696013243198e+08,1.718424820365999043e+08,8.223684473130372167e+07
1.699999999999999956e+00,-7.680105172146530449e+07,-1.561306866451357901e+08,-3.195389875049999952e+08,-2.753437948787540197e+08,-3.761752995816792250e+08,-2.608620689513595402e+08,-2.787786167178335786e+08,-1.674894695386229753e+08,-1.400425474414778948e+08,-7.189286456967833638e+07,-3.653254641852559894e+07,-1.259236775819317251e+07,1.739427197580881417e+07,1.665193515416334569e+07,4.165017243443641067e+07,4.219762605453941226e+07,7.621989192737999558e+07,1.112787418962423503e+08,5.334099016129531711e+07
1.800000000000000044e+00,-4.895892958995677531e+07,-1.001040980829686821e+08,-2.040039441699233055e+08,-1.768693694932495952e+08,-2.408376309192103148e+08,-1.680819472780907154e+08,-1.790779361971794963e+08,-1.084085054477970600e+08,-9.028317408242538571e+07,-4.689881107363555580e+07,-2.370176357165651023e+07,-8.456062860916515812e+06,1.113640240937756747e+07,1.068437982550266758e+07,2.689952328079811856e+07,2.730707157238908485e+07,4.933392910811607540e+07,7.191287833864130080e+07,3.453168565941588581e+07
1.899999999999999911e+00,-3.111125926331264153e+07,-6.401365952790660411e+07,-1.298403518623328954e+08,-1.133269768260465413e+08,-1.537400136279392242e+08,-1.080478260842904150e+08,-1.147212559391912222e+08,-7.002375181215818226e+07,-5.805930509190008044e+07,-3.054423083450653031e+07,-1.534366584129889868e+07,-5.672949447914241813e+06,7.111143344139699824e+06,6.834775824249762110e+06,1.733502797576870024e+07,1.763247984831279144e+07,3.186559114813987166e+07,4.637176830671196431e+07,2.230902352551902086e+07
2.000000000000000000e+00,-1.970214187361834198e+07,-4.081997148991823941e+07,-8.236247629093685746e+07,-7.241734719939030707e+07,-9.783094445696814358e+07,-6.928308155433683097e+07,-7.327750844756038487e+07,-4.513089045107205957e+07,-3.723648558417706937e+07,-1.985817559710251167e+07,-9.909313524644123390e+06,-3.801748390403147321e+06,4.528162249957824126e+06,4.357836629162251018e+06,1.114535064017839357e+07,1.135880639219691232e+07,2.053694983853729069e+07,2.983237132372563705e+07,1.438099077356648818e+07
2.100000000000000089e+00,-1.243069850519440882e+07,-2.595178210884871334e+07,-5.205677077300015092e+07,-4.614231880499435961e+07,-6.204102541499581933e+07,-4.430779824594690651e+07,-4.665709522690350562e+07,-2.901913107266069204e+07,-2.381229982460751012e+07,-1.288664176109207235e+07,-6.383109880703347735e+06,-2.544730505079580005e+06,2.874892089260084089e+06,2.768567520424635150e+06,7.147993375713307410e+06,7.298879395980448462e+06,1.320447801754885726e+07,1.914423227540266514e+07,9.248616840559490025e+06
