R	phi	theta2	theta1	E
4.10	0	30	0	34394.734351
4.10	0	30	30	2322.44146
4.10	0	30	60	-44.324251
4.10	0	30	90	-61.585632
4.10	0	30	120	-59.608682
4.10	0	30	150	2613.357613
4.10	0	30	180	34394.735466
4.10	0	60	0	35586.748834
4.10	0	60	30	1998.689776
4.10	0	60	60	-63.200475
4.10	0	60	90	-85.945992
4.10	0	60	120	-76.926506
4.10	0	60	150	2216.197917
4.10	0	60	180	35586.748735
4.10	0	90	0	46123.904139
4.10	0	90	30	1941.439139
4.10	0	90	60	-79.515097
4.10	0	90	90	-97.433236
4.10	0	90	120	-79.515061
4.10	0	90	150	1941.439314
4.10	0	90	180	46123.904327
4.10	30	0	0	57072.38663
4.10	30	0	30	2658.133309
4.10	30	0	60	-43.391423
4.10	30	0	90	-49.142091
4.10	30	0	120	-43.391474
4.10	30	0	150	2658.133494
4.10	30	0	180	57072.386879
4.10	30	30	0	34394.734351
4.10	30	30	30	2352.829582
4.10	30	30	60	-44.719826
4.10	30	30	90	-60.822009
4.10	30	30	120	-57.796468
4.10	30	30	150	2609.110471
4.10	30	30	180	34394.735466
4.10	30	60	0	35586.748834
4.10	30	60	30	2048.516911
4.10	30	60	60	-61.787808
4.10	30	60	90	-83.443606
4.10	30	60	120	-73.524663
4.10	30	60	150	2250.74717
4.10	30	60	180	35586.748736
4.10	30	90	0	46123.904139
4.10	30	90	30	1997.239726
4.10	30	90	60	-76.188916
4.10	30	90	90	-94.209674
4.10	30	90	120	-76.188832
4.10	30	90	150	1997.240307
4.10	30	90	180	46123.904327
4.10	60	0	0	57072.38663
4.10	60	0	30	2658.290265
4.10	60	0	60	-43.220054
4.10	60	0	90	-48.796438
4.10	60	0	120	-43.220033
4.10	60	0	150	2658.289935
4.10	60	0	180	57072.386879
4.10	60	30	0	34394.734351
4.10	60	30	30	2430.625001
4.10	60	30	60	-45.565628
4.10	60	30	90	-58.342541
4.10	60	30	120	-53.040969
4.10	60	30	150	2583.876665
4.10	60	30	180	34394.735466
4.10	60	60	0	35586.748834
4.10	60	60	30	2161.677604
4.10	60	60	60	-59.087177
4.10	60	60	90	-77.579591
4.10	60	60	120	-65.763008
4.10	60	60	150	2293.909703
4.10	60	60	180	35586.748735
4.10	60	90	0	46123.904139
4.10	60	90	30	2098.681363
4.10	60	90	60	-69.237427
4.10	60	90	90	-86.890845
4.10	60	90	120	-69.237394
4.10	60	90	150	2098.681724
4.10	60	90	180	46123.904327
4.10	90	0	0	57072.38663
4.10	90	0	30	2658.453647
4.10	90	0	60	-42.781111
4.10	90	0	90	-48.802437
4.10	90	0	120	-42.781096
4.10	90	0	150	2658.453631
4.10	90	0	180	57072.386879
4.10	90	30	0	34394.734351
4.10	90	30	30	2519.984913
4.10	90	30	60	-48.01126
4.10	90	30	90	-57.304555
4.10	90	30	120	-48.011356
4.10	90	30	150	2519.98529
4.10	90	30	180	34394.735466
4.10	90	60	0	35586.748834
4.10	90	60	30	2263.455575
4.10	90	60	60	-59.564152
4.10	90	60	90	-74.8735
4.10	90	60	120	-59.563789
4.10	90	60	150	2263.455215
4.10	90	60	180	35586.748736
4.10	90	90	0	46123.904139
4.10	90	90	30	2144.195122
4.10	90	90	60	-65.561902
4.10	90	90	90	-83.445693
4.10	90	90	120	-65.562134
4.10	90	90	150	2144.19557
4.10	90	90	180	46123.904327
4.20	0	0	0	26468.264894
4.20	0	0	30	2094.074453
4.20	0	0	60	-49.164004
4.20	0	0	90	-44.221589
4.20	0	0	120	-49.16401
4.20	0	0	150	2094.074317
4.20	0	0	180	26468.265017
4.20	0	30	0	26622.489346
4.20	0	30	30	1845.610098
4.20	0	30	60	-49.773289
4.20	0	30	90	-55.740505
4.20	0	30	120	-65.541201
4.20	0	30	150	2015.819524
4.20	0	30	180	26622.488517
4.20	0	60	0	27418.585667
4.20	0	60	30	1569.606678
4.20	0	60	60	-67.624657
4.20	0	60	90	-77.731493
4.20	0	60	120	-81.983414
4.20	0	60	150	1687.530015
4.20	0	60	180	27418.585935
4.20	0	90	0	51835.249589
4.20	0	90	30	1491.907369
4.20	0	90	60	-83.663611
4.20	0	90	90	-88.082638
4.20	0	90	120	-83.663173
4.20	0	90	150	1491.907353
4.20	0	90	180	51835.249402
4.20	30	0	0	26468.264894
4.20	30	0	30	2093.727109
4.20	30	0	60	-49.430389
4.20	30	0	90	-44.560331
4.20	30	0	120	-49.430762
4.20	30	0	150	2093.726912
4.20	30	0	180	26468.265017
4.20	30	30	0	26622.489346
4.20	30	30	30	1868.454603
4.20	30	30	60	-50.130166
4.20	30	30	90	-55.09303
4.20	30	30	120	-63.601175
4.20	30	30	150	2020.050147
4.20	30	30	180	26622.488517
4.20	30	60	0	27418.585668
4.20	30	60	30	1611.695765
4.20	30	60	60	-66.097264
4.20	30	60	90	-75.510822
4.20	30	60	120	-78.327925
4.20	30	60	150	1725.678218
4.20	30	60	180	27418.585935
4.20	30	90	0	51835.249589
4.20	30	90	30	1543.59922
4.20	30	90	60	-80.137619
4.20	30	90	90	-85.20842
4.20	30	90	120	-80.137738
4.20	30	90	150	1543.599507
4.20	30	90	180	51835.249402
4.20	60	0	0	26468.264894
4.20	60	0	30	2093.899483
4.20	60	0	60	-49.258997
4.20	60	0	90	-44.214963
4.20	60	0	120	-49.259222
4.20	60	0	150	2093.899979
4.20	60	0	180	26468.265017
4.20	60	30	0	26622.489345
4.20	60	30	30	1925.159369
4.20	60	30	60	-50.903354
4.20	60	30	90	-52.836814
4.20	60	30	120	-58.577644
4.20	60	30	150	2017.291192
4.20	60	30	180	26622.488518
4.20	60	60	0	27418.585668
4.20	60	60	30	1704.731291
4.20	60	60	60	-63.148579
4.20	60	60	90	-70.200289
4.20	60	60	120	-70.043803
4.20	60	60	150	1783.817492
4.20	60	60	180	27418.585935
4.20	60	90	0	51835.249589
4.20	60	90	30	1639.451053
4.20	60	90	60	-72.760036
4.20	60	90	90	-78.575588
4.20	60	90	120	-72.760383
4.20	60	90	150	1639.451036
4.20	60	90	180	51835.249402
4.20	90	0	0	26468.264894
4.20	90	0	30	2094.074599
4.20	90	0	60	-48.819276
4.20	90	0	90	-44.221496
4.20	90	0	120	-48.818844
4.20	90	0	150	2094.074469
4.20	90	0	180	26468.265017
4.20	90	30	0	26622.489345
4.20	90	30	30	1984.419455
4.20	90	30	60	-53.364862
4.20	90	30	90	-51.908197
4.20	90	30	120	-53.36457
4.20	90	30	150	1984.419197
4.20	90	30	180	26622.488517
4.20	90	60	0	27418.585667
4.20	90	60	30	1779.402293
4.20	90	60	60	-63.536981
4.20	90	60	90	-67.767685
4.20	90	60	120	-63.536822
4.20	90	60	150	1779.402247
4.20	90	60	180	27418.585936
4.20	90	90	0	51835.249589
4.20	90	90	30	1683.410048
4.20	90	90	60	-68.861755
4.20	90	90	90	-75.468258
4.20	90	90	120	-68.861049
4.20	90	90	150	1683.409424
4.20	90	90	180	51835.249402
4.30	0	0	0	20151.682382
4.30	0	0	30	1623.83214
4.30	0	0	60	-51.558185
4.30	0	0	90	-39.765556
4.30	0	0	120	-51.557936
4.30	0	0	150	1623.83204
4.30	0	0	180	20151.682188
4.30	0	30	0	20354.927132
4.30	0	30	30	1446.358151
4.30	0	30	60	-51.793195
4.30	0	30	90	-50.191402
4.30	0	30	120	-67.680322
4.30	0	30	150	1525.716016
4.30	0	30	180	20354.927282
4.30	0	60	0	20938.151984
4.30	0	60	30	1213.158988
4.30	0	60	60	-68.721505
4.30	0	60	90	-70.138923
4.30	0	60	120	-83.360016
4.30	0	60	150	1256.734085
4.30	0	60	180	20938.151734
4.30	0	90	0	21312.034674
4.30	0	90	30	1122.756005
4.30	0	90	60	-84.380586
4.30	0	90	90	-79.499288
4.30	0	90	120	-84.380991
4.30	0	90	150	1122.756198
4.30	0	90	180	21312.034993
4.30	30	0	0	20151.682382
4.30	30	0	30	1623.463569
4.30	30	0	60	-51.825497
4.30	30	0	90	-40.104781
4.30	30	0	120	-51.82571
4.30	30	0	150	1623.4633
4.30	30	0	180	20151.682188
4.30	30	30	0	20354.927132
4.30	30	30	30	1463.047812
4.30	30	30	60	-52.124137
4.30	30	30	90	-49.642897
4.30	30	30	120	-65.685044
4.30	30	30	150	1535.433214
4.30	30	30	180	20354.927282
4.30	30	60	0	20938.151984
4.30	30	60	30	1248.421388
4.30	30	60	60	-67.146129
4.30	30	60	90	-68.161176
4.30	30	60	120	-79.592453
4.30	30	60	150	1295.859769
4.30	30	60	180	20938.151734
4.30	30	90	0	21312.034674
4.30	30	90	30	1170.086144
4.30	30	90	60	-80.777307
4.30	30	90	90	-76.925948
4.30	30	90	120	-80.778036
4.30	30	90	150	1170.086761
4.30	30	90	180	21312.034993
4.30	60	0	0	20151.682382
4.30	60	0	30	1623.650255
4.30	60	0	60	-51.653999
4.30	60	0	90	-39.759717
4.30	60	0	120	-51.654358
4.30	60	0	150	1623.65027
4.30	60	0	180	20151.682188
4.30	60	30	0	20354.927132
4.30	60	30	30	1502.853893
4.30	60	30	60	-52.840085
4.30	60	30	90	-47.576032
4.30	60	30	120	-60.547342
4.30	60	30	150	1548.676952
4.30	60	30	180	20354.927282
4.30	60	60	0	20938.151983
4.30	60	60	30	1324.121856
4.30	60	60	60	-64.075368
4.30	60	60	90	-63.320426
4.30	60	60	120	-71.063603
4.30	60	60	150	1362.557755
4.30	60	60	180	20938.151734
4.30	60	90	0	21312.034674
4.30	60	90	30	1259.278996
4.30	60	90	60	-73.209015
4.30	60	90	90	-70.881515
4.30	60	90	120	-73.209232
4.30	60	90	150	1259.278178
4.30	60	90	180	21312.034993
4.30	90	0	0	20151.682382
4.30	90	0	30	1623.832445
4.30	90	0	60	-51.214298
4.30	90	0	90	-39.765807
4.30	90	0	120	-51.213941
4.30	90	0	150	1623.832199
4.30	90	0	180	20151.682188
4.30	90	30	0	20354.927132
4.30	90	30	30	1538.813055
4.30	90	30	60	-55.275213
4.30	90	30	90	-46.739608
4.30	90	30	120	-55.274801
4.30	90	30	150	1538.812361
4.30	90	30	180	20354.927282
4.30	90	60	0	20938.151984
4.30	90	60	30	1376.918165
4.30	90	60	60	-64.410131
4.30	90	60	90	-61.121981
4.30	90	60	120	-64.410064
4.30	90	60	150	1376.918178
4.30	90	60	180	20938.151734
4.30	90	90	0	21312.034674
4.30	90	90	30	1300.884189
4.30	90	90	60	-69.202418
4.30	90	90	90	-68.064806
4.30	90	90	120	-69.202664
4.30	90	90	150	1300.883996
4.30	90	90	180	21312.034993
4.40	0	0	0	15181.753243
4.40	0	0	30	1238.410196
4.40	0	0	60	-51.539257
4.40	0	0	90	-35.576635
4.40	0	0	120	-51.539309
4.40	0	0	150	1238.40993
4.40	0	0	180	15181.753414
4.40	0	30	0	15378.291252
4.40	0	30	30	1117.206802
4.40	0	30	60	-51.518532
4.40	0	30	90	-45.040479
4.40	0	30	120	-67.286084
4.40	0	30	150	1129.812975
4.40	0	30	180	15378.29124
4.40	0	60	0	15872.664324
4.40	0	60	30	923.407153
4.40	0	60	60	-67.562927
4.40	0	60	90	-63.206133
4.40	0	60	120	-82.270964
4.40	0	60	150	911.40644
4.40	0	60	180	15872.664211
4.40	0	90	0	16101.79213
4.40	0	90	30	825.532184
4.40	0	90	60	-82.779402
4.40	0	90	90	-71.704786
4.40	0	90	120	-82.779308
4.40	0	90	150	825.53164
4.40	0	90	180	16101.792237
4.40	30	0	0	15181.753243
4.40	30	0	30	1238.024359
4.40	30	0	60	-51.806924
4.40	30	0	90	-35.914781
4.40	30	0	120	-51.807347
4.40	30	0	150	1238.023738
4.40	30	0	180	15181.753414
4.40	30	30	0	15378.291252
4.40	30	30	30	1128.90564
4.40	30	30	60	-51.835813
4.40	30	30	90	-44.574235
4.40	30	30	120	-65.293445
4.40	30	30	150	1142.850391
4.40	30	30	180	15378.29124
4.40	30	60	0	15872.664324
4.40	30	60	30	952.740929
4.40	30	60	60	-65.987864
4.40	30	60	90	-61.434287
4.40	30	60	120	-78.486865
4.40	30	60	150	950.521334
4.40	30	60	180	15872.664211
4.40	30	90	0	16101.79213
4.40	30	90	30	868.505901
4.40	30	90	60	-79.183221
4.40	30	90	90	-69.387524
4.40	30	90	120	-79.182655
4.40	30	90	150	868.50622
4.40	30	90	180	16101.792237
4.40	60	0	0	15181.753243
4.40	60	0	30	1238.221759
4.40	60	0	60	-51.634862
4.40	60	0	90	-35.570908
4.40	60	0	120	-51.634558
4.40	60	0	150	1238.220971
4.40	60	0	180	15181.753414
4.40	60	30	0	15378.291253
4.40	60	30	30	1155.258518
4.40	60	30	60	-52.512693
4.40	60	30	90	-42.668316
4.40	60	30	120	-60.149527
4.40	60	30	150	1166.738167
4.40	60	30	180	15378.29124
4.40	60	60	0	15872.664324
4.40	60	60	30	1013.736621
4.40	60	60	60	-62.89566
4.40	60	60	90	-56.997527
4.40	60	60	120	-69.903881
4.40	60	60	150	1021.544785
4.40	60	60	180	15872.664211
4.40	60	90	0	16101.79213
4.40	60	90	30	950.585922
4.40	60	90	60	-71.590282
4.40	60	90	90	-63.846719
4.40	60	90	120	-71.590485
4.40	60	90	150	950.58611
4.40	60	90	180	16101.792237
4.40	90	0	0	15181.753243
4.40	90	0	30	1238.409663
4.40	90	0	60	-51.194442
4.40	90	0	90	-35.576469
4.40	90	0	120	-51.194573
4.40	90	0	150	1238.409806
4.40	90	0	180	15181.753414
4.40	90	30	0	15378.291252
4.40	90	30	30	1173.379913
4.40	90	30	60	-54.900052
4.40	90	30	90	-41.908902
4.40	90	30	120	-54.900218
4.40	90	30	150	1173.379672
4.40	90	30	180	15378.29124
4.40	90	60	0	15872.664324
4.40	90	60	30	1049.140545
4.40	90	60	60	-63.213247
4.40	90	60	90	-54.997112
4.40	90	60	120	-63.212751
4.40	90	60	150	1049.140497
4.40	90	60	180	15872.664211
4.40	90	90	0	16101.79213
4.40	90	90	30	989.400833
4.40	90	90	60	-67.558952
4.40	90	90	90	-61.281256
4.40	90	90	120	-67.558981
4.40	90	90	150	989.401077
4.40	90	90	180	16101.792237
4.50	0	0	0	11353.079306
4.50	0	0	30	927.435648
4.50	0	0	60	-49.982884
4.50	0	0	90	-31.730364
4.50	0	0	120	-49.98312
4.50	0	0	150	927.435147
4.50	0	0	180	11353.079319
4.50	0	30	0	11566.614755
4.50	0	30	30	850.650248
4.50	0	30	60	-49.763198
4.50	0	30	90	-40.334345
4.50	0	30	120	-65.265025
4.50	0	30	150	814.895957
4.50	0	30	180	11566.615037
4.50	0	60	0	11943.11373
4.50	0	60	30	690.970242
4.50	0	60	60	-64.929272
4.50	0	60	90	-56.928712
4.50	0	60	120	-79.58287
4.50	0	60	150	638.652626
4.50	0	60	180	11943.113544
4.50	0	90	0	12094.868222
4.50	0	90	30	591.262805
4.50	0	90	60	-79.667567
4.50	0	90	90	-64.683952
4.50	0	90	120	-79.667841
4.50	0	90	150	591.262269
4.50	0	90	180	12094.86852
4.50	30	0	0	11353.079306
4.50	30	0	30	927.035143
4.50	30	0	60	-50.251412
4.50	30	0	90	-32.06913
4.50	30	0	120	-50.251601
4.50	30	0	150	927.034974
4.50	30	0	180	11353.079319
4.50	30	30	0	11566.614755
4.50	30	30	30	858.353311
4.50	30	30	60	-50.076759
4.50	30	30	90	-39.93997
4.50	30	30	120	-63.315384
4.50	30	30	150	829.881587
4.50	30	30	180	11566.615037
4.50	30	60	0	11943.11373
4.50	30	60	30	715.191321
4.50	30	60	60	-63.392062
4.50	30	60	90	-55.337411
4.50	30	60	120	-75.850852
4.50	30	60	150	676.446401
4.50	30	60	180	11943.113544
4.50	30	90	0	12094.868222
4.50	30	90	30	630.094266
4.50	30	90	60	-76.132647
4.50	30	90	90	-62.585229
4.50	30	90	120	-76.132482
4.50	30	90	150	630.094678
4.50	30	90	180	12094.86852
4.50	60	0	0	11353.079306
4.50	60	0	30	927.24212
4.50	60	0	60	-50.07902
4.50	60	0	90	-31.724963
4.50	60	0	120	-50.07882
4.50	60	0	150	927.241552
4.50	60	0	180	11353.079319
4.50	60	30	0	11566.614755
4.50	60	30	30	874.143696
4.50	60	30	60	-50.731247
4.50	60	30	90	-38.171521
4.50	60	30	120	-58.241442
4.50	60	30	150	860.516199
4.50	60	30	180	11566.615037
4.50	60	60	0	11943.11373
4.50	60	60	30	763.781173
4.50	60	60	60	-60.353646
4.50	60	60	90	-51.246276
4.50	60	60	120	-67.343269
4.50	60	60	150	748.848936
4.50	60	60	180	11943.113544
4.50	60	90	0	12094.868222
4.50	60	90	30	704.919244
4.50	60	90	60	-68.635495
4.50	60	90	90	-57.475685
4.50	60	90	120	-68.635403
4.50	60	90	150	704.918575
4.50	60	90	180	12094.86852
4.50	90	0	0	11353.079306
4.50	90	0	30	927.435124
4.50	90	0	60	-49.638953
4.50	90	0	90	-31.730772
4.50	90	0	120	-49.638855
4.50	90	0	150	927.435292
4.50	90	0	180	11353.079319
4.50	90	30	0	11566.614755
4.50	90	30	30	878.813303
4.50	90	30	60	-53.063763
4.50	90	30	90	-37.480272
4.50	90	30	120	-53.063814
4.50	90	30	150	878.813364
4.50	90	30	180	11566.615037
4.50	90	60	0	11943.11373
4.50	90	60	30	785.407055
4.50	90	60	60	-60.687504
4.50	90	60	90	-49.418742
4.50	90	60	120	-60.687054
4.50	90	60	150	785.406814
4.50	90	60	180	11943.113544
4.50	90	90	0	12094.868222
4.50	90	90	30	740.710845
4.50	90	90	60	-64.636252
4.50	90	90	90	-55.12594
4.50	90	90	120	-64.636163
4.50	90	90	150	740.711189
4.50	90	90	180	12094.86852
4.60	0	0	0	8439.492919
4.60	0	0	30	680.173512
4.60	0	0	60	-47.501064
4.60	0	0	90	-28.259393
4.60	0	0	120	-47.501105
4.60	0	0	150	680.1733
4.60	0	0	180	8439.4935
4.60	0	30	0	8624.375638
4.60	0	30	30	638.072367
4.60	0	30	60	-47.098438
4.60	0	30	90	-36.088908
4.60	0	30	120	-62.258966
4.60	0	30	150	568.1902
4.60	0	30	180	8624.375941
4.60	0	60	0	8922.145676
4.60	0	60	30	508.037455
4.60	0	60	60	-61.386145
4.60	0	60	90	-51.28675
4.60	0	60	120	-75.912905
4.60	0	60	150	427.440014
4.60	0	60	180	8922.145974
4.60	0	90	0	9033.508706
4.60	0	90	30	408.943369
4.60	0	90	60	-75.625774
4.60	0	90	90	-58.398976
4.60	0	90	120	-75.626074
4.60	0	90	150	408.943571
4.60	0	90	180	9033.509005
4.60	30	0	0	8439.492919
4.60	30	0	30	679.763559
4.60	30	0	60	-47.770022
4.60	30	0	90	-28.596818
4.60	30	0	120	-47.770089
4.60	30	0	150	679.763404
4.60	30	0	180	8439.4935
4.60	30	30	0	8624.375638
4.60	30	30	30	642.628551
4.60	30	30	60	-47.418331
4.60	30	30	90	-35.756546
4.60	30	30	120	-60.376011
4.60	30	30	150	584.150955
4.60	30	30	180	8624.37594
4.60	30	60	0	8922.145676
4.60	30	60	30	527.890387
4.60	30	60	60	-59.913704
4.60	30	60	90	-49.849447
4.60	30	60	120	-72.275338
4.60	30	60	150	463.346535
4.60	30	60	180	8922.145974
4.60	30	90	0	9033.508706
4.60	30	90	30	443.812267
4.60	30	90	60	-72.193905
4.60	30	90	90	-56.488114
4.60	30	90	120	-72.193866
4.60	30	90	150	443.81228
4.60	30	90	180	9033.509005
4.60	60	0	0	8439.492919
4.60	60	0	30	679.976449
4.60	60	0	60	-47.597913
4.60	60	0	90	-28.253185
4.60	60	0	120	-47.597279
4.60	60	0	150	679.976297
4.60	60	0	180	8439.4935
4.60	60	30	0	8624.375638
4.60	60	30	30	650.271282
4.60	60	30	60	-48.065344
4.60	60	30	90	-34.108319
4.60	60	30	120	-55.420199
4.60	60	30	150	618.794692
4.60	60	30	180	8624.375941
4.60	60	60	0	8922.145676
4.60	60	60	30	566.129715
4.60	60	60	60	-56.984608
4.60	60	60	90	-46.059892
4.60	60	60	120	-63.932181
4.60	60	60	150	534.833114
4.60	60	60	180	8922.145974
4.60	60	90	0	9033.508706
4.60	60	90	30	511.811269
4.60	60	90	60	-64.870653
4.60	60	90	90	-51.748867
4.60	60	90	120	-64.871292
4.60	60	90	150	511.811249
4.60	60	90	180	9033.509005
4.60	90	0	0	8439.492919
4.60	90	0	30	680.17339
4.60	90	0	60	-47.1573
4.60	90	0	90	-28.259406
4.60	90	0	120	-47.157166
4.60	90	0	150	680.173517
4.60	90	0	180	8439.4935
4.60	90	30	0	8624.375637
4.60	90	30	30	645.024005
4.60	90	30	60	-50.344217
4.60	90	30	90	-33.474583
4.60	90	30	120	-50.344257
4.60	90	30	150	645.024169
4.60	90	30	180	8624.37594
4.60	90	60	0	8922.145676
4.60	90	60	30	577.063027
4.60	90	60	60	-57.357507
4.60	90	60	90	-44.382085
4.60	90	60	120	-57.357192
4.60	90	60	150	577.063264
4.60	90	60	180	8922.145974
4.60	90	90	0	9033.508706
4.60	90	90	30	544.596126
4.60	90	90	60	-60.947212
4.60	90	90	90	-49.582833
4.60	90	90	120	-60.947359
4.60	90	90	150	544.596309
4.60	90	90	180	9033.509005
4.70	0	0	0	6207.297154
4.70	0	0	30	486.383855
4.70	0	0	60	-44.510554
4.70	0	0	90	-25.16611
4.70	0	0	120	-44.51085
4.70	0	0	150	486.384779
4.70	0	0	180	6207.297409
4.70	0	30	0	6367.485888
4.70	0	30	30	470.89647
4.70	0	30	60	-43.929375
4.70	0	30	90	-32.299669
4.70	0	30	120	-58.710888
4.70	0	30	150	377.99377
4.70	0	30	180	6367.485505
4.70	0	60	0	6617.701728
4.70	0	60	30	366.409892
4.70	0	60	60	-57.342602
4.70	0	60	90	-46.245219
4.70	0	60	120	-71.68635
4.70	0	60	150	266.942086
4.70	0	60	180	6617.701748
4.70	0	90	0	6708.886334
4.70	0	90	30	270.301548
4.70	0	90	60	-71.070963
4.70	0	90	90	-52.795699
4.70	0	90	120	-71.070735
4.70	0	90	150	270.301581
4.70	0	90	180	6708.886099
4.70	30	0	0	6207.297154
4.70	30	0	30	485.966406
4.70	30	0	60	-44.780684
4.70	30	0	90	-25.50315
4.70	30	0	120	-44.781128
4.70	30	0	150	485.9665
4.70	30	0	180	6207.297409
4.70	30	30	0	6367.485889
4.70	30	30	30	473.016549
4.70	30	30	60	-44.260295
4.70	30	30	90	-32.021694
4.70	30	30	120	-56.907988
4.70	30	30	150	394.235419
4.70	30	30	180	6367.485505
4.70	30	60	0	6617.701728
4.70	30	60	30	382.569536
4.70	30	60	60	-55.951778
4.70	30	60	90	-44.944645
4.70	30	60	120	-68.172741
4.70	30	60	150	300.623321
4.70	30	60	180	6617.701748
4.70	30	90	0	6708.886334
4.70	30	90	30	301.472782
4.70	30	90	60	-67.766543
4.70	30	90	90	-51.049077
4.70	30	90	120	-67.767268
4.70	30	90	150	301.472836
4.70	30	90	180	6708.886099
4.70	60	0	0	6207.297153
4.70	60	0	30	486.183866
4.70	60	0	60	-44.608013
4.70	60	0	90	-25.160196
4.70	60	0	120	-44.60756
4.70	60	0	150	486.183962
4.70	60	0	180	6207.297409
4.70	60	30	0	6367.485888
4.70	60	30	30	474.50723
4.70	60	30	60	-44.910122
4.70	60	30	90	-30.476949
4.70	60	30	120	-52.094087
4.70	60	30	150	430.879758
4.70	60	30	180	6367.485505
4.70	60	60	0	6617.701728
4.70	60	60	30	412.279277
4.70	60	60	60	-53.171346
4.70	60	60	90	-41.416818
4.70	60	60	120	-60.052266
4.70	60	60	150	369.730024
4.70	60	60	180	6617.701748
4.70	60	90	0	6708.886334
4.70	60	90	30	362.778501
4.70	60	90	60	-60.673974
4.70	60	90	90	-46.629006
4.70	60	90	120	-60.67383
4.70	60	90	150	362.778486
4.70	60	90	180	6708.886099
4.70	90	0	0	6207.297154
4.70	90	0	30	486.38445
4.70	90	0	60	-44.166434
4.70	90	0	90	-25.166004
4.70	90	0	120	-44.16626
4.70	90	0	150	486.384098
4.70	90	0	180	6207.297409
4.70	90	30	0	6367.485888
4.70	90	30	30	462.180494
4.70	90	30	60	-47.137424
4.70	90	30	90	-29.894069
4.70	90	30	120	-47.136997
4.70	90	30	150	462.180195
4.70	90	30	180	6367.485505
4.70	90	60	0	6617.701729
4.70	90	60	30	415.089454
4.70	90	60	60	-53.596748
4.70	90	60	90	-39.867396
4.70	90	60	120	-53.59742
4.70	90	60	150	415.089584
4.70	90	60	180	6617.701748
4.70	90	90	0	6708.886335
4.70	90	90	30	392.543997
4.70	90	90	60	-56.85472
4.70	90	90	90	-44.62211
4.70	90	90	120	-56.854849
4.70	90	90	150	392.544525
4.70	90	90	180	6708.886099
4.80	0	0	0	4509.747542
4.80	0	0	30	336.713346
4.80	0	0	60	-41.293067
4.80	0	0	90	-22.436269
4.80	0	0	120	-41.293026
4.80	0	0	150	336.713829
4.80	0	0	180	4509.747075
4.80	0	30	0	4651.388678
4.80	0	30	30	341.175724
4.80	0	30	60	-40.532242
4.80	0	30	90	-28.948019
4.80	0	30	120	-54.919319
4.80	0	30	150	233.901412
4.80	0	30	180	4651.388163
4.80	0	60	0	4872.289596
4.80	0	60	30	258.393339
4.80	0	60	60	-53.089193
4.80	0	60	90	-41.760251
4.80	0	60	120	-67.197221
4.80	0	60	150	147.50464
4.80	0	60	180	4872.289368
4.80	0	90	0	4953.699236
4.80	0	90	30	166.943982
4.80	0	90	60	-66.296718
4.80	0	90	90	-47.81637
4.80	0	90	120	-66.29645
4.80	0	90	150	166.943965
4.80	0	90	180	4953.699036
4.80	30	0	0	4509.747542
4.80	30	0	30	336.289325
4.80	30	0	60	-41.563426
4.80	30	0	90	-22.774727
4.80	30	0	120	-41.563304
4.80	30	0	150	336.288931
4.80	30	0	180	4509.747075
4.80	30	30	0	4651.388678
4.80	30	30	30	341.454443
4.80	30	30	60	-40.877684
4.80	30	30	90	-28.717264
4.80	30	30	120	-53.198161
4.80	30	30	150	249.926962
4.80	30	30	180	4651.388163
4.80	30	60	0	4872.289596
4.80	30	60	30	271.455079
4.80	30	60	60	-51.790222
4.80	30	60	90	-40.580618
4.80	30	60	120	-63.828165
4.80	30	60	150	178.773498
4.80	30	60	180	4872.289368
4.80	30	90	0	4953.699237
4.80	30	90	30	194.695148
4.80	30	90	60	-63.140114
4.80	30	90	90	-46.213646
4.80	30	90	120	-63.139575
4.80	30	90	150	194.694425
4.80	30	90	180	4953.699036
4.80	60	0	0	4509.747542
4.80	60	0	30	336.51123
4.80	60	0	60	-41.39033
4.80	60	0	90	-22.430893
4.80	60	0	120	-41.390306
4.80	60	0	150	336.511281
4.80	60	0	180	4509.747075
4.80	60	30	0	4651.388678
4.80	60	30	30	338.432883
4.80	60	30	60	-41.536485
4.80	60	30	90	-27.2642
4.80	60	30	120	-48.542346
4.80	60	30	150	287.100355
4.80	60	30	180	4651.388163
4.80	60	60	0	4872.289596
4.80	60	60	30	294.214589
4.80	60	60	60	-49.178407
4.80	60	60	90	-37.285959
4.80	60	60	120	-55.9731
4.80	60	60	150	244.496842
4.80	60	60	180	4872.289368
4.80	60	90	0	4953.699236
4.80	60	90	30	249.676507
4.80	60	90	60	-56.313084
4.80	60	90	90	-42.072557
4.80	60	90	120	-56.313207
4.80	60	90	150	249.676578
4.80	60	90	180	4953.699036
4.80	90	0	0	4509.747542
4.80	90	0	30	336.713211
4.80	90	0	60	-40.94962
4.80	90	0	90	-22.436482
4.80	90	0	120	-40.94962
4.80	90	0	150	336.713558
4.80	90	0	180	4509.747075
4.80	90	30	0	4651.388678
4.80	90	30	30	321.283027
4.80	90	30	60	-43.711941
4.80	90	30	90	-26.725443
4.80	90	30	120	-43.711731
4.80	90	30	150	321.28264
4.80	90	30	180	4651.388163
4.80	90	60	0	4872.289595
4.80	90	60	30	291.031359
4.80	90	60	60	-49.662977
4.80	90	60	90	-35.848885
4.80	90	60	120	-49.663535
4.80	90	60	150	291.031564
4.80	90	60	180	4872.289368
