R	Gamma	E
7.40	110	-230.433510941659
7.40	120	-230.433511810627
7.40	130	-230.433513939897
7.40	140	-230.433519181072
7.40	150	-230.433530489701
7.40	160	-230.433550518019
7.40	170	-230.433575040056
7.40	180	-230.433586917456
7.60	0	-230.433559053561
7.60	10	-230.433553518964
7.60	20	-230.433541757546
7.60	30	-230.433530168334
7.60	40	-230.433521886847
7.60	50	-230.433517041345
7.60	60	-230.433514101613
7.60	70	-230.433512223478
7.60	80	-230.433511071802
7.60	90	-230.433510424255
7.60	100	-230.433510130632
7.60	110	-230.433510230756
7.60	120	-230.433510859397
7.60	130	-230.433512480179
7.60	140	-230.433516502643
7.60	150	-230.433525363098
7.60	160	-230.433540994878
7.60	170	-230.433559889194
7.60	180	-230.433568956241
7.80	0	-230.433548968676
7.80	10	-230.433544728653
7.80	20	-230.433535535886
7.80	30	-230.433526232443
7.80	40	-230.433519623469
7.80	50	-230.433515671297
7.80	60	-230.433513179006
7.80	70	-230.433511544641
7.80	80	-230.433510531032
7.80	90	-230.433509930412
7.80	100	-230.433509625516
7.80	110	-230.433509637564
7.80	120	-230.433510070461
7.80	130	-230.433511290068
7.80	140	-230.433514382805
7.80	150	-230.433521296408
7.80	160	-230.433533451097
7.80	170	-230.433547777977
7.80	180	-230.433554429622
8.00	0	-230.433540916142
8.00	10	-230.433537684147
8.00	20	-230.433530456483
8.00	30	-230.433523035113
8.00	40	-230.433517774055
8.00	50	-230.433514511308
8.00	60	-230.433512393766
8.00	70	-230.433510970934
8.00	80	-230.433510063648
8.00	90	-230.433509504334
8.00	100	-230.433509190824
8.00	110	-230.433509140312
8.00	120	-230.433509425051
8.00	130	-230.433510322552
8.00	140	-230.433512686686
8.00	150	-230.433518063557
8.00	160	-230.433527535645
8.00	170	-230.433538370683
8.00	180	-230.433543256252
8.20	0	-230.433534492575
8.20	10	-230.433532015009
8.20	20	-230.433526343749
8.20	30	-230.433520469715
8.20	40	-230.43351623962
8.20	50	-230.433513529665
8.20	60	-230.43351171424
8.20	70	-230.433510469971
8.20	80	-230.433509663832
8.20	90	-230.433509140204
8.20	100	-230.433508823225
8.20	110	-230.433508714607
8.20	120	-230.43350887675
8.20	130	-230.433509533925
8.20	140	-230.433511334968
8.20	150	-230.433515514903
8.20	160	-230.433522892907
8.20	170	-230.433531168508
8.20	180	-230.433534802008
8.40	0	-230.433529397725
8.40	10	-230.433527497909
8.40	20	-230.433523048876
8.40	30	-230.433518392659
8.40	40	-230.433514965115
8.40	50	-230.433512703618
8.40	60	-230.433511131373
8.40	70	-230.433510036804
8.40	80	-230.433509312763
8.40	90	-230.433508820887
8.40	100	-230.433508504171
8.40	110	-230.433508350874
8.40	120	-230.433508418594
8.40	130	-230.433508885406
8.40	140	-230.433510251705
8.40	150	-230.433513490876
8.40	160	-230.433519239983
8.40	170	-230.433525640953
8.40	180	-230.433528406863
8.60	0	-230.433525398319
8.60	10	-230.433523926107
8.60	20	-230.433520423762
8.60	30	-230.433516704602
8.60	40	-230.433513898481
8.60	50	-230.433511980587
8.60	60	-230.433510619233
8.60	70	-230.433509663513
8.60	80	-230.433509006669
8.60	90	-230.433508553814
8.60	100	-230.433508230153
8.60	110	-230.43350803883
8.60	120	-230.433508029104
8.60	130	-230.433508347915
8.60	140	-230.433509366998
8.60	150	-230.43351187903
8.60	160	-230.433516352525
8.60	170	-230.433521339488
8.60	180	-230.433523483827
8.80	0	-230.433522274643
