T	2->0	4->0	6->0	8->0	10->0	4->2	6->2	8->2	10->2	6->4	8->4	10->4	8->6	10->6	10->8	
1.000000000000000000e+00 4.797189797146463131e-12 5.740731496593948495e-13 1.115961504466800027e-12 3.939913648192145269e-15 1.087607299419421674e-15 3.228494346299407395e-12 2.342502912840849536e-12 1.151336758287011942e-13 3.806711215150435126e-14 5.478057097558317653e-12 1.722785579711083479e-13 2.196325195134148870e-13 3.160490018293045019e-13 1.673032976234302201e-13 5.489612832648075478e-13
2.000000000000000000e+00 4.446049187549020103e-12 5.677762540196718539e-13 8.572703010981507367e-13 7.787759492732313077e-15 1.298227522105765035e-15 4.205182845794858214e-12 2.216580171368449245e-12 1.367766134035425372e-13 6.259211201929286172e-14 5.347253540501838728e-12 2.400149439546265106e-13 2.302476714925885790e-13 4.561590734361942697e-13 1.859813836208066135e-13 5.046386262716008373e-13
3.000000000000000000e+00 4.409279830512290676e-12 5.158260167372218377e-13 7.580520164191919777e-13 9.694465966954928933e-15 1.660398381722771457e-15 4.360397737003692224e-12 2.176973668033078827e-12 1.384194980927210517e-13 6.933594458059733089e-14 5.359930494988363133e-12 2.562602818342875594e-13 2.208926286061305407e-13 5.069909989412371041e-13 2.077128519358857749e-13 4.641915690557609329e-13
4.000000000000000000e+00 4.425110940069030778e-12 4.812502069275281827e-13 7.109316770221592676e-13 1.108237481266609603e-14 2.013506929670566573e-15 4.391804542925434543e-12 2.168085258404357768e-12 1.400082446058868920e-13 7.016097190887029862e-14 5.419145662086395059e-12 2.632173101660301086e-13 2.178162624167090244e-13 5.365453154398543130e-13 2.284691226142463080e-13 4.502760675189858930e-13
5.000000000000000000e+00 4.461797869072458280e-12 4.627275283277336430e-13 6.851044238311864321e-13 1.222167120692833758e-14 2.354935069437882630e-15 4.435425663583259387e-12 2.173612756147796989e-12 1.423968031370124472e-13 6.990120782392367832e-14 5.495206363473229173e-12 2.687030443737613259e-13 2.191333191419175013e-13 5.595074575407595593e-13 2.444728897359679668e-13 4.517086555845838687e-13
6.000000000000000000e+00 4.501149228175231350e-12 4.550945152085069018e-13 6.684391964709477850e-13 1.316150303693800961e-14 2.713270493434017543e-15 4.513838131938908580e-12 2.180346400576942762e-12 1.455140987872640587e-13 6.979152745645156280e-14 5.563393528167409266e-12 2.742684227596155423e-13 2.229439299062272272e-13 5.802336348486552310e-13 2.564662548923572822e-13 4.618026165111847896e-13
7.000000000000000000e+00 4.534510238010519847e-12 4.545082783858889126e-13 6.553183071914397918e-13 1.393706872408270477e-14 3.105966374881240267e-15 4.625292553396501573e-12 2.180967661971018815e-12 1.493195949646844692e-13 7.003616778519747267e-14 5.608604792053172151e-12 2.801594455965397795e-13 2.282348623761545508e-13 6.003072699911144657e-13 2.658957957885318444e-13 4.768487138732534023e-13
8.000000000000000000e+00 4.559806485924808327e-12 4.584122124344252644e-13 6.431255425252106301e-13 1.458742690105796052e-14 3.537282350892493299e-15 4.763181497509441130e-12 2.172687219046668159e-12 1.537558935708672283e-13 7.059933236102295430e-14 5.624988724121264303e-12 2.863766652745332894e-13 2.344641522307003924e-13 6.203687955969716459e-13 2.738726600127850235e-13 4.947359323850574427e-13
9.000000000000000000e+00 4.578132448194224134e-12 4.651228596676662103e-13 6.307631601526252403e-13 1.515000565639330844e-14 4.002874655269618705e-15 4.920542724161220190e-12 2.155384053733464312e-12 1.587457591222892857e-13 7.141410918535581382e-14 5.612861192067589414e-12 2.928948745065024653e-13 2.413219372238142519e-13 6.406744663199921508e-13 2.811105990054438473e-13 5.142509281445335445e-13
1.000000000000000000e+01 4.591620256819759546e-12 4.735151697522140535e-13 6.178910475513276924e-13 1.565650894122868268e-14 4.494267407241396832e-15 5.091042558592956113e-12 2.130225267527763699e-12 1.642063955077383820e-13 7.242830726501452276e-14 5.575718672638979789e-12 2.996942406731894631e-13 2.486176447172865076e-13 6.613067051230161485e-13 2.880443919123450774e-13 5.346950703135208141e-13
