R	Gamma	E
3.20	70	-12.77799
3.20	80	-25.347203
3.20	90	-35.587622
3.20	100	-42.161745
3.20	110	-43.463344
3.20	120	-37.305692
3.20	130	-20.598902
3.20	140	9.842872
3.20	150	54.119446
3.20	160	103.827648
3.20	170	142.582455
3.20	180	156.908421
3.30	0	21.647805
3.30	10	20.958816
3.30	20	18.802608
3.30	30	15.007263
3.30	40	9.417205
3.30	50	2.056396
3.30	60	-6.618516
3.30	70	-15.748204
3.30	80	-24.322392
3.30	90	-31.413774
3.30	100	-36.172322
3.30	110	-37.57897
3.30	120	-34.169049
3.30	130	-23.750969
3.30	140	-3.951472
3.30	150	25.415412
3.30	160	58.363579
3.30	170	83.451249
3.30	180	92.41892
3.40	0	6.808096
3.40	10	6.418345
3.40	20	5.178651
3.40	30	2.948031
3.40	40	-0.440946
3.40	50	-5.072767
3.40	60	-10.706724
3.40	70	-16.771738
3.40	80	-22.566883
3.40	90	-27.453347
3.40	100	-30.892543
3.40	110	-32.26968
3.40	120	-30.639292
3.40	130	-24.445943
3.40	140	-11.878116
3.40	150	7.277315
3.40	160	28.728521
3.40	170	44.54627
3.40	180	49.929534
3.50	0	-2.455311
3.50	10	-2.651051
3.50	20	-3.288615
3.50	30	-4.474961
3.50	40	-6.372066
3.50	50	-9.129529
3.50	60	-12.660134
3.50	70	-16.602592
3.50	80	-20.476556
3.50	90	-23.833912
3.50	100	-26.325718
3.50	110	-27.602966
3.50	120	-27.090552
3.50	130	-23.694142
3.50	140	-16.002292
3.50	150	-3.785911
3.50	160	9.852422
3.50	170	19.458024
3.50	180	22.485858
3.60	0	-7.922346
3.60	10	-7.999946
3.60	20	-8.26195
3.60	30	-8.777566
3.60	40	-9.689996
3.60	50	-11.181449
3.60	60	-13.271144
3.60	70	-15.752259
3.60	80	-18.304065
3.60	90	-20.607292
3.60	100	-22.424276
3.60	110	-23.570563
3.60	120	-23.725287
3.60	130	-22.137582
3.60	140	-17.699366
3.60	150	-10.164682
3.60	160	-1.781208
3.60	170	3.725648
3.60	180	5.240614
3.70	0	-10.839377
3.70	10	-10.851136
3.70	20	-10.896359
