I	J	5.000	6.000	7.000	8.000	9.000	10.000	12.000	14.000	16.000	18.000	20.000	25.000	30.000	35.000	40.000	45.000	50.000	60.000	70.000	80.000	90.000	100.000
2	1	3.63E-10	3.03E-10	2.43E-10	1.94E-10	1.62E-10	1.42E-10	1.27E-10	1.29E-10	1.34E-10	1.37E-10	1.35E-10	1.19E-10	1.00E-10	8.70E-11	7.80E-11	7.18E-11	6.72E-11	6.06E-11	5.54E-11	5.05E-11	4.56E-11	4.09E-11
3	1	4.84E-11	4.65E-11	4.53E-11	4.46E-11	4.43E-11	4.43E-11	4.48E-11	4.54E-11	4.59E-11	4.62E-11	4.63E-11	4.60E-11	4.52E-11	4.39E-11	4.24E-11	4.07E-11	3.89E-11	3.55E-11	3.24E-11	2.99E-11	2.78E-11	2.58E-11
3	2	1.45E-10	1.24E-10	1.15E-10	1.15E-10	1.23E-10	1.36E-10	1.69E-10	1.99E-10	2.16E-10	2.19E-10	2.13E-10	1.81E-10	1.56E-10	1.40E-10	1.30E-10	1.23E-10	1.18E-10	1.07E-10	9.52E-11	8.31E-11	7.16E-11	6.14E-11
4	1	9.01E-12	9.44E-12	1.00E-11	1.07E-11	1.16E-11	1.25E-11	1.45E-11	1.62E-11	1.75E-11	1.81E-11	1.81E-11	1.67E-11	1.48E-11	1.31E-11	1.17E-11	1.06E-11	9.70E-12	8.39E-12	7.49E-12	6.88E-12	6.48E-12	6.17E-12
4	2	7.23E-11	6.94E-11	6.88E-11	6.93E-11	7.02E-11	7.12E-11	7.28E-11	7.40E-11	7.49E-11	7.54E-11	7.56E-11	7.51E-11	7.35E-11	7.12E-11	6.84E-11	6.56E-11	6.26E-11	5.72E-11	5.25E-11	4.87E-11	4.55E-11	4.23E-11
4	3	2.67E-10	2.17E-10	1.77E-10	1.55E-10	1.55E-10	1.71E-10	2.15E-10	2.31E-10	2.22E-10	2.06E-10	1.92E-10	1.69E-10	1.58E-10	1.53E-10	1.50E-10	1.47E-10	1.43E-10	1.29E-10	1.10E-10	9.15E-11	7.57E-11	6.30E-11
5	1	6.56E-12	6.43E-12	6.67E-12	7.24E-12	8.11E-12	9.20E-12	1.14E-11	1.28E-11	1.28E-11	1.20E-11	1.11E-11	9.34E-12	8.42E-12	7.95E-12	7.69E-12	7.51E-12	7.35E-12	6.96E-12	6.47E-12	5.93E-12	5.41E-12	4.97E-12
5	2	1.78E-11	2.00E-11	2.26E-11	2.55E-11	2.87E-11	3.20E-11	3.78E-11	4.14E-11	4.28E-11	4.25E-11	4.14E-11	3.75E-11	3.36E-11	3.01E-11	2.72E-11	2.48E-11	2.28E-11	1.96E-11	1.74E-11	1.57E-11	1.44E-11	1.33E-11
5	3	6.85E-11	7.24E-11	7.76E-11	8.25E-11	8.63E-11	8.88E-11	9.11E-11	9.13E-11	9.06E-11	8.96E-11	8.86E-11	8.58E-11	8.28E-11	7.94E-11	7.58E-11	7.22E-11	6.87E-11	6.25E-11	5.73E-11	5.30E-11	4.93E-11	4.57E-11
5	4	1.21E-10	1.20E-10	1.26E-10	1.42E-10	1.64E-10	1.85E-10	2.03E-10	1.93E-10	1.76E-10	1.60E-10	1.47E-10	1.29E-10	1.24E-10	1.23E-10	1.25E-10	1.25E-10	1.23E-10	1.14E-10	9.99E-11	8.59E-11	7.35E-11	6.29E-11
6	1	1.42E-12	1.77E-12	2.15E-12	2.53E-12	2.90E-12	3.23E-12	3.77E-12	4.14E-12	4.38E-12	4.51E-12	4.58E-12	4.62E-12	4.56E-12	4.46E-12	4.30E-12	4.10E-12	3.89E-12	3.49E-12	3.17E-12	2.97E-12	2.89E-12	2.90E-12
6	2	2.20E-11	2.47E-11	2.67E-11	2.80E-11	2.84E-11	2.81E-11	2.65E-11	2.44E-11	2.25E-11	2.12E-11	2.02E-11	1.87E-11	1.79E-11	1.73E-11	1.68E-11	1.64E-11	1.60E-11	1.48E-11	1.35E-11	1.21E-11	1.08E-11	9.96E-12
6	3	2.46E-11	2.77E-11	3.03E-11	3.23E-11	3.39E-11	3.51E-11	3.68E-11	3.80E-11	3.88E-11	3.92E-11	3.93E-11	3.82E-11	3.58E-11	3.29E-11	3.01E-11	2.77E-11	2.56E-11	2.24E-11	2.00E-11	1.82E-11	1.67E-11	1.53E-11
