5	4	1.02E-10	1.09E-10	1.27E-10	1.52E-10	1.75E-10	1.89E-10	1.91E-10	1.74E-10	1.55E-10	1.40E-10	1.28E-10	1.13E-10	1.09E-10	1.09E-10	1.11E-10	1.12E-10	1.11E-10	1.03E-10	9.06E-11	7.79E-11	6.66E-11	5.66E-11
6	1	1.17E-12	1.41E-12	1.65E-12	1.88E-12	2.09E-12	2.27E-12	2.57E-12	2.75E-12	2.86E-12	2.91E-12	2.93E-12	2.93E-12	2.91E-12	2.87E-12	2.80E-12	2.71E-12	2.61E-12	2.39E-12	2.21E-12	2.09E-12	2.05E-12	2.03E-12
6	2	2.71E-11	3.17E-11	3.52E-11	3.72E-11	3.77E-11	3.70E-11	3.38E-11	3.03E-11	2.74E-11	2.53E-11	2.38E-11	2.17E-11	2.06E-11	2.00E-11	1.96E-11	1.92E-11	1.88E-11	1.75E-11	1.58E-11	1.41E-11	1.25E-11	1.15E-11
6	3	2.16E-11	2.45E-11	2.68E-11	2.84E-11	2.96E-11	3.04E-11	3.16E-11	3.24E-11	3.30E-11	3.34E-11	3.36E-11	3.27E-11	3.07E-11	2.82E-11	2.58E-11	2.37E-11	2.20E-11	1.94E-11	1.75E-11	1.60E-11	1.48E-11	1.35E-11
6	4	7.62E-11	8.45E-11	9.19E-11	9.74E-11	1.01E-10	1.02E-10	1.03E-10	1.01E-10	9.89E-11	9.68E-11	9.48E-11	9.04E-11	8.65E-11	8.27E-11	7.91E-11	7.55E-11	7.21E-11	6.60E-11	6.08E-11	5.64E-11	5.23E-11	4.84E-11
6	5	8.35E-11	9.57E-11	1.08E-10	1.20E-10	1.29E-10	1.35E-10	1.37E-10	1.31E-10	1.23E-10	1.15E-10	1.09E-10	9.80E-11	9.46E-11	9.58E-11	9.83E-11	1.00E-10	1.00E-10	9.41E-11	8.43E-11	7.40E-11	6.44E-11	5.54E-11
7	1	3.33E-12	3.59E-12	3.81E-12	4.01E-12	4.18E-12	4.31E-12	4.47E-12	4.53E-12	4.50E-12	4.44E-12	4.34E-12	4.08E-12	3.86E-12	3.70E-12	3.59E-12	3.49E-12	3.39E-12	3.15E-12	2.86E-12	2.54E-12	2.24E-12	2.01E-12
7	2	8.56E-12	8.96E-12	9.23E-12	9.42E-12	9.56E-12	9.66E-12	9.80E-12	9.92E-12	1.00E-11	1.02E-11	1.03E-11	1.04E-11	1.03E-11	9.89E-12	9.33E-12	8.69E-12	8.05E-12	6.94E-12	6.12E-12	5.57E-12	5.23E-12	4.87E-12
7	3	2.55E-11	2.76E-11	2.95E-11	3.10E-11	3.23E-11	3.32E-11	3.40E-11	3.37E-11	3.29E-11	3.18E-11	3.07E-11	2.84E-11	2.67E-11	2.55E-11	2.44E-11	2.35E-11	2.26E-11	2.05E-11	1.85E-11	1.66E-11	1.50E-11	1.43E-11
7	4	3.11E-11	3.27E-11	3.35E-11	3.38E-11	3.39E-11	3.38E-11	3.33E-11	3.27E-11	3.23E-11	3.19E-11	3.15E-11	3.05E-11	2.92E-11	2.74E-11	2.54E-11	2.36E-11	2.21E-11	1.96E-11	1.77E-11	1.62E-11	1.49E-11	1.36E-11
7	5	9.10E-11	9.80E-11	1.03E-10	1.06E-10	1.07E-10	1.07E-10	1.06E-10	1.04E-10	1.02E-10	9.95E-11	9.77E-11	9.37E-11	8.99E-11	8.62E-11	8.26E-11	7.91E-11	7.57E-11	6.94E-11	6.38E-11	5.89E-11	5.45E-11	5.03E-11
7	6	8.55E-11	9.29E-11	9.92E-11	1.04E-10	1.08E-10	1.10E-10	1.11E-10	1.09E-10	1.07E-10	1.03E-10	9.93E-11	9.11E-11	8.71E-11	8.72E-11	8.91E-11	9.04E-11	9.02E-11	8.46E-11	7.55E-11	6.62E-11	5.77E-11	4.96E-11
8	1	1.76E-12	1.82E-12	1.86E-12	1.88E-12	1.88E-12	1.87E-12	1.82E-12	1.75E-12	1.67E-12	1.61E-12	1.55E-12	1.44E-12	1.37E-12	1.32E-12	1.27E-12	1.22E-12	1.16E-12	1.07E-12	9.88E-13	9.29E-13	8.80E-13	8.16E-13
8	2	1.21E-11	1.28E-11	1.34E-11	1.39E-11	1.42E-11	1.44E-11	1.46E-11	1.45E-11	1.42E-11	1.38E-11	1.33E-11	1.21E-11	1.11E-11	1.03E-11	9.76E-12	9.31E-12	8.95E-12	8.33E-12	7.76E-12	7.19E-12	6.74E-12	6.69E-12
8	3	1.27E-11	1.27E-11	1.27E-11	1.26E-11	1.26E-11	1.26E-11	1.27E-11	1.28E-11	1.31E-11	1.34E-11	1.37E-11	1.42E-11	1.42E-11	1.38E-11	1.30E-11	1.20E-11	1.12E-11	9.69E-12	8.55E-12	7.69E-12	7.03E-12	6.40E-12
8	4	2.99E-11	3.24E-11	3.48E-11	3.68E-11	3.84E-11	3.96E-11	4.08E-11	4.08E-11	4.00E-11	3.88E-11	3.74E-11	3.41E-11	3.15E-11	2.96E-11	2.81E-11	2.68E-11	2.56E-11	2.34E-11	2.13E-11	1.94E-11	1.79E-11	1.74E-11
8	5	3.29E-11	3.34E-11	3.36E-11	3.36E-11	3.35E-11	3.33E-11	3.27E-11	3.20E-11	3.13E-11	3.05E-11	2.97E-11	2.78E-11	2.61E-11	2.45E-11	2.30E-11	2.16E-11	2.03E-11	1.82E-11	1.66E-11	1.53E-11	1.42E-11	1.30E-11
8	6	1.06E-10	1.08E-10	1.09E-10	1.09E-10	1.09E-10	1.08E-10	1.07E-10	1.05E-10	1.03E-10	1.02E-10	1.00E-10	9.61E-11	9.17E-11	8.71E-11	8.28E-11	7.86E-11	7.46E-11	6.74E-11	6.15E-11	5.67E-11	5.26E-11	4.87E-11
8	7	8.16E-11	8.31E-11	8.49E-11	8.68E-11	8.86E-11	9.03E-11	9.31E-11	9.47E-11	9.51E-11	9.41E-11	9.21E-11	8.46E-11	7.80E-11	7.43E-11	7.31E-11	7.26E-11	7.14E-11	6.59E-11	5.85E-11	5.14E-11	4.51E-11	3.92E-11
9	1	1.39E-12	1.52E-12	1.64E-12	1.74E-12	1.83E-12	1.89E-12	1.96E-12	1.97E-12	1.95E-12	1.92E-12	1.89E-12	1.80E-12	1.73E-12	1.68E-12	1.64E-12	1.61E-12	1.58E-12	1.49E-12	1.37E-12	1.26E-12	1.14E-12	1.02E-12
9	2	6.25E-12	6.23E-12	6.15E-12	6.03E-12	5.89E-12	5.73E-12	5.41E-12	5.12E-12	4.86E-12	4.65E-12	4.48E-12	4.16E-12	3.96E-12	3.81E-12	3.67E-12	3.52E-12	3.37E-12	3.07E-12	2.82E-12	2.62E-12	2.44E-12	2.21E-12
9	3	2.14E-11	2.20E-11	2.23E-11	2.25E-11	2.24E-11	2.22E-11	2.15E-11	2.06E-11	1.97E-11	1.88E-11	1.79E-11	1.60E-11	1.46E-11	1.36E-11	1.28E-11	1.22E-11	1.16E-11	1.05E-11	9.49E-12	8.57E-12	7.88E-12	7.77E-12
9	4	1.37E-11	1.36E-11	1.35E-11	1.34E-11	1.33E-11	1.32E-11	1.30E-11	1.28E-11	1.27E-11	1.26E-11	1.26E-11	1.25E-11	1.22E-11	1.17E-11	1.11E-11	1.04E-11	9.71E-12	8.60E-12	7.69E-12	6.93E-12	6.31E-12	5.74E-12
9	5	4.06E-11	4.20E-11	4.31E-11	4.37E-11	4.40E-11	4.40E-11	4.33E-11	4.22E-11	4.10E-11	3.98E-11	3.87E-11	3.58E-11	3.31E-11	3.08E-11	2.91E-11	2.77E-11	2.65E-11	2.43E-11	2.22E-11	2.04E-11	1.90E-11	1.84E-11
9	6	3.10E-11	3.10E-11	3.10E-11	3.09E-11	3.08E-11	3.06E-11	3.01E-11	2.94E-11	2.86E-11	2.77E-11	2.67E-11	2.43E-11	2.24E-11	2.10E-11	1.99E-11	1.89E-11	1.81E-11	1.68E-11	1.57E-11	1.45E-11	1.33E-11	1.22E-11
9	7	1.01E-10	1.03E-10	1.04E-10	1.04E-10	1.04E-10	1.04E-10	1.03E-10	1.02E-10	1.00E-10	9.84E-11	9.66E-11	9.22E-11	8.77E-11	8.32E-11	7.89E-11	7.52E-11	7.21E-11	6.70E-11	6.23E-11	5.73E-11	5.23E-11	4.79E-11
9	8	6.18E-11	6.45E-11	6.72E-11	6.99E-11	7.24E-11	7.47E-11	7.85E-11	8.13E-11	8.29E-11	8.32E-11	8.23E-11	7.64E-11	6.90E-11	6.34E-11	6.03E-11	5.90E-11	5.83E-11	5.62E-11	5.19E-11	4.64E-11	4.08E-11	3.55E-11
10	1	7.20E-13	7.21E-13	7.26E-13	7.33E-13	7.39E-13	7.43E-13	7.50E-13	7.54E-13	7.57E-13	7.58E-13	7.59E-13	7.58E-13	7.49E-13	7.34E-13	7.15E-13	6.95E-13	6.74E-13	6.32E-13	5.87E-13	5.42E-13	4.99E-13	4.55E-13
10	2	1.36E-11	1.30E-11	1.26E-11	1.22E-11	1.17E-11	1.13E-11	1.06E-11	9.99E-12	9.47E-12	9.04E-12	8.68E-12	7.93E-12	7.33E-12	6.84E-12	6.47E-12	6.17E-12	5.91E-12	5.48E-12	5.11E-12	4.80E-12	4.54E-12	4.34E-12
10	3	7.85E-12	7.67E-12	7.52E-12	7.36E-12	7.21E-12	7.05E-12	6.75E-12	6.49E-12	6.26E-12	6.07E-12	5.90E-12	5.53E-12	5.24E-12	4.99E-12	4.76E-12	4.52E-12	4.27E-12	3.81E-12	3.40E-12	3.06E-12	2.78E-12	2.50E-12
10	4	2.47E-11	2.55E-11	2.60E-11	2.63E-11	2.64E-11	2.63E-11	2.57E-11	2.50E-11	2.42E-11	2.34E-11	2.27E-11	2.09E-11	1.94E-11	1.83E-11	1.74E-11	1.66E-11	1.58E-11	1.41E-11	1.24E-11	1.08E-11	9.68E-12	9.33E-12
10	5	1.36E-11	1.36E-11	1.35E-11	1.34E-11	1.33E-11	1.32E-11	1.29E-11	1.26E-11	1.24E-11	1.22E-11	1.21E-11	1.18E-11	1.15E-11	1.10E-11	1.05E-11	9.85E-12	9.22E-12	8.13E-12	7.23E-12	6.47E-12	5.85E-12	5.35E-12
10	6	4.94E-11	4.88E-11	4.82E-11	4.73E-11	4.64E-11	4.54E-11	4.34E-11	4.17E-11	4.03E-11	3.93E-11	3.85E-11	3.68E-11	3.47E-11	3.25E-11	3.05E-11	2.89E-11	2.74E-11	2.47E-11	2.24E-11	2.05E-11	1.91E-11	1.83E-11
10	7	3.14E-11	3.09E-11	3.04E-11	3.00E-11	2.95E-11	2.91E-11	2.83E-11	2.74E-11	2.65E-11	2.55E-11	2.46E-11	2.25E-11	2.09E-11	1.98E-11	1.89E-11	1.82E-11	1.75E-11	1.62E-11	1.51E-11	1.40E-11	1.30E-11	1.20E-11
10	8	1.04E-10	1.04E-10	1.03E-10	1.02E-10	1.01E-10	1.00E-10	9.76E-11	9.49E-11	9.25E-11	9.07E-11	8.94E-11	8.73E-11	8.53E-11	8.26E-11	7.95E-11	7.62E-11	7.29E-11	6.62E-11	5.97E-11	5.41E-11	4.91E-11	4.47E-11
10	9	5.68E-11	5.84E-11	6.00E-11	6.15E-11	6.29E-11	6.42E-11	6.63E-11	6.76E-11	6.83E-11	6.84E-11	6.81E-11	6.53E-11	6.05E-11	5.56E-11	5.21E-11	5.02E-11	4.93E-11	4.75E-11	4.40E-11	3.97E-11	3.54E-11	3.12E-11
