2.50,0.00,2697.1979776217053768
2.60,0.00,1857.4021086003997425
2.70,0.00,1265.4554883705063730
2.80,0.00,850.0826634595522364
2.90,0.00,560.3979420084895082
3.00,0.00,359.9905307076647887
3.10,0.00,222.7798888367350401
3.20,0.00,130.0881793330573259
3.30,0.00,68.5577091425378171
3.40,0.00,28.6605679986002180
3.50,0.00,3.6269589242085480
3.60,0.00,-11.3281162479375297
3.70,0.00,-19.5641315251307972
3.80,0.00,-23.4199171561907420
3.90,0.00,-24.5067072162354123
4.00,0.00,-23.9199539314655674
4.10,0.00,-22.3920449394588665
4.20,0.00,-20.4020142400961113
4.30,0.00,-18.2539831300781366
4.40,0.00,-16.1329090495790766
4.50,0.00,-14.1439168522414853
4.60,0.00,-12.3398003591409129
4.70,0.00,-10.7400438213028533
4.80,0.00,-9.3438027267174313
4.90,0.00,-8.1386143048822959
5.00,0.00,-7.1061167600698845
5.10,0.00,-6.2256962276841472
5.20,0.00,-5.4767174153550675
5.30,0.00,-4.8398024830186444
5.40,0.00,-4.2974841045618621
5.50,0.00,-3.8344588555447485
5.60,0.00,-3.4375957080211590
5.70,0.00,-3.0958037908531142
5.80,0.00,-2.7998280022015352
5.90,0.00,-2.5420163452309481
6.00,0.00,-2.3160859180057862
6.20,0.00,-1.9402857283865433
6.40,0.00,-1.6417683554636906
6.60,0.00,-1.4001831576503947
6.80,0.00,-1.2018607735628917
7.00,0.00,-1.0373870393116196
7.20,0.00,-0.9000456669296624
7.40,0.00,-0.7848482293462868
7.60,0.00,-0.6879423533583560
7.80,0.00,-0.6062543118343443
8.00,0.00,-0.5372723364803162
8.20,0.00,-0.4789122072932543
8.40,0.00,-0.4294300058754827
8.60,0.00,-0.3873616683364060
8.80,0.00,-0.3514779281799350
9.00,0.00,-0.3207484707512560
9.50,0.00,-0.2611705620396244
10.00,0.00,-0.2188498224660017
10.50,0.00,-0.1875587864080454
11.00,0.00,-0.1634483346149893
11.50,0.00,-0.1441463372758388
12.00,0.00,-0.1281834779249497
12.50,0.00,-0.1146378345010471
13.00,0.00,-0.1029188723469461
13.50,0.00,-0.0926374864980356
14.00,0.00,-0.0835281294885513
14.50,0.00,-0.0754021307161948
15.00,0.00,-0.0681196071013052
16.00,0.00,-0.0556739000591467
17.00,0.00,-0.0455461399574156
18.00,0.00,-0.0372768925296921
19.00,0.00,-0.0305149148529971
20.00,0.00,-0.0249817265473134
21.00,0.00,-0.0204526560577569
22.00,0.00,-0.0167449788268971
23.00,0.00,-0.0137095409755277
24.00,0.00,-0.0112243903832248
25.00,0.00,-0.0091897416641583
50.00,0.00,-0.0000619199266983
100.00,0.00,-0.0000000028111603
2.50,5.00,2708.5299786344389759
2.60,5.00,1864.3718507282685550
2.70,5.00,1269.6013996358292388
2.80,5.00,852.4383421817182125
2.90,5.00,561.6490746590536673
3.00,5.00,360.5849532789619047
3.10,5.00,223.0043712296804586
3.20,5.00,130.1216645637242664
3.30,5.00,68.5079630286007841
3.40,5.00,28.5891959649955183
3.50,5.00,3.5663102729865983
3.60,5.00,-11.3636657401793322
3.70,5.00,-19.5707637331290485
3.80,5.00,-23.3995919934057781
3.90,5.00,-24.4641613719869042
4.00,5.00,-23.8608836732985807
4.10,5.00,-22.3220644468809581
4.20,5.00,-20.3261111736298261
4.30,5.00,-18.1762839389936950
4.40,5.00,-16.0566294087708243
4.50,5.00,-14.0714158360700488
4.60,5.00,-12.2726863845370247
4.70,5.00,-10.6793002000924826
4.80,5.00,-9.2899138142362450
4.90,5.00,-8.0916818022165025
5.00,5.00,-7.0659611821503114
5.10,5.00,-6.1919419081282667
5.20,5.00,-5.4488613873717684
5.30,5.00,-4.8172686390209867
5.40,5.00,-4.2796645256180064
5.50,5.00,-3.8207443376160262
5.60,5.00,-3.4273974423938194
5.70,5.00,-3.0885679770999768
5.80,5.00,-2.7950449442031013
5.90,5.00,-2.5392253414533568
6.00,5.00,-2.3148770279521895
6.20,5.00,-1.9412103149851094
6.40,5.00,-1.6437577664331040
6.60,5.00,-1.4024845972372266
6.80,5.00,-1.2039738746439608
7.00,5.00,-1.0390039890055727
7.20,5.00,-0.9009996862935389
7.40,5.00,-0.7850717871058632
7.60,5.00,-0.6874347075605524
7.80,5.00,-0.6050571687622146
8.00,5.00,-0.5354521665864326
8.20,5.00,-0.4765477978568040
8.40,5.00,-0.4266040020430142
8.60,5.00,-0.3841550696286030
8.80,5.00,-0.3479667202366902
9.00,5.00,-0.3170017607512650
9.50,5.00,-0.2570865501362499
10.00,5.00,-0.2146946847210933
10.50,5.00,-0.1835018254298218
11.00,5.00,-0.1595885085494049
11.50,5.00,-0.1405351544689237
12.00,5.00,-0.1248420524775377
12.50,5.00,-0.1115686677026592
13.00,5.00,-0.1001136199032756
13.50,5.00,-0.0900819117644853
14.00,5.00,-0.0812051762341217
14.50,5.00,-0.0732937779736296
15.00,5.00,-0.0662079528552414
16.00,5.00,-0.0541051405546630
17.00,5.00,-0.0442604061894256
18.00,5.00,-0.0362237274688477
19.00,5.00,-0.0296524736795263
20.00,5.00,-0.0242755522024921
21.00,5.00,-0.0198744646536720
22.00,5.00,-0.0162715866340137
23.00,5.00,-0.0133219568770074
24.00,5.00,-0.0109070621290619
25.00,5.00,-0.0089299348099062
50.00,5.00,-0.0000601693593894
100.00,5.00,-0.0000000027316847
2.50,10.00,3055.0848337803649883
2.60,10.00,2043.3171082600415502
2.70,10.00,1356.6761699849007528
2.80,10.00,891.0702754758951869
2.90,10.00,576.0921162051216697
3.00,10.00,363.9237267458003657
