1.00,0.00,-3079433803293.5600585937500000
1.10,0.00,-2031039938700.9960937500000000
1.20,0.00,-1338329188385.1225585937500000
1.30,0.00,-881004897911.9464111328125000
1.40,0.00,-579343988077.4132080078125000
1.50,0.00,-380545970465.6837158203125000
1.60,0.00,-249664781130.3403930664062500
1.70,0.00,-163587920147.0196228027343750
1.80,0.00,-107040977101.0817413330078125
1.90,0.00,-69937696520.6899719238281250
2.00,0.00,-45623493745.4161224365234375
2.10,0.00,-29711918766.2419891357421875
2.20,0.00,-19314417645.9139328002929688
2.30,0.00,-12530811259.9865760803222656
2.40,0.00,-8112495672.8615560531616211
2.50,0.00,-5239992216.2560434341430664
2.60,0.00,-3376148928.6949615478515625
2.70,0.00,-2169353794.6292095184326172
2.80,0.00,-1389783522.5176415443420410
2.90,0.00,-887455561.9413995742797852
3.00,0.00,-564657081.4120476245880127
3.10,0.00,-357844892.5814093947410583
3.20,0.00,-225778006.4918176829814911
3.30,0.00,-141747233.3579055070877075
3.40,0.00,-88494812.2692982703447342
3.50,0.00,-54898024.3880217745900154
3.60,0.00,-33807967.9713215529918671
3.70,0.00,-20643700.7902314141392708
3.80,0.00,-12479547.9233256932348013
3.90,0.00,-7453844.2350752549245954
4.00,0.00,-4386798.9502100395038724
4.10,0.00,-2534144.2925062649883330
4.20,0.00,-1428760.5825557180214673
4.30,0.00,-779169.7611433790298179
4.40,0.00,-404695.5315256779431365
4.50,0.00,-194199.0084781178738922
4.60,0.00,-79926.3903536180587253
4.70,0.00,-21010.8852710655410192
4.80,0.00,6880.8006685596374155
4.90,0.00,18007.4538591613199969
5.00,0.00,20555.4311375182187476
5.10,0.00,19098.9060206423710042
5.20,0.00,16098.3242773435740673
5.30,0.00,12803.0144323226340930
5.40,0.00,9787.6037272476260114
5.50,0.00,7265.4879992880742066
5.60,0.00,5268.0891985541838949
5.70,0.00,3744.4221613572849492
5.80,0.00,2614.1522638895562523
5.90,0.00,1794.1079401763383885
6.00,0.00,1210.0921080268046808
6.20,0.00,518.4510388772354190
6.40,0.00,197.4278902821720010
6.60,0.00,57.1836858426009798
6.80,0.00,0.5359701293970836
7.00,0.00,-19.4017903931637257
7.20,0.00,-24.1622636836549951
7.40,0.00,-23.1880514576662478
7.60,0.00,-20.4195413276134445
7.80,0.00,-17.3980096062341083
8.00,0.00,-14.6625110851253488
8.20,0.00,-12.3533122181002568
8.40,0.00,-10.4626310262288200
8.60,0.00,-8.9349523051909401
8.80,0.00,-7.7055498949299341
9.00,0.00,-6.7144070169116628
9.50,0.00,-4.9678936253166093
10.00,0.00,-3.8653036156910616
10.50,0.00,-3.1181050865097655
11.00,0.00,-2.5853039051579767
11.50,0.00,-2.1951426260580522
12.00,0.00,-1.9057271641088143
12.50,0.00,-1.6887433330169064
13.00,0.00,-1.5235336427568824
13.50,0.00,-1.3948590955228899
14.00,0.00,-1.2916964507401147
14.50,0.00,-1.2062878087589803
15.00,0.00,-1.1333105042648555
16.00,0.00,-1.0115368520412735
17.00,0.00,-0.9099440895968890
18.00,0.00,-0.8213411123492487
19.00,0.00,-0.7424294705012812
20.00,0.00,-0.6714992763194612
21.00,0.00,-0.6074945798710206
22.00,0.00,-0.5496457745279424
23.00,0.00,-0.4973260361850881
24.00,0.00,-0.4499940397851328
25.00,0.00,-0.4071695429374161
50.00,0.00,-0.0334224043341064
100.00,0.00,-0.0002251983889852
1.00,10.00,-2289711115764.5400390625000000
1.10,10.00,-1511278021325.2778320312500000
1.20,10.00,-996619731624.6822509765625000
1.30,10.00,-656617464504.1496582031250000
1.40,10.00,-432183152984.4553222656250000
1.50,10.00,-284163549895.5031738281250000
1.60,10.00,-186631339126.8704223632812500
1.70,10.00,-122429086625.6171722412109375
1.80,10.00,-80211017530.9132690429687500
1.90,10.00,-52480195908.9159774780273438
2.00,10.00,-34286901866.0588722229003906
2.10,10.00,-22365990392.0473480224609375
2.20,10.00,-14565544460.9452323913574219
2.30,10.00,-9468713345.2937965393066406
2.40,10.00,-6143594479.5825033187866211
2.50,10.00,-3977929366.8168287277221680
2.60,10.00,-2569941415.2723174095153809
2.70,10.00,-1656310063.6695132255554199
2.80,10.00,-1064690978.0981222391128540
2.90,10.00,-682447524.3249894380569458
3.00,10.00,-436079728.2670158147811890
3.10,10.00,-277705880.0897197723388672
3.20,10.00,-176189309.3202212750911713
3.30,10.00,-111321510.5968358218669891
3.40,10.00,-70014020.3295936584472656
3.50,10.00,-43808967.8396791890263557
3.60,10.00,-27254200.1822399199008942
3.70,10.00,-16844490.3404833041131496
3.80,10.00,-10332854.9141104426234961
3.90,10.00,-6283476.2368881227448583
4.00,10.00,-3782078.3032347681000829
4.10,10.00,-2248730.6688833902589977
4.20,10.00,-1317154.9510128572583199
4.30,10.00,-757118.0890639888821170
4.40,10.00,-424677.6300691687501967
4.50,10.00,-230386.3603419105638750
4.60,10.00,-119046.0125161261676112
4.70,10.00,-56865.8155268525224528
4.80,10.00,-23353.3177630586797022
4.90,10.00,-6218.6571576154356080
5.00,10.00,1809.8704755162043512
5.10,10.00,4963.3539320106046944
5.20,10.00,5651.4979955216003873
5.30,10.00,5208.0601915556271706
5.40,10.00,4342.1447623451167601
5.50,10.00,3408.2222286654546224
5.60,10.00,2565.3833425285579324
5.70,10.00,1869.5895090856693059
5.80,10.00,1325.8789231566843227
