   ENERGY (CM-1)    JTOTL  JSTEP  JTOTU      F    I         SIG(F,I)
   121.7560000          0      1      6      1    1          676.488      
   121.8060000          0      1      7      1    1          1717.35      
   121.8560000          0      1      7      1    1          1380.28      
   121.9060000          0      1      7      1    1          1358.55      
   121.9560000          0      1      8      1    1          1037.24      
   122.0060000          0      1      8      1    1          812.352      
   122.0560000          0      1      8      1    1          1142.16      
   122.1060000          0      1      8      1    1          728.463      
   122.1560000          0      1      9      1    1          679.065      
   122.2060000          0      1      9      1    1          800.310      
   122.2560000          0      1      9      1    1          767.150      
   122.3060000          0      1      9      1    1          475.967      
   122.3560000          0      1      9      1    1          577.335      
   122.4060000          0      1      9      1    1          410.534      
   122.4560000          0      1     10      1    1          406.168      
   122.5060000          0      1     10      1    1          450.269      
   122.5560000          0      1     10      1    1          348.287      
   122.6060000          0      1     10      1    1          470.298      
   122.6560000          0      1     10      1    1          366.705      
   122.7060000          0      1     10      1    1          211.161      
   122.7560000          0      1     10      1    1          326.802      
   122.8060000          0      1     10      1    1          210.530      
   122.8560000          0      1     10      1    1          314.954      
   122.9060000          0      1     11      1    1          302.104      
   122.9560000          0      1     11      1    1          298.628      
   123.0060000          0      1     11      1    1          358.692      
   123.0560000          0      1     11      1    1          234.813      
   123.1060000          0      1     11      1    1          434.898      
   123.1560000          0      1     11      1    1          263.008      
   123.2060000          0      1     11      1    1          256.303      
   123.2560000          0      1     11      1    1          268.928      
   123.3060000          0      1     11      1    1          244.388      
   123.3560000          0      1     11      1    1          260.227      
   123.4060000          0      1     11      1    1          388.489      
   123.4560000          0      1     11      1    1          218.563      
   123.5060000          0      1     11      1    1          224.924      
   123.5560000          0      1     11      1    1          229.640      
   123.6060000          0      1     11      1    1          288.222      
   123.6560000          0      1     11      1    1          219.366      
   123.7060000          0      1     11      1    1          189.865      
   123.7560000          0      1     12      1    1          206.790      
   123.8060000          0      1     12      1    1          214.040      
   123.8560000          0      1     12      1    1          188.751      
   123.9060000          0      1     12      1    1          200.321      
   123.9560000          0      1     12      1    1          229.322      
   124.0060000          0      1     12      1    1          286.781      
   124.0560000          0      1     12      1    1          182.156      
   124.1060000          0      1     12      1    1          187.854      
   124.1560000          0      1     12      1    1          192.290      
   124.2060000          0      1     12      1    1          188.539      
   124.2560000          0      1     12      1    1          150.792      
   124.3060000          0      1     12      1    1          175.756      
   124.3560000          0      1     12      1    1          188.529      
   124.4060000          0      1     12      1    1          168.019      
   124.4560000          0      1     12      1    1          172.359      
   124.5060000          0      1     12      1    1          173.137      
   124.5560000          0      1     12      1    1          244.883      
   124.6060000          0      1     12      1    1          173.089      
   124.6560000          0      1     12      1    1          181.864      
   124.7060000          0      1     12      1    1          137.632      
   124.7560000          0      1     12      1    1          156.522      
   124.8060000          0      1     12      1    1          157.352      
   124.8560000          0      1     12      1    1          159.518      
   124.9060000          0      1     12      1    1          161.981      
   124.9560000          0      1     12      1    1          153.557      
   125.0060000          0      1     12      1    1          168.821      
   125.0560000          0      1     12      1    1          153.403      
   125.1060000          0      1     12      1    1          156.976      
   125.1560000          0      1     12      1    1          176.414      
   125.2060000          0      1     12      1    1          142.007      
   125.2560000          0      1     12      1    1          145.040      
   125.3060000          0      1     12      1    1          150.627      
   125.3560000          0      1     12      1    1          191.195      
   125.4060000          0      1     12      1    1          128.497      
   125.4560000          0      1     13      1    1          131.712      
   125.5060000          0      1     13      1    1          140.268      
   125.5560000          0      1     13      1    1          132.631      
   125.6060000          0      1     13      1    1          137.174      
   125.6560000          0      1     13      1    1          137.536      
   125.7060000          0      1     13      1    1          137.876      
   125.7560000          0      1     13      1    1          144.667      
   125.8060000          0      1     13      1    1          142.939      
   125.8560000          0      1     13      1    1          129.269      
   125.9060000          0      1     13      1    1          134.229      
   125.9560000          0      1     13      1    1          134.331      
   126.0060000          0      1     13      1    1          142.897      
   126.0560000          0      1     13      1    1          139.175      
   126.1060000          0      1     13      1    1          125.330      
   126.1560000          0      1     13      1    1          126.990      
   126.2060000          0      1     13      1    1          128.384      
   126.2560000          0      1     13      1    1          148.349      
   126.3060000          0      1     13      1    1          107.445      
   126.3560000          0      1     13      1    1          125.485      
   126.4060000          0      1     13      1    1          112.564      
   126.4560000          0      1     13      1    1          120.250      
   126.5060000          0      1     13      1    1          122.659      
   126.5560000          0      1     13      1    1          122.067      
   126.6060000          0      1     13      1    1          122.826      
   126.6560000          0      1     13      1    1          123.169      
   126.7060000          0      1     13      1    1          124.595      
   126.7560000          0      1     13      1    1          185.231      
   126.8060000          0      1     13      1    1          113.948      
   126.8560000          0      1     13      1    1          118.237      
   126.9060000          0      1     13      1    1          120.066      
   126.9560000          0      1     13      1    1          123.013      
   127.0060000          0      1     13      1    1          208.789      
   127.0560000          0      1     13      1    1          111.182      
   127.1060000          0      1     13      1    1          113.129      
   127.1560000          0      1     13      1    1          113.918      
   127.2060000          0      1     13      1    1          114.402      
   127.2560000          0      1     13      1    1          114.979      
   127.3060000          0      1     13      1    1          114.341      
   127.3560000          0      1     13      1    1          120.007      
   127.4060000          0      1     13      1    1          104.807      
   127.4560000          0      1     13      1    1          130.247      
   127.5060000          0      1     13      1    1          109.954      
   127.5560000          0      1     13      1    1          109.772      
   127.6060000          0      1     13      1    1          110.196      
   127.6560000          0      1     13      1    1          110.517      
   127.7060000          0      1     13      1    1          110.777      
   127.7560000          0      1     13      1    1          110.965      
   127.8060000          0      1     13      1    1          112.581      
   127.8560000          0      1     13      1    1          128.571      
   127.9060000          0      1     13      1    1          95.1469      
   127.9560000          0      1     13      1    1          102.607      
   128.0060000          0      1     13      1    1          106.188      
   128.0560000          0      1     13      1    1          107.859      
   128.1060000          0      1     13      1    1          171.173      
   128.1560000          0      1     13      1    1          100.273      
   128.2060000          0      1     13      1    1          102.416      
   128.2560000          0      1     13      1    1          103.197      
   128.3060000          0      1     13      1    1          103.931      
   128.3560000          0      1     13      1    1          104.206      
