T	1->0	2->0	3->0	4->0	5->0	6->0	7->0	8->0	9->0	10->0	2->1	3->1	4->1	5->1	6->1	7->1	8->1	9->1	10->1	3->2	4->2	5->2	6->2	7->2	8->2	9->2	10->2	4->3	5->3	6->3	7->3	8->3	9->3	10->3	5->4	6->4	7->4	8->4	9->4	10->4	6->5	7->5	8->5	9->5	10->5	7->6	8->6	9->6	10->6	8->7	9->7	10->7	9->8	10->8	10->9	
1.000000000000000000e+00 1.292494035528832990e-10 5.263756971344997097e-11 3.101929643432857789e-11 1.484004361031820886e-11 9.501480933227445889e-12 9.598372201909396278e-12 5.825289518375595796e-12 4.562612501272104335e-12 3.353743948879420346e-12 4.541913546323757336e-12 2.082463995801262950e-10 9.107142283315177943e-11 5.704517784624341685e-11 3.417827854335605464e-11 2.884245108947598178e-11 1.827778892748508280e-11 1.559263984883633298e-11 1.479032067661306350e-11 1.055526721127193378e-11 2.282305415568251519e-10 1.032575032693941401e-10 7.250706153125653515e-11 4.142399980465784704e-11 3.027937462103562170e-11 3.131186715230299353e-11 2.404407048145509781e-11 1.805840026402429397e-11 2.197790273025244325e-10 1.151992499676575938e-10 7.416120071779495950e-11 5.452928697376502990e-11 4.125630360337445773e-11 3.053887952567168737e-11 2.769485924770686366e-11 2.114851616557684232e-10 1.257460562381777943e-10 8.382894875615672332e-11 4.706287732860425490e-11 4.810630155493845081e-11 3.093113857409137340e-11 2.013464045225969945e-10 1.124261753771041726e-10 8.383382179751141314e-11 5.074485348283903738e-11 5.174509325460704568e-11 2.031064589940940741e-10 1.118255478828111952e-10 9.354205805125742908e-11 5.235730947838451861e-11 2.023127371043037727e-10 9.808468602901568913e-11 9.423058318765992047e-11 1.927031014361435578e-10 8.978801214057457302e-11 1.953187433868728721e-10
2.000000000000000000e+00 1.161195291943827538e-10 4.123661052742244227e-11 3.230005029204903742e-11 1.609736180240063022e-11 9.127393190019745393e-12 8.669175746256766999e-12 5.675512390727584112e-12 4.138210334817371067e-12 3.285552647810903854e-12 4.254136795015727956e-12 1.949724280686527911e-10 8.417134560921187739e-11 5.489893605822301910e-11 3.278093697562108111e-11 2.551236473482726278e-11 1.820666568179048674e-11 1.484006054681455815e-11 1.411827059672073669e-11 1.010744335311107022e-11 2.151375992401668081e-10 9.810040169959894511e-11 7.129809811545784663e-11 4.283007532423727457e-11 2.887846049992057249e-11 2.888370009601394735e-11 2.432882217479297641e-11 1.797511626023800041e-11 2.143904890253342547e-10 1.091048397321383729e-10 7.519476090071761098e-11 5.265823277100086029e-11 4.027372358477977114e-11 3.005964535056318196e-11 2.865424122254727134e-11 2.093924618001373439e-10 1.210012865343176024e-10 8.105919309664475372e-11 4.816148190890599270e-11 4.841112840578160738e-11 2.916049539244198063e-11 2.072603749155526468e-10 1.128687851675082456e-10 8.462953632254742159e-11 4.928107100398648824e-11 4.960967711539301194e-11 2.124754214875259962e-10 1.099997571107728256e-10 8.995348991840904527e-11 5.464147577832875686e-11 2.153336654582253441e-10 9.870292345662110099e-11 8.887824889271427216e-11 2.091864646654774830e-10 9.535057682063338302e-11 2.134894331703069302e-10
3.000000000000000000e+00 1.123764730658684602e-10 3.709924222506789124e-11 3.331725922645733523e-11 1.629222159359881349e-11 8.964752342485596358e-12 8.145016784067418689e-12 5.655610645107976251e-12 3.842524491413055673e-12 3.287318579334909225e-12 3.975279823305244553e-12 1.925669652901511383e-10 8.104108928219960714e-11 5.411118003618175611e-11 3.214112495143762365e-11 2.397749618563046053e-11 1.771720804687155150e-11 1.397355628573921153e-11 1.335581991730551050e-11 9.797348881225256083e-12 2.094245951234953856e-10 9.617178500229121805e-11 7.180013447407021132e-11 4.336387386906585849e-11 2.800505964483324736e-11 2.705279919143617644e-11 2.372077778259891464e-11 1.706335006496314840e-11 2.117230347005429834e-10 1.074347691789175550e-10 7.636639251515471010e-11 5.193417322379622893e-11 4.007174449590922920e-11 2.892362376885170954e-11 2.867611085590692620e-11 2.107371940429136484e-10 1.200859223393940993e-10 8.025677386894843282e-11 4.816638042807090846e-11 4.879974507717009332e-11 2.796392523294482063e-11 2.126027356407949552e-10 1.143243831147604946e-10 8.504452646021003741e-11 4.872019814727869260e-11 4.912621181742101175e-11 2.201991819773923064e-10 1.107462282450249846e-10 8.853723246946577859e-11 5.506337287408730748e-11 2.255635814626555714e-10 1.025938769281935239e-10 8.661688450495195728e-11 2.210748544658542297e-10 1.012769731753420777e-10 2.253674326734678982e-10
4.000000000000000000e+00 1.117248687284632840e-10 3.605095660722596928e-11 3.367336840304477854e-11 1.622487502960011515e-11 8.841407646841551633e-12 7.824951828543599676e-12 5.704154188764199838e-12 3.624025946301626552e-12 3.286423617428108345e-12 3.776958305079507652e-12 1.937778829280246121e-10 8.013725313340402319e-11 5.360393035491255778e-11 3.161553161454342046e-11 2.317893403850739287e-11 1.719849763000056259e-11 1.339087494292908837e-11 1.275439350399858718e-11 9.586973408245637084e-12 2.068496341566968790e-10 9.599639707142791091e-11 7.231791548327169778e-11 4.340654530779003277e-11 2.756333138057160530e-11 2.571901703589385871e-11 2.301906116129612155e-11 1.623581111736400002e-11 2.114541379524272677e-10 1.078986452175717753e-10 7.697862958742852127e-11 5.114207988382006213e-11 3.990712311227521597e-11 2.773336047756007507e-11 2.841522200120627986e-11 2.129350457541552399e-10 1.206211712273922122e-10 7.976668117855081558e-11 4.801567342489626504e-11 4.891212185542247674e-11 2.716572060829411721e-11 2.166932156353411997e-10 1.162276033860033043e-10 8.495787330737981467e-11 4.850079147760130149e-11 4.933831504938131021e-11 2.257319665140769466e-10 1.127312482865934393e-10 8.782847928049946888e-11 5.521950096584172574e-11 2.324503364212182518e-10 1.069598480736820963e-10 8.566133338928089483e-11 2.289269551497499974e-10 1.064934739654606867e-10 2.326443841220390301e-10
5.000000000000000000e+00 1.119278112420574148e-10 3.635299838164430138e-11 3.351995511427735152e-11 1.612622410071217491e-11 8.760578338543874939e-12 7.630027342492932083e-12 5.780344287979602022e-12 3.465096381277394682e-12 3.274437022119039210e-12 3.643403150681873702e-12 1.951765924463464667e-10 8.041639051292195612e-11 5.307488610947011660e-11 3.114571736770281054e-11 2.276897212811985676e-11 1.672191185141135596e-11 1.308758229007563279e-11 1.229449834517912437e-11 9.418663880417780972e-12 2.054855041856445022e-10 9.660462524497032242e-11 7.250916896275181986e-11 4.326064627945972501e-11 2.739509750808544253e-11 2.475805116403151458e-11 2.239055854750217369e-11 1.560216114601868771e-11 2.119143801665742099e-10 1.092412769632683044e-10 7.705584196145919361e-11 5.032754663554746120e-11 3.970563431076295220e-11 2.668252693911648263e-11 2.804469727472480966e-11 2.147976816123928750e-10 1.216811460676662071e-10 7.928321958153668944e-11 4.790390670451696242e-11 4.882529187650452978e-11 2.663093213599061018e-11 2.194205216066996402e-10 1.181935425685101686e-10 8.452706921677904123e-11 4.848755174680624507e-11 4.975029037039080732e-11 2.291213761544379281e-10 1.150634805850488275e-10 8.731746423538274623e-11 5.533997081603261070e-11 2.366876050237336917e-10 1.110519043768082801e-10 8.522746623589413627e-11 2.337379182907975276e-10 1.107655820864739053e-10 2.367520087177038327e-10
6.000000000000000000e+00 1.121549449939164097e-10 3.719488484261865089e-11 3.306891212939621284e-11 1.604147378719835380e-11 8.724352984728860318e-12 7.508035280513725130e-12 5.859360424739410267e-12 3.348511148330365917e-12 3.251218371886553794e-12 3.549759499301045031e-12 1.958027300411876209e-10 8.124202911936200441e-11 5.248271217568443569e-11 3.071898693795254413e-11 2.257416204454340250e-11 1.629307542384542395e-11 1.298244256589222329e-11 1.192906506147432891e-11 9.263473053646101121e-12 2.044652151581943919e-10 9.749013629943421686e-11 7.236923630505389886e-11 4.302896573600002442e-11 2.736787243886443925e-11 2.405013376300463468e-11 2.184715156966534942e-11 1.512437548065277624e-11 2.122808064600210165e-10 1.107873844490383316e-10 7.672650647645229971e-11 4.955203526647028060e-11 3.946313219910955678e-11 2.579258519145844749e-11 2.762347416984082970e-11 2.159005627089715402e-10 1.228223310937503277e-10 7.873486242644900778e-11 4.783359895562689235e-11 4.859818081062120796e-11 2.625427762267853995e-11 2.208986780088090151e-10 1.199709610496532540e-10 8.386571592502567964e-11 4.856518304088698654e-11 5.014101951265489206e-11 2.306985809221537389e-10 1.172469391911564307e-10 8.682809003858254220e-11 5.542891635293120414e-11 2.388704707514059551e-10 1.145719626622151364e-10 8.496165295498529725e-11 2.362503320587929956e-10 1.140910857304847788e-10 2.385552293773291964e-10
7.000000000000000000e+00 1.121152558515832458e-10 3.818098190759754309e-11 3.246982097541970008e-11 1.596632220315862534e-11 8.724599407072257579e-12 7.423481174183930650e-12 5.928324217195916389e-12 3.259853099386394212e-12 3.218457440540720107e-12 3.478284295018320166e-12 1.955221114320363024e-10 8.223498171969589418e-11 5.183961010252989630e-11 3.032359885675496358e-11 2.249123752452919285e-11 1.590448180900448492e-11 1.299314577965015354e-11 1.162305414797188865e-11 9.108354242784739078e-12 2.033973355768987487e-10 9.837622469678496436e-11 7.196340641759200366e-11 4.273874596101069878e-11 2.739681679510556722e-11 2.350049269778107155e-11 2.136840824200992645e-11 1.475097416858399467e-11 2.122175793249663014e-10 1.121887438183486183e-10 7.611411311745053387e-11 4.882177265289466019e-11 3.918041218669943933e-11 2.503685071074551185e-11 2.717170644886073916e-11 2.161530566549521267e-10 1.238036319124077556e-10 7.810624393516472298e-11 4.776819608495190054e-11 4.826059437861297764e-11 2.596478222826629433e-11 2.212911365194786552e-10 1.214135297064998586e-10 8.303878434200157323e-11 4.864836616694414542e-11 5.041535252649002723e-11 2.308224565488310601e-10 1.190405346965946381e-10 8.628824487834231603e-11 5.545480816876148846e-11 2.394525594879085761e-10 1.174038275189533630e-10 8.469619351801590853e-11 2.370095830246946137e-10 1.165420812480626494e-10 2.386410074013717975e-10
8.000000000000000000e+00 1.117345385871984505e-10 3.912193085140098342e-11 3.181061260197434702e-11 1.588882367228264691e-11 8.749456661106056731e-12 7.354304836299476427e-12 5.981647378579137165e-12 3.188844534613465370e-12 3.178219673646237317e-12 3.418743860014076528e-12 1.944422135078182310e-10 8.318288527637807289e-11 5.116473979373664357e-11 2.994932004264380919e-11 2.245772657605141392e-11 1.554763667496106503e-11 1.305853243138646590e-11 1.135503443693525543e-11 8.948685849476903115e-12 2.021213593357181906e-10 9.912012022741109906e-11 7.136094295654093347e-11 4.239730507698024413e-11 2.743452373026533967e-11 2.304492015837011501e-11 2.093436188118926659e-11 1.444352449747562047e-11 2.116261525572239629e-10 1.132876067470243990e-10 7.531510352376080071e-11 4.812460962294825467e-11 3.885995250652819064e-11 2.438382424456173320e-11 2.669924412811326347e-11 2.156114637747607978e-10 1.245076527848542265e-10 7.740145352739624889e-11 4.767752362360380138e-11 4.783244007399589174e-11 2.571917316425317050e-11 2.207758754497755702e-10 1.224613889777478626e-10 8.209131458961106441e-11 4.868880097254756342e-11 5.054275675049625419e-11 2.298170818439298335e-10 1.203617716340039346e-10 8.567349413455299889e-11 5.539798717238416682e-11 2.387950370193281507e-10 1.195423062467231176e-10 8.435932277562600209e-11 2.364397583524055035e-10 1.182305808464156513e-10 2.374529659806362813e-10
9.000000000000000000e+00 1.110268193410611156e-10 3.993591292892570073e-11 3.113907354834303298e-11 1.580041912274099735e-11 8.788061498723191870e-12 7.288163734254282271e-12 6.017943711313547367e-12 3.128856114286357760e-12 3.132499448929440795e-12 3.365901600967951709e-12 1.927252247459890086e-10 8.398000878185858080e-11 5.047583155384542281e-11 2.958928300072411042e-11 2.243761205280244765e-11 1.521604477838912597e-11 1.313988950299527126e-11 1.111287915584950354e-11 8.784148409208904594e-12 2.005934913270242859e-10 9.966120757679066327e-11 7.062106319256520111e-11 4.201028498543821097e-11 2.745817425802048130e-11 2.264431742763509604e-11 2.053175843877062379e-11 1.417770057188575182e-11 2.105218120811843645e-10 1.140361167689795335e-10 7.440077300598092615e-11 4.744910596875524526e-11 3.850684936434722485e-11 2.380845915856359129e-11 2.621435648752890506e-11 2.143927991332032101e-10 1.248973638963122704e-10 7.663412861462435606e-11 4.754604862681106284e-11 4.733204864408923682e-11 2.549322969931798054e-11 2.195302251321885389e-10 1.231156788106595765e-10 8.106099269445680125e-11 4.866686951227752914e-11 5.052591941189284954e-11 2.279599136197665751e-10 1.212179630888226698e-10 8.498496995353692887e-11 5.525560207495670240e-11 2.371946241513865285e-10 1.210470751960297169e-10 8.393064107866204865e-11 2.348809759606256491e-10 1.192854697755540710e-10 2.353406325376356436e-10
1.000000000000000000e+01 1.100394377810872850e-10 4.059713890992984462e-11 3.048005815688623722e-11 1.569722968214852955e-11 8.832279212943475795e-12 7.219018358249790446e-12 6.038068384717950289e-12 3.075881131945913010e-12 3.083057737288373735e-12 3.317337561353858751e-12 1.905291287962355282e-10 8.458553273384408032e-11 4.978771236466711047e-11 2.923977832664204508e-11 2.241175015143344320e-11 1.490540235530596985e-11 1.321555110319593952e-11 1.088993142752088042e-11 8.616337612078629281e-12 1.988273750974561612e-10 9.998704071909705057e-11 6.979117289559247214e-11 4.158542127226785097e-11 2.745945301646204348e-11 2.227677508708964199e-11 2.015312716500250706e-11 1.393933642243982573e-11 2.089706051639435109e-10 1.144456993999103497e-10 7.342289636959845811e-11 4.678904106947416586e-11 3.812809090033104821e-11 2.329299703039923899e-11 2.572506886226454848e-11 2.126312691978868792e-10 1.249833303161582924e-10 7.582211754401496602e-11 4.736989847309995388e-11 4.677742947000846486e-11 2.527454416721407590e-11 2.177189925937408977e-10 1.234129613640504208e-10 7.998059866452494212e-11 4.858048090134622829e-11 5.038269714873727583e-11 2.254811076010215803e-10 1.216602956401672435e-10 8.423611928457985769e-11 5.503585217830492142e-11 2.348953918216897551e-10 1.220075846628361375e-10 8.341531896227487747e-11 2.326058297707634064e-10 1.198339053725866662e-10 2.325794687705127593e-10
