T	2->0	4->0	6->0	8->0	10->0	4->2	6->2	8->2	10->2	6->4	8->4	10->4	8->6	10->6	10->8	
1.000000000000000000e+00 2.359660582276137539e-12 1.161314562332315066e-13 1.966391891144680684e-14 1.559054923127956416e-16 2.097049514740247385e-17 7.191592290802213414e-12 5.364939489753580136e-13 4.786728690292933854e-15 6.420415066225162921e-16 1.325828427692516793e-11 8.422581927537266158e-14 9.984696797290309038e-15 1.340090257934650802e-12 1.217500848842295148e-13 1.390458447219577196e-12
2.000000000000000000e+00 2.249962287708185310e-12 1.267271221760744173e-13 2.207575095069826699e-14 2.129092338061744226e-16 2.485440447649641410e-17 7.852174165082814951e-12 6.023843553828454143e-13 6.494004799017086547e-15 7.590933708891773485e-16 1.498928223938306152e-11 1.090981089640327042e-13 1.196171013495833793e-14 1.726066714364813518e-12 1.494449376552445093e-13 1.777379867895137484e-12
3.000000000000000000e+00 2.313347910439863507e-12 1.331129640104810426e-13 2.351632824552807097e-14 2.365367821528420188e-16 2.657223594986367901e-17 8.176719554692913140e-12 6.411991343542790240e-13 7.209073098476707668e-15 8.115090272740352550e-16 1.584906055728601791e-11 1.190205433925652988e-13 1.287762222475821491e-14 1.882962338908127189e-12 1.626562710173944529e-13 1.966985127918077819e-12
4.000000000000000000e+00 2.440354564560580824e-12 1.365522333639532135e-13 2.419079632034019235e-14 2.486318876593043604e-16 2.750283017763746946e-17 8.303129295209286529e-12 6.588159401257016786e-13 7.572166278652386566e-15 8.398320614955071265e-16 1.618451380484368274e-11 1.239652699226026798e-13 1.336880392517882442e-14 1.958896016134563135e-12 1.696367323670385563e-13 2.063945338049212020e-12
5.000000000000000000e+00 2.589817411738273775e-12 1.389766424441728565e-13 2.447271969685442489e-14 2.558456716691308674e-16 2.807403100180190826e-17 8.352832416705168374e-12 6.655206539208312034e-13 7.780763548303031602e-15 8.569672595027620389e-16 1.625715909677879275e-11 1.267278019501499842e-13 1.365772312883674257e-14 1.997875402849815061e-12 1.736275162877643728e-13 2.115887739119271168e-12
6.000000000000000000e+00 2.740220307822056942e-12 1.412480384702817044e-13 2.451562049489261994e-14 2.608771520652085450e-16 2.848188437111128774e-17 8.380329587193559735e-12 6.656483087605837609e-13 7.916959655844518226e-15 8.689285502309696631e-16 1.617587979955309853e-11 1.284702666019496634e-13 1.384980414271568955e-14 2.018961077211102171e-12 1.761684524337450048e-13 2.145539959084276146e-12
7.000000000000000000e+00 2.882289541127932545e-12 1.437175582388886557e-13 2.438424941001340381e-14 2.649678311210994776e-16 2.882222730170856894e-17 8.408242129529263533e-12 6.610665782194781957e-13 8.019162119473971321e-15 8.786778164983575820e-16 1.598838356789727414e-11 1.297381441235691578e-13 1.399713061309528608e-14 2.031241937470835062e-12 1.780142826344222255e-13 2.163974131305503778e-12
8.000000000000000000e+00 3.013694267684408907e-12 1.465125508627483758e-13 2.411757754983395875e-14 2.687378303593800814e-16 2.914406486599675170e-17 8.445296556465598692e-12 6.528898168364562442e-13 8.106756721613016840e-15 8.877378341453262046e-16 1.572268627995741841e-11 1.308060035725204785e-13 1.412649638103006001e-14 2.039319844127183403e-12 1.795505733029101869e-13 2.176823386822341113e-12
9.000000000000000000e+00 3.135303484252613086e-12 1.496549611101561911e-13 2.374728485008386332e-14 2.725159225062389365e-16 2.947335878582241443e-17 8.493906884653509877e-12 6.419987469824360137e-13 8.190060399434728636e-15 8.969199105727424068e-16 1.540000009518919174e-11 1.318184865091382955e-13 1.425216207913945813e-14 2.045623595257766258e-12 1.809814402111010670e-13 2.187068409483354481e-12
1.000000000000000000e+01 3.249083709513980425e-12 1.531122001522437919e-13 2.330117136627323618e-14 2.764842522110983122e-16 2.982422830145182171e-17 8.553459139400349809e-12 6.291484103873723271e-13 8.274762386073518944e-15 9.066679138851965397e-16 1.503781918487526925e-11 1.328538012285490091e-13 1.438189563546975528e-14 2.051467141210314907e-12 1.824175617646879835e-13 2.196331517506374804e-12
1.100000000000000000e+01 3.357087122794211161e-12 1.568224981760761767e-13 2.280309341443407169e-14 2.807470007031181089e-16 3.020448702294489300e-17 8.621874016734158821e-12 6.149766535921673736e-13 8.364062523432044300e-15 9.172286737046231026e-16 1.465050277952823811e-11 1.339544693448639835e-13 1.451996753729995040e-14 2.057565626974484954e-12 1.839194741314584512e-13 2.205508449836180549e-12
1.200000000000000000e+01 3.461033794709162181e-12 1.607102348203279983e-13 2.227272611393130019e-14 2.853651106581537859e-16 3.061849633788445888e-17 8.696446108326446834e-12 6.000036919358015501e-13 8.459766387117491666e-15 9.287400305086734615e-16 1.424950010223094314e-11 1.351431137236919385e-13 1.466870213084182889e-14 2.064301008989352763e-12 1.855198662596000002e-13 2.215092022691329584e-12
1.300000000000000000e+01 3.562187594248427427e-12 1.646963614405923841e-13 2.172572436719645219e-14 2.903748105695148713e-16 3.106868869945802142e-17 8.774336947018224127e-12 5.846397182240972670e-13 8.562875650859588608e-15 9.412780694446041911e-16 1.384365952243266012e-11 1.364309710035095232e-13 1.482931302682739452e-14 2.071865147790856011e-12 1.872355393862905385e-13 2.225345173664757266e-12
1.400000000000000000e+01 3.661367506503707111e-12 1.687055028442084310e-13 2.117417813319855013e-14 2.957979458059628867e-16 3.155640599605474911e-17 8.852869619182926867e-12 5.691988542010269566e-13 8.673920014702829334e-15 9.548833173174020128e-16 1.343962149564454884e-11 1.378226695241592523e-13 1.500236880322501354e-14 2.080339865493601292e-12 1.890740564885379719e-13 2.236396971796522866e-12
1.500000000000000000e+01 3.759015035082100819e-12 1.726704092986506785e-13 2.062718564882276691e-14 3.016479491884199058e-16 3.208237357186116808e-17 8.929693293753019707e-12 5.539153874104660690e-13 8.793150149841376326e-15 9.695757106843362957e-16 1.304222763089663626e-11 1.393189976156835744e-13 1.518806060382454126e-14 2.089743116937416575e-12 1.910375562596724593e-13 2.248297602431658010e-12
1.600000000000000000e+01 3.855278543753654735e-12 1.765343007683893355e-13 2.009142586226318348e-14 3.079333852288378874e-16 3.264697471449703308e-17 9.002858745700721048e-12 5.389595040996912643e-13 8.920652685574061793e-15 9.853633740439811308e-16 1.265489761138921191e-11 1.409185455311459267e-13 1.538635993324665352e-14 2.100056239655040250e-12 1.931249993107184306e-13 2.261050705783777649e-12
1.700000000000000000e+01 3.950095617631493077e-12 1.802516456288170974e-13 1.957167082877372147e-14 3.146600924516542673e-16 3.325041285312904591e-17 9.070834484793644162e-12 5.244511549306751078e-13 9.056419910468937343e-15 1.002247880413807098e-15 1.227995203463014408e-11 1.426186942261117415e-13 1.559711366159615282e-14 2.111240294643632303e-12 1.953335196664779236e-13 2.274632809625010169e-12
1.800000000000000000e+01 4.043264953505588114e-12 1.837878760174109262e-13 1.907121719592403420e-14 3.218324906514166745e-16 3.389280887367092627e-17 9.132485833984278040e-12 5.104716201965440821e-13 9.200392419050018944e-15 1.020227453943992216e-15 1.191887663461240687e-11 1.444162149129805245e-13 1.582010207767042714e-14 2.123245949860353444e-12 1.976592508459017930e-13 2.289005196530231597e-12
1.900000000000000000e+01 4.134504802209149552e-12 1.871184562992638529e-13 1.859223630883486430e-14 3.294543789816257427e-16 3.457425994941443977e-17 9.187033357590846849e-12 4.970728314975752381e-13 9.352485244737305288e-15 1.039298934634668596e-15 1.157253224774008102e-11 1.463076318127411644e-13 1.605507462406456158e-14 2.136019461563516146e-12 2.000978354191474897e-13 2.304121225373010373e-12
