R,theta2,E
8.8,60,-2.344553
8.8,90,-3.012999
9.0,0,-2.693963
9.0,30,-2.157342
9.0,60,-2.235735
9.0,90,-2.838803
9.5,0,-2.357717
9.5,30,-1.94411
9.5,60,-2.008967
9.5,90,-2.47978
10.0,0,-2.095554
10.0,30,-1.773543
10.0,60,-1.828432
10.0,90,-2.200271
10.5,0,-1.887731
10.5,30,-1.633875
10.5,60,-1.680171
10.5,90,-1.976697
11.0,0,-1.719069
11.0,30,-1.516508
11.0,60,-1.55524
11.0,90,-1.793959
11.5,0,-1.578622
11.5,30,-1.415213
11.5,60,-1.447503
11.5,90,-1.641298
12.0,0,-1.458937
12.0,30,-1.325747
12.0,60,-1.352756
12.0,90,-1.511393
12.5,0,-1.354857
12.5,30,-1.245369
12.5,60,-1.267926
12.5,90,-1.398909
13.0,0,-1.263063
13.0,30,-1.172247
13.0,60,-1.191259
13.0,90,-1.300186
13.5,0,-1.181062
13.5,30,-1.105235
13.5,60,-1.121228
13.5,90,-1.212553
14.0,0,-1.107224
14.0,30,-1.04334
14.0,60,-1.056992
14.0,90,-1.133968
14.5,0,-1.040133
14.5,30,-0.985996
14.5,60,-0.997598
14.5,90,-1.062958
15.0,0,-0.978774
15.0,30,-0.932571
15.0,60,-0.942504
15.0,90,-0.998364
16.0,0,-0.870262
16.0,30,-0.835972
16.0,60,-0.843368
16.0,90,-0.884916
17.0,0,-0.776948
17.0,30,-0.750845
17.0,60,-0.756428
17.0,90,-0.788027
18.0,0,-0.695582
18.0,30,-0.67526
18.0,60,-0.679549
18.0,90,-0.704036
19.0,0,-0.623828
19.0,30,-0.607692
19.0,60,-0.610994
19.0,90,-0.63043
20.0,0,-0.559994
20.0,30,-0.546867
20.0,60,-0.549473
20.0,90,-0.565142
21.0,0,-0.501692
21.0,30,-0.4913
21.0,60,-0.494214
21.0,90,-0.50721
22.0,0,-0.449768
22.0,30,-0.441233
22.0,60,-0.444031
22.0,90,-0.45537
23.0,0,-0.403234
23.0,30,-0.395866
23.0,60,-0.398085
23.0,90,-0.40765
24.0,0,-0.360801
24.0,30,-0.354274
24.0,60,-0.356016
24.0,90,-0.364291
25.0,0,-0.321829
25.0,30,-0.316038
25.0,60,-0.317479
25.0,90,-0.324664
50.0,0,0.135408
50.0,30,0.138149
50.0,60,0.138123
50.0,90,0.135388
100.0,0,0.357522
100.0,30,0.36013
100.0,60,0.360144
100.0,90,0.357556
