R,theta1,E
4.1,150,149.651298
4.1,180,556.479313
4.2,0,345.785005
4.2,30,78.314612
4.2,60,-37.86207
4.2,90,-41.836899
4.2,120,-37.86204
4.2,150,78.314568
4.2,180,345.785018
4.3,0,198.127999
4.3,30,29.310302
4.3,60,-37.647947
4.3,90,-38.489019
4.3,120,-37.647968
4.3,150,29.310322
4.3,180,198.12799
4.4,0,96.536766
4.4,30,-3.442456
4.4,60,-36.366352
4.4,90,-35.072815
4.4,120,-36.366301
4.4,150,-3.442485
4.4,180,96.536757
4.5,0,28.219828
4.5,30,-24.536435
4.5,60,-34.456211
4.5,90,-31.731916
4.5,120,-34.456198
4.5,150,-24.536408
4.5,180,28.219843
4.6,0,-16.371212
4.6,30,-37.396401
4.6,60,-32.213543
4.6,90,-28.558922
4.6,120,-32.213553
4.6,150,-37.396385
4.6,180,-16.371225
4.7,0,-44.277771
4.7,30,-44.548304
4.7,60,-29.835834
4.7,90,-25.61183
4.7,120,-29.835808
4.7,150,-44.548341
4.7,180,-44.277772
4.8,0,-60.625234
4.8,30,-47.834388
4.8,60,-27.453515
4.8,90,-22.924917
4.8,120,-27.453502
4.8,150,-47.834434
4.8,180,-60.625235
4.9,0,-69.102968
4.9,30,-48.577085
4.9,60,-25.139516
4.9,90,-20.514962
4.9,120,-25.139511
4.9,150,-48.577084
4.9,180,-69.10293
5.0,0,-72.342491
5.0,30,-47.704939
5.0,60,-22.971241
5.0,90,-18.384391
5.0,120,-22.971266
5.0,150,-47.704916
5.0,180,-72.342485
5.1,0,-72.201234
5.1,30,-45.8528
5.1,60,-20.965916
5.1,90,-16.523518
5.1,120,-20.96593
5.1,150,-45.852792
5.1,180,-72.20124
5.2,0,-69.968558
5.2,30,-43.44495
5.2,60,-19.13827
5.2,90,-14.912752
5.2,120,-19.138318
5.2,150,-43.444955
5.2,180,-69.968523
5.3,0,-66.518888
5.3,30,-40.760725
5.3,60,-17.491792
5.3,90,-13.525889
5.3,120,-17.491844
5.3,150,-40.760757
5.3,180,-66.518854
5.4,0,-62.431039
5.4,30,-37.983166
5.4,60,-16.021648
5.4,90,-12.333187
5.4,120,-16.021659
5.4,150,-37.983161
5.4,180,-62.431038
5.5,0,-58.080234
5.5,30,-35.230691
5.5,60,-14.717118
5.5,90,-11.3051
5.5,120,-14.717126
5.5,150,-35.230713
5.5,180,-58.08025
5.6,0,-53.70681
5.6,30,-32.578357
5.6,60,-13.563923
5.6,90,-10.414938
5.6,120,-13.563884
5.6,150,-32.578356
5.6,180,-53.706817
5.7,0,-49.461973
5.7,30,-30.070608
5.7,60,-12.545542
5.7,90,-9.639621
5.7,120,-12.545549
5.7,150,-30.070626
5.7,180,-49.461992
5.8,0,-45.437092
5.8,30,-27.731237
5.8,60,-11.645207
5.8,90,-8.960522
5.8,120,-11.645184
5.8,150,-27.73124
5.8,180,-45.437088
5.9,0,-41.682508
5.9,30,-25.569927
5.9,60,-10.846875
5.9,90,-8.362947
5.9,120,-10.846851
5.9,150,-25.569946
5.9,180,-41.682538
6.0,0,-38.220264
6.0,30,-23.576308
6.0,60,-10.136156
6.0,90,-7.834673
6.0,120,-10.136167
6.0,150,-23.576322
6.0,180,-38.220258
6.2,0,-32.171698
6.2,30,-20.128162
6.2,60,-8.930149
6.2,90,-6.947799
6.2,120,-8.930151
6.2,150,-20.128179
6.2,180,-32.171669
6.4,0,-27.186679
6.4,30,-17.295892
6.4,60,-7.949937
6.4,90,-6.233448
6.4,120,-7.949907
6.4,150,-17.295867
6.4,180,-27.186682
6.6,0,-23.121541
6.6,30,-14.976794
6.6,60,-7.140618
6.6,90,-5.640074
6.6,120,-7.140619
6.6,150,-14.97683
6.6,180,-23.121543
6.8,0,-19.791392
6.8,30,-13.068134
6.8,60,-6.461368
6.8,90,-5.132089
6.8,120,-6.461361
6.8,150,-13.06816
6.8,180,-19.791364
7.0,0,-17.051975
7.0,30,-11.485293
7.0,60,-5.881908
7.0,90,-4.690185
7.0,120,-5.881908
7.0,150,-11.485306
7.0,180,-17.051968
7.2,0,-14.790465
7.2,30,-10.164041
7.2,60,-5.38102
7.2,90,-4.306139
7.2,120,-5.38102
7.2,150,-10.164009
7.2,180,-14.790472
7.4,0,-12.916743
7.4,30,-9.054642
7.4,60,-4.945174
7.4,90,-3.976045
7.4,120,-4.945192
7.4,150,-9.054638
7.4,180,-12.916736
7.6,0,-11.356306
7.6,30,-8.117183
7.6,60,-4.56556
7.6,90,-3.695284
7.6,120,-4.565559
7.6,150,-8.117191
7.6,180,-11.356295
7.8,0,-10.048599
7.8,30,-7.319626
7.8,60,-4.23578
7.8,90,-3.45729
7.8,120,-4.235794
7.8,150,-7.319604
7.8,180,-10.048582
8.0,0,-8.946496
8.0,30,-6.636858
8.0,60,-3.949653
8.0,90,-3.254357
8.0,120,-3.949644
8.0,150,-6.636868
8.0,180,-8.946532
8.2,0,-8.014323
8.2,30,-6.049696
8.2,60,-3.701052
8.2,90,-3.079211
8.2,120,-3.701069
8.2,150,-6.049677
8.2,180,-8.014328
8.4,0,-7.223847
8.4,30,-5.542745
8.4,60,-3.483954
8.4,90,-2.926097
8.4,120,-3.483944
8.4,150,-5.54274
8.4,180,-7.22381
8.6,0,-6.551559
8.6,30,-5.103401
8.6,60,-3.292866
8.6,90,-2.79064
8.6,120,-3.292873
8.6,150,-5.103364
8.6,180,-6.551548
8.8,0,-5.976874
8.8,30,-4.720917
8.8,60,-3.123345
8.8,90,-2.669947
8.8,120,-3.123316
8.8,150,-4.720903
8.8,180,-5.976901
9.0,0,-5.482202
9.0,30,-4.386159
9.0,60,-2.971746
9.0,90,-2.561775
9.0,120,-2.971755
9.0,150,-4.386184
9.0,180,-5.482199
9.5,0,-4.506577
9.5,30,-3.711741
9.5,60,-2.655339
9.5,90,-2.335908
9.5,120,-2.655334
9.5,150,-3.71173
9.5,180,-4.506614
10.0,0,-3.793262
10.0,30,-3.206428
10.0,60,-2.40706
10.0,90,-2.158309
10.0,120,-2.407061
10.0,150,-3.206459
10.0,180,-3.793277
10.5,0,-3.258978
10.5,30,-2.819491
10.5,60,-2.208444
10.5,90,-2.014123
10.5,120,-2.208459
10.5,150,-2.819491
10.5,180,-3.25901
11.0,0,-2.852533
11.0,30,-2.518165
11.0,60,-2.045935
11.0,90,-1.892997
11.0,120,-2.04594
11.0,150,-2.518185
11.0,180,-2.852555
11.5,0,-2.538153
11.5,30,-2.279452
11.5,60,-1.909672
11.5,90,-1.788367
11.5,120,-1.909641
11.5,150,-2.279473
11.5,180,-2.538144
12.0,0,-2.290054
12.0,30,-2.086405
12.0,60,-1.792839
12.0,90,-1.695921
12.0,120,-1.792853
12.0,150,-2.086438
12.0,180,-2.290033
12.5,0,-2.090016
12.5,30,-1.926918
12.5,60,-1.690903
12.5,90,-1.613086
12.5,120,-1.690921
12.5,150,-1.926928
12.5,180,-2.090018
13.0,0,-1.925262
13.0,30,-1.792639
13.0,60,-1.600614
13.0,90,-1.537978
13.0,120,-1.600619
13.0,150,-1.792621
13.0,180,-1.925278
13.5,0,-1.787027
13.5,30,-1.677515
13.5,60,-1.519808
13.5,90,-1.469321
13.5,120,-1.519819
13.5,150,-1.677526
13.5,180,-1.787005
14.0,0,-1.669194
14.0,30,-1.577574
14.0,60,-1.446774
14.0,90,-1.406139
14.0,120,-1.446786
14.0,150,-1.577575
14.0,180,-1.669202
14.5,0,-1.56728
14.5,30,-1.489519
14.5,60,-1.380337
14.5,90,-1.34772
14.5,120,-1.380328
14.5,150,-1.489566
14.5,180,-1.567266
15.0,0,-1.478121
15.0,30,-1.411426
15.0,60,-1.319515
15.0,90,-1.293447
15.0,120,-1.319497
15.0,150,-1.411434
15.0,180,-1.478114
16.0,0,-1.328815
16.0,30,-1.278063
16.0,60,-1.211768
16.0,90,-1.195593
16.0,120,-1.211738
16.0,150,-1.278049
16.0,180,-1.328802
17.0,0,-1.208042
17.0,30,-1.167863
17.0,60,-1.118867
17.0,90,-1.109678
17.0,120,-1.118843
17.0,150,-1.167888
17.0,180,-1.208053
18.0,0,-1.107669
18.0,30,-1.074663
18.0,60,-1.037726
18.0,90,-1.033532
18.0,120,-1.03771
18.0,150,-1.074687
18.0,180,-1.107673
19.0,0,-1.022412
19.0,30,-0.994519
19.0,60,-0.966109
19.0,90,-0.965654
19.0,120,-0.966109
19.0,150,-0.994523
19.0,180,-1.022432
20.0,0,-0.9479
20.0,30,-0.923756
20.0,60,-0.902443
20.0,90,-0.90455
20.0,120,-0.902407
20.0,150,-0.923731
20.0,180,-0.947913
21.0,0,-0.882317
21.0,30,-0.861128
21.0,60,-0.844716
21.0,90,-0.84864
21.0,120,-0.844691
21.0,150,-0.861128
21.0,180,-0.882308
22.0,0,-0.825372
22.0,30,-0.805772
22.0,60,-0.792953
22.0,90,-0.799166
22.0,120,-0.792963
22.0,150,-0.805762
22.0,180,-0.825361
23.0,0,-0.774566
23.0,30,-0.756767
23.0,60,-0.746316
23.0,90,-0.753623
23.0,120,-0.746304
23.0,150,-0.756758
23.0,180,-0.774564
24.0,0,-0.729122
24.0,30,-0.712343
24.0,60,-0.703763
24.0,90,-0.711918
24.0,120,-0.703774
24.0,150,-0.712389
24.0,180,-0.729145
25.0,0,-0.687891
25.0,30,-0.671981
25.0,60,-0.664744
25.0,90,-0.673567
25.0,120,-0.664727
25.0,150,-0.671967
25.0,180,-0.687902
50.0,0,-0.220026
50.0,30,-0.207687
50.0,60,-0.2073
50.0,90,-0.219233
50.0,120,-0.207303
50.0,150,-0.207691
50.0,180,-0.220017
100.0,0,0.002607
100.0,30,0.014804
100.0,60,0.01482
100.0,90,0.002668
100.0,120,0.014846
100.0,150,0.014785
100.0,180,0.002594
