R	0	30	60	90
2.5	51042.174027	51042.174027	51042.174027	51042.174027
2.6	46095.029336	46095.029336	46095.029336	46095.029336
2.7	43000.261263	43000.261263	43000.261263	43000.261263
2.8	36441.898565	36441.898565	36441.898565	36441.898565
2.9	28291.688128	28291.688128	28291.688128	28291.688128
3.0	21671.330383	21671.330383	21671.330383	21671.330383
3.1	16393.238846	16393.238846	16393.238846	16393.238846
3.2	12344.943175	12344.943175	12344.943175	12344.943175
3.3	9222.347988	9222.347988	9222.347988	9222.347988
3.4	6825.513366	6825.513366	6825.513366	6825.513366
3.5	5001.202733	5001.202733	5001.202733	5001.202733
3.6	3623.993298	3623.993298	3623.993298	3623.993298
3.7	2592.711372	2592.711372	2592.711372	2592.711372
3.8	1826.927332	1826.927332	1826.927332	1826.927332
3.9	1263.332821	1263.332821	1263.332821	1263.332821
4.0	852.567184	852.567184	852.567184	852.567184
4.1	556.479356	556.479356	556.479356	556.479356
4.2	345.785006	345.785006	345.785006	345.785005
4.3	198.127999	198.127999	198.127999	198.127999
4.4	96.536766	96.536766	96.536766	96.536766
4.5	28.219828	28.219828	28.219828	28.219828
4.6	-16.371212	-16.371212	-16.371212	-16.371212
4.7	-44.277771	-44.277771	-44.277771	-44.277771
4.8	-60.625234	-60.625234	-60.625234	-60.625234
4.9	-69.102968	-69.102968	-69.102968	-69.102968
5.0	-72.342491	-72.342491	-72.342491	-72.342491
5.1	-72.201234	-72.201234	-72.201234	-72.201234
5.2	-69.968558	-69.968558	-69.968558	-69.968558
5.3	-66.518888	-66.518888	-66.518888	-66.518888
5.4	-62.431039	-62.431039	-62.431039	-62.431039
5.5	-58.080234	-58.080234	-58.080234	-58.080234
5.6	-53.70681	-53.70681	-53.70681	-53.70681
5.7	-49.461973	-49.461973	-49.461973	-49.461973
5.8	-45.437092	-45.437092	-45.437092	-45.437092
5.9	-41.682508	-41.682508	-41.682508	-41.682508
6.0	-38.220264	-38.220264	-38.220263	-38.220264
6.2	-32.171698	-32.171698	-32.171698	-32.171698
6.4	-27.186679	-27.186679	-27.186679	-27.186679
6.6	-23.121541	-23.121541	-23.121541	-23.121541
6.8	-19.791392	-19.791392	-19.791392	-19.791392
7.0	-17.051975	-17.051975	-17.051975	-17.051975
7.2	-14.790465	-14.790465	-14.790465	-14.790465
7.4	-12.916743	-12.916743	-12.916743	-12.916743
7.6	-11.356306	-11.356306	-11.356306	-11.356306
7.8	-10.048599	-10.048599	-10.048599	-10.048599
8.0	-8.946496	-8.946496	-8.946496	-8.946496
8.2	-8.014323	-8.014323	-8.014323	-8.014323
8.4	-7.223847	-7.223847	-7.223847	-7.223847
8.6	-6.551559	-6.551559	-6.551559	-6.551559
8.8	-5.976874	-5.976874	-5.976874	-5.976874
9.0	-5.482203	-5.482202	-5.482203	-5.482202
9.5	-4.506577	-4.506577	-4.506577	-4.506577
10.0	-3.793262	-3.793262	-3.793262	-3.793262
10.5	-3.258978	-3.258978	-3.258979	-3.258978
11.0	-2.852533	-2.852533	-2.852533	-2.852533
11.5	-2.538153	-2.538153	-2.538153	-2.538153
12.0	-2.290054	-2.290054	-2.290054	-2.290054
12.5	-2.090016	-2.090016	-2.090016	-2.090016
13.0	-1.925262	-1.925262	-1.925262	-1.925262
13.5	-1.787027	-1.787027	-1.787027	-1.787027
14.0	-1.669194	-1.669194	-1.669194	-1.669194
14.5	-1.56728	-1.56728	-1.56728	-1.56728
15.0	-1.478121	-1.478121	-1.478121	-1.478121
16.0	-1.328815	-1.328815	-1.328815	-1.328815
17.0	-1.208042	-1.208042	-1.208042	-1.208042
18.0	-1.107669	-1.107669	-1.107669	-1.107669
19.0	-1.022412	-1.022412	-1.022412	-1.022412
20.0	-0.9479	-0.9479	-0.9479	-0.9479
21.0	-0.882317	-0.882317	-0.882317	-0.882317
22.0	-0.825372	-0.825372	-0.825372	-0.825372
23.0	-0.774566	-0.774566	-0.774566	-0.774566
24.0	-0.729122	-0.729122	-0.729122	-0.729122
25.0	-0.687891	-0.687891	-0.687891	-0.687891
50.0	-0.220026	-0.220026	-0.220026	-0.220026
100.0	0.002607	0.002607	0.002607	0.002607
