R,theta1,E
2.5,0,75627.677135
2.5,30,20498.420633
2.5,60,4136.643775
2.5,90,2424.3724
2.5,120,4136.643781
2.5,150,20498.42064
2.5,180,75627.677084
2.6,0,65099.904945
2.6,30,16987.94459
2.6,60,3159.527486
2.6,90,1726.895394
2.6,120,3159.527469
2.6,150,16987.944558
2.6,180,65099.904928
2.7,0,61231.318532
2.7,30,13946.020674
2.7,60,2384.271639
2.7,90,1209.230288
2.7,120,2384.271672
2.7,150,13946.02064
2.7,180,61231.318522
2.8,0,60923.133533
2.8,30,11239.748372
2.8,60,1776.375022
2.8,90,829.020012
2.8,120,1776.375011
2.8,150,11239.748398
2.8,180,60923.133597
2.9,0,62376.954976
2.9,30,8957.337027
2.9,60,1304.929705
2.9,90,553.055087
2.9,120,1304.929704
2.9,150,8957.337021
2.9,180,62376.955042
3.0,0,21532.735044
3.0,30,7056.610068
3.0,60,943.423197
3.0,90,355.428667
3.0,120,943.42318
3.0,150,7056.6101
3.0,180,21532.73502
3.1,0,16268.504984
3.1,30,5478.764674
3.1,60,669.376345
3.1,90,216.055997
3.1,120,669.376369
3.1,150,5478.764662
3.1,180,16268.504973
3.2,0,12180.320232
3.2,30,4192.70546
3.2,60,464.108787
3.2,90,119.500823
3.2,120,464.10878
3.2,150,4192.70548
3.2,180,12180.320185
3.3,0,9077.099779
3.3,30,3162.855422
3.3,60,312.326769
3.3,90,54.03908
3.3,120,312.326776
3.3,150,3162.855382
3.3,180,9077.09972
3.4,0,6699.004449
3.4,30,2350.819054
3.4,60,201.676641
3.4,90,10.85069
3.4,120,201.676673
3.4,150,2350.819053
3.4,180,6699.004428
3.5,0,4888.508221
3.5,30,1719.387229
3.5,60,122.299446
3.5,90,-16.584287
3.5,120,122.299478
3.5,150,1719.387241
3.5,180,4888.508174
3.6,0,3521.599419
3.6,30,1234.685955
3.6,60,66.413497
3.6,90,-33.053675
3.6,120,66.413521
3.6,150,1234.685936
3.6,180,3521.59942
3.7,0,2498.219044
3.7,30,867.39909
3.7,60,27.942208
3.7,90,-42.0335
3.7,120,27.942209
3.7,150,867.399136
3.7,180,2498.219034
3.8,0,1738.832143
3.8,30,592.639878
3.8,60,2.193518
3.8,90,-46.017551
3.8,120,2.193531
