R	0	30	60	90	120	150	180
5.2	-2.586339	-25.862795	-26.68223	-20.056949	-26.682234	-25.862771	-2.586343
5.3	-6.137303	-24.270209	-24.102782	-18.293054	-24.102772	-24.270195	-6.13729
5.4	-8.259766	-22.551557	-21.800559	-16.718463	-21.800591	-22.551548	-8.259777
5.5	-9.412151	-20.813862	-19.74901	-15.312481	-19.748982	-20.813897	-9.412176
5.6	-9.916084	-19.124267	-17.922238	-14.056395	-17.922261	-19.124274	-9.916056
5.7	-9.995248	-17.522159	-16.295864	-12.933614	-16.29585	-17.522135	-9.995285
5.8	-9.803329	-16.028225	-14.847421	-11.929581	-14.847428	-16.028237	-9.803334
5.9	-9.444526	-14.65108	-13.55679	-11.031371	-13.556776	-14.651117	-9.444525
6.0	-8.988903	-13.392162	-12.40588	-10.227746	-12.405871	-13.392171	-8.988882
6.2	-7.958781	-11.213901	-10.461925	-8.864055	-10.461918	-11.213885	-7.958772
6.4	-6.931001	-9.445299	-8.910538	-7.767783	-8.910548	-9.445315	-6.931023
6.6	-6.003238	-8.02424	-7.669933	-6.880663	-7.669924	-8.024238	-6.003216
6.8	-5.212791	-6.887966	-6.67493	-6.155823	-6.674985	-6.887967	-5.212795
7.0	-4.563136	-5.980784	-5.872539	-5.556894	-5.872524	-5.98077	-4.563116
7.2	-4.04124	-5.257622	-5.219754	-5.056265	-5.219728	-5.257591	-4.041234
7.4	-3.629093	-4.68216	-4.682557	-4.633345	-4.68258	-4.68218	-3.629099
7.6	-3.308756	-4.224196	-4.235092	-4.272332	-4.235062	-4.224185	-3.308741
7.8	-3.062452	-3.857482	-3.857899	-3.961162	-3.857921	-3.857472	-3.06248
8.0	-2.872824	-3.559858	-3.537039	-3.690511	-3.536983	-3.559868	-2.872828
8.2	-2.723926	-3.313994	-3.261551	-3.453053	-3.261589	-3.313988	-2.723945
8.4	-2.603015	-3.107229	-3.023374	-3.243174	-3.023388	-3.10723	-2.603029
8.6	-2.501416	-2.93094	-2.815781	-3.056331	-2.815755	-2.930967	-2.501415
8.8	-2.413692	-2.779042	-2.633307	-2.889175	-2.633356	-2.779015	-2.413691
9.0	-2.336767	-2.646991	-2.471675	-2.738754	-2.471656	-2.647021	-2.336773
9.5	-2.178753	-2.380723	-2.137145	-2.421905	-2.137139	-2.380727	-2.178736
10.0	-2.050449	-2.174582	-1.875223	-2.169149	-1.875197	-2.174603	-2.050468
10.5	-1.937108	-2.00596	-1.664427	-1.962422	-1.664429	-2.005953	-1.93713
11.0	-1.8348	-1.864871	-1.491087	-1.78965	-1.491083	-1.864843	-1.8348
11.5	-1.74323	-1.745232	-1.345569	-1.642585	-1.345545	-1.745199	-1.743245
12.0	-1.661286	-1.64213	-1.220998	-1.515534	-1.221007	-1.642125	-1.661293
12.5	-1.587147	-1.551597	-1.112651	-1.404407	-1.112655	-1.551603	-1.587149
13.0	-1.519069	-1.470721	-1.017145	-1.306133	-1.01718	-1.470688	-1.519074
13.5	-1.455972	-1.397551	-0.932081	-1.218463	-0.932053	-1.397564	-1.456002
14.0	-1.397124	-1.330781	-0.855506	-1.139608	-0.855498	-1.330764	-1.397134
14.5	-1.342048	-1.269411	-0.78616	-1.068215	-0.786133	-1.269441	-1.342037
15.0	-1.29033	-1.212645	-0.722881	-1.003148	-0.722885	-1.212621	-1.290316
16.0	-1.195937	-1.110994	-0.611287	-0.888696	-0.611277	-1.110961	-1.19595
17.0	-1.11205	-1.022236	-0.51571	-0.79103	-0.51572	-1.022238	-1.112059
18.0	-1.0371	-0.94401	-0.432688	-0.706364	-0.432694	-0.943992	-1.037101
19.0	-0.969813	-0.87438	-0.359696	-0.632192	-0.359677	-0.874373	-0.969792
20.0	-0.908215	-0.81209	-0.294871	-0.566445	-0.294887	-0.812108	-0.908208
21.0	-0.853473	-0.755649	-0.237324	-0.507895	-0.237316	-0.755647	-0.853464
22.0	-0.803013	-0.704639	-0.185724	-0.456635	-0.185744	-0.704629	-0.803019
23.0	-0.757894	-0.658736	-0.138263	-0.408609	-0.138272	-0.658739	-0.7579
24.0	-0.716214	-0.616506	-0.095009	-0.365014	-0.095015	-0.616498	-0.7162
25.0	-0.67783	-0.577735	-0.055489	-0.325219	-0.055504	-0.57773	-0.677845
50.0	-0.222235	-0.120681	0.403999	0.135455	0.404018	-0.120675	-0.222237
100.0	0.0	0.10156	0.626225	0.357546	0.626204	0.101567	5e-06
