R,theta1,E
6.0,30,-28.120457
6.0,60,-9.484294
6.0,90,-7.032657
6.0,120,-9.484289
6.0,150,-28.120469
6.0,180,-48.718492
6.2,0,-40.868672
6.2,30,-24.016294
6.2,60,-8.375907
6.2,90,-6.252678
6.2,120,-8.37596
6.2,150,-24.0163
6.2,180,-40.86866
6.4,0,-34.465033
6.4,30,-20.626819
6.4,60,-7.468788
6.4,90,-5.624941
6.4,120,-7.468782
6.4,150,-20.626788
6.4,180,-34.46502
6.6,0,-29.263797
6.6,30,-17.856658
6.6,60,-6.708249
6.6,90,-5.093985
6.6,120,-6.708296
6.6,150,-17.856688
6.6,180,-29.263795
6.8,0,-25.015926
6.8,30,-15.570487
6.8,60,-6.05553
6.8,90,-4.624336
6.8,120,-6.055516
6.8,150,-15.570495
6.8,180,-25.015919
7.0,0,-21.539155
7.0,30,-13.667453
7.0,60,-5.483559
7.0,90,-4.201105
7.0,120,-5.483554
7.0,150,-13.66743
7.0,180,-21.539138
7.2,0,-18.661502
7.2,30,-12.070469
7.2,60,-4.975972
7.2,90,-3.82292
7.2,120,-4.975991
7.2,150,-12.070464
7.2,180,-18.661496
7.4,0,-16.263294
7.4,30,-10.720729
7.4,60,-4.524329
7.4,90,-3.493101
7.4,120,-4.524337
7.4,150,-10.720734
7.4,180,-16.263314
7.6,0,-14.251518
7.6,30,-9.572164
7.6,60,-4.124514
7.6,90,-3.212174
7.6,120,-4.124539
7.6,150,-9.572146
7.6,180,-14.251545
7.8,0,-12.553651
7.8,30,-8.588477
7.8,60,-3.773759
7.8,90,-2.975849
7.8,120,-3.773744
7.8,150,-8.588471
7.8,180,-12.553659
8.0,0,-11.114686
8.0,30,-7.74187
8.0,60,-3.468217
8.0,90,-2.776877
8.0,120,-3.468226
8.0,150,-7.741869
8.0,180,-11.11468
8.2,0,-9.893113
8.2,30,-7.011004
8.2,60,-3.202583
8.2,90,-2.607253
8.2,120,-3.202582
8.2,150,-7.010992
8.2,180,-9.893126
8.4,0,-8.855865
8.4,30,-6.37876
8.4,60,-2.970892
8.4,90,-2.460326
8.4,120,-2.970875
8.4,150,-6.378751
8.4,180,-8.855863
8.6,0,-7.974257
8.6,30,-5.83049
8.6,60,-2.767174
8.6,90,-2.331001
8.6,120,-2.767186
8.6,150,-5.830496
8.6,180,-7.974249
8.8,0,-7.222336
8.8,30,-5.353363
8.8,60,-2.586604
8.8,90,-2.216126
8.8,120,-2.586619
8.8,150,-5.35338
8.8,180,-7.222338
9.0,0,-6.576896
9.0,30,-4.936273
9.0,60,-2.425278
9.0,90,-2.113402
9.0,120,-2.425312
9.0,150,-4.936284
9.0,180,-6.576906
9.5,0,-5.310187
9.5,30,-4.098148
9.5,60,-2.089011
9.5,90,-1.899891
9.5,120,-2.089027
9.5,150,-4.098164
9.5,180,-5.310189
10.0,0,-4.391349
10.0,30,-3.47537
10.0,60,-1.82689
10.0,90,-1.733627
10.0,120,-1.826855
10.0,150,-3.475362
10.0,180,-4.391349
10.5,0,-3.710873
10.5,30,-3.004015
10.5,60,-1.61905
10.5,90,-1.599751
10.5,120,-1.619074
10.5,150,-3.004016
10.5,180,-3.710869
11.0,0,-3.199988
11.0,30,-2.641702
11.0,60,-1.450416
11.0,90,-1.487735
11.0,120,-1.450417
11.0,150,-2.641726
11.0,180,-3.199991
11.5,0,-2.809711
11.5,30,-2.358082
11.5,60,-1.309993
11.5,90,-1.390911
11.5,120,-1.309977
11.5,150,-2.358058
11.5,180,-2.809689
12.0,0,-2.505312
12.0,30,-2.131334
12.0,60,-1.190222
12.0,90,-1.305095
12.0,120,-1.190242
12.0,150,-2.131303
12.0,180,-2.505332
12.5,0,-2.262694
12.5,30,-1.946136
12.5,60,-1.086183
12.5,90,-1.22779
12.5,120,-1.08621
12.5,150,-1.946144
12.5,180,-2.262703
13.0,0,-2.065315
13.0,30,-1.791958
13.0,60,-0.994385
13.0,90,-1.157317
13.0,120,-0.994391
13.0,150,-1.791974
13.0,180,-2.065321
13.5,0,-1.901778
13.5,30,-1.661341
13.5,60,-0.912388
13.5,90,-1.09247
13.5,120,-0.912393
13.5,150,-1.661344
13.5,180,-1.901777
14.0,0,-1.764022
14.0,30,-1.549049
14.0,60,-0.838575
14.0,90,-1.032517
14.0,120,-0.838555
14.0,150,-1.549052
14.0,180,-1.764026
14.5,0,-1.64639
14.5,30,-1.451321
14.5,60,-0.771447
14.5,90,-0.976746
14.5,120,-0.771417
14.5,150,-1.451326
14.5,180,-1.646367
15.0,0,-1.544568
15.0,30,-1.365319
15.0,60,-0.710078
15.0,90,-0.924714
15.0,120,-0.710081
15.0,150,-1.365315
15.0,180,-1.544565
16.0,0,-1.376814
16.0,30,-1.220367
16.0,60,-0.601566
16.0,90,-0.830367
16.0,120,-0.601592
16.0,150,-1.220362
16.0,180,-1.376804
17.0,0,-1.243655
17.0,30,-1.102325
17.0,60,-0.508269
17.0,90,-0.746959
17.0,120,-0.508261
17.0,150,-1.102339
17.0,180,-1.243647
18.0,0,-1.13474
18.0,30,-1.003746
18.0,60,-0.426881
18.0,90,-0.672608
18.0,120,-0.426885
18.0,150,-1.003727
18.0,180,-1.134734
19.0,0,-1.043526
19.0,30,-0.919718
19.0,60,-0.355134
19.0,90,-0.606007
19.0,120,-0.355147
19.0,150,-0.919724
19.0,180,-1.043514
20.0,0,-0.964444
20.0,30,-0.845955
20.0,60,-0.291317
20.0,90,-0.546002
20.0,120,-0.291308
20.0,150,-0.845962
20.0,180,-0.964435
21.0,0,-0.895511
21.0,30,-0.78116
21.0,60,-0.233048
21.0,90,-0.490025
21.0,120,-0.233045
21.0,150,-0.781155
21.0,180,-0.895513
22.0,0,-0.836302
22.0,30,-0.724046
22.0,60,-0.181098
22.0,90,-0.441347
22.0,120,-0.181101
22.0,150,-0.724042
22.0,180,-0.836305
23.0,0,-0.783595
23.0,30,-0.674053
23.0,60,-0.134547
23.0,90,-0.396382
23.0,120,-0.134552
23.0,150,-0.674049
23.0,180,-0.7836
24.0,0,-0.736916
24.0,30,-0.628863
24.0,60,-0.092112
24.0,90,-0.355132
24.0,120,-0.092119
24.0,150,-0.628872
24.0,180,-0.736924
25.0,0,-0.694701
25.0,30,-0.587836
25.0,60,-0.053197
25.0,90,-0.317168
25.0,120,-0.053181
25.0,150,-0.587816
25.0,180,-0.6947
50.0,0,-0.222775
50.0,30,-0.12101
50.0,60,0.404072
50.0,90,0.135693
50.0,120,0.404085
50.0,150,-0.121013
50.0,180,-0.222772
100.0,0,-7e-06
100.0,30,0.101535
100.0,60,0.626193
100.0,90,0.357552
100.0,120,0.626188
100.0,150,0.101554
100.0,180,0.0
