R	0	30	60	90
2.5	4136.939038	3414.301401	3005.982523	3193.586886
2.6	3159.834403	2580.411149	2227.554038	2356.329662
2.7	2384.587523	1922.781484	1621.53371	1707.099178
2.8	1776.697902	1411.070147	1156.509787	1210.246528
2.9	1305.258053	1017.855974	805.026876	835.327227
3.0	943.75577	719.77799	542.961454	556.118587
3.1	669.712215	496.737302	350.862614	351.643552
3.2	464.447107	332.206825	212.350313	204.427802
3.3	312.66704	212.657325	114.450839	100.638478
3.4	202.018316	127.24749	46.825278	29.259416
3.5	122.642121	67.419018	1.432038	-18.300889
3.6	66.756971	26.504361	-27.889927	-48.639367
3.7	28.286253	-0.62866	-45.769441	-66.740147
3.8	2.538016	-17.875989	-55.670246	-76.308103
3.9	-14.06529	-28.184764	-60.115768	-80.044113
4.0	-24.212604	-33.707265	-60.926237	-79.930762
4.1	-29.893341	-36.016549	-59.39652	-77.340004
4.2	-32.554111	-36.231497	-56.434313	-73.250869
4.3	-33.227116	-35.13271	-52.667534	-68.341871
4.4	-32.635354	-33.254675	-48.523497	-63.076049
4.5	-31.275732	-30.957693	-44.287519	-57.762992
4.6	-29.484403	-28.481231	-40.14449	-52.603267
4.7	-27.485321	-25.98187	-36.209253	-47.719754
4.8	-25.425728	-23.559752	-32.547814	-43.180587
4.9	-23.40045	-21.276539	-29.192926	-39.016136
5.0	-21.469148	-19.167682	-26.142898	-35.231527
5.1	-19.667071	-17.250686	-23.417625	-31.815744
5.2	-18.012955	-15.530442	-20.989139	-28.748102
5.3	-16.514024	-14.003142	-18.836511	-26.002586
5.4	-15.158014	-12.658591	-16.935546	-23.551138
5.5	-13.962109	-11.482239	-15.260697	-21.365429
5.6	-12.902689	-10.4569	-13.786532	-19.417804
5.7	-11.966417	-9.564369	-12.489119	-17.682503
5.8	-11.138798	-8.786564	-11.346455	-16.136078
5.9	-10.405429	-8.106901	-10.338938	-14.757132
6.0	-9.752996	-7.510602	-9.44941	-13.526648
6.2	-8.644667	-6.520139	-7.967292	-11.446226
6.4	-7.737436	-5.737916	-6.804572	-9.783505
6.6	-6.976984	-5.109886	-5.88923	-8.451708
6.8	-6.324217	-4.596643	-5.165418	-7.381505
7.0	-5.75225	-4.16907	-4.588881	-6.516741
7.2	-5.24466	-3.807108	-4.124825	-5.811806
7.4	-4.792967	-3.497608	-3.746695	-5.23082
7.6	-4.393207	-3.232454	-3.434682	-4.746268
7.8	-4.042473	-3.005316	-3.174225	-4.337728
8.0	-3.736908	-2.810728	-2.954564	-3.990081
8.2	-3.471316	-2.643436	-2.767539	-3.691913
8.4	-3.239561	-2.498438	-2.606816	-3.43418
8.6	-3.035848	-2.371269	-2.467153	-3.20984
8.8	-2.855305	-2.258466	-2.344553	-3.012999
9.0	-2.693963	-2.157342	-2.235735	-2.838803
9.5	-2.357717	-1.94411	-2.008967	-2.47978
10.0	-2.095554	-1.773543	-1.828432	-2.200271
10.5	-1.887731	-1.633875	-1.680171	-1.976697
11.0	-1.719069	-1.516508	-1.55524	-1.793959
11.5	-1.578622	-1.415213	-1.447503	-1.641298
12.0	-1.458937	-1.325747	-1.352756	-1.511393
12.5	-1.354857	-1.245369	-1.267926	-1.398909
13.0	-1.263063	-1.172247	-1.191259	-1.300186
13.5	-1.181062	-1.105235	-1.121228	-1.212553
14.0	-1.107224	-1.04334	-1.056992	-1.133968
14.5	-1.040133	-0.985996	-0.997598	-1.062958
15.0	-0.978774	-0.932571	-0.942504	-0.998364
16.0	-0.870262	-0.835972	-0.843368	-0.884916
17.0	-0.776948	-0.750845	-0.756428	-0.788027
18.0	-0.695582	-0.67526	-0.679549	-0.704036
19.0	-0.623828	-0.607692	-0.610994	-0.63043
20.0	-0.559994	-0.546867	-0.549473	-0.565142
21.0	-0.501692	-0.4913	-0.494214	-0.50721
22.0	-0.449768	-0.441233	-0.444031	-0.45537
23.0	-0.403234	-0.395866	-0.398085	-0.40765
24.0	-0.360801	-0.354274	-0.356016	-0.364291
25.0	-0.321829	-0.316038	-0.317479	-0.324664
50.0	0.135408	0.138149	0.138123	0.135388
100.0	0.357522	0.36013	0.360144	0.357556
