R	0	30	60	90
2.5	3414.301401	3462.079673	3605.515772	3835.688732
2.6	2580.411149	2620.33899	2737.089584	2917.836134
2.7	1922.781484	1955.778306	2049.94568	2191.142769
2.8	1411.070147	1438.050318	1513.265799	1622.41299
2.9	1017.855974	1039.6975	1099.16394	1182.879545
3.0	719.77799	737.283721	783.769998	847.117908
3.1	496.737302	510.633216	546.531764	593.811605
3.2	332.206825	343.13425	370.484988	405.147053
3.3	212.657325	221.175546	241.705474	266.557716
3.4	127.24749	133.835962	148.988997	166.303831
3.5	67.419018	72.480512	83.445836	95.045984
3.6	26.504361	30.371094	38.112471	45.442352
3.7	-0.62866	2.312342	7.598845	11.786293
3.8	-17.875989	-15.653601	-12.21718	-10.304683
3.9	-28.184764	-26.494052	-24.446771	-24.151376
4.0	-33.707265	-32.430745	-31.402692	-32.232129
4.1	-36.016549	-35.053433	-34.774536	-36.365548
4.2	-36.231497	-35.50549	-35.761051	-37.86207
4.3	-35.13271	-34.58641	-35.240915	-37.647947
4.4	-33.254675	-32.844713	-33.786324	-36.366352
4.5	-30.957693	-30.651167	-31.796824	-34.456211
4.6	-28.481231	-28.252741	-29.540159	-32.213543
4.7	-25.98187	-25.811765	-27.193886	-29.835834
4.8	-23.559752	-23.432451	-24.873907	-27.453515
4.9	-21.276539	-21.180051	-22.65397	-25.139516
5.0	-19.167682	-19.092513	-20.579014	-22.971241
5.1	-17.250686	-17.189604	-18.674107	-20.965916
5.2	-15.530442	-15.477937	-16.950033	-19.13827
5.3	-14.003142	-13.955095	-15.407373	-17.491792
5.4	-12.658591	-12.611885	-14.039607	-16.021648
5.5	-11.482239	-11.434713	-12.834681	-14.717118
5.6	-10.4569	-10.406962	-11.777335	-13.563923
5.7	-9.564369	-9.510827	-10.850758	-12.545542
5.8	-8.786564	-8.728573	-10.037751	-11.645207
5.9	-8.106901	-8.0438	-9.322327	-10.846875
6.0	-7.510602	-7.442006	-8.690129	-10.136156
6.2	-6.520139	-6.439472	-7.62855	-8.930149
6.4	-5.737916	-5.644567	-6.777379	-7.949937
6.6	-5.109886	-5.003651	-6.083416	-7.140618
6.8	-4.596643	-4.477554	-5.50758	-6.461368
7.0	-4.16907	-4.037447	-5.021066	-5.881908
7.2	-3.807108	-3.663396	-4.603762	-5.38102
7.4	-3.497608	-3.342504	-4.24306	-4.945174
7.6	-3.232454	-3.066546	-3.930638	-4.56556
7.8	-3.005316	-2.829579	-3.660664	-4.23578
8.0	-2.810728	-2.626072	-3.427467	-3.949653
8.2	-2.643436	-2.450738	-3.225621	-3.701052
8.4	-2.498438	-2.298479	-3.049739	-3.483954
8.6	-2.371269	-2.164779	-2.895096	-3.292866
8.8	-2.258466	-2.046146	-2.757749	-3.123345
9.0	-2.157342	-1.939781	-2.634648	-2.971746
9.5	-1.94411	-1.71566	-2.37624	-2.655339
10.0	-1.773543	-1.536762	-2.171337	-2.40706
10.5	-1.633875	-1.390804	-2.005525	-2.208444
11.0	-1.516508	-1.268452	-1.867995	-2.045935
11.5	-1.415213	-1.163314	-1.751059	-1.909672
12.0	-1.325747	-1.070845	-1.649226	-1.792839
12.5	-1.245369	-0.988011	-1.55919	-1.690903
13.0	-1.172247	-0.913027	-1.478284	-1.600614
13.5	-1.105235	-0.844446	-1.405003	-1.519808
14.0	-1.04334	-0.781338	-1.338063	-1.446774
14.5	-0.985996	-0.722933	-1.276554	-1.380337
15.0	-0.932571	-0.668666	-1.219788	-1.319515
16.0	-0.835972	-0.570785	-1.118108	-1.211768
17.0	-0.750845	-0.484807	-1.029408	-1.118867
18.0	-0.67526	-0.408626	-0.951282	-1.037726
19.0	-0.607692	-0.34055	-0.881868	-0.966109
20.0	-0.546867	-0.279445	-0.819722	-0.902443
21.0	-0.4913	-0.223575	-0.763165	-0.844716
22.0	-0.441233	-0.173284	-0.712334	-0.792953
23.0	-0.395866	-0.12778	-0.666361	-0.746316
24.0	-0.354274	-0.08607	-0.624349	-0.703763
25.0	-0.316038	-0.047816	-0.585738	-0.664744
50.0	0.138149	0.406765	-0.130063	-0.2073
100.0	0.36013	0.628782	0.091986	0.01482
