R,theta1,E
2.5,0,51042.174027
2.5,30,17707.04403
2.5,60,3462.079673
2.5,90,2353.474757
2.5,120,4325.228083
2.5,150,19350.481954
2.5,180,51042.174074
2.6,0,46095.029336
2.6,30,15399.50696
2.6,60,2620.33899
2.6,90,1673.514589
2.6,120,3282.900068
2.6,150,15803.096545
2.6,180,46095.029451
2.7,0,43000.261263
2.7,30,12978.535881
2.7,60,1955.778306
2.7,90,1169.819619
2.7,120,2461.79438
2.7,150,12915.572639
2.7,180,43000.261128
2.8,0,36441.898565
2.8,30,10715.335791
2.8,60,1438.050318
2.8,90,800.60503
2.8,120,1821.742333
2.8,150,10403.843533
2.8,180,36441.898586
2.9,0,28291.688128
2.9,30,8667.030858
2.9,60,1039.6975
2.9,90,533.06753
2.9,120,1327.817779
2.9,150,8271.262172
2.9,180,28291.688134
3.0,0,21671.330383
3.0,30,6883.88548
3.0,60,737.283721
3.0,90,341.690688
3.0,120,950.701133
3.0,150,6503.983843
3.0,180,21671.330414
3.1,0,16393.238846
3.1,30,5381.93978
3.1,60,510.633216
3.1,90,206.784916
3.1,120,665.947523
3.1,150,5031.193215
3.1,180,16393.238973
3.2,0,12344.943175
3.2,30,4148.916446
3.2,60,343.13425
3.2,90,113.300807
3.2,120,453.50083
3.2,150,3827.194302
3.2,180,12344.943159
3.3,0,9222.347988
3.3,30,3156.952568
3.3,60,221.175546
3.3,90,49.857719
3.3,120,297.099137
3.3,150,2862.225641
3.3,180,9222.347884
3.4,0,6825.513366
3.4,30,2372.10615
3.4,60,133.835962
3.4,90,7.944447
3.4,120,183.693277
3.4,150,2102.2011
3.4,180,6825.513403
3.5,0,5001.202733
3.5,30,1759.989622
3.5,60,72.480512
3.5,90,-18.738973
3.5,120,102.908733
3.5,150,1513.015422
3.5,180,5001.202739
3.6,0,3623.993298
3.6,30,1288.595081
3.6,60,30.371094
3.6,90,-34.813445
3.6,120,46.571212
3.6,150,1063.019774
3.6,180,3623.993293
3.7,0,2592.711372
3.7,30,929.958265
3.7,60,2.312342
3.7,90,-43.636164
3.7,120,8.3012
3.7,150,724.456104
3.7,180,2592.711376
3.8,0,1826.927332
3.8,30,660.176524
3.8,60,-15.653601
3.8,90,-47.615809
3.8,120,-16.823321
3.8,150,473.565934
3.8,180,1826.927333
3.9,0,1263.332821
3.9,30,459.639777
3.9,60,-26.494052
3.9,90,-48.449801
3.9,120,-32.548424
3.9,150,290.769037
3.9,180,1263.33285
4.0,0,852.567184
4.0,30,312.345858
4.0,60,-32.430745
4.0,90,-47.308472
4.0,120,-41.679786
4.0,150,160.090967
4.0,180,852.567175
4.1,0,556.479356
4.1,30,205.500241
4.1,60,-35.053433
4.1,90,-44.981771
4.1,120,-46.282385
4.1,150,68.743093
4.1,180,556.479313
4.2,0,345.785006
4.2,30,129.022467
4.2,60,-35.50549
4.2,90,-41.994914
4.2,120,-47.848818
4.2,150,6.631636
4.2,180,345.785018
4.3,0,198.127999
4.3,30,75.081949
4.3,60,-34.58641
4.3,90,-38.694601
4.3,120,-47.438901
4.3,150,-34.094063
4.3,180,198.12799
4.4,0,96.536766
4.4,30,37.678353
4.4,60,-32.844713
4.4,90,-35.30882
4.4,120,-45.792341
4.4,150,-59.445211
4.4,180,96.536757
4.5,0,28.219828
4.5,30,12.270866
4.5,60,-30.651167
4.5,90,-31.986505
4.5,120,-43.417388
4.5,150,-73.950233
4.5,180,28.219843
4.6,0,-16.371212
4.6,30,-4.539176
4.6,60,-28.252741
4.6,90,-28.823419
4.6,120,-40.658585
4.6,150,-80.969027
4.6,180,-16.371225
4.7,0,-44.277771
4.7,30,-15.271021
4.7,60,-25.811765
4.7,90,-25.878994
4.7,120,-37.746533
4.7,150,-82.961989
4.7,180,-44.277772
4.8,0,-60.625234
4.8,30,-21.772689
4.8,60,-23.432451
4.8,90,-23.18853
4.8,120,-34.833378
4.8,150,-81.706718
4.8,180,-60.625235
4.9,0,-69.102968
4.9,30,-25.381253
4.9,60,-21.180051
4.9,90,-20.757761
4.9,120,-32.016924
4.9,150,-78.464297
4.9,180,-69.10293
5.0,0,-72.342491
5.0,30,-27.046953
5.0,60,-19.092513
5.0,90,-18.613693
5.0,120,-29.357304
5.0,150,-74.105201
5.0,180,-72.342485
5.1,0,-72.201234
5.1,30,-27.432354
5.1,60,-17.189604
5.1,90,-16.734716
5.1,120,-26.888126
5.1,150,-69.209092
5.1,180,-72.20124
5.2,0,-69.968558
5.2,30,-26.992797
5.2,60,-15.477937
5.2,90,-15.102285
5.2,120,-24.62477
5.2,150,-64.147286
5.2,180,-69.968523
5.3,0,-66.518888
5.3,30,-26.039225
5.3,60,-13.955095
5.3,90,-13.691169
5.3,120,-22.569743
5.3,150,-59.149766
5.3,180,-66.518854
5.4,0,-62.431039
5.4,30,-24.783992
5.4,60,-12.611885
5.4,90,-12.472923
5.4,120,-20.717231
5.4,150,-54.354306
5.4,180,-62.431038
5.5,0,-58.080234
5.5,30,-23.371709
5.5,60,-11.434713
5.5,90,-11.418967
5.5,120,-19.055447
5.5,150,-49.839689
5.5,180,-58.08025
5.6,0,-53.70681
5.6,30,-21.900327
5.6,60,-10.406962
5.6,90,-10.50321
5.6,120,-17.569173
5.6,150,-45.646276
5.6,180,-53.706817
5.7,0,-49.461973
5.7,30,-20.423493
5.7,60,-9.510827
5.7,90,-9.703209
5.7,120,-16.229057
5.7,150,-41.78839
5.7,180,-49.461992
5.8,0,-45.437092
5.8,30,-19.006842
5.8,60,-8.728573
5.8,90,-9.000603
5.8,120,-15.042668
5.8,150,-38.263502
5.8,180,-45.437088
5.9,0,-41.682508
5.9,30,-17.662648
5.9,60,-8.0438
5.9,90,-8.38065
5.9,120,-13.979326
5.9,150,-35.058688
5.9,180,-41.682538
6.0,0,-38.220264
6.0,30,-16.405363
6.0,60,-7.442006
6.0,90,-7.831355
6.0,120,-13.023465
6.0,150,-32.155411
6.0,180,-38.220258
6.2,0,-32.171698
6.2,30,-14.174569
6.2,60,-6.439472
6.2,90,-6.905728
6.2,120,-11.380658
6.2,150,-27.154588
6.2,180,-32.171669
6.4,0,-27.186679
6.4,30,-12.313808
6.4,60,-5.644567
6.4,90,-6.156778
6.4,120,-10.025633
6.4,150,-23.108477
6.4,180,-27.186682
6.6,0,-23.121541
6.6,30,-10.775718
6.6,60,-5.003651
6.6,90,-5.532238
6.6,120,-8.892954
6.6,150,-19.820413
6.6,180,-23.121543
6.8,0,-19.791392
6.8,30,-9.499906
6.8,60,-4.477554
6.8,90,-4.99627
6.8,120,-7.933205
6.8,150,-17.130085
6.8,180,-19.791364
7.0,0,-17.051975
7.0,30,-8.434789
7.0,60,-4.037447
7.0,90,-4.529254
7.0,120,-7.109094
7.0,150,-14.909925
7.0,180,-17.051968
7.2,0,-14.790465
7.2,30,-7.541073
7.2,60,-3.663396
7.2,90,-4.122899
7.2,120,-6.393815
7.2,150,-13.064153
7.2,180,-14.790472
7.4,0,-12.916743
7.4,30,-6.787989
7.4,60,-3.342504
7.4,90,-3.773158
7.4,120,-5.769712
7.4,150,-11.520075
7.4,180,-12.916736
7.6,0,-11.356306
7.6,30,-6.149611
7.6,60,-3.066546
7.6,90,-3.475186
7.6,120,-5.224839
7.6,150,-10.219966
7.6,180,-11.356295
7.8,0,-10.048599
7.8,30,-5.604305
7.8,60,-2.829579
7.8,90,-3.222183
7.8,120,-4.750096
7.8,150,-9.118608
7.8,180,-10.048582
8.0,0,-8.946496
8.0,30,-5.135226
8.0,60,-2.626072
8.0,90,-3.006144
8.0,120,-4.33732
8.0,150,-8.180629
8.0,180,-8.946532
8.2,0,-8.014323
8.2,30,-4.729229
8.2,60,-2.450738
8.2,90,-2.819626
8.2,120,-3.97815
8.2,150,-7.378349
8.2,180,-8.014328
8.4,0,-7.223847
8.4,30,-4.376448
8.4,60,-2.298479
8.4,90,-2.656487
8.4,120,-3.664443
8.4,150,-6.689626
8.4,180,-7.22381
8.6,0,-6.551559
8.6,30,-4.068483
8.6,60,-2.164779
8.6,90,-2.512291
8.6,120,-3.388917
8.6,150,-6.095937
8.6,180,-6.551548
8.8,0,-5.976874
8.8,30,-3.798732
8.8,60,-2.046146
8.8,90,-2.383818
8.8,120,-3.145319
8.8,150,-5.581717
8.8,180,-5.976901
9.0,0,-5.482202
9.0,30,-3.561161
9.0,60,-1.939781
9.0,90,-2.268768
9.0,120,-2.928702
9.0,150,-5.134046
9.0,180,-5.482199
9.5,0,-4.506577
9.5,30,-3.076325
9.5,60,-1.71566
9.5,90,-2.028848
9.5,120,-2.481166
9.5,150,-4.24001
9.5,180,-4.506614
10.0,0,-3.793262
10.0,30,-2.705256
10.0,60,-1.536762
10.0,90,-1.840709
10.0,120,-2.136097
10.0,150,-3.580613
10.0,180,-3.793277
10.5,0,-3.258978
10.5,30,-2.41468
10.5,60,-1.390804
10.5,90,-1.688441
10.5,120,-1.865112
10.5,150,-3.083701
10.5,180,-3.259009
11.0,0,-2.852533
11.0,30,-2.183686
11.0,60,-1.268452
11.0,90,-1.561123
11.0,120,-1.647758
11.0,150,-2.702582
11.0,180,-2.852555
11.5,0,-2.538153
11.5,30,-1.997141
11.5,60,-1.163314
11.5,90,-1.451609
11.5,120,-1.469458
11.5,150,-2.40501
11.5,180,-2.538144
12.0,0,-2.290054
12.0,30,-1.843348
12.0,60,-1.070845
12.0,90,-1.355462
12.0,120,-1.320069
12.0,150,-2.16776
12.0,180,-2.290033
12.5,0,-2.090016
12.5,30,-1.71389
12.5,60,-0.988011
12.5,90,-1.269619
12.5,120,-1.19254
12.5,150,-1.974605
12.5,180,-2.090018
13.0,0,-1.925262
13.0,30,-1.602726
13.0,60,-0.913027
13.0,90,-1.192126
13.0,120,-1.082026
13.0,150,-1.814367
13.0,180,-1.925278
13.5,0,-1.787027
13.5,30,-1.505771
13.5,60,-0.844446
13.5,90,-1.121532
13.5,120,-0.985123
13.5,150,-1.679071
13.5,180,-1.787005
14.0,0,-1.669194
14.0,30,-1.420061
14.0,60,-0.781338
14.0,90,-1.056832
14.0,120,-0.899078
14.0,150,-1.563109
14.0,180,-1.669202
14.5,0,-1.56728
14.5,30,-1.343574
14.5,60,-0.722933
14.5,90,-0.997127
14.5,120,-0.822185
14.5,150,-1.462504
14.5,180,-1.567266
15.0,0,-1.478121
15.0,30,-1.274545
15.0,60,-0.668666
15.0,90,-0.941834
15.0,120,-0.75274
15.0,150,-1.374183
15.0,180,-1.478114
16.0,0,-1.328815
16.0,30,-1.154741
16.0,60,-0.570785
16.0,90,-0.842397
16.0,120,-0.632072
16.0,150,-1.225921
16.0,180,-1.328802
17.0,0,-1.208042
17.0,30,-1.053709
17.0,60,-0.484807
17.0,90,-0.755425
17.0,120,-0.530281
17.0,150,-1.105652
17.0,180,-1.208053
18.0,0,-1.107669
18.0,30,-0.966828
18.0,60,-0.408626
18.0,90,-0.678501
18.0,120,-0.442965
18.0,150,-1.005478
18.0,180,-1.107673
19.0,0,-1.022412
19.0,30,-0.891163
19.0,60,-0.34055
19.0,90,-0.609964
19.0,120,-0.366892
19.0,150,-0.920387
19.0,180,-1.022432
20.0,0,-0.9479
20.0,30,-0.823634
20.0,60,-0.279445
20.0,90,-0.548533
20.0,120,-0.299835
20.0,150,-0.846124
20.0,180,-0.947913
21.0,0,-0.882317
21.0,30,-0.763361
21.0,60,-0.223575
21.0,90,-0.492293
21.0,120,-0.239696
21.0,150,-0.780904
21.0,180,-0.882308
22.0,0,-0.825372
22.0,30,-0.709765
22.0,60,-0.173284
22.0,90,-0.442584
22.0,120,-0.186027
22.0,150,-0.723558
22.0,180,-0.825361
23.0,0,-0.774566
23.0,30,-0.662127
23.0,60,-0.12778
23.0,90,-0.396875
23.0,120,-0.138009
23.0,150,-0.673106
23.0,180,-0.774564
24.0,0,-0.729122
24.0,30,-0.618741
24.0,60,-0.08607
24.0,90,-0.355032
24.0,120,-0.094413
24.0,150,-0.627589
24.0,180,-0.729145
25.0,0,-0.687891
25.0,30,-0.579155
25.0,60,-0.047816
25.0,90,-0.316572
25.0,120,-0.054543
25.0,150,-0.586288
25.0,180,-0.687902
50.0,0,-0.220026
50.0,30,-0.118212
50.0,60,0.406765
50.0,90,0.138221
50.0,120,0.406576
50.0,150,-0.118432
50.0,180,-0.220017
100.0,0,0.002607
100.0,30,0.104161
100.0,60,0.628782
100.0,90,0.36018
100.0,120,0.628787
100.0,150,0.104132
100.0,180,0.002594
