R	0	30	60	90
2.5	3193.586886	3156.55954	3076.716293	3034.718008
2.6	2356.329662	2337.05539	2293.193587	2269.414929
2.7	1707.099178	1699.600762	1679.968087	1668.628068
2.8	1210.246528	1210.451496	1206.904442	1203.933
2.9	835.327227	840.4617	847.36312	849.900345
3.0	556.118587	564.256326	577.665583	583.698467
3.1	351.643552	361.474876	378.665698	386.779726
3.2	204.427802	215.042827	234.108223	243.308406
3.3	100.638478	111.42393	131.06124	140.660093
3.4	29.259416	39.807669	59.143442	68.676781
3.5	-18.300889	-8.248401	10.227172	19.396203
3.6	-48.639367	-39.233002	-21.946285	-13.319965
3.7	-66.740147	-58.052542	-42.12012	-34.12964
3.8	-76.308103	-68.358343	-53.834081	-46.513887
3.9	-80.044113	-72.818017	-59.680396	-53.023485
4.0	-79.930762	-73.385008	-61.563428	-55.54292
4.1	-77.340004	-71.424758	-60.828969	-55.404566
4.2	-73.250869	-67.911028	-58.438785	-53.563222
4.3	-68.341871	-63.521565	-55.067523	-50.691346
4.4	-63.076049	-58.721481	-51.183056	-47.257362
4.5	-57.762992	-53.824185	-47.104586	-43.582699
4.6	-52.603267	-49.034328	-43.044211	-39.88289
4.7	-47.719754	-44.479431	-39.137885	-36.297482
4.8	-43.180587	-40.232118	-35.466815	-32.911814
4.9	-39.016136	-36.327308	-32.074367	-29.773151
5.0	-35.231527	-32.774013	-28.977491	-26.902473
5.1	-31.815744	-29.564863	-26.175948	-24.302844
5.2	-28.748102	-26.68223	-23.658156	-21.965822
5.3	-26.002586	-24.102782	-21.406081	-19.875856
5.4	-23.551138	-21.800559	-19.398069	-18.013556
5.5	-21.365429	-19.74901	-17.611183	-16.357768
5.6	-19.417804	-17.922238	-16.022638	-14.887308
5.7	-17.682503	-16.295864	-14.610889	-13.581952
5.8	-16.136078	-14.847421	-13.355959	-12.42291
5.9	-14.757132	-13.55679	-12.239756	-11.393211
6.0	-13.526648	-12.40588	-11.246221	-10.477867
6.2	-11.446226	-10.461925	-9.572813	-8.938781
6.4	-9.783505	-8.910538	-8.242434	-7.718458
6.6	-8.451708	-7.669933	-7.183243	-6.749645
6.8	-7.381505	-6.67493	-6.3379	-5.97894
7.0	-6.516741	-5.872539	-5.65983	-5.362894
7.2	-5.811806	-5.219754	-5.111029	-4.865935
7.4	-5.23082	-4.682557	-4.661288	-4.459779
7.6	-4.746268	-4.235092	-4.287617	-4.122946
7.8	-4.337728	-3.857899	-3.973079	-3.839629
8.0	-3.990081	-3.537039	-3.705387	-3.598476
8.2	-3.691913	-3.261551	-3.475393	-3.391224
8.4	-3.43418	-3.023374	-3.276153	-3.211408
8.6	-3.20984	-2.815781	-3.101939	-3.053874
8.8	-3.012999	-2.633307	-2.948317	-2.914674
9.0	-2.838803	-2.471675	-2.811603	-2.790357
9.5	-2.47978	-2.137145	-2.526113	-2.529422
10.0	-2.200271	-1.875223	-2.299294	-2.320084
10.5	-1.976697	-1.664427	-2.114059	-2.147597
11.0	-1.793959	-1.491087	-1.959515	-2.002539
11.5	-1.641298	-1.345569	-1.828113	-1.878259
12.0	-1.511393	-1.220998	-1.71435	-1.769841
12.5	-1.398909	-1.112651	-1.614342	-1.673982
13.0	-1.300186	-1.017145	-1.525273	-1.588129
13.5	-1.212553	-0.932081	-1.445253	-1.510661
14.0	-1.133968	-0.855506	-1.372744	-1.440122
14.5	-1.062958	-0.78616	-1.306584	-1.375591
15.0	-0.998364	-0.722881	-1.245892	-1.31624
16.0	-0.884916	-0.611287	-1.138248	-1.210479
17.0	-0.788027	-0.51571	-1.04533	-1.118858
18.0	-0.704036	-0.432688	-0.964074	-1.038552
19.0	-0.63043	-0.359696	-0.892396	-0.967499
20.0	-0.565142	-0.294871	-0.828555	-0.904091
21.0	-0.50721	-0.237324	-0.77167	-0.847625
22.0	-0.45537	-0.185724	-0.7206	-0.796793
23.0	-0.40765	-0.138263	-0.673469	-0.749883
24.0	-0.364291	-0.095009	-0.630573	-0.707084
25.0	-0.324664	-0.055489	-0.591269	-0.667938
50.0	0.135388	0.403999	-0.132725	-0.209915
100.0	0.357556	0.626225	0.089397	0.012216
