R,theta2,E
7.4,30,-3.342504
7.4,60,-3.449568
7.4,90,-4.682557
7.6,0,-4.124514
7.6,30,-3.066546
7.6,60,-3.145489
7.6,90,-4.235092
7.8,0,-3.773759
7.8,30,-2.829579
7.8,60,-2.891164
7.8,90,-3.857899
8.0,0,-3.468217
8.0,30,-2.626072
8.0,60,-2.676154
8.0,90,-3.537039
8.2,0,-3.202583
8.2,30,-2.450738
8.2,60,-2.492728
8.2,90,-3.261551
8.4,0,-2.970892
8.4,30,-2.298479
8.4,60,-2.334675
8.4,90,-3.023374
8.6,0,-2.767174
8.6,30,-2.164779
8.6,60,-2.197017
8.6,90,-2.815781
8.8,0,-2.586604
8.8,30,-2.046146
8.8,60,-2.075968
8.8,90,-2.633307
9.0,0,-2.425278
9.0,30,-1.939781
9.0,60,-1.968274
9.0,90,-2.471675
9.5,0,-2.089011
9.5,30,-1.71566
9.5,60,-1.743077
9.5,90,-2.137145
10.0,0,-1.82689
10.0,30,-1.536762
10.0,60,-1.5632
10.0,90,-1.875223
10.5,0,-1.61905
10.5,30,-1.390804
10.5,60,-1.415019
10.5,90,-1.664427
11.0,0,-1.450416
11.0,30,-1.268452
11.0,60,-1.289957
11.0,90,-1.491087
11.5,0,-1.309993
11.5,30,-1.163314
11.5,60,-1.181951
11.5,90,-1.345569
12.0,0,-1.190222
12.0,30,-1.070845
12.0,60,-1.086848
12.0,90,-1.220998
12.5,0,-1.086183
12.5,30,-0.988011
12.5,60,-1.001788
12.5,90,-1.112651
13.0,0,-0.994385
13.0,30,-0.913027
13.0,60,-0.924776
13.0,90,-1.017145
13.5,0,-0.912388
13.5,30,-0.844446
13.5,60,-0.854522
13.5,90,-0.932081
14.0,0,-0.838575
14.0,30,-0.781338
14.0,60,-0.79001
14.0,90,-0.855506
14.5,0,-0.771447
14.5,30,-0.722933
14.5,60,-0.730407
14.5,90,-0.78616
15.0,0,-0.710078
15.0,30,-0.668666
15.0,60,-0.675154
15.0,90,-0.722881
16.0,0,-0.601566
16.0,30,-0.570785
16.0,60,-0.575718
16.0,90,-0.611287
17.0,0,-0.508269
17.0,30,-0.484807
17.0,60,-0.488585
17.0,90,-0.51571
18.0,0,-0.426881
18.0,30,-0.408626
18.0,60,-0.411511
18.0,90,-0.432688
19.0,0,-0.355134
19.0,30,-0.34055
19.0,60,-0.342813
19.0,90,-0.359696
20.0,0,-0.291317
20.0,30,-0.279445
20.0,60,-0.281216
20.0,90,-0.294871
21.0,0,-0.233048
21.0,30,-0.223575
21.0,60,-0.225896
21.0,90,-0.237324
22.0,0,-0.181098
22.0,30,-0.173284
22.0,60,-0.175647
22.0,90,-0.185724
23.0,0,-0.134547
23.0,30,-0.12778
23.0,60,-0.129668
23.0,90,-0.138263
24.0,0,-0.092112
24.0,30,-0.08607
24.0,60,-0.087561
24.0,90,-0.095009
25.0,0,-0.053197
25.0,30,-0.047816
25.0,60,-0.048936
25.0,90,-0.055489
50.0,0,0.404072
50.0,30,0.406765
50.0,60,0.406789
50.0,90,0.403999
100.0,0,0.626193
100.0,30,0.628782
100.0,60,0.628804
100.0,90,0.626225
