R,theta1,E
4.0,30,207.898101
4.0,60,-79.930762
4.0,90,-56.888574
4.0,120,-79.930809
4.0,150,207.898102
4.0,180,1039.55533
4.1,0,736.501022
4.1,30,126.243936
4.1,60,-77.340004
4.1,90,-54.473443
4.1,120,-77.340005
4.1,150,126.2439
4.1,180,736.501047
4.2,0,517.274572
4.2,30,69.337693
4.2,60,-73.250869
4.2,90,-51.291317
4.2,120,-73.25086
4.2,150,69.337728
4.2,180,517.274555
4.3,0,359.657106
4.3,30,30.424807
4.3,60,-68.341871
4.3,90,-47.71736
4.3,120,-68.341886
4.3,150,30.424803
4.3,180,359.657114
4.4,0,247.018287
4.4,30,4.453387
4.4,60,-63.076049
4.4,90,-44.012136
4.4,120,-63.076003
4.4,150,4.453378
4.4,180,247.018314
4.5,0,167.015468
4.5,30,-12.337555
4.5,60,-57.762992
4.5,90,-40.351217
4.5,120,-57.763022
4.5,150,-12.337523
4.5,180,167.015442
4.6,0,110.563448
4.6,30,-22.703392
4.6,60,-52.603267
4.6,90,-36.847515
4.6,120,-52.603302
4.6,150,-22.703383
4.6,180,110.563458
4.7,0,70.993281
4.7,30,-28.63631
4.7,60,-47.719754
4.7,90,-33.568046
4.7,120,-47.71976
4.7,150,-28.636284
4.7,180,70.993265
4.8,0,43.482659
4.8,30,-31.55881
4.8,60,-43.180587
4.8,90,-30.546623
4.8,120,-43.18056
4.8,150,-31.558812
4.8,180,43.482658
4.9,0,24.539378
4.9,30,-32.476395
4.9,60,-39.016136
4.9,90,-27.794227
4.9,120,-39.016123
4.9,150,-32.476423
4.9,180,24.539366
5.0,0,11.656381
5.0,30,-32.094336
5.0,60,-35.231527
5.0,90,-25.306566
5.0,120,-35.231562
5.0,150,-32.094297
5.0,180,11.656388
5.1,0,3.040968
5.1,30,-30.904085
5.1,60,-31.815744
5.1,90,-23.069917
5.1,120,-31.815766
5.1,150,-30.904088
5.1,180,3.040945
5.2,0,-2.586339
5.2,30,-29.245195
5.2,60,-28.748102
5.2,90,-21.065232
5.2,120,-28.748087
5.2,150,-29.245175
5.2,180,-2.586343
5.3,0,-6.137303
5.3,30,-27.349283
5.3,60,-26.002586
5.3,90,-19.271266
5.3,120,-26.002602
5.3,150,-27.349284
5.3,180,-6.13729
5.4,0,-8.259766
5.4,30,-25.370977
5.4,60,-23.551138
5.4,90,-17.666715
5.4,120,-23.551164
5.4,150,-25.371003
5.4,180,-8.259777
5.5,0,-9.412151
5.5,30,-23.409993
5.5,60,-21.365429
5.5,90,-16.231234
5.5,120,-21.365409
5.5,150,-23.410005
5.5,180,-9.412176
5.6,0,-9.916084
5.6,30,-21.527404
5.6,60,-19.417804
5.6,90,-14.946341
5.6,120,-19.417759
5.6,150,-21.527395
5.6,180,-9.916056
5.7,0,-9.995248
5.7,30,-19.757752
5.7,60,-17.682503
5.7,90,-13.795712
5.7,120,-17.682583
5.7,150,-19.757751
5.7,180,-9.995285
5.8,0,-9.803329
5.8,30,-18.117773
5.8,60,-16.136078
5.8,90,-12.764864
5.8,120,-16.136087
5.8,150,-18.117822
5.8,180,-9.803334
5.9,0,-9.444526
5.9,30,-16.612949
5.9,60,-14.757132
5.9,90,-11.841099
5.9,120,-14.757119
5.9,150,-16.612938
5.9,180,-9.444525
6.0,0,-8.988903
6.0,30,-15.241815
6.0,60,-13.526648
6.0,90,-11.012963
6.0,120,-13.526638
6.0,150,-15.241816
6.0,180,-8.988883
6.2,0,-7.958781
6.2,30,-12.877776
6.2,60,-11.446226
6.2,90,-9.604149
6.2,120,-11.446221
6.2,150,-12.877794
6.2,180,-7.958772
6.4,0,-6.931001
6.4,30,-10.964186
6.4,60,-9.783505
6.4,90,-8.467391
6.4,120,-9.783531
6.4,150,-10.9642
6.4,180,-6.931024
6.6,0,-6.003238
6.6,30,-9.429413
6.6,60,-8.451708
6.6,90,-7.544077
6.6,120,-8.451686
6.6,150,-9.429424
6.6,180,-6.003216
6.8,0,-5.212791
6.8,30,-8.203597
6.8,60,-7.381505
6.8,90,-6.78681
6.8,120,-7.381493
6.8,150,-8.203601
6.8,180,-5.212795
7.0,0,-4.563136
7.0,30,-7.225726
7.0,60,-6.516741
7.0,90,-6.158964
7.0,120,-6.516705
7.0,150,-7.225723
7.0,180,-4.563116
7.2,0,-4.04124
7.2,30,-6.446351
7.2,60,-5.811806
7.2,90,-5.632484
7.2,120,-5.811802
7.2,150,-6.446355
7.2,180,-4.041234
7.4,0,-3.629093
7.4,30,-5.826068
7.4,60,-5.23082
7.4,90,-5.186476
7.4,120,-5.230814
7.4,150,-5.826052
7.4,180,-3.629099
7.6,0,-3.308757
7.6,30,-5.331944
7.6,60,-4.746268
7.6,90,-4.804958
7.6,120,-4.746273
7.6,150,-5.331944
7.6,180,-3.308741
7.8,0,-3.062452
7.8,30,-4.935958
7.8,60,-4.337728
7.8,90,-4.475654
7.8,120,-4.337725
7.8,150,-4.935934
7.8,180,-3.06248
8.0,0,-2.872824
8.0,30,-4.614349
8.0,60,-3.990081
8.0,90,-4.188866
8.0,120,-3.990093
8.0,150,-4.614344
8.0,180,-2.872828
8.2,0,-2.723926
8.2,30,-4.348736
8.2,60,-3.691913
8.2,90,-3.937227
8.2,120,-3.691898
8.2,150,-4.348736
8.2,180,-2.723945
8.4,0,-2.603015
8.4,30,-4.125622
8.4,60,-3.43418
8.4,90,-3.714645
8.4,120,-3.434207
8.4,150,-4.125605
8.4,180,-2.603029
8.6,0,-2.501416
8.6,30,-3.935647
8.6,60,-3.20984
8.6,90,-3.51665
8.6,120,-3.209841
8.6,150,-3.935636
8.6,180,-2.501415
8.8,0,-2.413692
8.8,30,-3.772237
8.8,60,-3.012999
8.8,90,-3.339514
8.8,120,-3.012975
8.8,150,-3.772236
8.8,180,-2.413691
9.0,0,-2.336767
9.0,30,-3.630503
9.0,60,-2.838803
9.0,90,-3.180277
9.0,120,-2.838807
9.0,150,-3.630509
9.0,180,-2.336773
9.5,0,-2.178753
9.5,30,-3.345962
9.5,60,-2.47978
9.5,90,-2.845312
9.5,120,-2.479768
9.5,150,-3.345961
9.5,180,-2.178736
10.0,0,-2.050449
10.0,30,-3.127394
10.0,60,-2.200271
10.0,90,-2.578838
10.0,120,-2.200265
10.0,150,-3.127367
10.0,180,-2.050468
10.5,0,-1.937108
10.5,30,-2.950237
10.5,60,-1.976697
10.5,90,-2.361627
10.5,120,-1.976717
10.5,150,-2.950231
10.5,180,-1.93713
11.0,0,-1.8348
11.0,30,-2.803082
11.0,60,-1.793959
11.0,90,-2.180787
11.0,120,-1.793941
11.0,150,-2.803073
11.0,180,-1.8348
11.5,0,-1.74323
11.5,30,-2.679097
11.5,60,-1.641298
11.5,90,-2.027436
11.5,120,-1.64131
11.5,150,-2.6791
11.5,180,-1.743245
12.0,0,-1.661286
12.0,30,-2.572805
12.0,60,-1.511393
12.0,90,-1.89545
12.0,120,-1.511396
12.0,150,-2.572811
12.0,180,-1.661293
12.5,0,-1.587147
12.5,30,-2.4799
12.5,60,-1.398909
12.5,90,-1.780374
12.5,120,-1.398911
12.5,150,-2.479911
12.5,180,-1.587149
13.0,0,-1.519069
13.0,30,-2.397256
13.0,60,-1.300186
13.0,90,-1.678992
13.0,120,-1.300184
13.0,150,-2.397217
13.0,180,-1.519074
13.5,0,-1.455972
13.5,30,-2.322711
13.5,60,-1.212553
13.5,90,-1.588815
13.5,120,-1.212513
13.5,150,-2.322711
13.5,180,-1.456002
14.0,0,-1.397124
14.0,30,-2.254907
14.0,60,-1.133968
14.0,90,-1.5079
14.0,120,-1.133968
14.0,150,-2.254923
14.0,180,-1.397134
14.5,0,-1.342048
14.5,30,-2.192699
14.5,60,-1.062958
14.5,90,-1.434838
14.5,120,-1.062944
14.5,150,-2.192695
14.5,180,-1.342037
15.0,0,-1.29033
15.0,30,-2.135295
15.0,60,-0.998364
15.0,90,-1.368396
15.0,120,-0.998385
15.0,150,-2.13529
15.0,180,-1.290316
16.0,0,-1.195937
16.0,30,-2.032687
16.0,60,-0.884916
16.0,90,-1.251904
16.0,120,-0.884912
16.0,150,-2.032686
16.0,180,-1.19595
17.0,0,-1.11205
17.0,30,-1.943347
17.0,60,-0.788027
17.0,90,-1.152719
17.0,120,-0.788047
17.0,150,-1.943339
17.0,180,-1.112059
18.0,0,-1.0371
18.0,30,-1.864675
18.0,60,-0.704036
18.0,90,-1.067083
18.0,120,-0.704035
18.0,150,-1.86469
18.0,180,-1.037101
19.0,0,-0.969812
19.0,30,-1.794796
19.0,60,-0.63043
19.0,90,-0.992121
19.0,120,-0.630446
19.0,150,-1.794821
19.0,180,-0.969792
20.0,0,-0.908215
20.0,30,-1.73229
20.0,60,-0.565142
20.0,90,-0.925886
20.0,120,-0.565152
20.0,150,-1.732302
20.0,180,-0.908208
21.0,0,-0.853473
21.0,30,-1.67567
21.0,60,-0.50721
21.0,90,-0.866873
21.0,120,-0.507211
21.0,150,-1.675697
21.0,180,-0.853464
22.0,0,-0.803013
22.0,30,-1.624587
22.0,60,-0.45537
22.0,90,-0.815331
22.0,120,-0.455371
22.0,150,-1.624595
22.0,180,-0.803019
23.0,0,-0.757894
23.0,30,-1.578653
23.0,60,-0.40765
23.0,90,-0.767072
23.0,120,-0.40766
23.0,150,-1.578635
23.0,180,-0.7579
24.0,0,-0.716214
24.0,30,-1.536252
24.0,60,-0.364291
24.0,90,-0.723304
24.0,120,-0.364263
24.0,150,-1.536253
24.0,180,-0.7162
25.0,0,-0.67783
25.0,30,-1.497469
25.0,60,-0.324664
25.0,90,-0.683335
25.0,120,-0.324668
25.0,150,-1.497487
25.0,180,-0.677845
50.0,0,-0.222235
50.0,30,-1.04025
50.0,60,0.135388
50.0,90,-0.22206
50.0,120,0.135359
50.0,150,-1.040252
50.0,180,-0.222237
100.0,0,-0.0
100.0,30,-0.818003
100.0,60,0.357556
100.0,90,6.6e-05
100.0,120,0.357541
100.0,150,-0.818001
100.0,180,5e-06
