R,theta1,E
2.5,0,27962.578544
2.5,30,13622.349406
2.5,60,3156.55954
2.5,90,2124.650548
2.5,120,3156.559594
2.5,150,13622.349385
2.5,180,27962.57858
2.6,0,34877.541408
2.6,30,12333.826798
2.6,60,2337.05539
2.6,90,1498.672062
2.6,120,2337.055356
2.6,150,12333.826798
2.6,180,34877.541407
2.7,0,41908.219458
2.7,30,10756.54021
2.7,60,1699.600762
2.7,90,1038.980828
2.7,120,1699.600753
2.7,150,10756.540193
2.7,180,41908.219395
2.8,0,48390.902054
2.8,30,9039.718617
2.8,60,1210.451496
2.8,90,704.642967
2.8,120,1210.451438
2.8,150,9039.718643
2.8,180,48390.902066
2.9,0,54218.288905
2.9,30,7368.934254
2.9,60,840.4617
2.9,90,463.9451
2.9,120,840.461718
2.9,150,7368.934212
2.9,180,54218.288865
3.0,0,59162.590994
3.0,30,5861.221078
3.0,60,564.256326
3.0,90,292.574716
3.0,120,564.256373
3.0,150,5861.221065
3.0,180,59162.590911
3.1,0,16988.986396
3.1,30,4568.319655
3.1,60,361.474876
3.1,90,172.087868
3.1,120,361.474894
3.1,150,4568.319713
3.1,180,16988.98635
3.2,0,12759.718894
3.2,30,3498.762627
3.2,60,215.042827
3.2,90,88.625545
3.2,120,215.042799
3.2,150,3498.762599
3.2,180,12759.718932
3.3,0,9528.911506
3.3,30,2637.358018
3.3,60,111.42393
3.3,90,31.864303
3.3,120,111.423913
3.3,150,2637.358041
3.3,180,9528.911516
3.4,0,7075.672685
3.4,30,1958.126077
3.4,60,39.807669
3.4,90,-5.812913
3.4,120,39.807665
3.4,150,1958.126146
3.4,180,7075.672663
3.5,0,5223.425113
3.5,30,1431.954581
3.5,60,-8.248401
3.5,90,-30.002579
3.5,120,-8.248419
3.5,150,1431.954537
3.5,180,5223.425129
3.6,0,3832.729837
3.6,30,1030.717315
3.6,60,-39.233002
3.6,90,-44.739666
3.6,120,-39.232986
3.6,150,1030.717333
3.6,180,3832.729778
3.7,0,2794.507306
3.7,30,729.159775
3.7,60,-58.052542
3.7,90,-52.926454
3.7,120,-58.052557
3.7,150,729.159745
3.7,180,2794.507322
3.8,0,2024.039698
3.8,30,505.544261
3.8,60,-68.358343
3.8,90,-56.629999
3.8,120,-68.358308
3.8,150,505.544268
3.8,180,2024.039691
3.9,0,1455.857227
3.9,30,342.001425
3.9,60,-72.818017
3.9,90,-57.315902
3.9,120,-72.817996
3.9,150,342.001392
3.9,180,1455.85721
4.0,0,1039.555293
4.0,30,223.993812
4.0,60,-73.385008
4.0,90,-56.021976
4.0,120,-73.384977
4.0,150,223.993845
4.0,180,1039.55533
4.1,0,736.501022
4.1,30,140.024956
4.1,60,-71.424758
4.1,90,-53.4834
4.1,120,-71.424711
4.1,150,140.024957
4.1,180,736.501048
4.2,0,517.274572
4.2,30,81.189901
4.2,60,-67.911028
4.2,90,-50.219868
4.2,120,-67.911035
4.2,150,81.189918
4.2,180,517.274555
4.3,0,359.657106
4.3,30,40.654748
4.3,60,-63.521565
4.3,90,-46.596655
4.3,120,-63.521566
4.3,150,40.654716
4.3,180,359.657114
4.4,0,247.018287
4.4,30,13.31845
4.4,60,-58.721481
4.4,90,-42.86602
4.4,120,-58.721481
4.4,150,13.318444
4.4,180,247.018314
4.5,0,167.015469
4.5,30,-4.622963
4.5,60,-53.824185
4.5,90,-39.19718
4.5,120,-53.824149
4.5,150,-4.62293
4.5,180,167.015443
4.6,0,110.563448
4.6,30,-15.959236
4.6,60,-49.034328
4.6,90,-35.698004
4.6,120,-49.034352
4.6,150,-15.959219
4.6,180,110.563458
4.7,0,70.993281
4.7,30,-22.711041
4.7,60,-44.479431
4.7,90,-32.431801
4.7,120,-44.479434
4.7,150,-22.711095
4.7,180,70.993266
4.8,0,43.482659
4.8,30,-26.324684
4.8,60,-40.232118
4.8,90,-29.429826
4.8,120,-40.232135
4.8,150,-26.324728
4.8,180,43.482658
4.9,0,24.539378
4.9,30,-27.826075
4.9,60,-36.327308
4.9,90,-26.701152
4.9,120,-36.327299
4.9,150,-27.826093
4.9,180,24.539366
5.0,0,11.656381
5.0,30,-27.937773
5.0,60,-32.774013
5.0,90,-24.240162
5.0,120,-32.774011
5.0,150,-27.937819
5.0,180,11.656388
5.1,0,3.040968
5.1,30,-27.165965
5.1,60,-29.564863
5.1,90,-22.032024
5.1,120,-29.564896
5.1,150,-27.165974
5.1,180,3.040945
5.2,0,-2.586339
5.2,30,-25.862795
5.2,60,-26.68223
5.2,90,-20.056949
5.2,120,-26.682234
5.2,150,-25.862771
5.2,180,-2.586343
5.3,0,-6.137303
5.3,30,-24.270209
5.3,60,-24.102782
5.3,90,-18.293054
5.3,120,-24.102772
5.3,150,-24.270195
5.3,180,-6.13729
5.4,0,-8.259766
5.4,30,-22.551557
5.4,60,-21.800559
5.4,90,-16.718463
5.4,120,-21.800591
5.4,150,-22.551548
5.4,180,-8.259777
5.5,0,-9.412151
5.5,30,-20.813862
5.5,60,-19.74901
5.5,90,-15.312481
5.5,120,-19.748982
5.5,150,-20.813897
5.5,180,-9.412176
5.6,0,-9.916084
