R	0	30	60	90	120	150	180
7.6	-14.251518	-9.572164	-4.124514	-3.212174	-4.124539	-9.572146	-14.251545
7.8	-12.553651	-8.588477	-3.773759	-2.975849	-3.773744	-8.588471	-12.553659
8.0	-11.114686	-7.74187	-3.468217	-2.776877	-3.468226	-7.741869	-11.11468
8.2	-9.893113	-7.011004	-3.202583	-2.607253	-3.202582	-7.010992	-9.893126
8.4	-8.855865	-6.37876	-2.970892	-2.460326	-2.970875	-6.378751	-8.855863
8.6	-7.974257	-5.83049	-2.767174	-2.331001	-2.767186	-5.830496	-7.974249
8.8	-7.222336	-5.353363	-2.586604	-2.216126	-2.586619	-5.35338	-7.222338
9.0	-6.576896	-4.936273	-2.425278	-2.113402	-2.425312	-4.936284	-6.576906
9.5	-5.310187	-4.098148	-2.089011	-1.899891	-2.089027	-4.098164	-5.310189
10.0	-4.391349	-3.47537	-1.82689	-1.733627	-1.826855	-3.475362	-4.391349
10.5	-3.710873	-3.004015	-1.61905	-1.599751	-1.619074	-3.004016	-3.710869
11.0	-3.199988	-2.641702	-1.450416	-1.487735	-1.450417	-2.641726	-3.199991
11.5	-2.809711	-2.358082	-1.309993	-1.390911	-1.309977	-2.358058	-2.809689
12.0	-2.505312	-2.131334	-1.190222	-1.305095	-1.190242	-2.131303	-2.505332
12.5	-2.262694	-1.946136	-1.086183	-1.22779	-1.08621	-1.946144	-2.262703
13.0	-2.065315	-1.791958	-0.994385	-1.157317	-0.994391	-1.791974	-2.065321
13.5	-1.901778	-1.661341	-0.912388	-1.09247	-0.912393	-1.661344	-1.901777
14.0	-1.764022	-1.549049	-0.838575	-1.032517	-0.838555	-1.549052	-1.764026
14.5	-1.64639	-1.451321	-0.771447	-0.976746	-0.771417	-1.451326	-1.646367
15.0	-1.544568	-1.365319	-0.710078	-0.924714	-0.710081	-1.365315	-1.544565
16.0	-1.376814	-1.220367	-0.601566	-0.830367	-0.601592	-1.220362	-1.376804
17.0	-1.243655	-1.102325	-0.508269	-0.746959	-0.508261	-1.102339	-1.243647
18.0	-1.13474	-1.003746	-0.426881	-0.672608	-0.426885	-1.003727	-1.134734
19.0	-1.043526	-0.919718	-0.355134	-0.606007	-0.355147	-0.919724	-1.043514
20.0	-0.964444	-0.845955	-0.291317	-0.546002	-0.291308	-0.845962	-0.964435
21.0	-0.895511	-0.78116	-0.233048	-0.490025	-0.233045	-0.781155	-0.895513
22.0	-0.836302	-0.724046	-0.181098	-0.441347	-0.181101	-0.724042	-0.836305
23.0	-0.783595	-0.674053	-0.134547	-0.396382	-0.134552	-0.674049	-0.7836
24.0	-0.736916	-0.628863	-0.092112	-0.355132	-0.092119	-0.628872	-0.736924
25.0	-0.694701	-0.587836	-0.053197	-0.317168	-0.053181	-0.587816	-0.6947
50.0	-0.222775	-0.12101	0.404072	0.135693	0.404085	-0.121013	-0.222772
100.0	-7e-06	0.101535	0.626193	0.357552	0.626188	0.101554	0.0
