R,theta1,E
5.8,30,-18.768369
5.8,60,-8.786564
5.8,90,-9.491669
5.8,120,-16.09736
5.8,150,-41.019667
5.8,180,-45.437088
5.9,0,-41.682508
5.9,30,-17.529715
5.9,60,-8.106901
5.9,90,-8.864082
5.9,120,-14.977468
5.9,150,-37.632015
5.9,180,-41.682538
6.0,0,-38.220264
6.0,30,-16.366682
6.0,60,-7.510602
6.0,90,-8.307593
6.0,120,-13.969736
6.0,150,-34.567706
6.0,180,-38.220258
6.2,0,-32.171698
6.2,30,-14.295718
6.2,60,-6.520139
6.2,90,-7.36894
6.2,120,-12.235825
6.2,150,-29.311152
6.2,180,-32.171669
6.4,0,-27.186679
6.4,30,-12.563764
6.4,60,-5.737916
6.4,90,-6.608293
6.4,120,-10.804078
6.4,150,-25.040609
6.4,180,-27.186682
6.6,0,-23.121541
6.6,30,-11.129952
6.6,60,-5.109886
6.6,90,-5.973256
6.6,120,-9.606351
6.6,150,-21.584164
6.6,180,-23.121543
6.8,0,-19.791392
6.8,30,-9.939288
6.8,60,-4.596643
6.8,90,-5.427849
6.8,120,-8.590996
6.8,150,-18.757834
6.8,180,-19.791364
7.0,0,-17.051975
7.0,30,-8.944136
7.0,60,-4.16907
7.0,90,-4.952421
7.0,120,-7.718948
7.0,150,-16.426908
7.0,180,-17.051968
7.2,0,-14.790465
7.2,30,-8.108415
7.2,60,-3.807108
7.2,90,-4.538578
7.2,120,-6.96228
7.2,150,-14.490208
7.2,180,-14.790472
7.4,0,-12.916743
7.4,30,-7.403838
7.4,60,-3.497608
7.4,90,-4.18225
7.4,120,-6.302128
7.4,150,-12.87085
7.4,180,-12.916736
7.6,0,-11.356306
7.6,30,-6.806322
7.6,60,-3.232454
7.6,90,-3.878505
7.6,120,-5.725891
7.6,150,-11.508325
7.6,180,-11.356295
7.8,0,-10.048599
7.8,30,-6.295727
7.8,60,-3.005316
7.8,90,-3.620464
7.8,120,-5.224019
7.8,150,-10.354939
7.8,180,-10.048582
8.0,0,-8.946496
8.0,30,-5.856075
8.0,60,-2.810728
8.0,90,-3.400112
8.0,120,-4.787571
8.0,150,-9.373491
8.0,180,-8.946532
8.2,0,-8.014323
8.2,30,-5.475137
8.2,60,-2.643436
8.2,90,-3.209758
8.2,120,-4.407792
8.2,150,-8.534751
8.2,180,-8.014328
8.4,0,-7.223847
8.4,30,-5.143644
8.4,60,-2.498438
8.4,90,-3.043308
8.4,120,-4.076214
8.4,150,-7.815227
8.4,180,-7.22381
8.6,0,-6.551559
8.6,30,-4.854117
8.6,60,-2.371269
8.6,90,-2.896178
8.6,120,-3.785139
8.6,150,-7.195506
8.6,180,-6.551548
8.8,0,-5.976874
8.8,30,-4.600161
8.8,60,-2.258466
8.8,90,-2.765138
8.8,120,-3.52799
8.8,150,-6.659167
8.8,180,-5.976901
9.0,0,-5.482203
9.0,30,-4.376107
9.0,60,-2.157342
9.0,90,-2.647777
9.0,120,-3.299463
9.0,150,-6.19251
9.0,180,-5.482199
9.5,0,-4.506577
9.5,30,-3.917963
9.5,60,-1.94411
9.5,90,-2.40318
9.5,120,-2.828155
9.5,150,-5.261828
9.5,180,-4.506614
10.0,0,-3.793262
10.0,30,-3.565862
10.0,60,-1.773543
10.0,90,-2.211544
10.0,120,-2.465683
10.0,150,-4.576693
10.0,180,-3.793277
10.5,0,-3.258978
10.5,30,-3.288964
10.5,60,-1.633875
10.5,90,-2.05664
10.5,120,-2.181701
10.5,150,-4.061496
10.5,180,-3.259009
11.0,0,-2.852533
11.0,30,-3.067979
11.0,60,-1.516508
11.0,90,-1.927146
11.0,120,-1.954562
11.0,150,-3.667224
11.0,180,-2.852555
11.5,0,-2.538153
11.5,30,-2.888893
11.5,60,-1.415213
11.5,90,-1.816059
11.5,120,-1.768724
11.5,150,-3.359851
11.5,180,-2.538144
12.0,0,-2.290054
12.0,30,-2.740742
12.0,60,-1.325747
12.0,90,-1.718612
12.0,120,-1.613526
12.0,150,-3.115329
12.0,180,-2.290033
12.5,0,-2.090016
12.5,30,-2.615573
12.5,60,-1.245369
12.5,90,-1.631833
12.5,120,-1.481511
12.5,150,-2.916644
12.5,180,-2.090018
13.0,0,-1.925262
13.0,30,-2.507737
13.0,60,-1.172247
13.0,90,-1.553514
13.0,120,-1.367434
13.0,150,-2.752106
13.0,180,-1.925278
13.5,0,-1.787027
13.5,30,-2.413386
13.5,60,-1.105235
13.5,90,-1.482324
13.5,120,-1.26761
13.5,150,-2.613523
13.5,180,-1.787006
14.0,0,-1.669194
14.0,30,-2.329771
14.0,60,-1.04334
14.0,90,-1.417054
14.0,120,-1.179402
14.0,150,-2.494966
14.0,180,-1.669202
14.5,0,-1.56728
14.5,30,-2.254913
14.5,60,-0.985996
14.5,90,-1.356931
14.5,120,-1.100597
14.5,150,-2.392257
14.5,180,-1.567266
15.0,0,-1.478121
15.0,30,-2.187245
15.0,60,-0.932571
15.0,90,-1.301266
15.0,120,-1.029663
15.0,150,-2.302251
15.0,180,-1.478114
16.0,0,-1.328815
16.0,30,-2.069395
16.0,60,-0.835972
16.0,90,-1.201348
16.0,120,-0.906752
16.0,150,-2.15151
16.0,180,-1.328802
17.0,0,-1.208042
17.0,30,-1.969633
17.0,60,-0.750845
17.0,90,-1.113978
17.0,120,-0.803423
17.0,150,-2.029619
17.0,180,-1.208053
18.0,0,-1.107669
18.0,30,-1.883706
18.0,60,-0.67526
18.0,90,-1.036816
18.0,120,-0.714926
18.0,150,-1.928325
18.0,180,-1.107673
19.0,0,-1.022412
19.0,30,-1.808667
19.0,60,-0.607692
19.0,90,-0.968091
19.0,120,-0.638041
19.0,150,-1.842459
19.0,180,-1.022432
20.0,0,-0.9479
20.0,30,-1.741602
20.0,60,-0.546867
20.0,90,-0.906493
20.0,120,-0.570484
20.0,150,-1.767594
20.0,180,-0.947913
21.0,0,-0.882317
21.0,30,-1.681691
21.0,60,-0.4913
21.0,90,-0.850134
21.0,120,-0.509899
21.0,150,-1.701977
21.0,180,-0.882308
22.0,0,-0.825372
22.0,30,-1.628413
22.0,60,-0.441233
22.0,90,-0.80039
22.0,120,-0.455896
22.0,150,-1.64429
22.0,180,-0.825361
23.0,0,-0.774566
23.0,30,-1.580935
23.0,60,-0.395866
23.0,90,-0.754589
23.0,120,-0.407657
23.0,150,-1.593581
23.0,180,-0.774564
24.0,0,-0.729122
24.0,30,-1.537702
24.0,60,-0.354274
24.0,90,-0.712683
24.0,120,-0.363833
24.0,150,-1.547906
24.0,180,-0.729145
25.0,0,-0.687891
25.0,30,-1.498147
25.0,60,-0.316038
25.0,90,-0.674238
25.0,120,-0.323852
25.0,150,-1.506485
25.0,180,-0.687902
50.0,0,-0.220026
50.0,30,-1.037753
50.0,60,0.138149
50.0,90,-0.219304
50.0,120,0.137914
50.0,150,-1.037997
50.0,180,-0.220017
100.0,0,0.002607
100.0,30,-0.815389
100.0,60,0.36013
100.0,90,0.002649
100.0,120,0.360158
100.0,150,-0.815426
100.0,180,0.002594
