R	0	30	60	90
2.5	4136.939038	4137.168801	4136.709791	4136.643775
2.6	3159.834403	3160.073135	3159.596085	3159.527486
2.7	2384.587523	2384.83329	2384.342272	2384.271639
2.8	1776.697902	1776.949133	1776.447162	1776.375022
2.9	1305.258053	1305.513547	1305.003085	1304.929705
3.0	943.75577	944.014531	943.497515	943.423197
3.1	669.712215	669.973486	669.45142	669.376345
3.2	464.447107	464.710351	464.18441	464.108787
3.3	312.66704	312.931722	312.402878	312.326769
3.4	202.018316	202.284103	201.753019	201.676641
3.5	122.642121	122.908777	122.376029	122.299446
3.6	66.756971	67.02425	66.490296	66.413497
3.7	28.286253	28.553962	28.019102	27.942208
3.8	2.538016	2.805977	2.270506	2.193518
3.9	-14.06529	-13.797049	-14.332975	-14.410041
4.0	-24.212604	-23.944203	-24.480416	-24.557557
4.1	-29.893341	-29.624886	-30.161344	-30.23847
4.2	-32.554111	-32.285534	-32.822171	-32.899331
4.3	-33.227116	-32.95852	-33.495201	-33.572371
4.4	-32.635354	-32.366697	-32.903463	-32.980651
4.5	-31.275732	-31.007023	-31.543913	-31.621111
4.6	-29.484403	-29.215689	-29.752581	-29.829768
4.7	-27.485321	-27.216586	-27.753512	-27.830696
4.8	-25.425728	-25.156966	-25.693877	-25.77107
4.9	-23.40045	-23.131741	-23.668653	-23.745864
5.0	-21.469148	-21.200436	-21.737341	-21.814525
5.1	-19.667071	-19.39836	-19.935235	-20.012441
5.2	-18.012955	-17.744263	-18.281158	-18.358364
5.3	-16.514024	-16.245323	-16.782214	-16.859418
5.4	-15.158014	-14.889281	-15.426181	-15.503417
5.5	-13.962109	-13.693381	-14.230323	-14.307521
5.6	-12.902689	-12.63398	-13.170882	-13.24807
5.7	-11.966417	-11.697646	-12.234566	-12.311742
5.8	-11.138798	-10.870068	-11.406925	-11.484142
5.9	-10.405429	-10.136737	-10.673603	-10.750785
6.0	-9.752996	-9.484294	-10.021155	-10.098356
6.2	-8.644667	-8.375907	-8.912804	-8.989984
6.4	-7.737436	-7.468788	-8.005628	-8.082823
6.6	-6.976984	-6.708249	-7.24519	-7.322364
6.8	-6.324217	-6.05553	-6.59238	-6.669573
7.0	-5.75225	-5.483559	-6.020441	-6.097607
7.2	-5.24466	-4.975972	-5.512829	-5.590026
7.4	-4.792967	-4.524329	-5.061161	-5.138349
7.6	-4.393207	-4.124514	-4.661408	-4.738487
7.8	-4.042473	-3.773759	-4.310617	-4.387814
8.0	-3.736908	-3.468217	-4.005066	-4.082252
8.2	-3.471316	-3.202583	-3.739441	-3.816613
8.4	-3.239561	-2.970892	-3.507697	-3.584915
8.6	-3.035848	-2.767174	-3.304027	-3.381201
8.8	-2.855305	-2.586604	-3.123431	-3.200594
9.0	-2.693963	-2.425278	-2.962122	-3.039313
9.5	-2.357717	-2.089011	-2.625845	-2.703053
10.0	-2.095554	-1.82689	-2.363681	-2.440878
10.5	-1.887731	-1.61905	-2.155885	-2.233059
11.0	-1.719069	-1.450416	-1.987209	-2.064369
11.5	-1.578622	-1.309993	-1.846808	-1.924004
12.0	-1.458937	-1.190222	-1.727084	-1.804236
12.5	-1.354857	-1.086183	-1.622974	-1.700232
13.0	-1.263063	-0.994385	-1.531221	-1.6084
13.5	-1.181062	-0.912388	-1.449218	-1.526441
14.0	-1.107224	-0.838575	-1.375382	-1.452545
14.5	-1.040133	-0.771447	-1.308258	-1.38544
15.0	-0.978774	-0.710078	-1.246949	-1.324102
16.0	-0.870262	-0.601566	-1.138428	-1.215612
17.0	-0.776948	-0.508269	-1.045116	-1.12228
18.0	-0.695582	-0.426881	-0.963725	-1.040917
19.0	-0.623828	-0.355134	-0.891954	-0.969168
20.0	-0.559994	-0.291317	-0.828128	-0.905317
21.0	-0.501692	-0.233048	-0.769837	-0.847043
22.0	-0.449768	-0.181098	-0.717938	-0.795099
23.0	-0.403234	-0.134547	-0.671392	-0.748603
24.0	-0.360801	-0.092112	-0.628922	-0.706106
25.0	-0.321829	-0.053197	-0.589983	-0.667201
50.0	0.135408	0.404072	-0.132732	-0.209906
100.0	0.357522	0.626193	0.08938	0.012208
