R	0	30	60	90
2.5	4137.168801	3462.079673	3025.739922	3156.55954
2.6	3160.073135	2620.33899	2249.966821	2337.05539
2.7	2384.83329	1955.778306	1644.368056	1699.600762
2.8	1776.949133	1438.050318	1178.422389	1210.451496
2.9	1305.513547	1039.6975	825.272088	840.4617
3.0	944.014531	737.283721	561.198253	564.256326
3.1	669.973486	510.633216	366.994071	361.474876
3.2	464.710351	343.13425	226.437261	215.042827
3.3	312.931722	221.175546	126.640394	111.42393
3.4	202.284103	133.835962	57.308719	39.807669
3.5	122.908777	72.480512	10.415569	-8.248401
3.6	67.02425	30.371094	-20.203856	-39.233002
3.7	28.553962	2.312342	-39.197321	-58.052542
3.8	2.805977	-15.653601	-50.027927	-68.358343
3.9	-13.797049	-26.494052	-55.282157	-72.818017
4.0	-23.944203	-32.430745	-56.764467	-73.385008
4.1	-29.624886	-35.053433	-55.801138	-71.424758
4.2	-32.285534	-35.50549	-53.317529	-67.911028
4.3	-32.95852	-34.58641	-49.956325	-63.521565
4.4	-32.366697	-32.844713	-46.157093	-58.721481
4.5	-31.007023	-30.651167	-42.21505	-53.824185
4.6	-29.215689	-28.252741	-38.322959	-49.034328
4.7	-27.216586	-25.811765	-34.601786	-44.479431
4.8	-25.156966	-23.432451	-31.111064	-40.232118
4.9	-23.131741	-21.180051	-27.912893	-36.327308
5.0	-21.200436	-19.092513	-25.008229	-32.774013
5.1	-19.39836	-17.189604	-22.39574	-29.564863
5.2	-17.744263	-15.477937	-20.063883	-26.68223
5.3	-16.245323	-13.955095	-17.994451	-24.102782
5.4	-14.889281	-12.611885	-16.165636	-21.800559
5.5	-13.693381	-11.434713	-14.553544	-19.74901
5.6	-12.63398	-10.406962	-13.13436	-17.922238
5.7	-11.697646	-9.510827	-11.88519	-16.295864
5.8	-10.870068	-8.728573	-10.78498	-14.847421
5.9	-10.136737	-8.0438	-9.814766	-13.55679
6.0	-9.484294	-7.442006	-8.958064	-12.40588
6.2	-8.375907	-6.439472	-7.529971	-10.461925
6.4	-7.468788	-5.644567	-6.408685	-8.910538
6.6	-6.708249	-5.003651	-5.525078	-7.669933
6.8	-6.05553	-4.477554	-4.825452	-6.67493
7.0	-5.483559	-4.037447	-4.267313	-5.872539
7.2	-4.975972	-3.663396	-3.817136	-5.219754
7.4	-4.524329	-3.342504	-3.449568	-4.682557
7.6	-4.124514	-3.066546	-3.145489	-4.235092
7.8	-3.773759	-2.829579	-2.891164	-3.857899
8.0	-3.468217	-2.626072	-2.676154	-3.537039
8.2	-3.202583	-2.450738	-2.492728	-3.261551
8.4	-2.970892	-2.298479	-2.334675	-3.023374
8.6	-2.767174	-2.164779	-2.197017	-2.815781
8.8	-2.586604	-2.046146	-2.075968	-2.633307
9.0	-2.425278	-1.939781	-1.968274	-2.471675
9.5	-2.089011	-1.71566	-1.743077	-2.137145
10.0	-1.82689	-1.536762	-1.5632	-1.875223
10.5	-1.61905	-1.390804	-1.415019	-1.664427
11.0	-1.450416	-1.268452	-1.289957	-1.491087
11.5	-1.309993	-1.163314	-1.181951	-1.345569
12.0	-1.190222	-1.070845	-1.086848	-1.220998
12.5	-1.086183	-0.988011	-1.001788	-1.112651
13.0	-0.994385	-0.913027	-0.924776	-1.017145
13.5	-0.912388	-0.844446	-0.854522	-0.932081
14.0	-0.838575	-0.781338	-0.79001	-0.855506
14.5	-0.771447	-0.722933	-0.730407	-0.78616
15.0	-0.710078	-0.668666	-0.675154	-0.722881
16.0	-0.601566	-0.570785	-0.575718	-0.611287
17.0	-0.508269	-0.484807	-0.488585	-0.51571
18.0	-0.426881	-0.408626	-0.411511	-0.432688
19.0	-0.355134	-0.34055	-0.342813	-0.359696
20.0	-0.291317	-0.279445	-0.281216	-0.294871
21.0	-0.233048	-0.223575	-0.225896	-0.237324
22.0	-0.181098	-0.173284	-0.175647	-0.185724
23.0	-0.134547	-0.12778	-0.129668	-0.138263
24.0	-0.092112	-0.08607	-0.087561	-0.095009
25.0	-0.053197	-0.047816	-0.048936	-0.055489
50.0	0.404072	0.406765	0.406789	0.403999
100.0	0.626193	0.628782	0.628804	0.626225
