T	1->0	2->0	3->0	4->0	5->0	6->0	7->0	8->0	9->0	10->0	2->1	3->1	4->1	5->1	6->1	7->1	8->1	9->1	10->1	3->2	4->2	5->2	6->2	7->2	8->2	9->2	10->2	4->3	5->3	6->3	7->3	8->3	9->3	10->3	5->4	6->4	7->4	8->4	9->4	10->4	6->5	7->5	8->5	9->5	10->5	7->6	8->6	9->6	10->6	8->7	9->7	10->7	9->8	10->8	10->9	
1.000000000000000000e+00 1.236935710085079550e-13 2.856584743937031997e-14 5.474153479373153160e-15 3.664683995024711356e-15 2.200117706275515866e-15 8.645229447079384065e-16 1.919844755675790301e-15 1.052300810479156099e-15 1.297753110983212633e-15 1.260056659179573830e-15 1.613760783247273359e-13 3.839114964611087858e-14 9.567303164462363781e-15 6.104395657380504086e-15 3.619491034425156054e-15 3.707461678841002592e-15 3.191048850237780687e-15 3.226399377983640603e-15 2.715545875134435380e-15 1.809091488315187018e-13 3.915286609475395571e-14 1.212066151446061137e-14 1.009206121737659960e-14 7.178810239507605988e-15 9.616251012694544370e-15 7.098875794069594434e-15 4.505048185466333980e-15 1.823240348190139386e-13 4.209054217243676195e-14 1.900498351100345788e-14 1.117669571926287372e-14 9.520590307627077502e-15 8.573772843840342879e-15 7.992796083496962754e-15 1.811078043383089332e-13 3.528804560622418076e-14 1.936487860180916520e-14 1.429562718085945257e-14 9.504624911366415276e-15 8.685566626376060034e-15 1.863971587110328351e-13 3.370324876046561072e-14 1.688381463775034311e-14 1.245902321199850384e-14 1.103381672693613572e-14 1.874342704123470526e-13 3.862698004907244588e-14 1.788285594137229177e-14 1.623813020467344335e-14 1.873623653992468394e-13 3.838821551969818856e-14 1.665662220051319590e-14 1.898728394785944419e-13 3.453679660201477567e-14 1.978057729462395607e-13
2.000000000000000000e+00 1.610450839283105696e-12 6.709661972781324526e-13 2.078961641183775394e-13 1.584574723820925308e-13 8.975635421172837452e-14 4.962497861520802091e-14 8.113716125862006632e-14 4.321316599993570861e-14 5.543439473487802496e-14 5.040422085397963354e-14 2.146676318714055602e-12 1.123574980806417808e-12 3.980240559960761238e-13 2.724934625398769946e-13 1.746725335475992140e-13 1.516343852144910459e-13 1.582400516464663747e-13 1.305760017852719710e-13 1.293067603882758321e-13 2.503602682590492316e-12 1.174660107698203043e-12 5.905634163168667210e-13 4.634252574697447221e-13 3.244626603784176754e-13 3.735062198451612100e-13 2.907556906276539567e-13 1.970869660781757873e-13 2.587675564583709968e-12 1.344613832796617773e-12 7.593180709847644730e-13 4.880047791388359295e-13 4.654762330699778866e-13 3.530776061644471665e-13 3.704670288197635940e-13 2.371005468779821740e-12 1.212062068830125619e-12 8.360245507861942850e-13 5.902428948510867217e-13 4.377554467342038953e-13 3.692575823832250708e-13 2.580838993755579594e-12 1.154981134663695869e-12 7.325342152534124549e-13 5.705585124973566913e-13 4.936522111282235304e-13 2.491483957914676612e-12 1.304256661046286649e-12 7.910066388599060879e-13 6.907644854729581060e-13 2.373121605786848537e-12 1.288446104789177432e-12 7.927583130617120622e-13 2.204788486944934621e-12 1.255734377193895680e-12 2.223216163695366557e-12
3.000000000000000000e+00 4.521512291227263213e-12 2.234900092777247265e-12 7.492691607436952453e-13 5.831130372392457137e-13 3.378286352742209602e-13 2.228477979320738352e-13 2.926972862707446370e-13 1.719823111642737424e-13 2.077460571872853180e-13 1.779449156203419668e-13 6.162403288001329163e-12 4.044338371059721903e-12 1.479209613032463484e-12 1.069814497156694917e-12 7.053115791520987695e-13 5.788817765836629988e-13 6.448027450967682857e-13 4.834148483484737565e-13 5.124447836931421779e-13 7.333401331787853993e-12 4.454970046639813403e-12 2.364328970107715491e-12 1.851345568531467050e-12 1.246997118730228637e-12 1.314675145238658159e-12 1.107995259043423474e-12 7.656562831460217230e-13 8.054108095815216150e-12 4.995077961943379132e-12 2.782829536582222010e-12 1.909518198517362255e-12 1.815653792293142497e-12 1.315336651416479764e-12 1.401768503608275060e-12 7.376498256283798007e-12 4.725956219674153632e-12 3.150823081419273606e-12 2.268485820798785791e-12 1.750832402017888419e-12 1.398034805162707031e-12 8.301584640557610637e-12 4.550272086717069259e-12 2.867368849471274747e-12 2.317074712515506239e-12 1.907052131375111326e-12 8.145609064489347085e-12 4.954982270818245824e-12 3.143402274192330243e-12 2.679751236771611808e-12 7.994268029500701522e-12 4.946772548395899077e-12 3.171334179317596399e-12 7.359519091956013888e-12 4.996423852270200453e-12 7.478834053566757834e-12
4.000000000000000000e+00 7.784398852910001173e-12 4.323556716083232038e-12 1.440727757724868665e-12 1.117441091337749440e-12 6.793534247784612877e-13 4.831885204624601993e-13 5.559646627340233009e-13 3.561975192582130418e-13 4.036363393501721940e-13 3.306282283413567661e-13 1.083638834485084177e-11 7.950452709668365141e-12 2.911718343280585594e-12 2.165609796039834027e-12 1.462149655662885122e-12 1.170446461342115268e-12 1.326845812931701595e-12 9.477073613640741227e-13 1.029606648364495077e-12 1.297982110916796761e-11 9.085189928211012489e-12 4.830386784257537769e-12 3.756705986095406688e-12 2.497645061967636920e-12 2.476085737926406120e-12 2.232096164014501015e-12 1.534641441754647540e-12 1.467978944388169810e-11 1.001734187751063945e-11 5.387837496966322336e-12 3.820343376355642179e-12 3.600520206389045111e-12 2.578934999974093512e-12 2.741626636179751059e-12 1.359720122131715378e-11 9.859498414367758915e-12 6.235616972572511579e-12 4.605613684853281251e-12 3.584603786067637470e-12 2.761267549484344781e-12 1.538574411033934424e-11 9.531621737701183739e-12 5.804717647674727226e-12 4.813269045143988559e-12 3.849544754224963605e-12 1.518169502444085638e-11 1.012504316349130250e-11 6.448959428051352644e-12 5.431301602281399879e-12 1.518222497974765356e-11 1.017157327372909830e-11 6.462492942983199679e-12 1.391982401714034939e-11 1.035458005796772124e-11 1.418650437352576935e-11
5.000000000000000000e+00 1.081100667710473814e-11 6.628844660458751418e-12 2.135973937533928225e-12 1.647900921102368983e-12 1.053539809660278319e-12 7.710422480231917164e-13 8.141778219890637081e-13 5.565747867514146292e-13 5.945165000962136404e-13 4.727118152820937010e-13 1.536487112508593226e-11 1.212099465268972952e-11 4.416664052358326863e-12 3.329425196067191928e-12 2.299335881543479905e-12 1.807313926925899563e-12 2.046520405723718129e-12 1.427965608905160617e-12 1.553104214202974367e-12 1.848322894849894668e-11 1.415347049323559903e-11 7.438893339836236264e-12 5.741076969042318758e-12 3.803852077354789918e-12 3.613911158428102623e-12 3.417664182338364497e-12 2.320650121293651146e-12 2.113841621557996394e-11 1.547604109993357371e-11 8.003825519959454250e-12 5.788583900656528757e-12 5.398053527302913256e-12 3.865247588727831414e-12 4.085394716818878925e-12 1.981660922873657422e-11 1.569223702191260742e-11 9.427543336271278880e-12 7.134176539861850076e-12 5.519930317052242761e-12 4.145137352718472468e-12 2.235873362311751066e-11 1.518062872355897360e-11 8.892082174553133704e-12 7.509468896626378284e-12 5.909506708926635138e-12 2.206708993984087771e-11 1.587118349077310140e-11 9.983886277465601700e-12 8.349877068655295175e-12 2.233293611762108338e-11 1.599095227490970396e-11 9.908475036462418411e-12 2.041034988768052338e-11 1.622275029466653115e-11 2.079379607132256651e-11
6.000000000000000000e+00 1.340834890235869308e-11 8.964412126493363709e-12 2.769173050201081374e-12 2.132724301369616297e-12 1.426243594902377142e-12 1.050294418532974229e-12 1.044985106100476376e-12 7.492002168614966828e-13 7.593439039762199484e-13 5.929676004691177075e-13 1.941908668305061236e-11 1.619094147525871297e-11 5.853947201709962576e-12 4.442982127966993189e-12 3.131482959185574118e-12 2.419605999917391132e-12 2.717394991959167152e-12 1.876530439918554672e-12 2.020231194293797994e-12 2.346480768784369429e-11 1.912168372558086769e-11 9.886952162244855604e-12 7.584724555893897557e-12 5.021310042669925437e-12 4.631988576769370351e-12 4.520362283115981976e-12 3.029190274483198008e-12 2.689967972603077103e-11 2.083336451959252665e-11 1.037619861932219771e-11 7.615010311378160590e-12 7.013157057138460735e-12 5.039103098009163247e-12 5.294734906930886575e-12 2.546618635961868646e-11 2.157446067866758002e-11 1.237872649754506699e-11 9.574196294730211266e-12 7.322423823458241564e-12 5.395009289242448330e-12 2.858627697841840983e-11 2.086329287039448584e-11 1.177904254681364709e-11 1.007921197948403357e-11 7.855529440342658510e-12 2.816275348244120705e-11 2.158277558609252606e-11 1.333075486842203470e-11 1.109636470665922325e-11 2.873048597447400440e-11 2.176378912499574778e-11 1.310306260782672560e-11 2.617684181717201061e-11 2.191485986589723613e-11 2.662156265950044381e-11
7.000000000000000000e+00 1.555475590020833270e-11 1.121421177160729928e-11 3.317037214086604083e-12 2.561478667367716518e-12 1.778716948858262729e-12 1.304060465354693456e-12 1.242024679318590693e-12 9.228733753960993683e-13 8.935945701627651579e-13 6.911685054967330222e-13 2.289894492679352203e-11 1.998505033663279134e-11 7.157363490545058329e-12 5.455785977948817518e-12 3.912047216754876195e-12 2.973442630438526130e-12 3.304176339105626705e-12 2.273786305120004879e-12 2.411621126787430292e-12 2.780100878529514988e-11 2.372646749707672892e-11 1.204604861506075201e-11 9.206337699416434188e-12 6.091382746157286635e-12 5.503998324441366134e-12 5.477702176804345890e-12 3.628466775281238524e-12 3.182426054829368014e-11 2.581248526093436248e-11 1.242584084859820753e-11 9.232786240539592826e-12 8.384126883183502529e-12 6.053302695722923308e-12 6.327042888516256126e-12 3.034930933645665027e-11 2.712423555991905534e-11 1.494663256758180183e-11 1.178821447733034032e-11 8.895357052471726831e-12 6.458723357743335542e-12 3.388109121477164927e-11 2.621907105551976924e-11 1.432153491412888733e-11 1.237533673793656576e-11 9.586663661148327467e-12 3.329888898422311544e-11 2.692241984245255389e-11 1.630636807225746109e-11 1.352551806675419272e-11 3.416281569769475262e-11 2.714286224935267847e-11 1.589047847129337004e-11 3.103506377864504386e-11 2.710468915155851128e-11 3.149430470571809873e-11
8.000000000000000000e+00 1.729038782445855471e-11 1.330989275826728078e-11 3.776302486753319042e-12 2.935094711101882265e-12 2.101275571409248925e-12 1.526543042268411901e-12 1.405727769305798156e-12 1.073955103025126928e-12 9.999047086414151997e-13 7.705849735241716327e-13 2.581002740666180786e-11 2.342539559942771846e-11 8.300518465140247199e-12 6.351478313205076303e-12 4.617742406555673576e-12 3.456731300609932911e-12 3.798951743576016695e-12 2.614921729618309420e-12 2.728645408876480263e-12 3.148201734834187170e-11 2.786223440295437434e-11 1.388298773003821484e-11 1.059163785583494281e-11 7.000955410042686583e-12 6.233056108399537544e-12 6.275500082593851754e-12 4.118258826022422694e-12 3.593351632643921555e-11 3.029327441114736658e-11 1.415340830893114076e-11 1.063464238845655822e-11 9.511337121107780890e-12 6.904305069358506726e-12 7.184356628481022359e-12 3.445046130171580458e-11 3.215577887657864420e-11 1.710136084306146991e-11 1.372662926212106527e-11 1.021792353355879959e-11 7.334806020267463893e-12 3.825642024774184097e-11 3.107823332459268912e-11 1.648583935387240402e-11 1.435494843200115193e-11 1.107580966628116824e-11 3.750647233497438935e-11 3.173710478059497057e-11 1.886057002816477878e-11 1.560231832393171517e-11 3.864618761413910157e-11 3.197987972763311288e-11 1.824631413695393195e-11 3.501313584500787091e-11 3.168411415241464921e-11 3.545794213868387427e-11
9.000000000000000000e+00 1.867280356730072464e-11 1.521737147178600170e-11 4.152838100769465395e-12 3.258391223105758531e-12 2.389965644700479671e-12 1.717703920311653667e-12 1.539339561225793831e-12 1.202690722249228253e-12 1.083155724182694621e-12 8.349847224549437207e-13 2.820424951274122536e-11 2.648883642561543530e-11 9.279841200634750911e-12 7.130469508781539339e-12 5.239811353336981126e-12 3.869340710980540863e-12 4.206717834750552654e-12 2.902408947770154671e-12 2.980610078050952496e-12 3.455118055916966314e-11 3.150792796886288840e-11 1.541095209373949836e-11 1.175561564043961355e-11 7.758498952291209830e-12 6.833725415314713447e-12 6.923247041039882592e-12 4.511077545301421865e-12 3.930904211202924567e-11 3.424667451742945897e-11 1.559111339323243569e-11 1.183745358102704863e-11 1.042017072766083367e-11 7.607260385957583475e-12 7.886296135225698634e-12 3.783385539837845728e-11 3.660709465198701539e-11 1.886790856028533630e-11 1.538785745114887023e-11 1.130541932176552723e-11 8.042844118375734137e-12 4.180614351275044208e-11 3.538721145231410022e-11 1.829094030087264867e-11 1.602742688140075297e-11 1.233225587151573617e-11 4.089163327392052989e-11 3.598489271795362410e-11 2.100853860797704232e-11 1.734486695883922460e-11 4.228564868752695861e-11 3.624217163699840804e-11 2.020423035538223446e-11 3.821894873825879858e-11 3.565654278647967862e-11 3.863598572733262065e-11
1.000000000000000000e+01 1.975981911934837531e-11 1.692580602236548617e-11 4.456254036363042296e-12 3.537293319744790369e-12 2.644385320115949566e-12 1.880187860944101406e-12 1.647055070319584939e-12 1.311048012441273222e-12 1.148310994931932194e-12 8.876524949182039801e-13 3.014994481084945703e-11 2.918370429218366565e-11 1.010438924653670614e-11 7.801032710327926586e-12 5.778336632529018397e-12 4.216948224472725982e-12 4.537626117788990918e-12 3.141838638959418313e-12 3.178688688666159580e-12 3.707481966409565801e-11 3.468499929996475812e-11 1.666261896652235288e-11 1.272424175835906733e-11 8.381181886225389313e-12 7.323885837191994601e-12 7.439778952415232316e-12 4.822839886478324519e-12 4.204979002771793809e-11 3.769278228668344043e-11 1.678024314509718964e-11 1.286603376059002624e-11 1.114336556819833603e-11 8.183361755702240416e-12 8.457150979145102139e-12 4.059220142456766147e-11 4.048571562356456212e-11 2.029347953199893330e-11 1.679332051065618177e-11 1.218728706724081058e-11 8.608723696822734453e-12 4.464851684392737376e-11 3.915606134681243996e-11 1.977732611288154744e-11 1.742444774967972929e-11 1.338048538638491311e-11 4.357967999109675371e-11 3.968386474871741326e-11 2.279269343268473998e-11 1.879221493406282219e-11 4.520998285552337536e-11 3.995614578146618629e-11 2.181797047162355623e-11 4.077881067959191826e-11 3.907405855364367161e-11 4.116543578174136479e-11
