R,theta,E_cm
15.0,5.0,-0.006158018469474485
16.0,5.0,-0.00434164557954972
17.0,5.0,-0.0036434967042613666
18.0,5.0,-0.0018589492952470722
19.0,5.0,-0.002261904671294701
20.0,5.0,-0.0015705581650641422
21.0,5.0,-0.0011658468358851338
22.0,5.0,-0.0008936990518979826
23.0,5.0,-0.0006463529362957843
24.0,5.0,-0.00047186795941854597
25.0,5.0,-0.0003557660849681099
50.0,5.0,-9.656182761546006e-06
100.0,5.0,0.0
2.5,10.0,3294.6584387453136
2.6,10.0,2294.277639993014
2.7,10.0,1581.4459150344326
2.8,10.0,1076.6088005485917
2.9,10.0,722.1896131234458
3.0,10.0,475.7629404367018
3.1,10.0,306.3731314411315
3.2,10.0,191.36094342970028
3.3,10.0,114.30271124857316
3.4,10.0,63.51011792125177
3.5,10.0,30.688299120561947
3.6,10.0,10.004048251970065
3.7,10.0,-2.5776935358455946
3.8,10.0,-9.842251115614083
3.9,10.0,-13.656945805317928
4.0,10.0,-15.265993327734268
4.1,10.0,-15.51268544592215
4.2,10.0,-14.956142775424725
4.3,10.0,-13.964052922576151
4.4,10.0,-12.76884895502328
4.5,10.0,-11.52309976430246
4.6,10.0,-10.306174612849516
4.7,10.0,-9.159533138508733
4.8,10.0,-8.11762956823915
4.9,10.0,-7.180611168184651
5.0,10.0,-6.344392415528019
5.1,10.0,-5.608108582884564
5.2,10.0,-4.960272808107233
5.3,10.0,-4.391809813909835
5.4,10.0,-3.894538901594105
5.5,10.0,-3.458309810594943
5.6,10.0,-3.077220866648679
5.7,10.0,-2.743902989436551
5.8,10.0,-2.4501544150605623
5.9,10.0,-2.1928449902016967
6.0,10.0,-1.966400505582294
6.2,10.0,-1.5902710313716042
6.4,10.0,-1.2948766142893693
6.6,10.0,-1.0606458280255602
6.8,10.0,-0.8747672759606983
7.0,10.0,-0.7258515435492153
7.2,10.0,-0.6058175785343997
7.4,10.0,-0.5084524850127687
7.6,10.0,-0.42903888398064455
7.8,10.0,-0.36389091129622286
8.0,10.0,-0.3090316917929688
8.2,10.0,-0.2654686123515404
8.4,10.0,-0.2282169617999651
8.6,10.0,-0.19695587479135668
8.8,10.0,-0.1706000444147175
9.0,10.0,-0.14832051732162072
9.5,10.0,-0.1059781527933194
10.0,10.0,-0.07715477161800095
10.5,10.0,-0.05711190775980057
11.0,10.0,-0.04285132582802447
11.5,10.0,-0.032624246212078704
12.0,10.0,-0.025154646153580842
12.5,10.0,-0.01959732895790836
13.0,10.0,-0.0163822442717165
13.5,10.0,-0.012178208653285054
14.0,10.0,-0.008743869982670986
14.5,10.0,-0.008373834829184119
15.0,10.0,-0.0059769525670071745
16.0,10.0,-0.004348232742983953
17.0,10.0,-0.0034799903331078495
18.0,10.0,-0.0018365647914745863
19.0,10.0,-0.0022853901545616395
20.0,10.0,-0.0015690236554004855
21.0,10.0,-0.0011469742383754067
22.0,10.0,-0.000881410498900408
23.0,10.0,-0.0006366967535342383
24.0,10.0,-0.00046857749662351013
25.0,10.0,-0.0003689372929144952
50.0,10.0,5.925951953145159e-06
100.0,10.0,0.0
2.5,15.0,3193.9641123433557
2.6,15.0,2221.5870310805813
2.7,15.0,1529.0560990381898
2.8,15.0,1039.9887303148234
2.9,15.0,697.1405170942677
3.0,15.0,459.09256187179784
3.1,15.0,295.55993334291776
3.2,15.0,184.5436953389146
3.3,15.0,110.1743331039554
3.4,15.0,61.11347888509436
3.5,15.0,29.395231415581964
3.6,15.0,9.407476702349003
3.7,15.0,-2.75270875130899
3.8,15.0,-9.751022095826167
3.9,15.0,-13.437984525495139
4.0,15.0,-15.004112467592641
4.1,15.0,-15.186381101268362
4.2,15.0,-14.646146054831874
4.3,15.0,-13.741288806557847
4.4,15.0,-12.577644852862555
4.5,15.0,-11.351557075591632
4.6,15.0,-10.15546379731023
4.7,15.0,-9.033740595375304
4.8,15.0,-8.011247140765743
4.9,15.0,-7.08046181915951
5.0,15.0,-6.261381624427764
5.1,15.0,-5.534425024952937
5.2,15.0,-4.8962819056119615
5.3,15.0,-4.336345720015035
5.4,15.0,-3.846013280278853
5.5,15.0,-3.4164241747782813
5.6,15.0,-3.0410437658458456
5.7,15.0,-2.7111674694414027
5.8,15.0,-2.4219418279908984
5.9,15.0,-2.167911135661124
6.0,15.0,-1.9445329319554474
6.2,15.0,-1.5730659749090377
6.4,15.0,-1.2812832321690757
6.6,15.0,-1.0501571332254935
6.8,15.0,-0.866446993023638
7.0,15.0,-0.7192223120939591
7.2,15.0,-0.6004922436441603
7.4,15.0,-0.5041705356018418
7.6,15.0,-0.4255207055655818
7.8,15.0,-0.3609765094121336
8.0,15.0,-0.307713747602901
8.2,15.0,-0.2634615142574647
8.4,15.0,-0.22653183627011417
8.6,15.0,-0.19553082681704098
8.8,15.0,-0.1693924944716926
9.0,15.0,-0.14727274351894096
9.5,15.0,-0.10527671345523601
10.0,15.0,-0.07663000674009539
10.5,15.0,-0.056733754052137896
11.0,15.0,-0.04150989615468973
11.5,15.0,-0.03243659314617716
12.0,15.0,-0.024993550709195633
12.5,15.0,-0.018400533058217407
13.0,15.0,-0.01629028597309201
13.5,15.0,-0.012028307020247127
14.0,15.0,-0.008681978092903506
14.5,15.0,-0.008332792933525469
15.0,15.0,-0.006232420355707262
16.0,15.0,-0.004452701038073741
17.0,15.0,-0.0028742395244573515
18.0,15.0,-0.001184285903225657
19.0,15.0,-0.002113758991388153
20.0,15.0,-0.0014156101160997991
21.0,15.0,-0.0010451383135216474
22.0,15.0,-0.0008544131093707108
23.0,15.0,-0.0006342827078438518
24.0,15.0,-0.00047318726345864094
25.0,15.0,-0.00033952585769441156
50.0,15.0,-8.779765656896644e-06
100.0,15.0,0.0
2.5,20.0,3040.4468545426857
2.6,20.0,2115.0890104039636
2.7,20.0,1454.9450727058922
2.8,20.0,988.8783807412109
2.9,20.0,662.5393946409279
3.0,20.0,436.10123561344017
3.1,20.0,280.6246391206599
3.2,20.0,175.09017725228216
3.3,20.0,104.38283151910399
3.4,20.0,57.73644799366568
3.5,20.0,27.556290364158
3.6,20.0,8.532376263131654
3.7,20.0,-3.0397532556943987
3.8,20.0,-9.69323266774172
3.9,20.0,-13.186114123355273
4.0,20.0,-14.672037696035257
4.1,20.0,-14.841815149702592
4.2,20.0,-14.307216428995924
4.3,20.0,-13.37305514870258
4.4,20.0,-12.299448468430361
4.5,20.0,-11.107405597022465
4.6,20.0,-9.942477935544785
4.7,20.0,-8.84837583582047
4.8,20.0,-7.842836136764674
4.9,20.0,-6.942452879290842
5.0,20.0,-6.1393074196528445
5.1,20.0,-5.433445406394251
5.2,20.0,-4.808607059718841
5.3,20.0,-4.260227528388366
5.4,20.0,-3.780137750402845
5.5,20.0,-3.360344895335537
5.6,20.0,-2.9912919403146048
5.7,20.0,-2.6679684992015082
5.8,20.0,-2.3840297799968986
5.9,20.0,-2.1347234998400935
6.0,20.0,-1.9153309541855308
6.2,20.0,-1.550111341536984
6.4,20.0,-1.2626858296302086
6.6,20.0,-1.0359593196005894
6.8,20.0,-0.8551883829512084
7.0,20.0,-0.710239875761343
7.2,20.0,-0.5932695530521734
7.4,20.0,-0.49831209895497536
7.6,20.0,-0.4207660055402874
7.8,20.0,-0.35706305440718566
8.0,20.0,-0.30445476720734677
8.2,20.0,-0.2607323482746645
8.4,20.0,-0.22423415756255494
8.6,20.0,-0.19357903656822062
8.8,20.0,-0.16771790154170788
9.0,20.0,-0.14585449791368305
9.5,20.0,-0.10428841749663334
10.0,20.0,-0.07691246879940308
10.5,20.0,-0.056212279637027365
11.0,20.0,-0.04225215906388612
11.5,20.0,-0.03312618369927634
12.0,20.0,-0.024795583367973537
12.5,20.0,-0.019297525691832504
13.0,20.0,-0.014269143372887356
13.5,20.0,-0.011988802753174212
14.0,20.0,-0.008569385005793748
14.5,20.0,-0.007765451650297592
15.0,20.0,-0.006266220114294754
16.0,20.0,-0.004281509642913619
17.0,20.0,-0.0035190548321673986
18.0,20.0,-0.0011294147070616135
19.0,20.0,-0.0017698416914042525
20.0,20.0,-0.0014737717750588786
21.0,20.0,-0.0010653302150714695
22.0,20.0,-0.0008142507497387897
23.0,20.0,-0.0005947753218488572
24.0,20.0,-0.0004233656021430932
25.0,20.0,-0.00032372539843407823
50.0,20.0,9.656182761546006e-06
100.0,20.0,0.0
2.5,25.0,2845.5376217508583
2.6,25.0,1980.0888907802769
2.7,25.0,1361.8263529878654
2.8,25.0,925.2137454379936
2.9,25.0,619.5530301815971
3.0,25.0,407.5968730088655
3.1,25.0,262.0854448374477
3.2,25.0,163.31931213934712
3.3,25.0,97.13748784672634
3.4,25.0,53.48519368207626
3.5,25.0,25.202896607995534
3.6,25.0,7.384485538859629
3.7,25.0,-3.453750445540635
3.8,25.0,-9.685748365084534
3.9,25.0,-12.920945314269808
4.0,25.0,-14.292344610071558
4.1,25.0,-14.429128661909353
4.2,25.0,-13.897521383581086
4.3,25.0,-12.987704010597849
4.4,25.0,-11.925237642802463
4.5,25.0,-10.799043082437578
4.6,25.0,-9.674740834477436
4.7,25.0,-8.61650264587631
4.8,25.0,-7.643559758993972
4.9,25.0,-6.769426325973105
5.0,25.0,-5.993011338513146
5.1,25.0,-5.305987708189055
5.2,25.0,-4.700874647368832
5.3,25.0,-4.166169702413942
5.4,25.0,-3.6989725221842673
5.5,25.0,-3.289615243555071
5.6,25.0,-2.9303638068267968
5.7,25.0,-2.6152743948606214
5.8,25.0,-2.3373174594333217
5.9,25.0,-2.0937936764085645
6.0,25.0,-1.879295854786105
6.2,25.0,-1.5221884649015436
6.4,25.0,-1.2406720877200546
6.6,25.0,-1.018578246770404
6.8,25.0,-0.8414080089764943
7.0,25.0,-0.6992264192022927
7.2,25.0,-0.5844144124053549
7.4,25.0,-0.4911499840676379
7.6,25.0,-0.41491788628766374
7.8,25.0,-0.3522313232443446
8.0,25.0,-0.30043399321252734
8.2,25.0,-0.25740774887745643
8.4,25.0,-0.2214112742090768
8.6,25.0,-0.19117974026035328
8.8,25.0,-0.16570905373234496
9.0,25.0,-0.14409628668271737
9.5,25.0,-0.10309974327004028
10.0,25.0,-0.07609426949431025
10.5,25.0,-0.055638135984741696
11.0,25.0,-0.041808161792179846
11.5,25.0,-0.03273244785689897
12.0,25.0,-0.02454757915981233
12.5,25.0,-0.018062763153654373
13.0,25.0,-0.014905182033862588
13.5,25.0,-0.011887403477411738
14.0,25.0,-0.00852483432279442
14.5,25.0,-0.007738017611676611
15.0,25.0,-0.006420073421608805
16.0,25.0,-0.0042643929985352715
17.0,25.0,-0.003858583808783891
18.0,25.0,-0.0013458179967021523
19.0,25.0,-0.001310043960437639
20.0,25.0,-0.001425487742329068
21.0,25.0,-0.0010473340346663917
22.0,25.0,-0.0007901102928349246
23.0,25.0,-0.0005745834202990352
24.0,25.0,-0.00041853751076232016
25.0,25.0,-0.0003252630270198154
50.0,25.0,-1.624022727369834e-05
100.0,25.0,0.0
2.5,30.0,2622.6316347437537
2.6,30.0,1824.8618663528364
2.7,30.0,1254.864926112191
2.8,30.0,852.1855871786917
2.9,30.0,570.3271154607801
3.0,30.0,374.889189574184
3.1,30.0,240.762891294818
3.2,30.0,149.73186736754798
3.3,30.0,88.74301671326083
3.4,30.0,48.49449927914655
3.5,30.0,22.422596824003712
3.6,30.0,6.0020356962774475
3.7,30.0,-3.982143955367828
3.8,30.0,-9.684330995896381
3.9,30.0,-12.653250789607783
4.0,30.0,-13.881887106727051
4.1,30.0,-13.966294195577884
4.2,30.0,-13.432779022710157
4.3,30.0,-12.548690442651708
4.4,30.0,-11.525075910213806
4.5,30.0,-10.445194230061636
4.6,30.0,-9.353208524817868
4.7,30.0,-8.350842210460046
4.8,30.0,-7.411643109989542
4.9,30.0,-6.571068445803764
5.0,30.0,-5.821425412185516
5.1,30.0,-5.159463371855809
5.2,30.0,-4.575629471941629
5.3,30.0,-4.059139166051107
5.4,30.0,-3.6066430531186526
5.5,30.0,-3.208032132799368
5.6,30.0,-2.859806880951155
5.7,30.0,-2.553327240912795
5.8,30.0,-2.2842895337432263
5.9,30.0,-2.047483431685009
6.0,30.0,-1.8382666063564908
6.2,30.0,-1.489032208555566
6.4,30.0,-1.2153539320763982
6.6,30.0,-0.9985287988676916
6.8,30.0,-0.8254359622178966
7.0,30.0,-0.686463967827025
7.2,30.0,-0.5741427758685655
7.4,30.0,-0.4827899754200371
7.6,30.0,-0.4080586436857294
7.8,30.0,-0.3465993827189716
8.0,30.0,-0.2947085567599442
8.2,30.0,-0.25346115220648
8.4,30.0,-0.21812244572921116
8.6,30.0,-0.18840623880017732
8.8,30.0,-0.16332533644027022
9.0,30.0,-0.14206175766894277
9.5,30.0,-0.10169686147495142
10.0,30.0,-0.07413304138727397
10.5,30.0,-0.05493010948322408
11.0,30.0,-0.04142649305933233
11.5,30.0,-0.031465638394342646
12.0,30.0,-0.024262478492424435
12.5,30.0,-0.01881380270958559
13.0,30.0,-0.014893327011034217
13.5,30.0,-0.011683510184236497
14.0,30.0,-0.009397025288024566
14.5,30.0,-0.007433604578765625
15.0,30.0,-0.006070666818763044
16.0,30.0,-0.004360081527968163
17.0,30.0,-0.0024436286663210185
18.0,30.0,-0.001450726059805305
19.0,30.0,-0.0008074452617589145
20.0,30.0,-0.001168482325043243
21.0,30.0,-0.000951860710857062
22.0,30.0,-0.0007600376461337532
23.0,30.0,-0.0005456117530923166
24.0,30.0,-0.0004148041610318387
25.0,30.0,-0.0003274556292424791
50.0,30.0,-2.4140456903865016e-05
100.0,30.0,0.0
2.5,35.0,2385.330546857721
2.6,35.0,1658.982913126522
2.7,35.0,1140.2872015200662
2.8,35.0,773.8591443311932
2.9,35.0,517.4461286304756
3.0,35.0,339.732489703709
3.1,35.0,217.79463357286673
3.2,35.0,135.05235677787252
3.3,35.0,79.61607511594724
3.4,35.0,43.02692381095971
3.5,35.0,19.35786867187308
3.6,35.0,4.451391907957473
3.7,35.0,-4.585225122663434
3.8,35.0,-9.730714984413611
3.9,35.0,-12.390064935040568
4.0,35.0,-13.434486975630717
4.1,35.0,-13.475184155545332
4.2,35.0,-12.934759484884188
4.3,35.0,-12.076595902900772
4.4,35.0,-11.092963724625832
4.5,35.0,-10.057594573699179
4.6,35.0,-9.023890134957359
4.7,35.0,-8.055575968599635
4.8,35.0,-7.158626831471873
4.9,35.0,-6.353969630301406
5.0,35.0,-5.635713663192447
5.1,35.0,-4.998940505424
5.2,35.0,-4.437604949938247
5.3,35.0,-3.940499739714815
5.4,35.0,-3.5052477508629085
5.5,35.0,-3.1206320701793926
5.6,35.0,-2.7822772492072083
5.7,35.0,-2.485890369286471
5.8,35.0,-2.225524544259031
5.9,35.0,-1.9961985748591773
6.0,35.0,-1.793233267046266
6.2,35.0,-1.4540091089225553
6.4,35.0,-1.1876948601083792
6.6,35.0,-0.9766089895338391
6.8,35.0,-0.8079905834522534
7.0,35.0,-0.6724606096370803
7.2,35.0,-0.5628317148835064
7.4,35.0,-0.47357423435902546
7.6,35.0,-0.4005216655535243
7.8,35.0,-0.34034413497255644
8.0,35.0,-0.29055500089538727
8.2,35.0,-0.2491118247218458
8.4,35.0,-0.21445019568228874
8.6,35.0,-0.1852822359955053
8.8,35.0,-0.16067759615622834
9.0,35.0,-0.13878105086217501
9.5,35.0,-0.1001475899530874
10.0,35.0,-0.07302754881257059
10.5,35.0,-0.054136708727594116
11.0,35.0,-0.03964282206742269
11.5,35.0,-0.031984695644840716
12.0,35.0,-0.02393085286436019
12.5,35.0,-0.018569747056778427
13.0,35.0,-0.01565797754292518
13.5,35.0,-0.011626009736758505
14.0,35.0,-0.009296065780275456
14.5,35.0,-0.007748550211542807
15.0,35.0,-0.0056769309763856765
16.0,35.0,-0.004432509136523919
17.0,35.0,-0.002387884171974406
18.0,35.0,-0.0011542163754465662
19.0,35.0,-0.000765966717008979
20.0,35.0,-0.0010767423509643948
21.0,35.0,-0.0008366352535112753
22.0,35.0,-0.000684980786264049
23.0,35.0,-0.0005245434344378452
24.0,35.0,-0.00037639775453129687
25.0,35.0,-0.00030660563513364993
50.0,35.0,-5.925951953145159e-06
100.0,35.0,0.0
2.5,40.0,2146.475311492346
2.6,40.0,1491.531709710558
2.7,40.0,1024.3227892468635
2.8,40.0,694.4475875248115
2.9,40.0,463.7736767785793
3.0,40.0,303.98306764476916
3.1,40.0,194.38875550858168
3.2,40.0,120.05173044488947
3.3,40.0,70.26483461848655
3.4,40.0,37.419424269346585
3.5,40.0,16.190894971257237
3.6,40.0,2.843677253773357
3.7,40.0,-5.225495608852835
3.8,40.0,-9.788117697349284
3.9,40.0,-12.135731148981924
4.0,40.0,-13.008524250190028
4.1,40.0,-12.977325494839201
4.2,40.0,-12.426621287411637
4.3,40.0,-11.614152764603833
4.4,40.0,-10.64716444578473
4.5,40.0,-9.656417557119156
4.6,40.0,-8.67203872449273
4.7,40.0,-7.749682763885481
4.8,40.0,-6.894498332608549
4.9,40.0,-6.126300036207665
5.0,40.0,-5.440551555343775
5.1,40.0,-4.830715180211154
5.2,40.0,-4.292611670621914
5.3,40.0,-3.8162520828988065
5.4,40.0,-3.3966029820691155
5.5,40.0,-3.0273244073437944
5.6,40.0,-2.702459816381932
5.7,40.0,-2.4143128915600687
5.8,40.0,-2.1631498547102392
5.9,40.0,-1.941326187266899
6.0,40.0,-1.7451753468105329
6.2,40.0,-1.4171204728308635
6.4,40.0,-1.1585859416165816
6.6,40.0,-0.9535382574062571
6.8,40.0,-0.7895751263518802
7.0,40.0,-0.6576471706962187
7.2,40.0,-0.5508091154906667
7.4,40.0,-0.46379422727195746
7.6,40.0,-0.3914095194894199
7.8,40.0,-0.33263223833330485
8.0,40.0,-0.28504530963988556
8.2,40.0,-0.24446181755403104
8.4,40.0,-0.2105268692889557
8.6,40.0,-0.18196839064163114
8.8,40.0,-0.15786393233642046
9.0,40.0,-0.13739441241328196
9.5,40.0,-0.09847936586199126
10.0,40.0,-0.07285175076949742
10.5,40.0,-0.053300949891187485
11.0,40.0,-0.039016882476144446
11.5,40.0,-0.030490953411699735
12.0,40.0,-0.023588036543870743
12.5,40.0,-0.017314352849037106
13.0,40.0,-0.014399950964947835
13.5,40.0,-0.011440555510923787
14.0,40.0,-0.009138485361075085
14.5,40.0,-0.007466088152235102
15.0,40.0,-0.006944177088033286
16.0,40.0,-0.004170017535298314
17.0,40.0,-0.0030730832827840972
18.0,40.0,-0.0012062337579068583
19.0,40.0,-0.0009365000196100937
20.0,40.0,-0.0010969342525142167
21.0,40.0,-0.000856390505969813
22.0,40.0,-0.0006360386609752312
23.0,40.0,-0.00048503916736493126
24.0,40.0,-0.0003588413421395842
25.0,40.0,-0.0002681992286331081
50.0,40.0,-3.511906262758657e-06
100.0,40.0,0.0
2.5,45.0,1916.7822436162314
2.6,45.0,1330.2275306604208
2.7,45.0,912.4551740392211
2.8,45.0,617.7854473539151
2.9,45.0,411.89621903733035
3.0,45.0,269.37727871947186
3.1,45.0,171.7364743167229
3.2,45.0,105.49483879532491
3.3,45.0,61.16504664374751
3.4,45.0,31.957762985419876
3.5,45.0,13.10766664586468
3.6,45.0,1.276800461603223
3.7,45.0,-5.836813001016507
3.8,45.0,-9.86824349800067
3.9,45.0,-11.87818272112402
4.0,45.0,-12.589970112454097
4.1,45.0,-12.507998312271942
4.2,45.0,-11.949035055704528
4.3,45.0,-11.134798665482997
4.4,45.0,-10.206080793113097
4.5,45.0,-9.258071324122241
4.6,45.0,-8.31140064619664
4.7,45.0,-7.441215784124426
4.8,45.0,-6.629509713008447
4.9,45.0,-5.901293770770525
5.0,45.0,-5.245386815124866
5.1,45.0,-4.662246894087152
5.2,45.0,-4.145703912721611
5.3,45.0,-3.6892721817239043
5.4,45.0,-3.2865680598012443
5.5,45.0,-2.932139359264531
5.6,45.0,-2.6203343843359317
5.7,45.0,-2.342633356465345
5.8,45.0,-2.1009279206081897
5.9,45.0,-1.8872594921021704
6.0,45.0,-1.6976421914527053
6.2,45.0,-1.3798861634860564
6.4,45.0,-1.1291682217685055
6.6,45.0,-0.9301056086793641
6.8,45.0,-0.7707821736364036
7.0,45.0,-0.6424665504155739
7.2,45.0,-0.5384792492512124
7.4,45.0,-0.45264118647411195
7.6,45.0,-0.38418748698999194
7.8,45.0,-0.32682801167112147
8.0,45.0,-0.2793010005897926
8.2,45.0,-0.23967441874964365
8.4,45.0,-0.20646768576871366
8.6,45.0,-0.17911192897303324
8.8,45.0,-0.15494426259293703
9.0,45.0,-0.13491588612780106
9.5,45.0,-0.09633751162050104
10.0,45.0,-0.07065217775598356
10.5,45.0,-0.05243468487791048
11.0,45.0,-0.04043095808258059
11.5,45.0,-0.028957045700004756
12.0,45.0,-0.023222611157219006
12.5,45.0,-0.018018867444291972
13.0,45.0,-0.013196352696199086
13.5,45.0,-0.011243907473741786
14.0,45.0,-0.00901799516325724
14.5,45.0,-0.008212302735707624
15.0,45.0,-0.006414365794201302
16.0,45.0,-0.004163215166240519
17.0,45.0,-0.0025292274828231597
18.0,45.0,-0.001365791573706332
19.0,45.0,-0.0012619813711755511
20.0,45.0,-0.0010231935777625268
21.0,45.0,-0.0008151302857655196
22.0,45.0,-0.0006191403411425256
23.0,45.0,-0.0004576051287439498
24.0,45.0,-0.000354234694226534
25.0,45.0,-0.0002723692274548739
50.0,45.0,1.0314275320553178e-05
100.0,45.0,0.0
2.5,50.0,1704.2526556426883
2.6,50.0,1180.8774512683494
2.7,50.0,808.8044554556893
2.8,50.0,546.7417488514429
2.9,50.0,363.82052410208684
3.0,50.0,237.33333375709384
3.1,50.0,150.69891845467396
3.2,50.0,91.99776511829805
3.3,50.0,52.748442151472204
3.4,50.0,26.90580201788632
3.5,50.0,10.254104695265697
3.6,50.0,-0.1748841895467892
3.7,50.0,-6.411434890100485
3.8,50.0,-9.931854266272758
3.9,50.0,-11.641034676043496
4.0,50.0,-12.199218354917942
4.1,50.0,-12.04485965435103
4.2,50.0,-11.473992754078928
4.3,50.0,-10.678321282822795
4.4,50.0,-9.784329785195924
4.5,50.0,-8.876002642539564
4.6,50.0,-7.9840821091742145
4.7,50.0,-7.1389101101767185
4.8,50.0,-6.3722661317136255
4.9,50.0,-5.6744555440709
5.0,50.0,-5.049950142327594
5.1,50.0,-4.495500820595462
5.2,50.0,-4.000731701723934
5.3,50.0,-3.5645397009461544
5.4,50.0,-3.180088184726351
5.5,50.0,-2.8400984996536445
5.6,50.0,-2.5397066461973483
5.7,50.0,-2.2724045443115046
5.8,50.0,-2.037474292987289
5.9,50.0,-1.8311813074010763
6.0,50.0,-1.6478190330545588
6.2,50.0,-1.341223730909762
6.4,50.0,-1.1002361960614313
6.6,50.0,-0.9070289474809069
6.8,50.0,-0.7522198839223198
7.0,50.0,-0.627463262687666
7.2,50.0,-0.5262488048909214
7.4,50.0,-0.4436995674747645
7.6,50.0,-0.37593633807977045
7.8,50.0,-0.3199942288301311
8.0,50.0,-0.27356876176815165
8.2,50.0,-0.23486024088027221
8.4,50.0,-0.2024502022366893
8.6,50.0,-0.17512802375612865
8.8,50.0,-0.1520311737750437
