    1   121.802960000000
    2   122.287760000000
    3   123.160400000000
    4   124.420880000000
    5   126.069200000000
    6   128.105360000000
    7   130.529360000000
    8   133.341200000000
    9   136.540880000000
   10   140.128400000000
   11   144.103760000000
