R,theta1,E
5.3,180,761.654526
5.4,0,486.248747
5.4,30,18.412568
5.4,60,-22.46709
5.4,90,-16.182242
5.4,120,-34.433023
5.4,150,-82.489947
5.4,180,486.249079
5.5,0,291.057662
5.5,30,3.565119
5.5,60,-20.277542
5.5,90,-14.932978
5.5,120,-31.83196
5.5,150,-90.311165
5.5,180,291.057185
5.6,0,154.998222
5.6,30,-6.546789
5.6,60,-18.336959
5.6,90,-13.846293
5.6,120,-29.47942
5.6,150,-93.236997
5.6,180,154.998312
5.7,0,62.078711
5.7,30,-13.207165
5.7,60,-16.628419
5.7,90,-12.898708
5.7,120,-27.3617
5.7,150,-92.822312
5.7,180,62.078763
5.8,0,0.259622
5.8,30,-17.389177
5.8,60,-15.131744
5.8,90,-12.069804
5.8,120,-25.462429
5.8,150,-90.216709
5.8,180,0.259349
5.9,0,-39.435254
5.9,30,-19.81183
5.9,60,-13.826198
5.9,90,-11.342155
5.9,120,-23.762815
5.9,150,-86.259404
5.9,180,-39.435729
6.0,0,-63.623894
6.0,30,-21.011869
6.0,60,-12.686598
6.0,90,-10.701139
6.0,120,-22.241487
6.0,150,-81.54336
6.0,180,-63.623905
6.2,0,-83.400764
6.2,30,-21.169657
6.2,60,-10.825678
6.2,90,-9.626968
6.2,120,-19.653595
6.2,150,-71.333524
6.2,180,-83.401056
6.4,0,-83.425192
6.4,30,-19.816462
6.4,60,-9.400766
6.4,90,-8.757211
6.4,120,-17.550029
6.4,150,-61.446508
6.4,180,-83.424542
6.6,0,-75.742024
6.6,30,-17.933544
6.6,60,-8.3017
6.6,90,-8.029045
6.6,120,-15.813109
6.6,150,-52.607376
6.6,180,-75.741987
6.8,0,-65.901991
6.8,30,-15.98991
6.8,60,-7.448607
6.8,90,-7.399412
6.8,120,-14.355202
6.8,150,-45.016479
6.8,180,-65.901914
7.0,0,-56.269334
7.0,30,-14.196034
7.0,60,-6.77966
7.0,90,-6.848389
7.0,120,-13.11082
7.0,150,-38.629444
7.0,180,-56.268991
7.2,0,-47.731859
7.2,30,-12.62928
7.2,60,-6.24598
7.2,90,-6.365545
7.2,120,-12.031757
7.2,150,-33.312547
7.2,180,-47.731609
7.4,0,-40.495772
7.4,30,-11.299214
7.4,60,-5.813163
7.4,90,-5.945127
7.4,120,-11.082117
7.4,150,-28.90612
7.4,180,-40.495554
7.6,0,-34.469475
7.6,30,-10.180947
7.6,60,-5.455179
7.6,90,-5.580237
7.6,120,-10.239613
7.6,150,-25.245976
7.6,180,-34.469725
7.8,0,-29.477984
7.8,30,-9.236684
7.8,60,-5.154057
7.8,90,-5.263134
7.8,120,-9.489829
7.8,150,-22.190195
7.8,180,-29.477876
8.0,0,-25.350413
8.0,30,-8.436875
8.0,60,-4.898296
8.0,90,-4.987862
8.0,120,-8.823764
8.0,150,-19.62088
8.0,180,-25.349869
8.2,0,-21.942602
8.2,30,-7.754379
8.2,60,-4.67967
8.2,90,-4.745405
8.2,120,-8.231195
8.2,150,-17.447588
8.2,180,-21.942345
8.4,0,-19.127963
8.4,30,-7.170279
8.4,60,-4.489078
8.4,90,-4.53139
8.4,120,-7.704655
8.4,150,-15.598102
8.4,180,-19.128048
8.6,0,-16.799042
8.6,30,-6.665424
8.6,60,-4.322792
8.6,90,-4.34014
8.6,120,-7.23521
8.6,150,-14.015427
8.6,180,-16.799253
8.8,0,-14.862546
8.8,30,-6.226627
8.8,60,-4.175587
8.8,90,-4.168519
8.8,120,-6.815434
8.8,150,-12.653761
8.8,180,-14.86235
9.0,0,-13.239739
9.0,30,-5.841785
9.0,60,-4.043964
9.0,90,-4.014483
9.0,120,-6.438956
9.0,150,-11.477706
9.0,180,-13.239593
9.5,0,-10.195497
9.5,30,-5.062513
9.5,60,-3.769083
9.5,90,-3.689096
9.5,120,-5.656919
9.5,150,-9.170183
9.5,180,-10.195319
10.0,0,-8.146908
10.0,30,-4.479357
10.0,60,-3.550742
10.0,90,-3.428273
10.0,120,-5.049315
10.0,150,-7.523615
10.0,180,-8.146759
10.5,0,-6.71252
10.5,30,-4.027731
10.5,60,-3.369147
10.5,90,-3.213372
10.5,120,-4.56923
10.5,150,-6.319368
10.5,180,-6.712735
11.0,0,-5.666236
11.0,30,-3.665551
11.0,60,-3.212922
11.0,90,-3.029562
11.0,120,-4.181864
11.0,150,-5.415542
11.0,180,-5.666065
11.5,0,-4.88043
11.5,30,-3.366726
11.5,60,-3.075781
11.5,90,-2.870307
11.5,120,-3.865089
11.5,150,-4.723624
11.5,180,-4.880604
12.0,0,-4.278648
12.0,30,-3.118797
12.0,60,-2.95274
12.0,90,-2.728684
12.0,120,-3.601004
12.0,150,-4.183263
12.0,180,-4.278832
12.5,0,-3.811725
12.5,30,-2.910165
12.5,60,-2.841747
12.5,90,-2.60028
12.5,120,-3.37675
12.5,150,-3.757194
12.5,180,-3.81169
13.0,0,-3.442376
13.0,30,-2.732917
13.0,60,-2.73914
13.0,90,-2.483128
13.0,120,-3.184021
13.0,150,-3.413271
13.0,180,-3.442579
13.5,0,-3.14502
13.5,30,-2.578375
13.5,60,-2.644179
13.5,90,-2.376005
13.5,120,-3.016919
13.5,150,-3.130938
13.5,180,-3.144697
14.0,0,-2.900624
14.0,30,-2.443343
14.0,60,-2.554566
14.0,90,-2.275779
14.0,120,-2.867532
14.0,150,-2.89513
14.0,180,-2.900682
14.5,0,-2.695349
14.5,30,-2.321818
14.5,60,-2.47078
14.5,90,-2.183297
14.5,120,-2.73605
14.5,150,-2.695397
14.5,180,-2.695295
15.0,0,-2.520208
15.0,30,-2.212541
15.0,60,-2.391829
15.0,90,-2.096776
15.0,120,-2.617405
15.0,150,-2.523327
15.0,180,-2.52021
16.0,0,-2.237086
16.0,30,-2.022069
16.0,60,-2.246073
16.0,90,-1.94014
16.0,120,-2.411695
16.0,150,-2.241342
16.0,180,-2.237035
17.0,0,-2.01602
17.0,30,-1.861489
17.0,60,-2.115373
17.0,90,-1.802167
17.0,120,-2.239034
17.0,150,-2.019752
17.0,180,-2.016258
18.0,0,-1.837158
18.0,30,-1.722236
18.0,60,-1.999042
18.0,90,-1.680022
18.0,120,-2.091851
18.0,150,-1.838962
18.0,180,-1.837173
19.0,0,-1.68632
19.0,30,-1.600002
19.0,60,-1.892537
19.0,90,-1.570382
19.0,120,-1.964817
19.0,150,-1.688067
19.0,180,-1.686163
20.0,0,-1.559346
20.0,30,-1.492606
20.0,60,-1.796467
20.0,90,-1.471306
20.0,120,-1.852388
20.0,150,-1.559272
20.0,180,-1.559602
21.0,0,-1.448472
21.0,30,-1.396206
21.0,60,-1.707885
21.0,90,-1.380792
21.0,120,-1.752825
21.0,150,-1.44848
21.0,180,-1.448419
22.0,0,-1.352601
22.0,30,-1.309578
22.0,60,-1.6293
22.0,90,-1.300905
22.0,120,-1.664276
22.0,150,-1.350162
22.0,180,-1.352784
23.0,0,-1.26682
23.0,30,-1.232978
23.0,60,-1.556679
23.0,90,-1.227155
23.0,120,-1.584175
23.0,150,-1.265068
23.0,180,-1.266934
24.0,0,-1.190927
24.0,30,-1.161852
24.0,60,-1.489385
24.0,90,-1.159433
24.0,120,-1.512728
24.0,150,-1.187479
24.0,180,-1.190868
25.0,0,-1.122265
25.0,30,-1.098345
25.0,60,-1.428633
25.0,90,-1.096671
25.0,120,-1.446557
25.0,150,-1.119842
25.0,180,-1.122209
50.0,0,-0.359049
50.0,30,-0.352161
50.0,60,-0.693468
50.0,90,-0.358
50.0,120,-0.69389
50.0,150,-0.352547
50.0,180,-0.358991
100.0,0,0.002313
100.0,30,0.008144
100.0,60,-0.332985
100.0,90,0.002631
100.0,120,-0.333383
100.0,150,0.008665
100.0,180,0.002211
