R,theta2,E
8.6,90,-3.962998
8.8,0,-18.854946
8.8,30,-14.862546
8.8,60,-7.3386
8.8,90,-3.679009
9.0,0,-16.721259
9.0,30,-13.239739
9.0,60,-6.662156
9.0,90,-3.465564
9.5,0,-12.689017
9.5,30,-10.195497
9.5,60,-5.443162
9.5,90,-3.134989
10.0,0,-9.966668
10.0,30,-8.146908
10.0,60,-4.647729
10.0,90,-2.945819
10.5,0,-8.064034
10.5,30,-6.71252
10.5,60,-4.092765
10.5,90,-2.815586
11.0,0,-6.68203
11.0,30,-5.666236
11.0,60,-3.682378
11.0,90,-2.710726
11.5,0,-5.65444
11.5,30,-4.88043
11.5,60,-3.361269
11.5,90,-2.613783
12.0,0,-4.878292
12.0,30,-4.278649
12.0,60,-3.098752
12.0,90,-2.517486
12.5,0,-4.283348
12.5,30,-3.811725
12.5,60,-2.882102
12.5,90,-2.423764
13.0,0,-3.818633
13.0,30,-3.442376
13.0,60,-2.70046
13.0,90,-2.335022
13.5,0,-3.448555
13.5,30,-3.14502
13.5,60,-2.546127
13.5,90,-2.251433
14.0,0,-3.147935
14.0,30,-2.900624
14.0,60,-2.412466
14.0,90,-2.172292
14.5,0,-2.899254
14.5,30,-2.695349
14.5,60,-2.293459
14.5,90,-2.096595
15.0,0,-2.69038
15.0,30,-2.520208
15.0,60,-2.187574
15.0,90,-2.024745
16.0,0,-2.357019
16.0,30,-2.237086
16.0,60,-2.003776
16.0,90,-1.889618
17.0,0,-2.103146
17.0,30,-2.016021
17.0,60,-1.847849
17.0,90,-1.7665
18.0,0,-1.901734
18.0,30,-1.837158
18.0,60,-1.713053
18.0,90,-1.653453
19.0,0,-1.735315
19.0,30,-1.68632
19.0,60,-1.593603
19.0,90,-1.550364
20.0,0,-1.596926
20.0,30,-1.559346
20.0,60,-1.488574
20.0,90,-1.455634
21.0,0,-1.478104
21.0,30,-1.448472
21.0,60,-1.394447
21.0,90,-1.370783
22.0,0,-1.376259
22.0,30,-1.352601
22.0,60,-1.310659
22.0,90,-1.291495
23.0,0,-1.285786
23.0,30,-1.26682
23.0,60,-1.233444
23.0,90,-1.219317
24.0,0,-1.206022
24.0,30,-1.190927
24.0,60,-1.164575
24.0,90,-1.154075
25.0,0,-1.135532
25.0,30,-1.122265
25.0,60,-1.101561
25.0,90,-1.09284
50.0,0,-0.362087
50.0,30,-0.359049
50.0,60,-0.357842
50.0,90,-0.360352
100.0,0,-0.000389
100.0,30,0.002313
100.0,60,0.002225
100.0,90,0.0
