R	0	30	60	90
2.5	968322.299158	968322.299158	968322.299158	968322.299158
2.6	871408.320832	871408.320832	871408.320832	871408.320832
2.7	1024550.13545	1024550.13545	1024550.13545	1024550.13545
2.8	1395906.222447	1395906.222446	1395906.222446	1395906.222446
2.9	1700664.696063	1700664.696065	1700664.696063	1700664.696064
3.0	1451541.224271	1451541.224271	1451541.224271	1451541.224271
3.1	948553.355755	948553.355754	948553.355754	948553.355754
3.2	566995.850984	566995.850984	566995.850984	566995.850984
3.3	332286.596378	332286.596378	332286.596378	332286.596378
3.4	196324.041423	196324.041423	196324.041424	196324.041424
3.5	119947.917862	119947.917862	119947.917862	119947.917862
3.6	78446.617758	78446.617758	78446.617758	78446.617758
3.7	57094.928802	57094.928802	57094.928802	57094.928802
3.8	47174.733284	47174.733284	47174.733284	47174.733284
3.9	43186.962219	43186.962219	43186.962219	43186.962219
4.0	40776.276017	40776.276017	40776.276017	40776.276017
4.1	34394.735466	34394.735466	34394.735466	34394.735466
4.2	26622.488517	26622.488517	26622.488518	26622.488517
4.3	20354.927282	20354.927282	20354.927282	20354.927282
4.4	15378.29124	15378.29124	15378.29124	15378.29124
4.5	11566.615037	11566.615037	11566.615037	11566.615037
4.6	8624.375941	8624.37594	8624.375941	8624.37594
4.7	6367.485505	6367.485505	6367.485505	6367.485505
4.8	4651.388163	4651.388163	4651.388163	4651.388163
4.9	3357.308894	3357.308894	3357.308894	3357.308894
5.0	2389.525768	2389.525768	2389.525768	2389.525768
5.1	1671.993477	1671.993477	1671.993477	1671.993477
5.2	1144.902677	1144.902677	1144.902677	1144.902677
5.3	761.654526	761.654526	761.654526	761.654526
5.4	486.249079	486.249079	486.249079	486.249079
5.5	291.057185	291.057185	291.057185	291.057185
5.6	154.998312	154.998312	154.998312	154.998312
5.7	62.078763	62.078763	62.078763	62.078763
5.8	0.259349	0.259349	0.259349	0.259349
5.9	-39.435729	-39.435729	-39.43573	-39.43573
6.0	-63.623905	-63.623905	-63.623905	-63.623905
6.2	-83.401056	-83.401056	-83.401056	-83.401056
6.4	-83.424542	-83.424542	-83.424542	-83.424543
6.6	-75.741987	-75.741987	-75.741987	-75.741987
6.8	-65.901914	-65.901914	-65.901914	-65.901914
7.0	-56.268991	-56.268991	-56.268991	-56.268991
7.2	-47.731609	-47.731609	-47.731609	-47.731609
7.4	-40.495554	-40.495554	-40.495554	-40.495554
7.6	-34.469725	-34.469725	-34.469725	-34.469725
7.8	-29.477876	-29.477876	-29.477876	-29.477876
8.0	-25.349869	-25.349869	-25.349869	-25.349869
8.2	-21.942345	-21.942345	-21.942345	-21.942345
8.4	-19.128048	-19.128048	-19.128048	-19.128048
8.6	-16.799253	-16.799252	-16.799252	-16.799252
8.8	-14.86235	-14.86235	-14.86235	-14.86235
9.0	-13.239593	-13.239593	-13.239593	-13.239593
9.5	-10.195319	-10.195319	-10.195319	-10.195319
10.0	-8.146759	-8.146758	-8.146759	-8.146759
10.5	-6.712735	-6.712735	-6.712735	-6.712735
11.0	-5.666065	-5.666065	-5.666065	-5.666065
11.5	-4.880604	-4.880604	-4.880604	-4.880604
12.0	-4.278832	-4.278832	-4.278832	-4.278833
12.5	-3.81169	-3.81169	-3.81169	-3.81169
13.0	-3.442579	-3.442579	-3.442579	-3.442579
13.5	-3.144697	-3.144697	-3.144697	-3.144697
14.0	-2.900682	-2.900682	-2.900682	-2.900682
14.5	-2.695295	-2.695295	-2.695295	-2.695295
15.0	-2.52021	-2.52021	-2.52021	-2.52021
16.0	-2.237035	-2.237035	-2.237035	-2.237035
17.0	-2.016258	-2.016258	-2.016258	-2.016258
18.0	-1.837173	-1.837173	-1.837173	-1.837173
19.0	-1.686163	-1.686163	-1.686163	-1.686163
20.0	-1.559602	-1.559602	-1.559602	-1.559602
21.0	-1.448419	-1.448419	-1.448419	-1.448419
22.0	-1.352784	-1.352784	-1.352784	-1.352784
23.0	-1.266934	-1.266934	-1.266934	-1.266935
24.0	-1.190868	-1.190868	-1.190868	-1.190868
25.0	-1.122209	-1.122209	-1.122209	-1.122209
50.0	-0.358991	-0.358991	-0.358991	-0.358992
100.0	0.002211	0.002211	0.002211	0.002211
