R	0	30	60	90
2.5	802306.750595	802306.750596	802306.750595	802306.750595
2.6	827884.476414	827884.476414	827884.476415	827884.476415
2.7	728085.105155	728085.105156	728085.105156	728085.105156
2.8	554315.532757	554315.532757	554315.532757	554315.532757
2.9	377388.369888	377388.369888	377388.369888	377388.369888
3.0	236546.26391	236546.26391	236546.26391	236546.26391
3.1	138941.646027	138941.646027	138941.646027	138941.646027
3.2	77306.36582	77306.365821	77306.365821	77306.36582
3.3	41604.296426	41604.296426	41604.296426	41604.296426
3.4	23333.959275	23333.959276	23333.959275	23333.959275
3.5	16278.986566	16278.986566	16278.986566	16278.986566
3.6	16147.780035	16147.780035	16147.780034	16147.780035
3.7	20052.714055	20052.714055	20052.714055	20052.714055
3.8	26073.657559	26073.657559	26073.657559	26073.657559
3.9	32915.10032	32915.10032	32915.10032	32915.10032
4.0	39804.659376	39804.659376	39804.659376	39804.659376
4.1	46123.904327	46123.904327	46123.904327	46123.904327
4.2	51835.249402	51835.249402	51835.249402	51835.249402
4.3	21312.034993	21312.034993	21312.034993	21312.034993
4.4	16101.792237	16101.792237	16101.792237	16101.792237
4.5	12094.86852	12094.86852	12094.86852	12094.86852
4.6	9033.509005	9033.509005	9033.509005	9033.509005
4.7	6708.886099	6708.886099	6708.886099	6708.886099
4.8	4953.699036	4953.699036	4953.699036	4953.699036
4.9	3635.847298	3635.847298	3635.847298	3635.847298
5.0	2651.99494	2651.99494	2651.99494	2651.99494
5.1	1921.871393	1921.871393	1921.871393	1921.871393
5.2	1383.425695	1383.425695	1383.425695	1383.425695
5.3	988.874469	988.874469	988.874469	988.874469
5.4	701.595074	701.595074	701.595074	701.595074
5.5	493.708097	493.708097	493.708097	493.708097
5.6	344.16662	344.16662	344.16662	344.16662
5.7	237.222217	237.222217	237.222217	237.222217
5.8	161.188451	161.188451	161.188451	161.188451
5.9	107.45795	107.45795	107.45795	107.45795
6.0	69.734359	69.734359	69.734359	69.734359
6.2	25.27697	25.27697	25.27697	25.27697
6.4	4.502412	4.502412	4.502412	4.502412
6.6	-4.571336	-4.571336	-4.571336	-4.571336
6.8	-8.019266	-8.019266	-8.019266	-8.019266
7.0	-8.863496	-8.863496	-8.863496	-8.863496
7.2	-8.566159	-8.566159	-8.566159	-8.566159
7.4	-7.819101	-7.819101	-7.819101	-7.819101
7.6	-6.951882	-6.951882	-6.951882	-6.951882
7.8	-6.1229	-6.1229	-6.122901	-6.1229
8.0	-5.402955	-5.402955	-5.402954	-5.402955
8.2	-4.809315	-4.809315	-4.809315	-4.809315
8.4	-4.334208	-4.334208	-4.334209	-4.334209
8.6	-3.962897	-3.962897	-3.962897	-3.962897
8.8	-3.678834	-3.678834	-3.678834	-3.678834
9.0	-3.465519	-3.465519	-3.465519	-3.465519
9.5	-3.135092	-3.135092	-3.135092	-3.135092
10.0	-2.94604	-2.94604	-2.946039	-2.946039
10.5	-2.815112	-2.815112	-2.815112	-2.815112
11.0	-2.710715	-2.710715	-2.710715	-2.710715
11.5	-2.613986	-2.613986	-2.613986	-2.613986
12.0	-2.517621	-2.517621	-2.517621	-2.517621
12.5	-2.42384	-2.42384	-2.42384	-2.42384
13.0	-2.335025	-2.335025	-2.335025	-2.335025
13.5	-2.251385	-2.251385	-2.251385	-2.251385
14.0	-2.172383	-2.172383	-2.172383	-2.172383
14.5	-2.096662	-2.096662	-2.096662	-2.096662
15.0	-2.025007	-2.025007	-2.025007	-2.025007
16.0	-1.889634	-1.889634	-1.889634	-1.889634
17.0	-1.766421	-1.766421	-1.766421	-1.766421
18.0	-1.653873	-1.653873	-1.653873	-1.653873
19.0	-1.550354	-1.550354	-1.550354	-1.550354
20.0	-1.455868	-1.455868	-1.455868	-1.455868
21.0	-1.37046	-1.37046	-1.37046	-1.37046
22.0	-1.291595	-1.291594	-1.291595	-1.291595
23.0	-1.21964	-1.21964	-1.21964	-1.21964
24.0	-1.154052	-1.154052	-1.154052	-1.154052
25.0	-1.093154	-1.093155	-1.093155	-1.093155
50.0	-0.360652	-0.360652	-0.360652	-0.360652
100.0	-7e-05	-7e-05	-7e-05	-7e-05
