R	0	30	60	90
2.5	6467.625757	6467.004251	6467.293796	6467.787278
2.6	4935.846043	4935.314624	4935.574506	4936.05294
2.7	3732.030864	3731.567737	3731.804797	3732.272797
2.8	2793.058434	2792.648863	2792.867061	2793.326726
2.9	2066.260624	2065.889105	2066.094429	2066.549801
3.0	1508.192904	1507.850483	1508.046216	1508.496169
3.1	1083.340267	1083.020766	1083.2096	1083.656145
3.2	762.902466	762.598597	762.782571	763.226025
3.3	523.693964	523.402708	523.58253	524.024351
3.4	347.181146	346.897592	347.074328	347.515924
3.5	218.64832	218.371183	218.54662	218.985697
3.6	126.493794	126.22135	126.394068	126.83394
3.7	61.637219	61.366865	61.539635	61.979215
3.8	17.035467	16.766831	16.938821	17.378554
3.9	-12.72212	-12.988783	-12.817235	-12.377264
4.0	-31.744786	-32.011779	-31.839882	-31.401041
4.1	-43.124505	-43.391423	-43.220054	-42.781111
4.2	-49.164004	-49.430389	-49.258997	-48.819276
4.3	-51.558185	-51.825497	-51.653999	-51.214298
4.4	-51.539257	-51.806924	-51.634862	-51.194442
4.5	-49.982884	-50.251412	-50.07902	-49.638953
4.6	-47.501064	-47.770022	-47.597913	-47.1573
4.7	-44.510554	-44.780684	-44.608013	-44.166434
4.8	-41.293067	-41.563426	-41.39033	-40.94962
4.9	-38.035179	-38.306317	-38.132743	-37.691776
5.0	-34.859895	-35.131197	-34.957872	-34.517129
5.1	-31.846978	-32.11885	-31.94511	-31.502929
5.2	-29.042025	-29.314343	-29.141051	-28.69932
5.3	-26.472525	-26.74474	-26.572041	-26.129056
5.4	-24.148211	-24.420557	-24.247255	-23.805484
5.5	-22.067032	-22.340586	-22.166633	-21.724474
5.6	-20.220619	-20.493614	-20.319782	-19.877683
5.7	-18.593303	-18.866945	-18.692357	-18.250287
5.8	-17.166247	-17.439871	-17.265317	-16.822951
5.9	-15.917842	-16.19287	-16.018033	-15.575367
6.0	-14.827207	-15.101575	-14.927686	-14.485174
6.2	-13.036285	-13.310119	-13.135608	-12.693505
6.4	-11.644052	-11.9192	-11.74448	-11.302575
6.6	-10.541481	-10.816667	-10.642066	-10.199384
6.8	-9.649101	-9.92345	-9.748764	-9.306005
7.0	-8.905544	-9.180353	-9.005786	-8.563236
7.2	-8.270413	-8.545865	-8.371335	-7.928361
7.4	-7.715681	-7.991028	-7.81653	-7.37387
7.6	-7.223921	-7.49956	-7.324583	-6.882262
7.8	-6.787229	-7.062389	-6.888427	-6.444931
8.0	-6.398426	-6.673959	-6.499351	-6.05575
8.2	-6.053451	-6.328934	-6.154059	-5.7113
8.4	-5.745141	-6.021333	-5.846368	-5.403702
8.6	-5.470201	-5.747086	-5.571264	-5.12912
8.8	-5.222832	-5.499077	-5.323774	-4.88068
9.0	-4.999515	-5.274902	-5.100478	-4.657363
9.5	-4.526971	-4.80321	-4.628641	-4.185263
10.0	-4.155054	-4.431396	-4.25609	-3.813066
10.5	-3.854755	-4.130336	-3.956164	-3.512967
11.0	-3.605621	-3.882068	-3.707406	-3.264854
11.5	-3.397653	-3.673338	-3.498307	-3.055802
12.0	-3.217791	-3.494225	-3.319892	-2.876237
12.5	-3.062104	-3.337593	-3.162689	-2.720354
13.0	-2.922946	-3.199305	-3.024368	-2.581448
13.5	-2.798578	-3.074088	-2.900484	-2.457043
14.0	-2.685538	-2.961866	-2.786649	-2.343635
14.5	-2.582198	-2.858118	-2.683188	-2.240469
15.0	-2.486907	-2.762701	-2.587766	-2.145688
16.0	-2.316612	-2.593057	-2.418517	-1.975116
17.0	-2.16979	-2.445843	-2.270706	-1.827283
18.0	-2.039592	-2.316183	-2.141193	-1.697793
19.0	-1.925367	-2.201226	-2.026476	-1.583636
20.0	-1.822291	-2.098154	-1.923216	-1.480442
21.0	-1.728972	-2.005277	-1.829969	-1.387662
22.0	-1.644823	-1.921305	-1.746278	-1.303596
23.0	-1.569821	-1.845617	-1.671036	-1.228067
24.0	-1.501818	-1.776987	-1.602721	-1.159829
25.0	-1.437528	-1.714401	-1.539723	-1.096389
50.0	-0.696623	-0.972123	-0.797715	-0.354738
100.0	-0.335672	-0.611477	-0.437153	0.005813
