R	0	30	60	90
2.5	1036677.989937	968322.299467	852293.735266	802306.750313
2.6	888807.982437	871408.320147	841136.020901	827884.476782
2.7	1156733.159075	1024550.13659	813738.495163	728085.105232
2.8	2187662.092959	1395906.222668	734932.751624	554315.532643
2.9		1700664.694905	586328.611916	377388.370214
3.0		1451541.224115	413633.372495	236546.263838
3.1	2879314.763871	948553.355405	266941.153537	138941.64633
3.2	1214744.570557	566995.850687	162886.213243	77306.366029
3.3	626589.771544	332286.596504	96738.639828	41604.296327
3.4	348269.587737	196324.04126	58193.826668	23333.959489
3.5	204742.186936	119947.918453	38024.057974	16278.986507
3.6	128861.169215	78446.616822	29483.614763	16147.779882
3.7	88973.310886	57094.929162	27984.452436	20052.714403
3.8	68889.788161	47174.734025	30454.357418	26073.657763
3.9	59818.031999	43186.961265	34833.719013	32915.100556
4.0	56824.974271	40776.275683	39320.657065	39804.65916
4.1	57072.38663	34394.734351	35586.748834	46123.904139
4.2	26468.264894	26622.489345	27418.585667	51835.249589
4.3	20151.682382	20354.927132	20938.151984	21312.034674
4.4	15181.753243	15378.291252	15872.664324	16101.79213
4.5	11353.079306	11566.614755	11943.11373	12094.868222
4.6	8439.492919	8624.375637	8922.145676	9033.508706
4.7	6207.297154	6367.485888	6617.701729	6708.886335
4.8	4509.747542	4651.388678	4872.289595	4953.699237
4.9	3229.940782	3357.308963	3559.167147	3635.846784
5.0	2273.4468	2389.526121	2577.887586	2651.995146
5.1	1565.216012	1671.993372	1849.611443	1921.871506
5.2	1046.162732	1144.902971	1312.968874	1383.42553
5.3	670.155956	761.65477	920.53454	988.874535
5.4	401.501245	486.248747	635.872194	701.59496
5.5	212.76991	291.057662	431.155562	493.707759
5.6	82.983515	154.998222	285.269363	344.166837
5.7	-3.831323	62.078711	182.327378	237.222056
5.8	-59.751226	0.259622	110.483969	161.18819
5.9	-93.819215	-39.435254	60.983284	107.458166
6.0	-112.719253	-63.623894	27.403533	69.73444
6.2	-123.105296	-83.400764	-9.388825	25.277132
6.4	-115.376724	-83.425192	-23.663249	4.502148
6.6	-101.467821	-75.742024	-27.45659	-4.572025
6.8	-86.728657	-65.901991	-26.685062	-8.019541
7.0	-73.266392	-56.269334	-24.185308	-8.863588
7.2	-61.723679	-47.731859	-21.253434	-8.566458
7.4	-52.113218	-40.495772	-18.433321	-7.818456
7.6	-44.207362	-34.469475	-15.918348	-6.951671
7.8	-37.724379	-29.477984	-13.755829	-6.123732
8.0	-32.403989	-25.350413	-11.935846	-5.403071
8.2	-28.022872	-21.942602	-10.424032	-4.80951
8.4	-24.398341	-19.127963	-9.182015	-4.334453
8.6	-21.38267	-16.799042	-8.166839	-3.962998
8.8	-18.854946	-14.862546	-7.3386	-3.679009
9.0	-16.721259	-13.239739	-6.662156	-3.465564
9.5	-12.689017	-10.195497	-5.443162	-3.134989
10.0	-9.966668	-8.146908	-4.647729	-2.945819
10.5	-8.064034	-6.71252	-4.092765	-2.815586
11.0	-6.682029	-5.666236	-3.682378	-2.710726
11.5	-5.65444	-4.88043	-3.361269	-2.613783
12.0	-4.878292	-4.278648	-3.098752	-2.517486
12.5	-4.283348	-3.811725	-2.882102	-2.423764
13.0	-3.818633	-3.442376	-2.70046	-2.335022
13.5	-3.448555	-3.14502	-2.546127	-2.251433
14.0	-3.147935	-2.900624	-2.412466	-2.172292
14.5	-2.899254	-2.695349	-2.293459	-2.096595
15.0	-2.69038	-2.520208	-2.187574	-2.024745
16.0	-2.357019	-2.237086	-2.003776	-1.889618
17.0	-2.103147	-2.01602	-1.847849	-1.7665
18.0	-1.901734	-1.837158	-1.713053	-1.653453
19.0	-1.735315	-1.68632	-1.593603	-1.550364
20.0	-1.596926	-1.559346	-1.488575	-1.455634
21.0	-1.478104	-1.448472	-1.394447	-1.370783
22.0	-1.376259	-1.352601	-1.310659	-1.291495
23.0	-1.285786	-1.26682	-1.233444	-1.219317
24.0	-1.206022	-1.190927	-1.164575	-1.154075
25.0	-1.135532	-1.122265	-1.101562	-1.09284
50.0	-0.362088	-0.359049	-0.357842	-0.360352
100.0	-0.000389	0.002313	0.002225	-0.0
