R,theta1,E
4.0,150,3150.762656
4.0,180,40776.276017
4.1,0,34394.734351
4.1,30,2519.984913
4.1,60,-48.01126
4.1,90,-57.304555
4.1,120,-48.011356
4.1,150,2519.98529
4.1,180,34394.735466
4.2,0,26622.489345
4.2,30,1984.419455
4.2,60,-53.364862
4.2,90,-51.908197
4.2,120,-53.36457
4.2,150,1984.419197
4.2,180,26622.488517
4.3,0,20354.927132
4.3,30,1538.813055
4.3,60,-55.275213
4.3,90,-46.739608
4.3,120,-55.274801
4.3,150,1538.812361
4.3,180,20354.927282
4.4,0,15378.291252
4.4,30,1173.379913
4.4,60,-54.900052
4.4,90,-41.908902
4.4,120,-54.900218
4.4,150,1173.379672
4.4,180,15378.29124
4.5,0,11566.614755
4.5,30,878.813303
4.5,60,-53.063763
4.5,90,-37.480272
4.5,120,-53.063814
4.5,150,878.813364
4.5,180,11566.615037
4.6,0,8624.375637
4.6,30,645.024005
4.6,60,-50.344217
4.6,90,-33.474583
4.6,120,-50.344257
4.6,150,645.024169
4.6,180,8624.37594
4.7,0,6367.485888
4.7,30,462.180494
4.7,60,-47.137424
4.7,90,-29.894069
4.7,120,-47.136997
4.7,150,462.180195
4.7,180,6367.485505
4.8,0,4651.388678
4.8,30,321.283027
4.8,60,-43.711941
4.8,90,-26.725443
4.8,120,-43.711731
4.8,150,321.28264
4.8,180,4651.388163
4.9,0,3357.308963
4.9,30,214.3598
4.9,60,-40.251563
4.9,90,-23.946979
4.9,120,-40.251117
4.9,150,214.359648
4.9,180,3357.308894
5.0,0,2389.526121
5.0,30,134.520251
5.0,60,-36.879361
5.0,90,-21.528157
5.0,120,-36.878526
5.0,150,134.519912
5.0,180,2389.525768
5.1,0,1671.993372
5.1,30,75.939013
5.1,60,-33.672789
5.1,90,-19.43543
5.1,120,-33.671984
5.1,150,75.938976
5.1,180,1671.993477
5.2,0,1144.902971
5.2,30,33.791819
5.2,60,-30.680841
5.2,90,-17.629481
5.2,120,-30.681175
5.2,150,33.791803
5.2,180,1144.902677
5.3,0,761.65477
5.3,30,4.15977
5.3,60,-27.931684
5.3,90,-16.075096
5.3,120,-27.931254
5.3,150,4.160052
5.3,180,761.654526
5.4,0,486.248747
5.4,30,-16.081738
5.4,60,-25.436456
5.4,90,-14.735772
5.4,120,-25.436194
5.4,150,-16.082084
5.4,180,486.249079
5.5,0,291.057662
5.5,30,-29.383909
5.5,60,-23.196813
5.5,90,-13.579694
5.5,120,-23.196986
5.5,150,-29.38378
5.5,180,291.057185
5.6,0,154.998222
5.6,30,-37.638743
5.6,60,-21.201771
5.6,90,-12.580543
5.6,120,-21.201817
5.6,150,-37.637994
5.6,180,154.998312
5.7,0,62.078711
5.7,30,-42.2881
5.7,60,-19.437662
5.7,90,-11.712616
5.7,120,-19.437652
5.7,150,-42.287495
5.7,180,62.078763
5.8,0,0.259622
5.8,30,-44.416497
5.8,60,-17.882029
5.8,90,-10.957798
5.8,120,-17.882501
5.8,150,-44.416878
5.8,180,0.259349
5.9,0,-39.435254
5.9,30,-44.824998
5.9,60,-16.516239
5.9,90,-10.299875
5.9,120,-16.516237
5.9,150,-44.824996
5.9,180,-39.43573
6.0,0,-63.623894
6.0,30,-44.09447
6.0,60,-15.315144
6.0,90,-9.722388
6.0,120,-15.315535
6.0,150,-44.094142
6.0,180,-63.623905
6.2,0,-83.400764
6.2,30,-40.737756
6.2,60,-13.323462
6.2,90,-8.76365
6.2,120,-13.323298
6.2,150,-40.73803
6.2,180,-83.401056
6.4,0,-83.425192
6.4,30,-36.365058
6.4,60,-11.75773
6.4,90,-7.993784
6.4,120,-11.757757
6.4,150,-36.36509
6.4,180,-83.424543
6.6,0,-75.742024
6.6,30,-31.937265
6.6,60,-10.510741
6.6,90,-7.351846
6.6,120,-10.511107
6.6,150,-31.937074
6.6,180,-75.741987
6.8,0,-65.901991
6.8,30,-27.869996
6.8,60,-9.503306
6.8,90,-6.7993
6.8,120,-9.503646
6.8,150,-27.869996
6.8,180,-65.901914
7.0,0,-56.269334
7.0,30,-24.313818
7.0,60,-8.676055
7.0,90,-6.316089
7.0,120,-8.67622
7.0,150,-24.313349
7.0,180,-56.268991
7.2,0,-47.731859
7.2,30,-21.281466
7.2,60,-7.983409
7.2,90,-5.891797
7.2,120,-7.983128
7.2,150,-21.28105
7.2,180,-47.731609
7.4,0,-40.495772
7.4,30,-18.728905
7.4,60,-7.392006
7.4,90,-5.522943
7.4,120,-7.391563
7.4,150,-18.728825
7.4,180,-40.495554
7.6,0,-34.469475
7.6,30,-16.587544
7.6,60,-6.879512
7.6,90,-5.203591
7.6,120,-6.879327
7.6,150,-16.587913
7.6,180,-34.469725
7.8,0,-29.477984
7.8,30,-14.783908
7.8,60,-6.431663
7.8,90,-4.926304
7.8,120,-6.43171
7.8,150,-14.783951
7.8,180,-29.477876
8.0,0,-25.350413
8.0,30,-13.257282
8.0,60,-6.037256
8.0,90,-4.686702
8.0,120,-6.037098
8.0,150,-13.257132
8.0,180,-25.349869
8.2,0,-21.942602
8.2,30,-11.957986
8.2,60,-5.690599
8.2,90,-4.474694
8.2,120,-5.690296
8.2,150,-11.958032
8.2,180,-21.942345
8.4,0,-19.127963
8.4,30,-10.844993
8.4,60,-5.381884
8.4,90,-4.287201
8.4,120,-5.38174
8.4,150,-10.845177
8.4,180,-19.128048
8.6,0,-16.799042
8.6,30,-9.885713
8.6,60,-5.107432
8.6,90,-4.120083
8.6,120,-5.10801
8.6,150,-9.886793
8.6,180,-16.799252
8.8,0,-14.862546
8.8,30,-9.057305
8.8,60,-4.862367
8.8,90,-3.969251
8.8,120,-4.862057
8.8,150,-9.057354
8.8,180,-14.86235
9.0,0,-13.239739
9.0,30,-8.332982
9.0,60,-4.640121
9.0,90,-3.834073
9.0,120,-4.640166
9.0,150,-8.333385
9.0,180,-13.239593
9.5,0,-10.195497
9.5,30,-6.897656
9.5,60,-4.176921
9.5,90,-3.546919
9.5,120,-4.176443
9.5,150,-6.897949
9.5,180,-10.195319
10.0,0,-8.146908
10.0,30,-5.84998
10.0,60,-3.809678
10.0,90,-3.314444
10.0,120,-3.809657
10.0,150,-5.849883
10.0,180,-8.146759
10.5,0,-6.71252
10.5,30,-5.067273
10.5,60,-3.512188
10.5,90,-3.121433
10.5,120,-3.512463
10.5,150,-5.066898
10.5,180,-6.712735
11.0,0,-5.666236
11.0,30,-4.46313
11.0,60,-3.266577
11.0,90,-2.955733
11.0,120,-3.26638
11.0,150,-4.463164
11.0,180,-5.666065
11.5,0,-4.88043
11.5,30,-3.987681
11.5,60,-3.057274
11.5,90,-2.810642
11.5,120,-3.057783
11.5,150,-3.988005
11.5,180,-4.880604
12.0,0,-4.278648
12.0,30,-3.608829
12.0,60,-2.879033
12.0,90,-2.678708
12.0,120,-2.87881
12.0,150,-3.608667
12.0,180,-4.278833
12.5,0,-3.811725
12.5,30,-3.301071
12.5,60,-2.722336
12.5,90,-2.55808
12.5,120,-2.722195
12.5,150,-3.300846
12.5,180,-3.81169
13.0,0,-3.442376
13.0,30,-3.048533
13.0,60,-2.583188
13.0,90,-2.448388
13.0,120,-2.583214
13.0,150,-3.047984
13.0,180,-3.442579
13.5,0,-3.14502
13.5,30,-2.835604
13.5,60,-2.458423
13.5,90,-2.346688
13.5,120,-2.457774
13.5,150,-2.835623
13.5,180,-3.144697
14.0,0,-2.900624
14.0,30,-2.653852
14.0,60,-2.344584
14.0,90,-2.250632
14.0,120,-2.344527
14.0,150,-2.654072
14.0,180,-2.900682
14.5,0,-2.695349
14.5,30,-2.496636
14.5,60,-2.24
14.5,90,-2.161895
14.5,120,-2.24013
14.5,150,-2.496651
14.5,180,-2.695295
15.0,0,-2.520208
15.0,30,-2.358076
15.0,60,-2.14495
15.0,90,-2.07894
15.0,120,-2.145043
15.0,150,-2.358175
15.0,180,-2.52021
16.0,0,-2.237086
16.0,30,-2.125884
16.0,60,-1.974757
16.0,90,-1.927365
16.0,120,-1.974753
16.0,150,-2.125753
16.0,180,-2.237035
17.0,0,-2.01602
17.0,30,-1.935975
17.0,60,-1.827207
17.0,90,-1.792434
17.0,120,-1.827209
17.0,150,-1.936108
17.0,180,-2.016258
18.0,0,-1.837158
18.0,30,-1.777493
18.0,60,-1.696591
18.0,90,-1.672385
18.0,120,-1.697181
18.0,150,-1.777351
18.0,180,-1.837173
19.0,0,-1.68632
19.0,30,-1.641642
19.0,60,-1.582093
19.0,90,-1.563941
19.0,120,-1.582401
19.0,150,-1.642047
19.0,180,-1.686163
20.0,0,-1.559346
20.0,30,-1.524869
20.0,60,-1.478857
20.0,90,-1.466729
20.0,120,-1.478984
20.0,150,-1.524848
20.0,180,-1.559602
21.0,0,-1.448472
21.0,30,-1.421377
21.0,60,-1.385868
21.0,90,-1.377559
21.0,120,-1.386056
21.0,150,-1.420959
21.0,180,-1.448419
22.0,0,-1.352601
22.0,30,-1.330244
22.0,60,-1.303104
22.0,90,-1.298517
22.0,120,-1.303401
22.0,150,-1.330017
22.0,180,-1.352784
23.0,0,-1.26682
23.0,30,-1.248588
23.0,60,-1.227069
23.0,90,-1.224973
23.0,120,-1.226671
23.0,150,-1.248567
23.0,180,-1.266935
24.0,0,-1.190927
24.0,30,-1.174787
24.0,60,-1.158513
24.0,90,-1.157887
24.0,120,-1.158342
24.0,150,-1.174607
24.0,180,-1.190868
25.0,0,-1.122265
25.0,30,-1.108766
25.0,60,-1.095067
25.0,90,-1.095361
25.0,120,-1.095206
25.0,150,-1.108485
25.0,180,-1.122209
50.0,0,-0.359049
50.0,30,-0.352814
50.0,60,-0.352465
50.0,90,-0.357977
50.0,120,-0.352514
50.0,150,-0.35248
50.0,180,-0.358992
100.0,0,0.002313
100.0,30,0.00817
100.0,60,0.008253
100.0,90,0.002122
100.0,120,0.008536
100.0,150,0.008353
100.0,180,0.002211
