R	0	30	60	90
2.5	1036677.989494	968322.299158	852293.735285	802306.750596
2.6	888807.982288	871408.320832	841136.020874	827884.476414
2.7	1156733.1593	1024550.13545	813738.494901	728085.105156
2.8	2187662.092468	1395906.222446	734932.752262	554315.532757
2.9		1700664.696065	586328.612687	377388.369888
3.0		1451541.224271	413633.372775	236546.26391
3.1	2879314.764306	948553.355754	266941.153244	138941.646027
3.2	1214744.570483	566995.850984	162886.213435	77306.365821
3.3	626589.771548	332286.596378	96738.639435	41604.296426
3.4	348269.587445	196324.041423	58193.826958	23333.959276
3.5	204742.18764	119947.917862	38024.057963	16278.986566
3.6	128861.16961	78446.617758	29483.614707	16147.780035
3.7	88973.310847	57094.928802	27984.452224	20052.714055
3.8	68889.788543	47174.733284	30454.357533	26073.657559
3.9	59818.031996	43186.962219	34833.718735	32915.10032
4.0	56824.973874	40776.276017	39320.657149	39804.659376
4.1	57072.386879	34394.735466	35586.748736	46123.904327
4.2	26468.265017	26622.488517	27418.585935	51835.249402
4.3	20151.682188	20354.927282	20938.151734	21312.034993
4.4	15181.753414	15378.29124	15872.664211	16101.792237
4.5	11353.079319	11566.615037	11943.113544	12094.86852
4.6	8439.4935	8624.37594	8922.145974	9033.509005
4.7	6207.297409	6367.485505	6617.701748	6708.886099
4.8	4509.747075	4651.388163	4872.289368	4953.699036
4.9	3229.940473	3357.308894	3559.166923	3635.847298
5.0	2273.446898	2389.525768	2577.888015	2651.99494
5.1	1565.216025	1671.993477	1849.611598	1921.871393
5.2	1046.162663	1144.902677	1312.969	1383.425695
5.3	670.156138	761.654526	920.534163	988.874469
5.4	401.501404	486.249079	635.872591	701.595074
5.5	212.770222	291.057185	431.155757	493.708097
5.6	82.983671	154.998312	285.268954	344.16662
5.7	-3.83166	62.078763	182.3272	237.222217
5.8	-59.75116	0.259349	110.484145	161.188451
5.9	-93.819325	-39.435729	60.983349	107.45795
6.0	-112.719063	-63.623905	27.403834	69.734359
6.2	-123.105101	-83.401056	-9.388945	25.27697
6.4	-115.376746	-83.424542	-23.663621	4.502412
6.6	-101.468351	-75.741987	-27.456186	-4.571336
6.8	-86.728786	-65.901914	-26.685045	-8.019266
7.0	-73.266082	-56.268991	-24.185292	-8.863496
7.2	-61.723556	-47.731609	-21.253543	-8.566159
7.4	-52.113362	-40.495554	-18.433262	-7.819101
7.6	-44.207455	-34.469725	-15.918041	-6.951882
7.8	-37.724625	-29.477876	-13.755901	-6.1229
8.0	-32.404058	-25.349869	-11.935789	-5.402955
8.2	-28.022886	-21.942345	-10.423824	-4.809315
8.4	-24.398502	-19.128048	-9.182108	-4.334208
8.6	-21.382669	-16.799252	-8.166738	-3.962897
8.8	-18.854897	-14.86235	-7.338607	-3.678834
9.0	-16.721136	-13.239593	-6.662455	-3.465519
9.5	-12.688987	-10.195319	-5.443266	-3.135092
10.0	-9.966573	-8.146758	-4.647697	-2.94604
10.5	-8.064181	-6.712735	-4.09301	-2.815112
11.0	-6.68191	-5.666065	-3.682439	-2.710715
11.5	-5.654236	-4.880604	-3.361367	-2.613986
12.0	-4.878432	-4.278832	-3.098878	-2.517621
12.5	-4.283036	-3.81169	-2.88189	-2.42384
13.0	-3.818766	-3.442579	-2.700513	-2.335025
13.5	-3.448663	-3.144697	-2.54635	-2.251385
14.0	-3.148105	-2.900682	-2.412151	-2.172383
14.5	-2.89935	-2.695295	-2.293659	-2.096662
15.0	-2.690056	-2.52021	-2.187642	-2.025007
16.0	-2.356992	-2.237035	-2.003531	-1.889634
17.0	-2.103385	-2.016258	-1.847702	-1.766421
18.0	-1.901381	-1.837173	-1.713027	-1.653873
19.0	-1.735215	-1.686163	-1.593872	-1.550354
20.0	-1.597078	-1.559602	-1.488887	-1.455868
21.0	-1.477983	-1.448419	-1.394421	-1.37046
22.0	-1.376351	-1.352784	-1.310871	-1.291594
23.0	-1.286041	-1.266934	-1.233705	-1.21964
24.0	-1.206284	-1.190868	-1.164776	-1.154052
25.0	-1.135753	-1.122209	-1.101477	-1.093155
50.0	-0.361601	-0.358991	-0.358024	-0.360652
100.0	-3.2e-05	0.002211	0.002599	-7e-05
