R	0	30	60	90	120	150	180
4.8	4953.699236	166.943982	-66.296718	-47.81637	-66.29645	166.943965	4953.699036
4.9	3635.846784	91.517585	-61.507067	-43.396562	-61.507198	91.517588	3635.847298
5.0	2651.995146	37.773845	-56.839259	-39.476468	-56.83954	37.773394	2651.99494
5.1	1921.871505	0.553567	-52.381703	-36.000498	-52.381533	0.553672	1921.871393
5.2	1383.42553	-24.300574	-48.188617	-32.914289	-48.189012	-24.300459	1383.425695
5.3	988.874536	-40.064846	-44.288577	-30.172643	-44.289061	-40.065066	988.874469
5.4	701.59496	-49.279978	-40.692527	-27.73417	-40.692322	-49.279434	701.595074
5.5	493.707759	-53.874601	-37.398619	-25.562962	-37.398421	-53.87467	493.708097
5.6	344.166837	-55.295187	-34.398046	-23.626944	-34.397606	-55.295025	344.16662
5.7	237.222056	-54.602665	-31.673446	-21.89938	-31.673334	-54.602827	237.222217
5.8	161.188191	-52.562685	-29.207763	-20.356976	-29.208282	-52.562898	161.188451
5.9	107.458166	-49.71729	-26.979865	-18.977354	-26.979437	-49.71728	107.45795
6.0	69.734441	-46.443054	-24.967896	-17.742059	-24.96712	-46.443121	69.734359
6.2	25.277132	-39.558366	-21.512669	-15.640891	-21.512488	-39.558525	25.27697
6.4	4.502148	-33.089464	-18.694211	-13.937875	-18.694548	-33.089289	4.502412
6.6	-4.572025	-27.47889	-16.389068	-12.540216	-16.38915	-27.478696	-4.571336
6.8	-8.01954	-22.80685	-14.496762	-11.375389	-14.496725	-22.807094	-8.019266
7.0	-8.863588	-18.999056	-12.936585	-10.391816	-12.936512	-18.998727	-8.863496
7.2	-8.566458	-15.932329	-11.64144	-9.552013	-11.640939	-15.932511	-8.566159
7.4	-7.818457	-13.477874	-10.557253	-8.826341	-10.557077	-13.477998	-7.819101
7.6	-6.951671	-11.5188	-9.641347	-8.194937	-9.641474	-11.518396	-6.951882
7.8	-6.123732	-9.952746	-8.861428	-7.641051	-8.861132	-9.952652	-6.1229
8.0	-5.403071	-8.700964	-8.191779	-7.153878	-8.19136	-8.700866	-5.402955
8.2	-4.80951	-7.695988	-7.613555	-6.724058	-7.613153	-7.696352	-4.809315
8.4	-4.334453	-6.889187	-7.111788	-6.34042	-7.111152	-6.88901	-4.334208
8.6	-3.962998	-6.236919	-6.673451	-5.997802	-6.673077	-6.237077	-3.962897
8.8	-3.679009	-5.707865	-6.289127	-5.690717	-6.289323	-5.708031	-3.678834
9.0	-3.465564	-5.272923	-5.950886	-5.413961	-5.95075	-5.273059	-3.465519
9.5	-3.134989	-4.474531	-5.259298	-4.829343	-5.259258	-4.474257	-3.135092
10.0	-2.945819	-3.941108	-4.729875	-4.363365	-4.729842	-3.941326	-2.94604
10.5	-2.815586	-3.562144	-4.312237	-3.98207	-4.31183	-3.561933	-2.815112
11.0	-2.710726	-3.272931	-3.97383	-3.666872	-3.97374	-3.272991	-2.710715
11.5	-2.613783	-3.03947	-3.695547	-3.398493	-3.695877	-3.039693	-2.613986
12.0	-2.517486	-2.846204	-3.461264	-3.169264	-3.461557	-2.845984	-2.517621
12.5	-2.423764	-2.682191	-3.261236	-2.969449	-3.260884	-2.682184	-2.42384
13.0	-2.335022	-2.540856	-3.087134	-2.794356	-3.087214	-2.541249	-2.335025
13.5	-2.251433	-2.416945	-2.935	-2.639567	-2.93452	-2.416523	-2.251385
14.0	-2.172292	-2.305915	-2.79866	-2.499876	-2.798709	-2.305781	-2.172383
14.5	-2.096595	-2.205459	-2.676139	-2.374993	-2.676284	-2.205505	-2.096662
15.0	-2.024745	-2.1131	-2.566833	-2.26117	-2.566413	-2.113397	-2.025007
16.0	-1.889618	-1.949862	-2.374348	-2.063791	-2.374744	-1.949782	-1.889634
17.0	-1.766501	-1.807165	-2.21165	-1.896051	-2.211344	-1.807029	-1.766421
18.0	-1.653453	-1.681401	-2.0712	-1.752152	-2.071185	-1.681633	-1.653873
19.0	-1.550364	-1.569288	-1.948891	-1.627105	-1.948796	-1.569439	-1.550354
20.0	-1.455634	-1.469956	-1.841007	-1.516468	-1.840923	-1.469807	-1.455868
21.0	-1.370783	-1.379359	-1.745268	-1.419394	-1.745129	-1.379715	-1.37046
22.0	-1.291495	-1.298	-1.66011	-1.332903	-1.659861	-1.297813	-1.291595
23.0	-1.219317	-1.223026	-1.581737	-1.253657	-1.582044	-1.223086	-1.21964
24.0	-1.154075	-1.155646	-1.510785	-1.181003	-1.510556	-1.155635	-1.154052
25.0	-1.09284	-1.093326	-1.446007	-1.115784	-1.446119	-1.093379	-1.093154
50.0	-0.360352	-0.354673	-0.696543	-0.361455	-0.696526	-0.354929	-0.360652
100.0	-0.0	0.005981	-0.33588	-0.00011	-0.335816	0.006087	-7e-05
