R	0	30	60	90
2.5	6467.625757	6150.070862	5751.933488	5677.651553
2.6	4935.846043	4684.947636	4379.969449	4337.216219
2.7	3732.030864	3534.233826	3298.723098	3277.551133
2.8	2793.058434	2637.914515	2455.62787	2445.401007
2.9	2066.260624	1945.532638	1804.055307	1799.170274
3.0	1508.192904	1415.253947	1305.04337	1301.804247
3.1	1083.340267	1012.763092	926.453823	922.597455
3.2	762.902466	710.179318	642.056803	636.381228
3.3	523.693964	485.049185	430.67015	422.709294
3.4	347.181146	319.449937	275.36413	265.119758
3.5	218.64832	199.202703	162.749473	150.483102
3.6	126.493794	113.190118	82.339748	68.439666
3.7	61.637219	52.776163	25.99972	10.894365
3.8	17.035467	11.307992	-12.522614	-28.416655
3.9	-12.72212	-16.295104	-37.986108	-54.300514
4.0	-31.744786	-33.877936	-53.983823	-70.413455
4.1	-43.124505	-44.324251	-63.200475	-79.515097
4.2	-49.164004	-49.773289	-67.624657	-83.663611
4.3	-51.558185	-51.793195	-68.721505	-84.380586
4.4	-51.539257	-51.518532	-67.562927	-82.779402
4.5	-49.982884	-49.763198	-64.929272	-79.667567
4.6	-47.501064	-47.098438	-61.386145	-75.625774
4.7	-44.510554	-43.929375	-57.342602	-71.070963
4.8	-41.293067	-40.532242	-53.089193	-66.296718
4.9	-38.035179	-37.096826	-48.82678	-61.507067
5.0	-34.859895	-33.751628	-44.694556	-56.839259
5.1	-31.846978	-30.575759	-40.777495	-52.381703
5.2	-29.042025	-27.621897	-37.129065	-48.188617
5.3	-26.472525	-24.914746	-33.771184	-44.288577
5.4	-24.148211	-22.46709	-30.708297	-40.692527
5.5	-22.067032	-20.277542	-27.935675	-37.398619
5.6	-20.220619	-18.336959	-25.437694	-34.398046
5.7	-18.593303	-16.628419	-23.194732	-31.673446
5.8	-17.166247	-15.131744	-21.188117	-29.207763
5.9	-15.917842	-13.826198	-19.394525	-26.979865
6.0	-14.827207	-12.686598	-17.794776	-24.967896
6.2	-13.036285	-10.825678	-15.098168	-21.512669
6.4	-11.644052	-9.400766	-12.959572	-18.694211
6.6	-10.541481	-8.3017	-11.26294	-16.389068
6.8	-9.649101	-7.448607	-9.913582	-14.496762
7.0	-8.905544	-6.77966	-8.836865	-12.936585
7.2	-8.270413	-6.24598	-7.972629	-11.64144
7.4	-7.715681	-5.813163	-7.272217	-10.557253
7.6	-7.223921	-5.455179	-6.69903	-9.641347
7.8	-6.787229	-5.154057	-6.22203	-8.861428
8.0	-6.398426	-4.898296	-5.82123	-8.191779
8.2	-6.053451	-4.67967	-5.481906	-7.613555
8.4	-5.745141	-4.489078	-5.191036	-7.111788
8.6	-5.470201	-4.322792	-4.940408	-6.673451
8.8	-5.222832	-4.175587	-4.722458	-6.289127
9.0	-4.999515	-4.043964	-4.53099	-5.950886
9.5	-4.526971	-3.769083	-4.143413	-5.259298
10.0	-4.155054	-3.550742	-3.843387	-4.729875
10.5	-3.854755	-3.369147	-3.601245	-4.312237
11.0	-3.605621	-3.212922	-3.399339	-3.97383
11.5	-3.397653	-3.075781	-3.226787	-3.695547
12.0	-3.217791	-2.95274	-3.076542	-3.461264
12.5	-3.062104	-2.841747	-2.942953	-3.261236
13.0	-2.922946	-2.73914	-2.822171	-3.087134
13.5	-2.798578	-2.644179	-2.712349	-2.935
14.0	-2.685538	-2.554566	-2.611558	-2.79866
14.5	-2.582198	-2.47078	-2.518424	-2.676139
15.0	-2.486907	-2.391829	-2.431623	-2.566833
16.0	-2.316612	-2.246073	-2.274812	-2.374348
17.0	-2.16979	-2.115373	-2.136553	-2.21165
18.0	-2.039592	-1.999042	-2.013902	-2.0712
19.0	-1.925367	-1.892537	-1.904238	-1.948891
20.0	-1.822291	-1.796467	-1.80615	-1.841007
21.0	-1.728972	-1.707885	-1.716861	-1.745268
22.0	-1.644823	-1.6293	-1.636999	-1.66011
23.0	-1.569821	-1.556679	-1.562451	-1.581737
24.0	-1.501818	-1.489385	-1.494849	-1.510785
25.0	-1.437528	-1.428633	-1.4318	-1.446007
50.0	-0.696623	-0.693468	-0.693443	-0.696543
100.0	-0.335672	-0.332985	-0.333038	-0.33588
