R	0	30	60	90
2.5	1036677.989937	1036677.989937	1036677.989937	1036677.989937
2.6	888807.982437	888807.982437	888807.982437	888807.982437
2.7	1156733.159075	1156733.159075	1156733.159075	1156733.159075
2.8	2187662.092959	2187662.092959	2187662.092959	2187662.092959
3.1	2879314.763871	2879314.763871	2879314.763871	2879314.763871
3.2	1214744.570557	1214744.570557	1214744.570557	1214744.570557
3.3	626589.771544	626589.771544	626589.771544	626589.771544
3.4	348269.587737	348269.587737	348269.587737	348269.587737
3.5	204742.186936	204742.186936	204742.186936	204742.186936
3.6	128861.169215	128861.169215	128861.169215	128861.169215
3.7	88973.310886	88973.310886	88973.310886	88973.310886
3.8	68889.788161	68889.788161	68889.788161	68889.788161
3.9	59818.031999	59818.032	59818.031999	59818.031999
4.0	56824.974271	56824.974271	56824.974271	56824.974271
4.1	57072.38663	57072.38663	57072.38663	57072.38663
4.2	26468.264894	26468.264894	26468.264894	26468.264894
4.3	20151.682382	20151.682382	20151.682382	20151.682382
4.4	15181.753243	15181.753243	15181.753243	15181.753243
4.5	11353.079306	11353.079306	11353.079306	11353.079306
4.6	8439.492919	8439.492919	8439.492919	8439.492919
4.7	6207.297154	6207.297154	6207.297153	6207.297154
4.8	4509.747542	4509.747542	4509.747542	4509.747542
4.9	3229.940782	3229.940782	3229.940782	3229.940782
5.0	2273.4468	2273.4468	2273.4468	2273.4468
5.1	1565.216012	1565.216012	1565.216012	1565.216012
5.2	1046.162732	1046.162732	1046.162732	1046.162732
5.3	670.155956	670.155956	670.155956	670.155956
5.4	401.501245	401.501245	401.501245	401.501245
5.5	212.76991	212.76991	212.76991	212.76991
5.6	82.983515	82.983515	82.983515	82.983515
5.7	-3.831323	-3.831323	-3.831323	-3.831323
5.8	-59.751226	-59.751226	-59.751226	-59.751226
5.9	-93.819215	-93.819215	-93.819215	-93.819215
6.0	-112.719253	-112.719253	-112.719253	-112.719253
6.2	-123.105296	-123.105296	-123.105296	-123.105296
6.4	-115.376724	-115.376724	-115.376724	-115.376724
6.6	-101.467821	-101.467821	-101.467821	-101.467821
6.8	-86.728657	-86.728657	-86.728657	-86.728657
7.0	-73.266392	-73.266392	-73.266392	-73.266392
7.2	-61.723679	-61.723679	-61.723679	-61.723679
7.4	-52.113218	-52.113218	-52.113218	-52.113218
7.6	-44.207362	-44.207362	-44.207362	-44.207362
7.8	-37.724379	-37.724379	-37.724379	-37.724379
8.0	-32.403989	-32.403989	-32.403989	-32.403989
8.2	-28.022872	-28.022872	-28.022872	-28.022872
8.4	-24.398341	-24.398341	-24.398341	-24.398341
8.6	-21.38267	-21.38267	-21.38267	-21.38267
8.8	-18.854946	-18.854946	-18.854946	-18.854946
9.0	-16.721259	-16.721259	-16.721259	-16.721259
9.5	-12.689017	-12.689017	-12.689017	-12.689017
10.0	-9.966668	-9.966668	-9.966668	-9.966668
10.5	-8.064034	-8.064034	-8.064034	-8.064034
11.0	-6.68203	-6.68203	-6.68203	-6.682029
11.5	-5.65444	-5.65444	-5.65444	-5.65444
12.0	-4.878292	-4.878292	-4.878292	-4.878292
12.5	-4.283348	-4.283348	-4.283348	-4.283348
13.0	-3.818633	-3.818633	-3.818633	-3.818633
13.5	-3.448555	-3.448555	-3.448555	-3.448555
14.0	-3.147935	-3.147935	-3.147935	-3.147935
14.5	-2.899254	-2.899254	-2.899254	-2.899254
15.0	-2.69038	-2.69038	-2.690381	-2.69038
16.0	-2.357019	-2.357019	-2.357019	-2.357019
17.0	-2.103147	-2.103146	-2.103147	-2.103147
18.0	-1.901734	-1.901734	-1.901734	-1.901734
19.0	-1.735314	-1.735315	-1.735314	-1.735315
20.0	-1.596926	-1.596926	-1.596927	-1.596926
21.0	-1.478104	-1.478104	-1.478104	-1.478104
22.0	-1.376259	-1.376259	-1.376259	-1.376259
23.0	-1.285786	-1.285786	-1.285786	-1.285786
24.0	-1.206022	-1.206022	-1.206022	-1.206022
25.0	-1.135532	-1.135532	-1.135531	-1.135532
50.0	-0.362087	-0.362087	-0.362088	-0.362088
100.0	-0.000389	-0.000389	-0.000389	-0.000389
