R,theta1,E
4.0,60,-31.744786
4.0,90,-53.272936
4.0,120,-31.744717
4.0,150,3322.825373
4.0,180,56824.973874
4.1,0,57072.38663
4.1,30,2658.45381
4.1,60,-43.124505
4.1,90,-48.80205
4.1,120,-43.124799
4.1,150,2658.453079
4.1,180,57072.386879
4.2,0,26468.264894
4.2,30,2094.074453
4.2,60,-49.164004
4.2,90,-44.221589
4.2,120,-49.16401
4.2,150,2094.074317
4.2,180,26468.265017
4.3,0,20151.682382
4.3,30,1623.83214
4.3,60,-51.558185
4.3,90,-39.765556
4.3,120,-51.557936
4.3,150,1623.83204
4.3,180,20151.682188
4.4,0,15181.753243
4.4,30,1238.410196
4.4,60,-51.539257
4.4,90,-35.576635
4.4,120,-51.539309
4.4,150,1238.40993
4.4,180,15181.753414
4.5,0,11353.079306
4.5,30,927.435648
4.5,60,-49.982884
4.5,90,-31.730364
4.5,120,-49.98312
4.5,150,927.435147
4.5,180,11353.079319
4.6,0,8439.492919
4.6,30,680.173512
4.6,60,-47.501064
4.6,90,-28.259393
4.6,120,-47.501105
4.6,150,680.1733
4.6,180,8439.4935
4.7,0,6207.297154
4.7,30,486.383855
4.7,60,-44.510554
4.7,90,-25.16611
4.7,120,-44.51085
4.7,150,486.384779
4.7,180,6207.297409
4.8,0,4509.747542
4.8,30,336.713346
4.8,60,-41.293067
4.8,90,-22.436269
4.8,120,-41.293026
4.8,150,336.713829
4.8,180,4509.747075
4.9,0,3229.940782
4.9,30,222.875247
4.9,60,-38.035179
4.9,90,-20.04954
4.9,120,-38.035769
4.9,150,222.875754
4.9,180,3229.940473
5.0,0,2273.4468
5.0,30,137.704517
5.0,60,-34.859895
5.0,90,-17.97714
5.0,120,-34.860251
5.0,150,137.704523
5.0,180,2273.446898
5.1,0,1565.216012
5.1,30,75.122878
5.1,60,-31.846978
5.1,90,-16.190918
5.1,120,-31.846312
5.1,150,75.123503
5.1,180,1565.216025
5.2,0,1046.162732
5.2,30,30.070329
5.2,60,-29.042025
5.2,90,-14.659744
5.2,120,-29.041943
5.2,150,30.070311
5.2,180,1046.162663
5.3,0,670.155956
5.3,30,-1.588849
5.3,60,-26.472525
5.3,90,-13.354209
5.3,120,-26.472235
5.3,150,-1.588587
5.3,180,670.156138
5.4,0,401.501245
5.4,30,-23.168525
5.4,60,-24.148211
5.4,90,-12.241691
5.4,120,-24.148113
5.4,150,-23.168613
5.4,180,401.501404
5.5,0,212.76991
5.5,30,-37.282683
5.5,60,-22.067032
5.5,90,-11.29452
5.5,120,-22.066889
5.5,150,-37.282896
5.5,180,212.770222
5.6,0,82.983515
5.6,30,-45.955424
5.6,60,-20.220619
5.6,90,-10.489179
5.6,120,-20.220416
5.6,150,-45.955533
5.6,180,82.983671
5.7,0,-3.831323
5.7,30,-50.737833
5.7,60,-18.593303
5.7,90,-9.801716
5.7,120,-18.593232
5.7,150,-50.738286
5.7,180,-3.83166
5.8,0,-59.751226
5.8,30,-52.796635
5.8,60,-17.166247
5.8,90,-9.214706
5.8,120,-17.165905
5.8,150,-52.79633
5.8,180,-59.75116
5.9,0,-93.819215
5.9,30,-52.999462
5.9,60,-15.917842
5.9,90,-8.710735
5.9,120,-15.917798
5.9,150,-52.999447
5.9,180,-93.819325
6.0,0,-112.719253
6.0,30,-51.974974
6.0,60,-14.827207
6.0,90,-8.275506
6.0,120,-14.827305
6.0,150,-51.974911
6.0,180,-112.719064
6.2,0,-123.105296
6.2,30,-47.905239
6.2,60,-13.036285
6.2,90,-7.561333
6.2,120,-13.03631
6.2,150,-47.905094
6.2,180,-123.1051
6.4,0,-115.376724
6.4,30,-42.783122
6.4,60,-11.644052
6.4,90,-6.989499
6.4,120,-11.643935
6.4,150,-42.782946
6.4,180,-115.376746
6.6,0,-101.467821
6.6,30,-37.64735
6.6,60,-10.541481
6.6,90,-6.498899
6.6,120,-10.541572
6.6,150,-37.647718
6.6,180,-101.468351
6.8,0,-86.728657
6.8,30,-32.948202
6.8,60,-9.649101
6.8,90,-6.058174
6.8,120,-9.648802
6.8,150,-32.94794
6.8,180,-86.728786
7.0,0,-73.266392
7.0,30,-28.832485
7.0,60,-8.905544
7.0,90,-5.657883
7.0,120,-8.90542
7.0,150,-28.832502
7.0,180,-73.266082
7.2,0,-61.723679
7.2,30,-25.310316
7.2,60,-8.270413
7.2,90,-5.296153
7.2,120,-8.270065
7.2,150,-25.310351
7.2,180,-61.723556
7.4,0,-52.113218
7.4,30,-22.326889
7.4,60,-7.715681
7.4,90,-4.977893
7.4,120,-7.715699
7.4,150,-22.326611
7.4,180,-52.113362
7.6,0,-44.207362
7.6,30,-19.805697
7.6,60,-7.223921
7.6,90,-4.701656
7.6,120,-7.224177
7.6,150,-19.805575
7.6,180,-44.207455
7.8,0,-37.724379
7.8,30,-17.666893
7.8,60,-6.787229
7.8,90,-4.464352
7.8,120,-6.787112
7.8,150,-17.666953
7.8,180,-37.724625
8.0,0,-32.403989
8.0,30,-15.84155
8.0,60,-6.398426
8.0,90,-4.259151
8.0,120,-6.398403
8.0,150,-15.841537
8.0,180,-32.404058
8.2,0,-28.022872
8.2,30,-14.274688
8.2,60,-6.053451
8.2,90,-4.08113
8.2,120,-6.053559
8.2,150,-14.274538
8.2,180,-28.022887
8.4,0,-24.398341
8.4,30,-12.920935
8.4,60,-5.745141
8.4,90,-3.924411
8.4,120,-5.74491
8.4,150,-12.92126
8.4,180,-24.398502
8.6,0,-21.38267
8.6,30,-11.747289
8.6,60,-5.470201
8.6,90,-3.784902
8.6,120,-5.470333
8.6,150,-11.747218
8.6,180,-21.382669
8.8,0,-18.854946
8.8,30,-10.722553
8.8,60,-5.222832
8.8,90,-3.659809
8.8,120,-5.222743
8.8,150,-10.722274
8.8,180,-18.854898
9.0,0,-16.721259
9.0,30,-9.824126
9.0,60,-4.999515
9.0,90,-3.546849
9.0,120,-4.999388
9.0,150,-9.82419
9.0,180,-16.721136
9.5,0,-12.689017
9.5,30,-8.02529
9.5,60,-4.526971
9.5,90,-3.308785
9.5,120,-4.526756
9.5,150,-8.02567
9.5,180,-12.688987
10.0,0,-9.966668
10.0,30,-6.708335
10.0,60,-4.155054
10.0,90,-3.116838
10.0,120,-4.155422
10.0,150,-6.708227
10.0,180,-9.966573
10.5,0,-8.064034
10.5,30,-5.723861
10.5,60,-3.854755
10.5,90,-2.957118
10.5,120,-3.854463
10.5,150,-5.723973
10.5,180,-8.064181
11.0,0,-6.68203
11.0,30,-4.972626
11.0,60,-3.605621
11.0,90,-2.818712
11.0,120,-3.606057
11.0,150,-4.972823
11.0,180,-6.68191
11.5,0,-5.65444
11.5,30,-4.387363
11.5,60,-3.397653
11.5,90,-2.696477
11.5,120,-3.397962
11.5,150,-4.387269
11.5,180,-5.654236
12.0,0,-4.878292
12.0,30,-3.92505
12.0,60,-3.217791
12.0,90,-2.583982
12.0,120,-3.217964
12.0,150,-3.925354
12.0,180,-4.878432
12.5,0,-4.283348
12.5,30,-3.556424
12.5,60,-3.062104
12.5,90,-2.479201
12.5,120,-3.061977
12.5,150,-3.556447
12.5,180,-4.283037
13.0,0,-3.818633
13.0,30,-3.255104
13.0,60,-2.922946
13.0,90,-2.381735
13.0,120,-2.922791
13.0,150,-3.254871
13.0,180,-3.818766
13.5,0,-3.448555
13.5,30,-3.005106
13.5,60,-2.798578
13.5,90,-2.290167
13.5,120,-2.798613
13.5,150,-3.004926
13.5,180,-3.448663
14.0,0,-3.147935
14.0,30,-2.794488
14.0,60,-2.685538
14.0,90,-2.20396
14.0,120,-2.685281
14.0,150,-2.794347
14.0,180,-3.148105
14.5,0,-2.899254
14.5,30,-2.613667
14.5,60,-2.582198
14.5,90,-2.12117
14.5,120,-2.582136
14.5,150,-2.613772
14.5,180,-2.89935
15.0,0,-2.69038
15.0,30,-2.456856
15.0,60,-2.486907
15.0,90,-2.044648
15.0,120,-2.487252
15.0,150,-2.45694
15.0,180,-2.690056
16.0,0,-2.357019
16.0,30,-2.196335
16.0,60,-2.316612
16.0,90,-1.902251
16.0,120,-2.316499
16.0,150,-2.196707
16.0,180,-2.356992
17.0,0,-2.103147
17.0,30,-1.989054
17.0,60,-2.16979
17.0,90,-1.774531
17.0,120,-2.169217
17.0,150,-1.988697
17.0,180,-2.103385
18.0,0,-1.901734
18.0,30,-1.81727
18.0,60,-2.039592
18.0,90,-1.659208
18.0,120,-2.039177
18.0,150,-1.817169
18.0,180,-1.901381
19.0,0,-1.735314
19.0,30,-1.672682
19.0,60,-1.925367
19.0,90,-1.554386
19.0,120,-1.925017
19.0,150,-1.672494
19.0,180,-1.735215
20.0,0,-1.596926
20.0,30,-1.548372
20.0,60,-1.822291
20.0,90,-1.459986
20.0,120,-1.822787
20.0,150,-1.548184
20.0,180,-1.597078
21.0,0,-1.478104
21.0,30,-1.439708
21.0,60,-1.728972
21.0,90,-1.370485
21.0,120,-1.729368
21.0,150,-1.439463
21.0,180,-1.477983
22.0,0,-1.376259
22.0,30,-1.344833
22.0,60,-1.644823
22.0,90,-1.293679
22.0,120,-1.64478
22.0,150,-1.344825
22.0,180,-1.376351
23.0,0,-1.285786
23.0,30,-1.259943
23.0,60,-1.569821
23.0,90,-1.222068
23.0,120,-1.569824
23.0,150,-1.25986
23.0,180,-1.286041
24.0,0,-1.206022
24.0,30,-1.185463
24.0,60,-1.501818
24.0,90,-1.155316
24.0,120,-1.502256
24.0,150,-1.185112
24.0,180,-1.206284
25.0,0,-1.135532
25.0,30,-1.11729
25.0,60,-1.437528
25.0,90,-1.094022
25.0,120,-1.437751
25.0,150,-1.117549
25.0,180,-1.135753
50.0,0,-0.362087
50.0,30,-0.355005
50.0,60,-0.696623
50.0,90,-0.360382
50.0,120,-0.696291
50.0,150,-0.354861
50.0,180,-0.361601
100.0,0,-0.000389
100.0,30,0.005774
100.0,60,-0.335672
100.0,90,0.000195
100.0,120,-0.335776
100.0,150,0.006147
100.0,180,-3.2e-05
