R,theta2,E
7.4,90,-10.176749
7.6,0,-7.49956
7.6,30,-5.895702
7.6,60,-6.851996
7.6,90,-9.339934
7.8,0,-7.062389
7.8,30,-5.584735
7.8,60,-6.398615
7.8,90,-8.628437
8.0,0,-6.673959
8.0,30,-5.317984
8.0,60,-6.015273
8.0,90,-8.018371
8.2,0,-6.328934
8.2,30,-5.087912
8.2,60,-5.69171
8.2,90,-7.491877
8.4,0,-6.021333
8.4,30,-4.887975
8.4,60,-5.412734
8.4,90,-7.035281
8.6,0,-5.747086
8.6,30,-4.711008
8.6,60,-5.171885
8.6,90,-6.636925
8.8,0,-5.499077
8.8,30,-4.55492
8.8,60,-4.963302
8.8,90,-6.287957
9.0,0,-5.274902
9.0,30,-4.415447
9.0,60,-4.778561
9.0,90,-5.979321
9.5,0,-4.80321
9.5,30,-4.123775
9.5,60,-4.403257
9.5,90,-5.348442
10.0,0,-4.431396
10.0,30,-3.889527
10.0,60,-4.110233
10.0,90,-4.863027
10.5,0,-4.130336
10.5,30,-3.696208
10.5,60,-3.872767
10.5,90,-4.476224
11.0,0,-3.882068
11.0,30,-3.530702
11.0,60,-3.673435
11.0,90,-4.162574
11.5,0,-3.673338
11.5,30,-3.387263
11.5,60,-3.502956
11.5,90,-3.901138
12.0,0,-3.494225
12.0,30,-3.258136
12.0,60,-3.353845
12.0,90,-3.680586
12.5,0,-3.337593
12.5,30,-3.14253
12.5,60,-3.221129
12.5,90,-3.49208
13.0,0,-3.199305
13.0,30,-3.035422
13.0,60,-3.100038
13.0,90,-3.326421
13.5,0,-3.074088
13.5,30,-2.936817
13.5,60,-2.991015
13.5,90,-3.180253
14.0,0,-2.961866
14.0,30,-2.845284
14.0,60,-2.890267
14.0,90,-3.04942
14.5,0,-2.858118
14.5,30,-2.759329
14.5,60,-2.796825
14.5,90,-2.932391
15.0,0,-2.762701
15.0,30,-2.67773
15.0,60,-2.709833
15.0,90,-2.825334
16.0,0,-2.593057
16.0,30,-2.5297
16.0,60,-2.552538
16.0,90,-2.637784
17.0,0,-2.445843
17.0,30,-2.398287
17.0,60,-2.414328
17.0,90,-2.478515
18.0,0,-2.316183
18.0,30,-2.279786
18.0,60,-2.290738
18.0,90,-2.340493
19.0,0,-2.201226
19.0,30,-2.172603
19.0,60,-2.181517
19.0,90,-2.219693
20.0,0,-2.098154
20.0,30,-2.074884
20.0,60,-2.083388
20.0,90,-2.11339
21.0,0,-2.005277
21.0,30,-1.986782
21.0,60,-1.993784
21.0,90,-2.018622
22.0,0,-1.921305
22.0,30,-1.90663
22.0,60,-1.912886
22.0,90,-1.933819
23.0,0,-1.845617
23.0,30,-1.83369
23.0,60,-1.839354
23.0,90,-1.856494
24.0,0,-1.776987
24.0,30,-1.766807
24.0,60,-1.770924
24.0,90,-1.784799
25.0,0,-1.714401
25.0,30,-1.706043
25.0,60,-1.70883
25.0,90,-1.720423
50.0,0,-0.972123
50.0,30,-0.969887
50.0,60,-0.969803
50.0,90,-0.97278
100.0,0,-0.611477
100.0,30,-0.609347
100.0,60,-0.60897
100.0,90,-0.61151
