R	0	30	60	90
2.5	1036677.989494	1036677.989494	1036677.989495	1036677.989495
2.6	888807.982288	888807.982288	888807.982288	888807.982288
2.7	1156733.1593	1156733.1593	1156733.159301	1156733.1593
2.8	2187662.092468	2187662.092468	2187662.092468	2187662.092468
3.1	2879314.764306	2879314.764306	2879314.764306	2879314.764306
3.2	1214744.570483	1214744.570483	1214744.570483	1214744.570483
3.3	626589.771548	626589.771548	626589.771548	626589.771548
3.4	348269.587445	348269.587445	348269.587445	348269.587445
3.5	204742.18764	204742.18764	204742.18764	204742.18764
3.6	128861.16961	128861.16961	128861.16961	128861.16961
3.7	88973.310847	88973.310847	88973.310847	88973.310847
3.8	68889.788543	68889.788543	68889.788543	68889.788543
3.9	59818.031996	59818.031996	59818.031996	59818.031996
4.0	56824.973874	56824.973874	56824.973874	56824.973874
4.1	57072.386879	57072.386879	57072.386879	57072.386879
4.2	26468.265017	26468.265017	26468.265017	26468.265017
4.3	20151.682188	20151.682188	20151.682188	20151.682188
4.4	15181.753414	15181.753414	15181.753414	15181.753414
4.5	11353.079319	11353.079319	11353.079319	11353.079319
4.6	8439.4935	8439.4935	8439.4935	8439.4935
4.7	6207.297409	6207.297409	6207.297409	6207.297409
4.8	4509.747075	4509.747075	4509.747075	4509.747075
4.9	3229.940473	3229.940473	3229.940473	3229.940473
5.0	2273.446898	2273.446898	2273.446898	2273.446898
5.1	1565.216025	1565.216025	1565.216026	1565.216025
5.2	1046.162663	1046.162663	1046.162663	1046.162663
5.3	670.156138	670.156138	670.156138	670.156138
5.4	401.501404	401.501404	401.501404	401.501404
5.5	212.770222	212.770222	212.770222	212.770222
5.6	82.983671	82.983671	82.983671	82.983671
5.7	-3.83166	-3.83166	-3.83166	-3.83166
5.8	-59.75116	-59.75116	-59.75116	-59.751159
5.9	-93.819325	-93.819325	-93.819325	-93.819325
6.0	-112.719064	-112.719063	-112.719064	-112.719064
6.2	-123.1051	-123.105101	-123.1051	-123.1051
6.4	-115.376746	-115.376746	-115.376746	-115.376746
6.6	-101.468351	-101.468351	-101.468351	-101.468351
6.8	-86.728786	-86.728786	-86.728786	-86.728786
7.0	-73.266082	-73.266082	-73.266082	-73.266082
7.2	-61.723556	-61.723556	-61.723556	-61.723556
7.4	-52.113362	-52.113362	-52.113362	-52.113362
7.6	-44.207455	-44.207455	-44.207455	-44.207455
7.8	-37.724625	-37.724625	-37.724625	-37.724625
8.0	-32.404058	-32.404058	-32.404058	-32.404058
8.2	-28.022887	-28.022886	-28.022887	-28.022887
8.4	-24.398502	-24.398502	-24.398502	-24.398502
8.6	-21.382669	-21.382669	-21.382669	-21.382669
8.8	-18.854898	-18.854897	-18.854897	-18.854898
9.0	-16.721136	-16.721136	-16.721136	-16.721136
9.5	-12.688987	-12.688987	-12.688987	-12.688987
10.0	-9.966573	-9.966573	-9.966573	-9.966573
10.5	-8.064181	-8.064181	-8.064181	-8.064181
11.0	-6.68191	-6.68191	-6.68191	-6.68191
11.5	-5.654236	-5.654236	-5.654236	-5.654236
12.0	-4.878432	-4.878432	-4.878432	-4.878432
12.5	-4.283037	-4.283036	-4.283037	-4.283036
13.0	-3.818766	-3.818766	-3.818766	-3.818766
13.5	-3.448663	-3.448663	-3.448663	-3.448663
14.0	-3.148105	-3.148105	-3.148105	-3.148105
14.5	-2.89935	-2.89935	-2.89935	-2.89935
15.0	-2.690056	-2.690056	-2.690056	-2.690056
16.0	-2.356992	-2.356992	-2.356992	-2.356992
17.0	-2.103385	-2.103385	-2.103385	-2.103385
18.0	-1.901381	-1.901381	-1.901381	-1.901381
19.0	-1.735215	-1.735215	-1.735215	-1.735215
20.0	-1.597078	-1.597078	-1.597078	-1.597078
21.0	-1.477983	-1.477983	-1.477983	-1.477983
22.0	-1.376351	-1.376351	-1.376351	-1.376351
23.0	-1.286041	-1.286041	-1.286041	-1.286041
24.0	-1.206284	-1.206284	-1.206284	-1.206284
25.0	-1.135753	-1.135753	-1.135753	-1.135753
50.0	-0.361601	-0.361601	-0.361601	-0.361601
100.0	-3.2e-05	-3.2e-05	-3.3e-05	-3.2e-05
